,state,date,53011,53027,53033,53035,53053,53061,53063,53077,total_cnts
544,WA,2021-11-05,9.0,1.0,9.0,0.0,10.0,1.0,0.0,7.0,47.0
545,WA,2021-11-06,1.0,0.0,11.0,1.0,7.0,0.0,1.0,1.0,25.0
546,WA,2021-11-07,4.0,1.0,5.0,1.0,9.0,1.0,1.0,4.0,32.0
547,WA,2021-11-08,5.0,0.0,7.0,1.0,6.0,1.0,0.0,1.0,26.0
320,WA,2021-11-09,4.0,1.0,6.0,1.0,9.0,1.0,1.0,4.0,36.0
249,WA,2021-11-10,6.0,1.0,6.0,1.0,8.0,0.0,1.0,1.0,32.0
548,WA,2021-11-11,4.0,1.0,12.0,1.0,7.0,0.0,1.0,1.0,34.0
321,WA,2021-11-12,1.0,1.0,7.0,1.0,6.0,1.0,0.0,1.0,25.0
549,WA,2021-11-13,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,16.0
250,WA,2021-11-14,1.0,0.0,6.0,4.0,1.0,1.0,4.0,1.0,23.0
251,WA,2021-11-15,4.0,0.0,4.0,1.0,8.0,4.0,1.0,0.0,33.0
550,WA,2021-11-16,1.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,21.0
551,WA,2021-11-17,6.0,1.0,8.0,1.0,9.0,0.0,1.0,1.0,31.0
322,WA,2021-11-18,6.0,0.0,7.0,1.0,5.0,1.0,4.0,4.0,33.0
323,WA,2021-11-19,1.0,0.0,9.0,1.0,5.0,1.0,1.0,1.0,30.0
552,WA,2021-11-20,1.0,0.0,6.0,0.0,8.0,1.0,0.0,1.0,21.0
357,WA,2021-11-21,1.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,20.0
553,WA,2021-11-22,1.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,24.0
554,WA,2021-11-23,1.0,1.0,6.0,1.0,8.0,0.0,1.0,1.0,23.0
252,WA,2021-11-24,1.0,1.0,6.0,0.0,7.0,1.0,1.0,1.0,25.0
665,WA,2021-11-25,0.0,1.0,4.0,1.0,7.0,0.0,1.0,1.0,18.0
555,WA,2021-11-26,7.0,1.0,5.0,0.0,6.0,1.0,1.0,0.0,23.0
324,WA,2021-11-27,5.0,0.0,6.0,1.0,1.0,5.0,1.0,0.0,25.0
666,WA,2021-11-28,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,21.0
358,WA,2021-11-29,1.0,1.0,8.0,0.0,8.0,1.0,1.0,1.0,27.0
79,WA,2021-11-30,1.0,1.0,4.0,1.0,6.0,1.0,1.0,0.0,24.0
253,WA,2021-12-01,6.0,1.0,7.0,1.0,5.0,1.0,1.0,1.0,35.0
254,WA,2021-12-02,1.0,1.0,5.0,4.0,9.0,1.0,1.0,1.0,27.0
556,WA,2021-12-03,7.0,1.0,8.0,0.0,6.0,4.0,1.0,0.0,33.0
557,WA,2021-12-04,1.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,23.0
325,WA,2021-12-05,4.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,25.0
359,WA,2021-12-06,7.0,0.0,12.0,1.0,9.0,1.0,0.0,1.0,37.0
255,WA,2021-12-07,4.0,1.0,12.0,1.0,8.0,1.0,1.0,4.0,37.0
360,WA,2021-12-08,4.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,25.0
558,WA,2021-12-09,5.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,19.0
559,WA,2021-12-10,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,25.0
29,WA,2021-12-11,1.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,14.0
361,WA,2021-12-12,5.0,0.0,6.0,1.0,5.0,1.0,1.0,1.0,24.0
256,WA,2021-12-13,4.0,1.0,7.0,1.0,10.0,0.0,1.0,0.0,28.0
362,WA,2021-12-14,1.0,0.0,5.0,1.0,8.0,4.0,0.0,1.0,25.0
363,WA,2021-12-15,1.0,1.0,7.0,4.0,8.0,1.0,0.0,0.0,27.0
560,WA,2021-12-16,4.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,21.0
561,WA,2021-12-17,6.0,1.0,5.0,1.0,6.0,1.0,0.0,1.0,24.0
562,WA,2021-12-18,5.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,26.0
563,WA,2021-12-19,4.0,0.0,7.0,1.0,15.0,1.0,1.0,0.0,30.0
364,WA,2021-12-20,1.0,0.0,6.0,0.0,10.0,1.0,1.0,1.0,25.0
564,WA,2021-12-21,5.0,0.0,9.0,1.0,12.0,1.0,1.0,1.0,34.0
565,WA,2021-12-22,4.0,1.0,6.0,4.0,9.0,1.0,0.0,1.0,33.0
566,WA,2021-12-23,4.0,0.0,9.0,0.0,16.0,1.0,1.0,1.0,36.0
326,WA,2021-12-24,5.0,1.0,10.0,1.0,15.0,1.0,1.0,0.0,41.0
567,WA,2021-12-25,5.0,0.0,4.0,0.0,10.0,1.0,1.0,1.0,26.0
30,WA,2021-12-26,1.0,1.0,7.0,1.0,19.0,1.0,1.0,0.0,37.0
365,WA,2021-12-27,7.0,0.0,11.0,1.0,18.0,1.0,0.0,1.0,47.0
80,WA,2021-12-28,8.0,0.0,11.0,1.0,21.0,1.0,1.0,1.0,55.0
568,WA,2021-12-29,8.0,1.0,26.0,1.0,19.0,1.0,1.0,1.0,64.0
569,WA,2021-12-30,4.0,4.0,21.0,1.0,20.0,1.0,1.0,1.0,60.0
327,WA,2021-12-31,4.0,1.0,18.0,0.0,23.0,1.0,1.0,1.0,65.0
257,WA,2022-01-01,7.0,0.0,17.0,1.0,19.0,1.0,1.0,4.0,61.0
366,WA,2022-01-02,1.0,0.0,25.0,1.0,22.0,4.0,1.0,1.0,63.0
570,WA,2022-01-03,8.0,1.0,25.0,4.0,21.0,5.0,6.0,4.0,84.0
258,WA,2022-01-04,5.0,5.0,26.0,1.0,25.0,1.0,1.0,1.0,79.0
259,WA,2022-01-05,6.0,1.0,29.0,6.0,27.0,1.0,1.0,1.0,84.0
81,WA,2022-01-06,5.0,4.0,29.0,1.0,23.0,4.0,1.0,1.0,77.0
367,WA,2022-01-07,8.0,0.0,41.0,4.0,31.0,6.0,1.0,5.0,105.0
260,WA,2022-01-08,1.0,1.0,19.0,5.0,26.0,5.0,4.0,8.0,79.0
571,WA,2022-01-09,10.0,5.0,27.0,5.0,28.0,0.0,4.0,4.0,85.0
82,WA,2022-01-10,10.0,4.0,27.0,5.0,33.0,6.0,7.0,8.0,113.0
261,WA,2022-01-11,8.0,1.0,35.0,6.0,31.0,1.0,1.0,5.0,103.0
262,WA,2022-01-12,9.0,1.0,24.0,10.0,31.0,1.0,1.0,6.0,96.0
31,WA,2022-01-13,6.0,6.0,26.0,4.0,38.0,1.0,1.0,7.0,97.0
572,WA,2022-01-14,6.0,1.0,27.0,1.0,21.0,1.0,4.0,1.0,66.0
263,WA,2022-01-15,8.0,1.0,21.0,7.0,28.0,1.0,1.0,4.0,82.0
83,WA,2022-01-16,1.0,5.0,23.0,4.0,32.0,4.0,4.0,7.0,93.0
368,WA,2022-01-17,10.0,5.0,26.0,7.0,26.0,4.0,1.0,10.0,105.0
573,WA,2022-01-18,7.0,6.0,29.0,8.0,29.0,8.0,5.0,15.0,114.0
32,WA,2022-01-19,4.0,1.0,15.0,6.0,28.0,1.0,4.0,12.0,82.0
264,WA,2022-01-20,6.0,5.0,23.0,5.0,25.0,6.0,9.0,14.0,104.0
84,WA,2022-01-21,4.0,1.0,19.0,4.0,23.0,6.0,7.0,11.0,86.0
265,WA,2022-01-22,9.0,5.0,13.0,1.0,18.0,1.0,1.0,1.0,63.0
266,WA,2022-01-23,5.0,1.0,10.0,4.0,19.0,1.0,4.0,9.0,61.0
267,WA,2022-01-24,5.0,1.0,12.0,6.0,26.0,1.0,6.0,7.0,70.0
369,WA,2022-01-25,10.0,1.0,16.0,4.0,20.0,1.0,6.0,5.0,74.0
268,WA,2022-01-26,7.0,1.0,15.0,1.0,23.0,1.0,5.0,7.0,74.0
269,WA,2022-01-27,1.0,1.0,17.0,6.0,15.0,1.0,8.0,11.0,67.0
270,WA,2022-01-28,8.0,0.0,12.0,0.0,19.0,1.0,5.0,6.0,55.0
370,WA,2022-01-29,1.0,1.0,14.0,1.0,7.0,4.0,1.0,7.0,46.0
574,WA,2022-01-30,10.0,1.0,15.0,4.0,15.0,1.0,1.0,4.0,60.0
33,WA,2022-01-31,8.0,1.0,16.0,6.0,15.0,1.0,4.0,10.0,69.0
271,WA,2022-02-01,5.0,1.0,14.0,1.0,9.0,6.0,4.0,6.0,62.0
328,WA,2022-02-02,7.0,1.0,10.0,1.0,13.0,1.0,6.0,10.0,56.0
272,WA,2022-02-03,1.0,1.0,8.0,4.0,15.0,1.0,1.0,5.0,43.0
329,WA,2022-02-04,5.0,1.0,11.0,0.0,11.0,1.0,4.0,1.0,45.0
371,WA,2022-02-05,4.0,1.0,8.0,1.0,6.0,0.0,4.0,6.0,35.0
34,WA,2022-02-06,4.0,1.0,8.0,1.0,6.0,1.0,1.0,5.0,31.0
35,WA,2022-02-07,6.0,1.0,8.0,1.0,15.0,1.0,5.0,8.0,53.0
273,WA,2022-02-08,5.0,1.0,8.0,0.0,4.0,1.0,1.0,8.0,36.0
575,WA,2022-02-09,6.0,0.0,6.0,1.0,4.0,1.0,1.0,4.0,26.0
36,WA,2022-02-10,1.0,1.0,6.0,1.0,13.0,1.0,1.0,1.0,32.0
85,WA,2022-02-11,1.0,0.0,11.0,4.0,9.0,0.0,1.0,1.0,34.0
274,WA,2022-02-12,1.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,25.0
576,WA,2022-02-13,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,28.0
37,WA,2022-02-14,1.0,0.0,6.0,1.0,8.0,1.0,1.0,5.0,30.0
86,WA,2022-02-15,4.0,0.0,4.0,0.0,7.0,1.0,4.0,1.0,28.0
577,WA,2022-02-16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0
372,WA,2022-02-17,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0
87,WA,2022-02-18,0.0,0.0,4.0,1.0,5.0,0.0,1.0,1.0,17.0
578,WA,2022-02-19,1.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,15.0
579,WA,2022-02-20,1.0,0.0,1.0,0.0,4.0,1.0,1.0,5.0,16.0
88,WA,2022-02-21,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,20.0
38,WA,2022-02-22,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,17.0
580,WA,2022-02-23,1.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,17.0
275,WA,2022-02-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0
581,WA,2022-02-25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0
373,WA,2022-02-26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0
374,WA,2022-02-27,0.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,16.0
582,WA,2022-02-28,1.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,15.0
583,WA,2022-03-01,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0
584,WA,2022-03-02,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,15.0
585,WA,2022-03-03,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
586,WA,2022-03-04,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,11.0
276,WA,2022-03-05,1.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,16.0
691,WA,2022-03-06,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0
688,WA,2022-03-07,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,10.0
667,WA,2022-03-08,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
277,WA,2022-03-09,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,13.0
89,WA,2022-03-10,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0
711,WA,2022-03-11,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
712,WA,2022-03-12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
278,WA,2022-03-13,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0
713,WA,2022-03-14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
375,WA,2022-03-15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
668,WA,2022-03-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
587,WA,2022-03-17,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
726,WA,2022-03-18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
714,WA,2022-03-19,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0
588,WA,2022-03-20,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0
589,WA,2022-03-21,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0
590,WA,2022-03-22,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
715,WA,2022-03-23,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
716,WA,2022-03-24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
700,WA,2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
591,WA,2022-03-26,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
717,WA,2022-03-27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
376,WA,2022-03-28,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
725,WA,2022-03-29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
377,WA,2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
592,WA,2022-03-31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
593,WA,2022-04-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
718,WA,2022-04-02,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
719,WA,2022-04-03,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
378,WA,2022-04-04,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0
379,WA,2022-04-05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0
720,WA,2022-04-06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
330,WA,2022-04-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
669,WA,2022-04-08,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
727,WA,2022-04-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
728,WA,2022-04-10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
701,WA,2022-04-11,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0
380,WA,2022-04-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
279,WA,2022-04-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
594,WA,2022-04-14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0
595,WA,2022-04-15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
721,WA,2022-04-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
722,WA,2022-04-17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0
596,WA,2022-04-18,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0
692,WA,2022-04-19,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
597,WA,2022-04-20,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
598,WA,2022-04-21,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
723,WA,2022-04-22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
670,WA,2022-04-23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0
599,WA,2022-04-24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0
381,WA,2022-04-25,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,11.0
280,WA,2022-04-26,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,10.0
600,WA,2022-04-27,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0
601,WA,2022-04-28,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
382,WA,2022-04-29,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
693,WA,2022-04-30,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0
602,WA,2022-05-01,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0
603,WA,2022-05-02,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0
671,WA,2022-05-03,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0
604,WA,2022-05-04,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,13.0
383,WA,2022-05-05,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
384,WA,2022-05-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
605,WA,2022-05-07,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,8.0
606,WA,2022-05-08,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
607,WA,2022-05-09,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,11.0
608,WA,2022-05-10,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,11.0
331,WA,2022-05-11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0
609,WA,2022-05-12,1.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,17.0
332,WA,2022-05-13,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,13.0
610,WA,2022-05-14,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0
694,WA,2022-05-15,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,11.0
611,WA,2022-05-16,1.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,15.0
385,WA,2022-05-17,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,20.0
612,WA,2022-05-18,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,9.0
386,WA,2022-05-19,1.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,16.0
613,WA,2022-05-20,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,8.0
614,WA,2022-05-21,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0
615,WA,2022-05-22,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,10.0
616,WA,2022-05-23,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,12.0
333,WA,2022-05-24,4.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,18.0
617,WA,2022-05-25,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,13.0
618,WA,2022-05-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0
281,WA,2022-05-27,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,14.0
619,WA,2022-05-28,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0
620,WA,2022-05-29,1.0,1.0,4.0,0.0,7.0,0.0,1.0,0.0,16.0
724,WA,2022-05-30,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,10.0
672,WA,2022-05-31,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0
695,WA,2022-06-01,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,13.0
387,WA,2022-06-02,1.0,1.0,6.0,0.0,4.0,1.0,0.0,0.0,16.0
621,WA,2022-06-03,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,17.0
334,WA,2022-06-04,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,10.0
388,WA,2022-06-05,5.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0
622,WA,2022-06-06,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,14.0
623,WA,2022-06-07,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,13.0
282,WA,2022-06-08,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,15.0
389,WA,2022-06-09,1.0,0.0,10.0,0.0,4.0,1.0,1.0,0.0,20.0
624,WA,2022-06-10,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0
625,WA,2022-06-11,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,10.0
626,WA,2022-06-12,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
627,WA,2022-06-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0
283,WA,2022-06-14,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,17.0
628,WA,2022-06-15,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,16.0
284,WA,2022-06-16,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,13.0
629,WA,2022-06-17,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,18.0
630,WA,2022-06-18,1.0,1.0,7.0,0.0,1.0,0.0,1.0,5.0,17.0
696,WA,2022-06-19,0.0,1.0,10.0,1.0,7.0,0.0,1.0,4.0,25.0
390,WA,2022-06-20,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,13.0
391,WA,2022-06-21,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,11.0
631,WA,2022-06-22,1.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,17.0
392,WA,2022-06-23,1.0,1.0,6.0,1.0,1.0,0.0,1.0,4.0,18.0
632,WA,2022-06-24,1.0,1.0,10.0,1.0,6.0,1.0,1.0,0.0,23.0
633,WA,2022-06-25,4.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,16.0
634,WA,2022-06-26,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,13.0
285,WA,2022-06-27,1.0,0.0,4.0,1.0,7.0,4.0,0.0,1.0,22.0
635,WA,2022-06-28,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,13.0
90,WA,2022-06-29,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,11.0
335,WA,2022-06-30,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0
636,WA,2022-07-01,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,16.0
336,WA,2022-07-02,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,20.0
637,WA,2022-07-03,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0
702,WA,2022-07-04,0.0,0.0,5.0,0.0,7.0,0.0,1.0,1.0,16.0
638,WA,2022-07-05,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,12.0
286,WA,2022-07-06,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,14.0
639,WA,2022-07-07,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,12.0
640,WA,2022-07-08,1.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,14.0
337,WA,2022-07-09,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0
703,WA,2022-07-10,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,9.0
673,WA,2022-07-11,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0
393,WA,2022-07-12,1.0,1.0,13.0,1.0,4.0,0.0,1.0,1.0,25.0
641,WA,2022-07-13,1.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,16.0
642,WA,2022-07-14,1.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,12.0
287,WA,2022-07-15,1.0,0.0,10.0,1.0,12.0,1.0,0.0,1.0,28.0
643,WA,2022-07-16,1.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,16.0
644,WA,2022-07-17,1.0,1.0,5.0,1.0,5.0,1.0,0.0,1.0,17.0
645,WA,2022-07-18,4.0,1.0,10.0,1.0,6.0,1.0,1.0,1.0,27.0
674,WA,2022-07-19,0.0,1.0,10.0,1.0,5.0,1.0,1.0,1.0,23.0
646,WA,2022-07-20,4.0,1.0,7.0,1.0,7.0,0.0,1.0,0.0,24.0
697,WA,2022-07-21,0.0,1.0,5.0,0.0,7.0,0.0,1.0,1.0,17.0
394,WA,2022-07-22,1.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,22.0
647,WA,2022-07-23,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0
648,WA,2022-07-24,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,17.0
649,WA,2022-07-25,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,11.0
91,WA,2022-07-26,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,17.0
650,WA,2022-07-27,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,13.0
651,WA,2022-07-28,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0
704,WA,2022-07-29,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,9.0
395,WA,2022-07-30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
652,WA,2022-07-31,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,11.0
