13,NJ,2020-08-30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
545,NJ,2020-08-31,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0
546,NJ,2020-09-01,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,22.0
547,NJ,2020-09-02,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0
14,NJ,2020-09-03,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0
548,NJ,2020-09-04,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
549,NJ,2020-09-05,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0
550,NJ,2020-09-06,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0
551,NJ,2020-09-07,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,26.0
552,NJ,2020-09-08,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,20.0
15,NJ,2020-09-09,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,23.0
553,NJ,2020-09-10,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,22.0
16,NJ,2020-09-11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0
722,NJ,2020-09-12,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,16.0
723,NJ,2020-09-13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0
554,NJ,2020-09-14,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0
555,NJ,2020-09-15,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0
556,NJ,2020-09-16,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,20.0
557,NJ,2020-09-17,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,15.0
706,NJ,2020-09-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,16.0
558,NJ,2020-09-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0
707,NJ,2020-09-20,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0
559,NJ,2020-09-21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0
724,NJ,2020-09-22,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0
560,NJ,2020-09-23,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0
715,NJ,2020-09-24,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,19.0
561,NJ,2020-09-25,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,19.0
562,NJ,2020-09-26,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,14.0
708,NJ,2020-09-27,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0
17,NJ,2020-09-28,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,6.0,1.0,1.0,0.0,1.0,25.0
18,NJ,2020-09-29,1.0,4.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,1.0,27.0
19,NJ,2020-09-30,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0
20,NJ,2020-10-01,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0
21,NJ,2020-10-02,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,5.0,0.0,0.0,5.0,27.0
22,NJ,2020-10-03,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,4.0,0.0,1.0,28.0
563,NJ,2020-10-04,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0,17.0
564,NJ,2020-10-05,0.0,1.0,1.0,1.0,4.0,0.0,7.0,1.0,7.0,4.0,4.0,7.0,5.0,1.0,0.0,1.0,45.0
23,NJ,2020-10-06,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,23.0
565,NJ,2020-10-07,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0
24,NJ,2020-10-08,1.0,1.0,1.0,1.0,8.0,1.0,9.0,0.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,38.0
25,NJ,2020-10-09,1.0,4.0,5.0,1.0,6.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,35.0
566,NJ,2020-10-10,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,23.0
26,NJ,2020-10-11,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,8.0,1.0,0.0,4.0,28.0
27,NJ,2020-10-12,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,7.0,4.0,1.0,7.0,1.0,1.0,0.0,6.0,43.0
28,NJ,2020-10-13,1.0,4.0,1.0,1.0,5.0,1.0,7.0,1.0,6.0,4.0,1.0,6.0,1.0,1.0,0.0,5.0,46.0
29,NJ,2020-10-14,1.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,8.0,5.0,1.0,6.0,1.0,1.0,0.0,6.0,45.0
30,NJ,2020-10-15,1.0,4.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,6.0,6.0,4.0,1.0,0.0,1.0,9.0,54.0
567,NJ,2020-10-16,0.0,4.0,0.0,0.0,9.0,0.0,7.0,0.0,11.0,6.0,1.0,4.0,1.0,1.0,0.0,7.0,52.0
720,NJ,2020-10-17,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,37.0
568,NJ,2020-10-18,0.0,4.0,0.0,0.0,5.0,1.0,6.0,1.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,8.0,43.0
569,NJ,2020-10-19,0.0,1.0,0.0,1.0,4.0,1.0,9.0,0.0,7.0,6.0,1.0,5.0,1.0,1.0,0.0,11.0,50.0
570,NJ,2020-10-20,0.0,4.0,1.0,4.0,9.0,1.0,6.0,0.0,9.0,7.0,1.0,8.0,5.0,1.0,1.0,11.0,70.0
31,NJ,2020-10-21,1.0,5.0,1.0,1.0,11.0,1.0,5.0,1.0,11.0,7.0,4.0,4.0,5.0,1.0,1.0,12.0,73.0
32,NJ,2020-10-22,1.0,6.0,1.0,4.0,9.0,1.0,8.0,1.0,10.0,6.0,1.0,4.0,1.0,1.0,1.0,12.0,69.0
33,NJ,2020-10-23,4.0,0.0,1.0,1.0,10.0,1.0,8.0,4.0,15.0,4.0,6.0,4.0,1.0,1.0,1.0,11.0,75.0
34,NJ,2020-10-24,1.0,1.0,1.0,0.0,11.0,1.0,6.0,1.0,10.0,5.0,4.0,7.0,4.0,1.0,0.0,10.0,63.0
571,NJ,2020-10-25,0.0,1.0,0.0,1.0,11.0,1.0,4.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,0.0,8.0,53.0
35,NJ,2020-10-26,6.0,5.0,0.0,4.0,9.0,1.0,20.0,1.0,13.0,1.0,4.0,5.0,5.0,4.0,1.0,10.0,90.0
36,NJ,2020-10-27,1.0,8.0,1.0,1.0,16.0,1.0,9.0,5.0,7.0,6.0,4.0,1.0,8.0,1.0,0.0,6.0,75.0
37,NJ,2020-10-28,1.0,10.0,1.0,1.0,13.0,1.0,12.0,5.0,8.0,7.0,1.0,4.0,5.0,1.0,1.0,10.0,81.0
38,NJ,2020-10-29,1.0,9.0,1.0,1.0,16.0,1.0,5.0,1.0,9.0,9.0,1.0,6.0,5.0,1.0,1.0,8.0,76.0
39,NJ,2020-10-30,1.0,7.0,1.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,66.0
40,NJ,2020-10-31,1.0,7.0,1.0,1.0,14.0,0.0,6.0,1.0,10.0,4.0,1.0,4.0,10.0,4.0,0.0,8.0,72.0
41,NJ,2020-11-01,1.0,6.0,1.0,0.0,17.0,0.0,21.0,0.0,10.0,1.0,4.0,6.0,12.0,4.0,0.0,15.0,99.0
42,NJ,2020-11-02,1.0,9.0,1.0,4.0,23.0,1.0,18.0,1.0,13.0,1.0,1.0,0.0,14.0,1.0,0.0,12.0,102.0
43,NJ,2020-11-03,1.0,10.0,4.0,1.0,19.0,1.0,25.0,4.0,13.0,1.0,4.0,5.0,10.0,1.0,0.0,11.0,111.0
44,NJ,2020-11-04,1.0,11.0,4.0,1.0,18.0,0.0,12.0,5.0,11.0,6.0,4.0,1.0,17.0,4.0,0.0,11.0,109.0
45,NJ,2020-11-05,5.0,17.0,1.0,1.0,12.0,0.0,11.0,4.0,23.0,5.0,5.0,6.0,12.0,1.0,1.0,18.0,124.0
46,NJ,2020-11-06,1.0,11.0,1.0,4.0,19.0,4.0,15.0,6.0,14.0,6.0,4.0,9.0,10.0,1.0,0.0,12.0,120.0
47,NJ,2020-11-07,1.0,15.0,1.0,1.0,25.0,1.0,7.0,1.0,16.0,7.0,8.0,8.0,12.0,1.0,1.0,15.0,124.0
48,NJ,2020-11-08,1.0,9.0,5.0,1.0,17.0,1.0,12.0,1.0,14.0,9.0,4.0,5.0,8.0,1.0,1.0,12.0,104.0
49,NJ,2020-11-09,4.0,29.0,9.0,7.0,23.0,1.0,35.0,1.0,29.0,9.0,8.0,1.0,15.0,10.0,1.0,22.0,208.0
50,NJ,2020-11-10,1.0,15.0,6.0,6.0,32.0,0.0,21.0,10.0,15.0,13.0,6.0,6.0,16.0,4.0,1.0,19.0,174.0
51,NJ,2020-11-11,4.0,14.0,7.0,5.0,41.0,0.0,25.0,7.0,18.0,11.0,8.0,8.0,18.0,5.0,1.0,19.0,194.0
52,NJ,2020-11-12,5.0,16.0,7.0,1.0,23.0,1.0,17.0,10.0,21.0,13.0,5.0,10.0,19.0,5.0,0.0,23.0,183.0
53,NJ,2020-11-13,1.0,17.0,5.0,8.0,34.0,4.0,37.0,9.0,18.0,20.0,1.0,11.0,17.0,1.0,1.0,24.0,211.0
54,NJ,2020-11-14,1.0,20.0,8.0,8.0,18.0,0.0,29.0,11.0,21.0,13.0,7.0,9.0,12.0,1.0,0.0,16.0,178.0
55,NJ,2020-11-15,1.0,14.0,10.0,6.0,24.0,0.0,23.0,5.0,24.0,26.0,11.0,4.0,19.0,4.0,1.0,20.0,194.0
56,NJ,2020-11-16,10.0,24.0,14.0,1.0,31.0,4.0,29.0,12.0,28.0,15.0,10.0,11.0,20.0,7.0,1.0,22.0,245.0
57,NJ,2020-11-17,5.0,14.0,9.0,4.0,29.0,1.0,25.0,12.0,28.0,25.0,8.0,12.0,22.0,5.0,1.0,23.0,229.0
58,NJ,2020-11-18,1.0,12.0,12.0,5.0,37.0,1.0,18.0,9.0,21.0,25.0,8.0,7.0,18.0,4.0,1.0,16.0,198.0
59,NJ,2020-11-19,1.0,19.0,9.0,6.0,31.0,1.0,45.0,11.0,28.0,17.0,12.0,8.0,21.0,1.0,0.0,24.0,238.0
60,NJ,2020-11-20,5.0,18.0,7.0,1.0,32.0,1.0,36.0,19.0,29.0,23.0,12.0,8.0,21.0,5.0,1.0,16.0,237.0
61,NJ,2020-11-21,4.0,8.0,7.0,7.0,23.0,1.0,33.0,18.0,34.0,16.0,9.0,7.0,21.0,4.0,1.0,25.0,223.0
62,NJ,2020-11-22,1.0,10.0,5.0,1.0,32.0,1.0,23.0,18.0,37.0,19.0,10.0,10.0,20.0,6.0,1.0,22.0,220.0
63,NJ,2020-11-23,9.0,25.0,7.0,1.0,40.0,4.0,31.0,25.0,25.0,17.0,11.0,17.0,26.0,6.0,1.0,16.0,269.0
64,NJ,2020-11-24,8.0,17.0,9.0,5.0,27.0,1.0,28.0,18.0,24.0,17.0,12.0,11.0,16.0,7.0,1.0,22.0,228.0
65,NJ,2020-11-25,6.0,19.0,7.0,5.0,27.0,0.0,50.0,16.0,31.0,15.0,5.0,14.0,29.0,8.0,4.0,18.0,260.0
66,NJ,2020-11-26,1.0,9.0,6.0,4.0,24.0,1.0,11.0,12.0,30.0,16.0,9.0,11.0,14.0,8.0,0.0,20.0,179.0
67,NJ,2020-11-27,5.0,12.0,5.0,4.0,28.0,1.0,21.0,12.0,28.0,20.0,18.0,13.0,19.0,6.0,0.0,17.0,211.0
68,NJ,2020-11-28,1.0,14.0,4.0,1.0,28.0,1.0,19.0,15.0,35.0,34.0,12.0,15.0,26.0,7.0,1.0,26.0,242.0
69,NJ,2020-11-29,8.0,12.0,6.0,4.0,24.0,1.0,58.0,20.0,34.0,24.0,9.0,14.0,16.0,8.0,0.0,19.0,265.0
70,NJ,2020-11-30,9.0,20.0,8.0,7.0,38.0,1.0,20.0,19.0,52.0,29.0,7.0,23.0,23.0,16.0,1.0,27.0,307.0
71,NJ,2020-12-01,9.0,27.0,4.0,8.0,33.0,1.0,19.0,18.0,49.0,23.0,11.0,14.0,31.0,19.0,1.0,30.0,300.0
72,NJ,2020-12-02,4.0,22.0,1.0,12.0,36.0,5.0,55.0,17.0,57.0,26.0,11.0,13.0,22.0,11.0,1.0,28.0,328.0
73,NJ,2020-12-03,11.0,17.0,4.0,8.0,32.0,1.0,50.0,17.0,48.0,31.0,14.0,21.0,24.0,12.0,1.0,23.0,322.0
74,NJ,2020-12-04,6.0,20.0,4.0,9.0,26.0,4.0,43.0,17.0,57.0,24.0,10.0,17.0,18.0,7.0,1.0,26.0,295.0
75,NJ,2020-12-05,1.0,18.0,11.0,11.0,31.0,1.0,16.0,11.0,55.0,28.0,7.0,17.0,15.0,6.0,1.0,22.0,257.0
76,NJ,2020-12-06,7.0,18.0,6.0,6.0,35.0,5.0,24.0,14.0,49.0,34.0,5.0,11.0,19.0,6.0,1.0,18.0,262.0
77,NJ,2020-12-07,4.0,27.0,11.0,9.0,40.0,1.0,28.0,15.0,67.0,46.0,10.0,20.0,23.0,8.0,0.0,28.0,343.0
78,NJ,2020-12-08,8.0,26.0,8.0,6.0,32.0,1.0,25.0,23.0,61.0,32.0,8.0,26.0,21.0,6.0,4.0,28.0,321.0
79,NJ,2020-12-09,1.0,22.0,8.0,10.0,35.0,5.0,26.0,15.0,60.0,34.0,14.0,19.0,27.0,8.0,1.0,22.0,311.0
80,NJ,2020-12-10,7.0,26.0,10.0,4.0,25.0,1.0,48.0,18.0,61.0,38.0,15.0,21.0,22.0,5.0,1.0,30.0,336.0
81,NJ,2020-12-11,11.0,20.0,7.0,7.0,27.0,1.0,40.0,16.0,50.0,29.0,1.0,19.0,23.0,4.0,7.0,23.0,290.0
82,NJ,2020-12-12,5.0,11.0,12.0,5.0,14.0,1.0,29.0,15.0,69.0,31.0,4.0,17.0,17.0,4.0,1.0,24.0,261.0
83,NJ,2020-12-13,5.0,17.0,10.0,4.0,17.0,4.0,29.0,17.0,46.0,30.0,10.0,12.0,18.0,1.0,1.0,20.0,243.0
84,NJ,2020-12-14,6.0,24.0,7.0,9.0,46.0,5.0,52.0,15.0,71.0,45.0,16.0,19.0,24.0,11.0,1.0,23.0,379.0
85,NJ,2020-12-15,8.0,26.0,8.0,8.0,29.0,6.0,40.0,17.0,51.0,43.0,12.0,22.0,14.0,5.0,1.0,15.0,309.0
86,NJ,2020-12-16,1.0,19.0,1.0,9.0,25.0,4.0,34.0,15.0,55.0,32.0,12.0,21.0,17.0,8.0,1.0,17.0,275.0
87,NJ,2020-12-17,13.0,17.0,1.0,1.0,29.0,7.0,31.0,13.0,54.0,30.0,9.0,15.0,16.0,5.0,1.0,15.0,266.0
88,NJ,2020-12-18,7.0,20.0,7.0,10.0,28.0,5.0,36.0,13.0,46.0,29.0,6.0,17.0,23.0,1.0,4.0,18.0,281.0
89,NJ,2020-12-19,1.0,28.0,1.0,7.0,26.0,4.0,39.0,9.0,54.0,29.0,16.0,11.0,17.0,6.0,0.0,21.0,276.0
90,NJ,2020-12-20,6.0,27.0,8.0,5.0,32.0,4.0,50.0,12.0,49.0,29.0,12.0,15.0,16.0,8.0,1.0,29.0,311.0
91,NJ,2020-12-21,7.0,34.0,11.0,10.0,34.0,4.0,30.0,19.0,71.0,46.0,15.0,15.0,31.0,10.0,4.0,28.0,379.0
92,NJ,2020-12-22,9.0,31.0,10.0,7.0,24.0,4.0,28.0,19.0,61.0,40.0,13.0,14.0,24.0,4.0,1.0,27.0,323.0
93,NJ,2020-12-23,8.0,22.0,11.0,10.0,36.0,9.0,30.0,13.0,55.0,33.0,14.0,15.0,19.0,7.0,1.0,25.0,320.0
94,NJ,2020-12-24,7.0,31.0,7.0,7.0,31.0,8.0,20.0,13.0,57.0,33.0,11.0,18.0,18.0,7.0,5.0,31.0,311.0
95,NJ,2020-12-25,6.0,16.0,4.0,7.0,19.0,5.0,20.0,8.0,60.0,33.0,6.0,19.0,16.0,7.0,1.0,27.0,257.0
96,NJ,2020-12-26,5.0,14.0,10.0,12.0,26.0,5.0,26.0,8.0,60.0,37.0,12.0,17.0,12.0,5.0,4.0,25.0,284.0
97,NJ,2020-12-27,1.0,16.0,5.0,9.0,25.0,4.0,17.0,6.0,57.0,40.0,11.0,18.0,10.0,4.0,1.0,27.0,254.0
98,NJ,2020-12-28,10.0,22.0,6.0,9.0,34.0,1.0,41.0,10.0,67.0,40.0,10.0,26.0,24.0,6.0,1.0,29.0,347.0
99,NJ,2020-12-29,7.0,26.0,7.0,5.0,25.0,8.0,35.0,8.0,62.0,31.0,12.0,14.0,10.0,5.0,1.0,33.0,297.0
100,NJ,2020-12-30,8.0,21.0,11.0,9.0,21.0,1.0,33.0,11.0,56.0,36.0,5.0,12.0,14.0,6.0,1.0,21.0,277.0
101,NJ,2020-12-31,12.0,21.0,9.0,6.0,30.0,1.0,37.0,13.0,51.0,51.0,10.0,19.0,17.0,6.0,1.0,20.0,308.0
102,NJ,2021-01-01,10.0,28.0,11.0,9.0,38.0,5.0,61.0,8.0,66.0,42.0,10.0,22.0,24.0,7.0,1.0,23.0,369.0
103,NJ,2021-01-02,11.0,11.0,7.0,8.0,43.0,4.0,39.0,12.0,61.0,41.0,5.0,17.0,17.0,4.0,1.0,20.0,305.0
104,NJ,2021-01-03,6.0,15.0,5.0,9.0,27.0,7.0,14.0,11.0,60.0,35.0,8.0,23.0,14.0,1.0,4.0,18.0,260.0
105,NJ,2021-01-04,10.0,23.0,11.0,17.0,35.0,1.0,48.0,19.0,70.0,39.0,13.0,37.0,24.0,6.0,1.0,26.0,395.0
106,NJ,2021-01-05,10.0,18.0,14.0,16.0,29.0,4.0,92.0,17.0,63.0,40.0,14.0,17.0,21.0,1.0,5.0,23.0,395.0
107,NJ,2021-01-06,13.0,25.0,11.0,11.0,23.0,1.0,70.0,14.0,58.0,37.0,12.0,16.0,17.0,6.0,1.0,29.0,359.0
108,NJ,2021-01-07,9.0,15.0,8.0,9.0,24.0,1.0,30.0,19.0,62.0,35.0,18.0,14.0,15.0,1.0,1.0,20.0,288.0
109,NJ,2021-01-08,5.0,22.0,9.0,10.0,22.0,5.0,27.0,16.0,62.0,43.0,11.0,21.0,8.0,6.0,5.0,25.0,303.0
110,NJ,2021-01-09,8.0,15.0,6.0,8.0,19.0,4.0,51.0,16.0,48.0,34.0,11.0,16.0,9.0,4.0,1.0,27.0,285.0
111,NJ,2021-01-10,5.0,11.0,6.0,1.0,29.0,1.0,21.0,10.0,51.0,29.0,9.0,17.0,9.0,5.0,1.0,18.0,231.0
112,NJ,2021-01-11,9.0,21.0,17.0,18.0,34.0,5.0,43.0,15.0,62.0,36.0,11.0,33.0,20.0,5.0,1.0,24.0,363.0
113,NJ,2021-01-12,15.0,17.0,4.0,12.0,26.0,4.0,39.0,19.0,45.0,28.0,9.0,25.0,11.0,7.0,7.0,29.0,305.0
114,NJ,2021-01-13,1.0,20.0,5.0,8.0,25.0,5.0,28.0,19.0,46.0,41.0,18.0,19.0,9.0,7.0,1.0,27.0,283.0
115,NJ,2021-01-14,6.0,28.0,5.0,11.0,26.0,4.0,32.0,27.0,46.0,37.0,16.0,23.0,16.0,14.0,1.0,28.0,331.0
116,NJ,2021-01-15,8.0,16.0,1.0,9.0,29.0,5.0,24.0,17.0,48.0,38.0,17.0,16.0,16.0,6.0,1.0,26.0,285.0
117,NJ,2021-01-16,10.0,15.0,5.0,6.0,23.0,4.0,13.0,9.0,51.0,28.0,9.0,25.0,12.0,4.0,1.0,15.0,234.0
118,NJ,2021-01-17,6.0,7.0,4.0,4.0,19.0,1.0,23.0,13.0,40.0,35.0,9.0,16.0,10.0,10.0,4.0,17.0,225.0
119,NJ,2021-01-18,1.0,19.0,10.0,10.0,29.0,5.0,52.0,21.0,58.0,39.0,8.0,20.0,15.0,6.0,1.0,28.0,330.0
120,NJ,2021-01-19,9.0,20.0,4.0,5.0,27.0,4.0,18.0,14.0,48.0,39.0,8.0,19.0,14.0,7.0,1.0,20.0,260.0
121,NJ,2021-01-20,1.0,20.0,6.0,5.0,28.0,0.0,23.0,21.0,51.0,34.0,11.0,21.0,11.0,7.0,1.0,21.0,271.0
