,state,date,39003,39009,39017,39023,39025,39029,39035,39041,39043,39049,39055,39057,39061,39083,39085,39089,39093,39095,39099,39101,39103,39109,39113,39133,39139,39151,39153,39155,39157,39165,39167,39169,39173,total_cnts
209,OH,2020-08-30,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,55.0
210,OH,2020-08-31,1.0,0.0,1.0,1.0,0.0,4.0,26.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,7.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,98.0
577,OH,2020-09-01,0.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,76.0
578,OH,2020-09-02,0.0,0.0,1.0,0.0,0.0,1.0,29.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,78.0
579,OH,2020-09-03,0.0,0.0,4.0,1.0,0.0,5.0,22.0,0.0,1.0,4.0,0.0,1.0,7.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0
211,OH,2020-09-04,1.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,9.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0
212,OH,2020-09-05,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0
213,OH,2020-09-06,4.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0
679,OH,2020-09-07,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,44.0
580,OH,2020-09-08,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,57.0
214,OH,2020-09-09,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,7.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,73.0
645,OH,2020-09-10,0.0,0.0,4.0,0.0,0.0,1.0,13.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0
4,OH,2020-09-11,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0
646,OH,2020-09-12,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0
215,OH,2020-09-13,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0
5,OH,2020-09-14,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0
