,state,date,02020,02170,total_cnts
127,AK,2020-12-17,5.0,1.0,9.0
128,AK,2020-12-18,7.0,1.0,8.0
129,AK,2020-12-19,4.0,1.0,7.0
130,AK,2020-12-20,1.0,1.0,5.0
131,AK,2020-12-21,1.0,1.0,2.0
132,AK,2020-12-22,5.0,4.0,11.0
133,AK,2020-12-23,1.0,0.0,2.0
134,AK,2020-12-25,1.0,1.0,3.0
135,AK,2020-12-26,8.0,1.0,11.0
136,AK,2020-12-27,1.0,1.0,2.0
137,AK,2020-12-28,5.0,0.0,6.0
138,AK,2020-12-29,1.0,0.0,2.0
139,AK,2020-12-30,1.0,1.0,2.0
140,AK,2020-12-31,7.0,1.0,9.0
141,AK,2021-01-01,1.0,0.0,1.0
142,AK,2021-01-02,4.0,1.0,7.0
143,AK,2021-01-03,1.0,1.0,4.0
144,AK,2021-01-04,5.0,1.0,11.0
145,AK,2021-01-05,1.0,1.0,3.0
146,AK,2021-01-06,1.0,1.0,2.0
147,AK,2021-01-07,4.0,1.0,6.0
525,AK,2021-01-08,0.0,0.0,2.0
148,AK,2021-01-09,1.0,1.0,4.0
149,AK,2021-01-10,1.0,1.0,3.0
150,AK,2021-01-12,1.0,1.0,3.0
151,AK,2021-01-13,1.0,0.0,2.0
152,AK,2021-01-14,1.0,0.0,3.0
153,AK,2021-01-15,1.0,0.0,1.0
154,AK,2021-01-16,1.0,0.0,1.0
155,AK,2021-01-17,1.0,1.0,2.0
156,AK,2021-01-18,1.0,0.0,1.0
157,AK,2021-01-19,1.0,1.0,4.0
158,AK,2021-01-20,1.0,0.0,1.0
159,AK,2021-01-21,1.0,1.0,2.0
160,AK,2021-01-22,1.0,1.0,2.0
161,AK,2021-01-23,1.0,1.0,2.0
568,AK,2021-01-24,0.0,1.0,1.0
162,AK,2021-01-25,1.0,1.0,2.0
163,AK,2021-01-26,1.0,1.0,2.0
0,AK,2021-01-27,1.0,0.0,2.0
1,AK,2021-01-28,1.0,0.0,2.0
539,AK,2021-01-29,0.0,0.0,1.0
569,AK,2021-01-31,0.0,1.0,1.0
164,AK,2021-02-01,1.0,0.0,2.0
165,AK,2021-02-02,1.0,0.0,1.0
166,AK,2021-02-03,1.0,1.0,3.0
167,AK,2021-02-04,1.0,1.0,3.0
168,AK,2021-02-05,1.0,0.0,1.0
169,AK,2021-02-07,1.0,0.0,1.0
559,AK,2021-02-10,0.0,0.0,1.0
170,AK,2021-02-12,1.0,0.0,1.0
171,AK,2021-02-14,1.0,0.0,1.0
172,AK,2021-02-15,1.0,0.0,2.0
173,AK,2021-02-16,1.0,1.0,3.0
540,AK,2021-02-17,0.0,1.0,3.0
3,AK,2021-02-18,1.0,1.0,3.0
174,AK,2021-02-19,1.0,1.0,2.0
570,AK,2021-02-20,0.0,1.0,1.0
175,AK,2021-02-21,1.0,1.0,2.0
176,AK,2021-02-22,1.0,1.0,3.0
177,AK,2021-02-23,1.0,0.0,1.0
178,AK,2021-02-24,1.0,0.0,2.0
541,AK,2021-02-25,0.0,1.0,2.0
179,AK,2021-02-26,1.0,0.0,1.0
571,AK,2021-02-27,0.0,1.0,2.0
572,AK,2021-02-28,0.0,1.0,1.0
180,AK,2021-03-01,1.0,0.0,1.0
181,AK,2021-03-02,1.0,1.0,2.0
182,AK,2021-03-03,1.0,0.0,2.0
183,AK,2021-03-04,1.0,1.0,3.0
184,AK,2021-03-05,1.0,1.0,3.0
185,AK,2021-03-06,1.0,1.0,2.0
186,AK,2021-03-07,1.0,1.0,2.0
187,AK,2021-03-08,1.0,0.0,1.0
188,AK,2021-03-09,1.0,1.0,2.0
573,AK,2021-03-10,0.0,1.0,1.0
189,AK,2021-03-11,1.0,4.0,5.0
521,AK,2021-03-12,0.0,1.0,2.0
190,AK,2021-03-13,1.0,1.0,3.0
191,AK,2021-03-14,1.0,1.0,2.0
192,AK,2021-03-15,5.0,1.0,6.0
193,AK,2021-03-16,1.0,1.0,3.0
194,AK,2021-03-17,1.0,1.0,2.0
195,AK,2021-03-18,1.0,4.0,5.0
574,AK,2021-03-19,0.0,1.0,1.0
575,AK,2021-03-20,0.0,1.0,1.0
196,AK,2021-03-21,1.0,1.0,2.0
197,AK,2021-03-22,1.0,0.0,1.0
198,AK,2021-03-23,1.0,1.0,2.0
199,AK,2021-03-26,1.0,1.0,2.0
200,AK,2021-03-27,1.0,1.0,2.0
201,AK,2021-03-28,1.0,1.0,2.0
576,AK,2021-03-29,0.0,1.0,1.0
202,AK,2021-03-30,1.0,1.0,2.0
203,AK,2021-03-31,1.0,1.0,2.0
204,AK,2021-04-01,1.0,4.0,6.0
205,AK,2021-04-02,1.0,0.0,1.0
206,AK,2021-04-03,1.0,1.0,2.0
207,AK,2021-04-05,1.0,1.0,3.0
208,AK,2021-04-06,1.0,1.0,3.0
209,AK,2021-04-07,4.0,1.0,7.0
210,AK,2021-04-08,1.0,1.0,3.0
542,AK,2021-04-09,0.0,1.0,2.0
211,AK,2021-04-10,1.0,1.0,2.0
212,AK,2021-04-11,1.0,1.0,3.0
543,AK,2021-04-12,0.0,1.0,2.0
213,AK,2021-04-13,1.0,1.0,2.0
214,AK,2021-04-14,1.0,1.0,3.0
544,AK,2021-04-15,0.0,1.0,3.0
577,AK,2021-04-16,0.0,1.0,1.0
578,AK,2021-04-17,0.0,1.0,1.0
215,AK,2021-04-18,1.0,1.0,3.0
216,AK,2021-04-19,5.0,1.0,6.0
217,AK,2021-04-20,1.0,1.0,3.0
218,AK,2021-04-21,1.0,1.0,2.0
219,AK,2021-04-22,1.0,1.0,3.0
220,AK,2021-04-23,1.0,1.0,2.0
221,AK,2021-04-24,5.0,1.0,7.0
222,AK,2021-04-25,1.0,1.0,2.0
223,AK,2021-04-26,1.0,1.0,3.0
545,AK,2021-04-27,0.0,1.0,2.0
224,AK,2021-04-28,1.0,1.0,2.0
225,AK,2021-04-29,4.0,1.0,5.0
226,AK,2021-04-30,1.0,1.0,3.0
227,AK,2021-05-01,1.0,1.0,3.0
228,AK,2021-05-02,1.0,4.0,5.0
229,AK,2021-05-03,1.0,0.0,1.0
230,AK,2021-05-04,1.0,0.0,1.0
231,AK,2021-05-05,1.0,1.0,2.0
232,AK,2021-05-06,1.0,1.0,2.0
233,AK,2021-05-07,1.0,1.0,2.0
234,AK,2021-05-08,1.0,1.0,3.0
579,AK,2021-05-09,0.0,1.0,1.0
235,AK,2021-05-10,1.0,1.0,2.0
236,AK,2021-05-11,1.0,1.0,3.0
580,AK,2021-05-13,0.0,1.0,1.0
237,AK,2021-05-14,1.0,0.0,2.0
546,AK,2021-05-15,0.0,0.0,1.0
594,AK,2021-05-16,0.0,0.0,1.0
547,AK,2021-05-18,0.0,1.0,2.0
238,AK,2021-05-19,1.0,0.0,3.0
581,AK,2021-05-20,0.0,1.0,1.0
239,AK,2021-05-21,1.0,1.0,3.0
240,AK,2021-05-26,1.0,0.0,2.0
241,AK,2021-05-27,1.0,0.0,1.0
242,AK,2021-05-29,1.0,0.0,1.0
243,AK,2021-05-30,1.0,1.0,3.0
244,AK,2021-05-31,1.0,1.0,2.0
245,AK,2021-06-03,4.0,1.0,6.0
246,AK,2021-06-05,1.0,1.0,3.0
560,AK,2021-06-06,0.0,1.0,2.0
247,AK,2021-06-09,1.0,0.0,1.0
248,AK,2021-06-11,1.0,1.0,2.0
249,AK,2021-06-12,1.0,0.0,1.0
582,AK,2021-06-14,0.0,1.0,2.0
250,AK,2021-06-15,1.0,0.0,1.0
251,AK,2021-06-17,1.0,0.0,1.0
252,AK,2021-06-18,1.0,0.0,1.0
253,AK,2021-06-21,1.0,1.0,2.0
254,AK,2021-06-22,1.0,0.0,1.0
583,AK,2021-06-23,0.0,1.0,1.0
255,AK,2021-06-24,1.0,1.0,3.0
256,AK,2021-06-25,1.0,0.0,2.0
257,AK,2021-06-26,1.0,0.0,1.0
523,AK,2021-06-28,0.0,0.0,2.0
258,AK,2021-06-29,1.0,0.0,2.0
259,AK,2021-06-30,1.0,0.0,1.0
260,AK,2021-07-01,1.0,0.0,1.0
261,AK,2021-07-02,1.0,0.0,2.0
262,AK,2021-07-03,1.0,0.0,1.0
263,AK,2021-07-04,1.0,0.0,1.0
264,AK,2021-07-05,4.0,0.0,4.0
584,AK,2021-07-06,0.0,1.0,2.0
265,AK,2021-07-07,1.0,0.0,1.0
266,AK,2021-07-08,1.0,0.0,2.0
267,AK,2021-07-09,1.0,0.0,2.0
268,AK,2021-07-10,1.0,0.0,4.0
269,AK,2021-07-11,6.0,0.0,6.0
270,AK,2021-07-12,1.0,1.0,4.0
271,AK,2021-07-13,1.0,1.0,2.0
272,AK,2021-07-14,1.0,0.0,3.0
273,AK,2021-07-15,1.0,1.0,3.0
274,AK,2021-07-16,1.0,0.0,2.0
595,AK,2021-07-17,0.0,0.0,1.0
275,AK,2021-07-18,4.0,1.0,5.0
276,AK,2021-07-19,1.0,1.0,3.0
277,AK,2021-07-20,4.0,0.0,5.0
278,AK,2021-07-21,4.0,1.0,6.0
279,AK,2021-07-22,6.0,0.0,7.0
280,AK,2021-07-23,5.0,1.0,10.0
281,AK,2021-07-24,1.0,1.0,3.0
282,AK,2021-07-25,1.0,1.0,2.0
283,AK,2021-07-26,1.0,0.0,8.0
284,AK,2021-07-27,4.0,1.0,6.0
285,AK,2021-07-28,4.0,1.0,7.0
286,AK,2021-07-29,4.0,1.0,6.0
287,AK,2021-07-30,1.0,0.0,2.0
288,AK,2021-07-31,4.0,0.0,5.0
289,AK,2021-08-01,1.0,1.0,4.0
290,AK,2021-08-02,1.0,1.0,4.0
291,AK,2021-08-03,5.0,1.0,6.0
292,AK,2021-08-04,1.0,1.0,5.0
293,AK,2021-08-05,4.0,1.0,6.0
294,AK,2021-08-06,4.0,1.0,6.0
295,AK,2021-08-07,6.0,1.0,9.0
296,AK,2021-08-08,8.0,0.0,10.0
297,AK,2021-08-09,5.0,4.0,12.0
298,AK,2021-08-10,4.0,1.0,8.0
299,AK,2021-08-11,1.0,1.0,5.0
4,AK,2021-08-12,4.0,4.0,10.0
2,AK,2021-08-13,4.0,4.0,10.0
300,AK,2021-08-14,4.0,1.0,7.0
301,AK,2021-08-15,4.0,5.0,12.0
302,AK,2021-08-16,1.0,0.0,4.0
303,AK,2021-08-17,4.0,1.0,7.0
304,AK,2021-08-18,5.0,1.0,9.0
305,AK,2021-08-19,6.0,1.0,8.0
306,AK,2021-08-20,7.0,1.0,11.0
307,AK,2021-08-21,1.0,1.0,4.0
308,AK,2021-08-22,1.0,1.0,3.0
309,AK,2021-08-23,5.0,1.0,13.0
310,AK,2021-08-24,4.0,1.0,5.0
311,AK,2021-08-25,8.0,4.0,19.0
312,AK,2021-08-26,12.0,0.0,17.0
313,AK,2021-08-27,1.0,1.0,6.0
314,AK,2021-08-28,4.0,1.0,7.0
315,AK,2021-08-29,1.0,5.0,8.0
316,AK,2021-08-30,9.0,1.0,15.0
317,AK,2021-08-31,11.0,1.0,14.0
318,AK,2021-09-01,7.0,0.0,15.0
319,AK,2021-09-02,5.0,5.0,11.0
320,AK,2021-09-03,5.0,1.0,10.0
321,AK,2021-09-04,9.0,7.0,17.0
322,AK,2021-09-05,8.0,6.0,16.0
323,AK,2021-09-06,6.0,4.0,12.0
324,AK,2021-09-07,7.0,7.0,18.0
325,AK,2021-09-08,11.0,6.0,18.0
326,AK,2021-09-09,7.0,5.0,14.0
327,AK,2021-09-10,13.0,1.0,16.0
328,AK,2021-09-11,6.0,9.0,17.0
329,AK,2021-09-12,4.0,7.0,12.0
330,AK,2021-09-13,6.0,9.0,17.0
331,AK,2021-09-14,11.0,5.0,21.0
332,AK,2021-09-15,7.0,1.0,10.0
333,AK,2021-09-16,12.0,6.0,20.0
334,AK,2021-09-17,7.0,5.0,17.0
335,AK,2021-09-18,14.0,5.0,23.0
336,AK,2021-09-19,4.0,1.0,11.0
337,AK,2021-09-20,8.0,6.0,18.0
338,AK,2021-09-21,9.0,4.0,19.0
339,AK,2021-09-22,6.0,5.0,14.0
340,AK,2021-09-23,8.0,5.0,17.0
341,AK,2021-09-24,10.0,6.0,21.0
342,AK,2021-09-25,5.0,1.0,8.0
343,AK,2021-09-26,5.0,1.0,8.0
344,AK,2021-09-27,11.0,1.0,14.0
345,AK,2021-09-28,9.0,8.0,20.0
346,AK,2021-09-29,5.0,5.0,15.0
347,AK,2021-09-30,7.0,1.0,13.0
348,AK,2021-10-01,7.0,6.0,15.0
349,AK,2021-10-02,4.0,1.0,7.0
350,AK,2021-10-03,5.0,4.0,9.0
351,AK,2021-10-04,7.0,1.0,10.0
352,AK,2021-10-05,7.0,6.0,16.0
353,AK,2021-10-06,12.0,9.0,24.0
354,AK,2021-10-07,13.0,10.0,27.0
355,AK,2021-10-08,7.0,4.0,13.0
356,AK,2021-10-09,12.0,4.0,23.0
357,AK,2021-10-10,11.0,7.0,22.0
358,AK,2021-10-11,7.0,11.0,21.0
359,AK,2021-10-12,7.0,7.0,14.0
360,AK,2021-10-13,12.0,1.0,15.0
361,AK,2021-10-14,10.0,9.0,21.0
362,AK,2021-10-15,11.0,5.0,20.0
363,AK,2021-10-16,6.0,4.0,11.0
364,AK,2021-10-17,6.0,13.0,21.0
365,AK,2021-10-18,8.0,8.0,17.0
366,AK,2021-10-19,14.0,7.0,23.0
367,AK,2021-10-20,9.0,6.0,19.0
368,AK,2021-10-21,10.0,11.0,28.0
369,AK,2021-10-22,5.0,6.0,21.0
370,AK,2021-10-23,9.0,7.0,22.0
371,AK,2021-10-24,6.0,4.0,16.0
372,AK,2021-10-25,10.0,10.0,22.0
373,AK,2021-10-26,11.0,8.0,21.0
374,AK,2021-10-27,8.0,5.0,16.0
375,AK,2021-10-28,8.0,4.0,18.0
376,AK,2021-10-29,1.0,1.0,4.0
377,AK,2021-10-30,1.0,5.0,7.0
378,AK,2021-10-31,1.0,4.0,7.0
379,AK,2021-11-01,5.0,1.0,9.0
380,AK,2021-11-02,5.0,1.0,12.0
381,AK,2021-11-03,1.0,1.0,3.0
382,AK,2021-11-04,1.0,1.0,5.0
383,AK,2021-11-05,5.0,4.0,10.0
384,AK,2021-11-06,1.0,5.0,7.0
385,AK,2021-11-07,1.0,4.0,7.0
386,AK,2021-11-08,1.0,0.0,8.0
387,AK,2021-11-09,4.0,4.0,13.0
388,AK,2021-11-10,6.0,8.0,16.0
389,AK,2021-11-11,1.0,1.0,4.0
390,AK,2021-11-12,7.0,5.0,12.0
391,AK,2021-11-13,5.0,1.0,8.0
392,AK,2021-11-14,1.0,1.0,2.0
393,AK,2021-11-15,4.0,4.0,11.0
394,AK,2021-11-16,1.0,1.0,5.0
395,AK,2021-11-17,4.0,1.0,5.0
396,AK,2021-11-18,8.0,1.0,10.0
397,AK,2021-11-19,6.0,1.0,11.0
548,AK,2021-11-20,0.0,1.0,2.0
398,AK,2021-11-21,4.0,1.0,6.0
399,AK,2021-11-22,1.0,1.0,3.0
400,AK,2021-11-23,4.0,6.0,13.0
401,AK,2021-11-24,5.0,4.0,12.0
402,AK,2021-11-25,1.0,1.0,2.0
403,AK,2021-11-26,1.0,1.0,4.0
404,AK,2021-11-27,1.0,6.0,8.0
405,AK,2021-11-28,1.0,1.0,2.0
406,AK,2021-11-29,5.0,1.0,7.0
561,AK,2021-11-30,0.0,1.0,2.0
407,AK,2021-12-01,1.0,1.0,4.0
549,AK,2021-12-02,0.0,1.0,4.0
408,AK,2021-12-03,1.0,1.0,4.0
409,AK,2021-12-04,1.0,1.0,2.0
524,AK,2021-12-05,0.0,1.0,3.0
410,AK,2021-12-06,1.0,1.0,2.0
411,AK,2021-12-07,5.0,5.0,13.0
412,AK,2021-12-08,1.0,1.0,2.0
413,AK,2021-12-09,5.0,4.0,10.0
414,AK,2021-12-10,1.0,1.0,3.0
415,AK,2021-12-11,1.0,0.0,1.0
416,AK,2021-12-12,1.0,1.0,2.0
417,AK,2021-12-13,1.0,1.0,2.0
526,AK,2021-12-14,0.0,5.0,7.0
418,AK,2021-12-15,1.0,1.0,4.0
419,AK,2021-12-16,1.0,1.0,3.0
420,AK,2021-12-17,1.0,1.0,3.0
421,AK,2021-12-18,1.0,1.0,2.0
562,AK,2021-12-19,0.0,1.0,2.0
422,AK,2021-12-20,1.0,0.0,2.0
423,AK,2021-12-21,1.0,1.0,4.0
424,AK,2021-12-22,1.0,1.0,3.0
425,AK,2021-12-23,1.0,0.0,2.0
532,AK,2021-12-24,0.0,1.0,4.0
426,AK,2021-12-25,1.0,1.0,3.0
427,AK,2021-12-26,1.0,1.0,4.0
428,AK,2021-12-27,1.0,1.0,3.0
429,AK,2021-12-28,1.0,0.0,1.0
430,AK,2021-12-29,5.0,0.0,6.0
431,AK,2021-12-30,1.0,1.0,2.0
432,AK,2021-12-31,1.0,1.0,3.0
433,AK,2022-01-01,1.0,1.0,2.0
434,AK,2022-01-02,1.0,0.0,2.0
435,AK,2022-01-03,1.0,1.0,4.0
436,AK,2022-01-04,1.0,4.0,6.0
437,AK,2022-01-05,5.0,5.0,11.0
438,AK,2022-01-06,1.0,1.0,4.0
439,AK,2022-01-07,5.0,1.0,6.0
440,AK,2022-01-08,1.0,4.0,6.0
441,AK,2022-01-09,1.0,0.0,1.0
442,AK,2022-01-10,4.0,1.0,6.0
443,AK,2022-01-11,7.0,1.0,10.0
444,AK,2022-01-12,1.0,1.0,4.0
445,AK,2022-01-13,1.0,1.0,2.0
446,AK,2022-01-14,6.0,1.0,9.0
447,AK,2022-01-15,1.0,1.0,3.0
448,AK,2022-01-16,5.0,1.0,9.0
449,AK,2022-01-17,1.0,1.0,3.0
450,AK,2022-01-18,4.0,1.0,6.0
451,AK,2022-01-19,1.0,1.0,5.0
452,AK,2022-01-20,1.0,1.0,5.0
453,AK,2022-01-21,4.0,1.0,7.0
454,AK,2022-01-22,7.0,4.0,12.0
455,AK,2022-01-23,6.0,1.0,8.0
456,AK,2022-01-24,5.0,1.0,6.0
457,AK,2022-01-25,7.0,0.0,8.0
458,AK,2022-01-26,4.0,1.0,6.0
459,AK,2022-01-27,4.0,4.0,9.0
460,AK,2022-01-28,1.0,1.0,2.0
461,AK,2022-01-29,5.0,1.0,7.0
462,AK,2022-01-30,1.0,1.0,5.0
463,AK,2022-01-31,1.0,1.0,3.0
464,AK,2022-02-01,1.0,1.0,4.0
465,AK,2022-02-02,6.0,1.0,7.0
466,AK,2022-02-03,1.0,1.0,4.0
467,AK,2022-02-04,1.0,1.0,3.0
468,AK,2022-02-05,5.0,1.0,7.0
469,AK,2022-02-06,4.0,1.0,6.0
470,AK,2022-02-07,4.0,1.0,5.0
471,AK,2022-02-08,1.0,5.0,7.0
472,AK,2022-02-09,6.0,1.0,8.0
473,AK,2022-02-10,1.0,0.0,3.0
474,AK,2022-02-11,1.0,1.0,4.0
475,AK,2022-02-12,7.0,1.0,9.0
476,AK,2022-02-13,1.0,1.0,2.0
477,AK,2022-02-14,1.0,1.0,2.0
478,AK,2022-02-15,1.0,1.0,4.0
479,AK,2022-02-16,1.0,1.0,3.0
480,AK,2022-02-17,1.0,4.0,7.0
481,AK,2022-02-18,1.0,0.0,5.0
482,AK,2022-02-19,1.0,1.0,2.0
483,AK,2022-02-21,1.0,0.0,3.0
484,AK,2022-02-22,1.0,0.0,2.0
485,AK,2022-02-24,1.0,0.0,2.0
550,AK,2022-02-25,0.0,1.0,2.0
551,AK,2022-02-26,0.0,1.0,3.0
552,AK,2022-02-27,0.0,1.0,2.0
553,AK,2022-02-28,0.0,0.0,1.0
486,AK,2022-03-01,1.0,1.0,2.0
487,AK,2022-03-02,1.0,0.0,2.0
488,AK,2022-03-03,1.0,0.0,3.0
585,AK,2022-03-04,0.0,1.0,1.0
489,AK,2022-03-05,1.0,0.0,1.0
490,AK,2022-03-06,1.0,0.0,1.0
491,AK,2022-03-07,1.0,0.0,1.0
586,AK,2022-03-08,0.0,1.0,1.0
492,AK,2022-03-10,1.0,0.0,1.0
493,AK,2022-03-11,1.0,1.0,2.0
587,AK,2022-03-12,0.0,1.0,1.0
494,AK,2022-03-13,1.0,1.0,2.0
495,AK,2022-03-14,1.0,0.0,1.0
522,AK,2022-03-15,0.0,1.0,3.0
496,AK,2022-03-17,1.0,1.0,3.0
497,AK,2022-03-18,1.0,0.0,1.0
498,AK,2022-03-19,1.0,0.0,2.0
499,AK,2022-03-20,1.0,0.0,1.0
554,AK,2022-03-22,0.0,1.0,2.0
555,AK,2022-03-23,0.0,0.0,1.0
500,AK,2022-03-24,1.0,0.0,2.0
588,AK,2022-03-25,0.0,1.0,1.0
556,AK,2022-03-27,0.0,0.0,1.0
589,AK,2022-03-29,0.0,1.0,1.0
557,AK,2022-03-31,0.0,0.0,1.0
501,AK,2022-04-11,1.0,0.0,1.0
533,AK,2022-04-12,0.0,0.0,1.0
527,AK,2022-04-17,0.0,0.0,1.0
563,AK,2022-04-20,0.0,0.0,1.0
534,AK,2022-04-29,0.0,0.0,1.0
502,AK,2022-05-02,1.0,0.0,1.0
535,AK,2022-05-05,0.0,0.0,1.0
503,AK,2022-05-06,1.0,0.0,1.0
528,AK,2022-05-08,0.0,0.0,2.0
504,AK,2022-05-09,1.0,0.0,1.0
536,AK,2022-05-10,0.0,0.0,2.0
593,AK,2022-05-11,0.0,0.0,1.0
505,AK,2022-05-12,1.0,0.0,1.0
506,AK,2022-05-16,1.0,0.0,1.0
507,AK,2022-05-21,1.0,0.0,2.0
508,AK,2022-05-26,1.0,0.0,1.0
537,AK,2022-05-31,0.0,0.0,1.0
564,AK,2022-06-04,0.0,0.0,1.0
