,state,date,54039,54081,total_cnts
425,WV,2022-03-08,1.0,0.0,8.0
698,WV,2022-03-09,0.0,0.0,5.0
351,WV,2022-03-10,0.0,0.0,7.0
708,WV,2022-03-11,0.0,1.0,3.0
490,WV,2022-03-12,0.0,0.0,5.0
352,WV,2022-03-13,0.0,0.0,2.0
214,WV,2022-03-14,1.0,0.0,9.0
426,WV,2022-03-15,1.0,0.0,6.0
353,WV,2022-03-16,1.0,1.0,5.0
313,WV,2022-03-17,1.0,1.0,6.0
354,WV,2022-03-18,0.0,0.0,6.0
668,WV,2022-03-19,0.0,1.0,5.0
628,WV,2022-03-20,1.0,1.0,3.0
678,WV,2022-03-21,0.0,1.0,4.0
695,WV,2022-03-22,0.0,0.0,4.0
701,WV,2022-03-23,0.0,0.0,2.0
629,WV,2022-03-24,1.0,1.0,3.0
699,WV,2022-03-25,0.0,0.0,2.0
702,WV,2022-03-26,0.0,0.0,2.0
630,WV,2022-03-27,1.0,0.0,3.0
427,WV,2022-03-28,0.0,0.0,7.0
355,WV,2022-03-29,0.0,0.0,3.0
582,WV,2022-03-30,1.0,1.0,5.0
660,WV,2022-04-01,0.0,0.0,2.0
293,WV,2022-04-02,0.0,0.0,2.0
547,WV,2022-04-04,0.0,0.0,4.0
669,WV,2022-04-05,0.0,1.0,2.0
696,WV,2022-04-07,0.0,0.0,1.0
428,WV,2022-04-08,0.0,0.0,1.0
679,WV,2022-04-09,0.0,0.0,2.0
703,WV,2022-04-10,0.0,0.0,1.0
716,WV,2022-04-11,0.0,0.0,1.0
661,WV,2022-04-12,0.0,0.0,4.0
294,WV,2022-04-13,0.0,0.0,5.0
491,WV,2022-04-14,0.0,0.0,2.0
712,WV,2022-04-15,0.0,0.0,1.0
548,WV,2022-04-16,0.0,0.0,3.0
507,WV,2022-04-17,0.0,0.0,3.0
549,WV,2022-04-18,0.0,1.0,2.0
57,WV,2022-04-19,0.0,0.0,2.0
550,WV,2022-04-20,0.0,0.0,2.0
551,WV,2022-04-21,0.0,1.0,3.0
682,WV,2022-04-22,0.0,0.0,2.0
492,WV,2022-04-24,0.0,0.0,2.0
58,WV,2022-04-26,0.0,0.0,4.0
714,WV,2022-04-28,0.0,0.0,1.0
559,WV,2022-04-29,0.0,0.0,2.0
710,WV,2022-04-30,0.0,1.0,2.0
713,WV,2022-05-01,0.0,0.0,1.0
685,WV,2022-05-02,0.0,0.0,1.0
715,WV,2022-05-03,0.0,0.0,2.0
429,WV,2022-05-04,0.0,0.0,3.0
589,WV,2022-05-05,0.0,0.0,5.0
552,WV,2022-05-06,0.0,0.0,1.0
711,WV,2022-05-08,0.0,1.0,1.0
430,WV,2022-05-09,1.0,1.0,5.0
493,WV,2022-05-10,1.0,1.0,5.0
671,WV,2022-05-11,0.0,1.0,3.0
662,WV,2022-05-12,0.0,0.0,2.0
494,WV,2022-05-13,0.0,0.0,3.0
59,WV,2022-05-14,1.0,1.0,4.0
495,WV,2022-05-15,1.0,0.0,3.0
496,WV,2022-05-16,1.0,0.0,4.0
215,WV,2022-05-17,1.0,0.0,4.0
553,WV,2022-05-18,0.0,0.0,1.0
554,WV,2022-05-19,1.0,0.0,3.0
295,WV,2022-05-20,1.0,0.0,3.0
663,WV,2022-05-21,0.0,0.0,4.0
664,WV,2022-05-22,0.0,0.0,3.0
578,WV,2022-05-23,0.0,1.0,5.0
590,WV,2022-05-24,0.0,0.0,3.0
631,WV,2022-05-25,1.0,0.0,4.0
431,WV,2022-05-26,1.0,1.0,6.0
670,WV,2022-05-27,0.0,0.0,4.0
645,WV,2022-05-28,0.0,0.0,4.0
665,WV,2022-05-29,0.0,1.0,3.0
296,WV,2022-05-30,1.0,1.0,5.0
497,WV,2022-05-31,0.0,0.0,4.0
432,WV,2022-06-01,1.0,0.0,6.0
526,WV,2022-06-02,0.0,1.0,6.0
555,WV,2022-06-03,1.0,1.0,4.0
632,WV,2022-06-04,1.0,1.0,3.0
508,WV,2022-06-05,1.0,0.0,3.0
633,WV,2022-06-06,1.0,0.0,6.0
297,WV,2022-06-07,1.0,0.0,5.0
634,WV,2022-06-08,1.0,0.0,4.0
579,WV,2022-06-09,0.0,1.0,4.0
583,WV,2022-06-10,1.0,1.0,7.0
584,WV,2022-06-11,0.0,0.0,3.0
666,WV,2022-06-12,0.0,0.0,2.0
672,WV,2022-06-14,0.0,0.0,5.0
707,WV,2022-06-15,0.0,0.0,2.0
498,WV,2022-06-16,1.0,0.0,4.0
298,WV,2022-06-17,0.0,0.0,4.0
646,WV,2022-06-18,0.0,0.0,3.0
556,WV,2022-06-19,0.0,0.0,3.0
635,WV,2022-06-20,1.0,1.0,6.0
314,WV,2022-06-21,0.0,0.0,2.0
557,WV,2022-06-22,0.0,0.0,5.0
499,WV,2022-06-23,0.0,0.0,4.0
591,WV,2022-06-24,0.0,0.0,7.0
438,WV,2022-06-25,0.0,0.0,3.0
636,WV,2022-06-26,1.0,0.0,2.0
216,WV,2022-06-27,1.0,0.0,4.0
433,WV,2022-06-28,1.0,0.0,8.0
680,WV,2022-06-29,0.0,0.0,3.0
299,WV,2022-06-30,1.0,0.0,7.0
667,WV,2022-07-01,0.0,0.0,6.0
217,WV,2022-07-02,1.0,0.0,4.0
218,WV,2022-07-03,1.0,0.0,4.0
219,WV,2022-07-04,0.0,0.0,4.0
300,WV,2022-07-05,1.0,1.0,6.0
568,WV,2022-07-06,0.0,0.0,5.0
434,WV,2022-07-07,0.0,0.0,6.0
637,WV,2022-07-08,1.0,1.0,3.0
435,WV,2022-07-09,0.0,0.0,3.0
570,WV,2022-07-10,0.0,0.0,4.0
638,WV,2022-07-11,1.0,0.0,4.0
558,WV,2022-07-12,0.0,0.0,5.0
500,WV,2022-07-13,0.0,1.0,5.0
501,WV,2022-07-14,1.0,0.0,6.0
502,WV,2022-07-15,1.0,0.0,4.0
503,WV,2022-07-16,1.0,0.0,3.0
301,WV,2022-07-17,0.0,0.0,7.0
60,WV,2022-07-18,0.0,0.0,6.0
504,WV,2022-07-19,1.0,0.0,6.0
302,WV,2022-07-20,0.0,0.0,5.0
220,WV,2022-07-21,1.0,1.0,6.0
221,WV,2022-07-22,1.0,1.0,6.0
647,WV,2022-07-23,0.0,0.0,2.0
222,WV,2022-07-24,0.0,0.0,5.0
700,WV,2022-07-25,0.0,1.0,3.0
223,WV,2022-07-26,0.0,0.0,7.0
224,WV,2022-07-27,0.0,0.0,7.0
560,WV,2022-07-28,0.0,1.0,8.0
681,WV,2022-07-29,0.0,0.0,3.0
718,WV,2022-07-30,0.0,0.0,1.0
225,WV,2022-07-31,1.0,1.0,6.0
