,state,date,41005,41029,41035,41043,41047,41051,41067,total_cnts
64,OR,2021-06-08,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0
346,OR,2021-06-09,1.0,1.0,1.0,4.0,1.0,1.0,0.0,12.0
347,OR,2021-06-10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
348,OR,2021-06-11,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
598,OR,2021-06-12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0
349,OR,2021-06-13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
350,OR,2021-06-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0
599,OR,2021-06-15,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
653,OR,2021-06-16,0.0,1.0,1.0,1.0,0.0,4.0,0.0,10.0
9,OR,2021-06-17,0.0,1.0,1.0,1.0,0.0,5.0,0.0,10.0
351,OR,2021-06-18,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0
352,OR,2021-06-19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0
632,OR,2021-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
353,OR,2021-06-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
354,OR,2021-06-22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
669,OR,2021-06-23,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0
709,OR,2021-06-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
654,OR,2021-06-25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
703,OR,2021-06-26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0
355,OR,2021-06-27,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0
65,OR,2021-06-28,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0
688,OR,2021-06-29,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
689,OR,2021-06-30,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0
655,OR,2021-07-01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
356,OR,2021-07-02,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0
357,OR,2021-07-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
358,OR,2021-07-04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
359,OR,2021-07-05,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
360,OR,2021-07-06,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0
690,OR,2021-07-07,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
361,OR,2021-07-08,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
572,OR,2021-07-09,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0
362,OR,2021-07-10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
363,OR,2021-07-11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
364,OR,2021-07-12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0
365,OR,2021-07-13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0
573,OR,2021-07-14,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
366,OR,2021-07-15,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0
367,OR,2021-07-16,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0
66,OR,2021-07-17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0
368,OR,2021-07-18,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
67,OR,2021-07-19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0
369,OR,2021-07-20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
674,OR,2021-07-21,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
370,OR,2021-07-22,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
371,OR,2021-07-23,1.0,0.0,1.0,5.0,0.0,0.0,1.0,11.0
372,OR,2021-07-24,1.0,1.0,1.0,4.0,0.0,1.0,0.0,10.0
68,OR,2021-07-25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0
69,OR,2021-07-26,1.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0
373,OR,2021-07-27,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
538,OR,2021-07-28,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0
600,OR,2021-07-29,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0
70,OR,2021-07-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
71,OR,2021-07-31,4.0,1.0,1.0,5.0,0.0,0.0,1.0,16.0
374,OR,2021-08-01,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0
517,OR,2021-08-02,0.0,4.0,1.0,0.0,1.0,1.0,0.0,10.0
375,OR,2021-08-03,1.0,1.0,1.0,0.0,1.0,1.0,5.0,18.0
376,OR,2021-08-04,1.0,1.0,4.0,5.0,1.0,8.0,1.0,26.0
377,OR,2021-08-05,5.0,1.0,1.0,4.0,1.0,4.0,1.0,24.0
378,OR,2021-08-06,1.0,1.0,1.0,5.0,1.0,6.0,1.0,21.0
379,OR,2021-08-07,1.0,1.0,4.0,1.0,1.0,5.0,0.0,18.0
558,OR,2021-08-08,0.0,1.0,4.0,1.0,1.0,4.0,1.0,22.0
380,OR,2021-08-09,1.0,4.0,1.0,1.0,5.0,1.0,0.0,28.0
381,OR,2021-08-10,1.0,1.0,4.0,1.0,1.0,4.0,1.0,24.0
382,OR,2021-08-11,1.0,1.0,0.0,1.0,1.0,4.0,0.0,19.0
72,OR,2021-08-12,1.0,1.0,0.0,4.0,1.0,1.0,1.0,27.0
73,OR,2021-08-13,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0
74,OR,2021-08-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0
383,OR,2021-08-15,1.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0
75,OR,2021-08-16,1.0,1.0,1.0,7.0,0.0,4.0,0.0,34.0
76,OR,2021-08-17,1.0,5.0,1.0,4.0,1.0,6.0,1.0,38.0
77,OR,2021-08-18,1.0,8.0,1.0,4.0,5.0,1.0,4.0,34.0
78,OR,2021-08-19,1.0,4.0,4.0,4.0,5.0,1.0,0.0,32.0
79,OR,2021-08-20,4.0,5.0,1.0,1.0,1.0,0.0,4.0,34.0
80,OR,2021-08-21,6.0,1.0,6.0,1.0,1.0,1.0,0.0,33.0
81,OR,2021-08-22,0.0,1.0,4.0,7.0,1.0,1.0,1.0,30.0
384,OR,2021-08-23,1.0,4.0,6.0,9.0,6.0,1.0,1.0,41.0
82,OR,2021-08-24,8.0,5.0,6.0,4.0,6.0,5.0,1.0,55.0
83,OR,2021-08-25,6.0,4.0,4.0,5.0,5.0,8.0,1.0,45.0
84,OR,2021-08-26,1.0,1.0,1.0,6.0,1.0,6.0,1.0,42.0
85,OR,2021-08-27,1.0,8.0,4.0,7.0,1.0,1.0,1.0,46.0
86,OR,2021-08-28,4.0,1.0,4.0,6.0,5.0,5.0,1.0,45.0
385,OR,2021-08-29,4.0,5.0,1.0,7.0,7.0,5.0,1.0,44.0
386,OR,2021-08-30,4.0,6.0,1.0,4.0,1.0,4.0,1.0,38.0
387,OR,2021-08-31,4.0,1.0,1.0,1.0,4.0,5.0,5.0,49.0
87,OR,2021-09-01,4.0,5.0,1.0,7.0,1.0,4.0,4.0,52.0
388,OR,2021-09-02,7.0,1.0,1.0,1.0,4.0,6.0,1.0,38.0
88,OR,2021-09-03,1.0,5.0,7.0,7.0,5.0,4.0,1.0,45.0
389,OR,2021-09-04,4.0,1.0,1.0,7.0,8.0,6.0,1.0,42.0
390,OR,2021-09-05,1.0,1.0,1.0,4.0,1.0,1.0,7.0,26.0
391,OR,2021-09-06,4.0,1.0,1.0,6.0,1.0,1.0,1.0,29.0
392,OR,2021-09-07,1.0,4.0,4.0,9.0,5.0,5.0,4.0,52.0
393,OR,2021-09-08,9.0,4.0,6.0,6.0,6.0,8.0,4.0,60.0
89,OR,2021-09-09,4.0,6.0,6.0,6.0,4.0,4.0,1.0,43.0
394,OR,2021-09-10,1.0,6.0,1.0,8.0,1.0,4.0,1.0,41.0
90,OR,2021-09-11,1.0,6.0,1.0,6.0,5.0,1.0,4.0,35.0
91,OR,2021-09-12,0.0,1.0,10.0,1.0,1.0,4.0,1.0,28.0
92,OR,2021-09-13,7.0,1.0,1.0,6.0,1.0,4.0,1.0,35.0
10,OR,2021-09-14,7.0,1.0,1.0,10.0,4.0,4.0,1.0,56.0
395,OR,2021-09-15,1.0,1.0,1.0,1.0,1.0,4.0,1.0,20.0
93,OR,2021-09-16,8.0,1.0,1.0,1.0,0.0,4.0,4.0,35.0
94,OR,2021-09-17,1.0,1.0,7.0,6.0,6.0,1.0,1.0,37.0
396,OR,2021-09-18,5.0,1.0,5.0,1.0,1.0,8.0,1.0,31.0
11,OR,2021-09-19,4.0,0.0,1.0,7.0,4.0,4.0,0.0,30.0
397,OR,2021-09-20,5.0,1.0,6.0,5.0,1.0,9.0,1.0,41.0
95,OR,2021-09-21,1.0,1.0,6.0,8.0,5.0,6.0,1.0,41.0
398,OR,2021-09-22,1.0,1.0,4.0,1.0,1.0,5.0,6.0,28.0
96,OR,2021-09-23,5.0,1.0,4.0,5.0,5.0,1.0,1.0,36.0
97,OR,2021-09-24,4.0,1.0,1.0,1.0,1.0,4.0,1.0,20.0
12,OR,2021-09-25,1.0,1.0,6.0,6.0,1.0,1.0,1.0,29.0
399,OR,2021-09-26,1.0,1.0,1.0,4.0,6.0,1.0,4.0,26.0
98,OR,2021-09-27,4.0,1.0,9.0,5.0,1.0,1.0,1.0,36.0
99,OR,2021-09-28,7.0,4.0,5.0,1.0,1.0,1.0,1.0,34.0
100,OR,2021-09-29,1.0,1.0,7.0,6.0,5.0,4.0,1.0,32.0
101,OR,2021-09-30,4.0,0.0,8.0,4.0,1.0,7.0,1.0,35.0
102,OR,2021-10-01,5.0,1.0,0.0,8.0,4.0,5.0,1.0,44.0
400,OR,2021-10-02,4.0,0.0,5.0,4.0,6.0,4.0,1.0,33.0
401,OR,2021-10-03,1.0,1.0,0.0,6.0,1.0,4.0,1.0,23.0
103,OR,2021-10-04,1.0,1.0,1.0,5.0,0.0,6.0,1.0,26.0
402,OR,2021-10-05,1.0,0.0,4.0,1.0,1.0,8.0,1.0,29.0
403,OR,2021-10-06,1.0,5.0,7.0,4.0,1.0,1.0,5.0,31.0
104,OR,2021-10-07,1.0,1.0,5.0,1.0,0.0,1.0,0.0,18.0
105,OR,2021-10-08,0.0,0.0,5.0,1.0,1.0,1.0,1.0,19.0
13,OR,2021-10-09,1.0,1.0,6.0,1.0,1.0,1.0,1.0,22.0
106,OR,2021-10-10,5.0,1.0,10.0,4.0,4.0,1.0,1.0,34.0
404,OR,2021-10-11,1.0,1.0,7.0,6.0,1.0,1.0,1.0,29.0
107,OR,2021-10-12,1.0,1.0,8.0,1.0,1.0,4.0,1.0,26.0
108,OR,2021-10-13,1.0,1.0,9.0,1.0,1.0,1.0,1.0,20.0
14,OR,2021-10-14,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0
109,OR,2021-10-15,1.0,1.0,5.0,1.0,1.0,5.0,1.0,26.0
539,OR,2021-10-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
405,OR,2021-10-17,1.0,1.0,4.0,0.0,1.0,5.0,1.0,19.0
110,OR,2021-10-18,0.0,1.0,7.0,1.0,1.0,1.0,1.0,20.0
574,OR,2021-10-19,0.0,1.0,0.0,7.0,1.0,7.0,1.0,25.0
111,OR,2021-10-20,1.0,1.0,1.0,1.0,1.0,5.0,0.0,18.0
112,OR,2021-10-21,1.0,0.0,5.0,4.0,5.0,6.0,1.0,31.0
113,OR,2021-10-22,1.0,1.0,5.0,1.0,1.0,7.0,1.0,24.0
406,OR,2021-10-23,4.0,1.0,4.0,4.0,1.0,1.0,0.0,20.0
407,OR,2021-10-24,1.0,1.0,5.0,1.0,4.0,7.0,1.0,23.0
408,OR,2021-10-25,1.0,1.0,4.0,4.0,1.0,1.0,1.0,20.0
409,OR,2021-10-26,1.0,4.0,7.0,1.0,0.0,6.0,1.0,30.0
410,OR,2021-10-27,1.0,1.0,7.0,5.0,4.0,1.0,1.0,27.0
15,OR,2021-10-28,4.0,0.0,6.0,1.0,1.0,4.0,1.0,23.0
411,OR,2021-10-29,1.0,1.0,8.0,4.0,1.0,5.0,1.0,28.0
559,OR,2021-10-30,0.0,0.0,6.0,4.0,1.0,1.0,1.0,25.0
412,OR,2021-10-31,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
413,OR,2021-11-01,1.0,1.0,1.0,6.0,5.0,0.0,0.0,22.0
518,OR,2021-11-02,0.0,4.0,5.0,1.0,1.0,1.0,1.0,23.0
414,OR,2021-11-03,1.0,1.0,9.0,8.0,4.0,4.0,1.0,34.0
114,OR,2021-11-04,1.0,1.0,6.0,7.0,5.0,6.0,1.0,41.0
115,OR,2021-11-05,1.0,1.0,7.0,1.0,1.0,6.0,1.0,21.0
415,OR,2021-11-06,1.0,0.0,0.0,1.0,0.0,5.0,0.0,11.0
416,OR,2021-11-07,1.0,1.0,1.0,1.0,1.0,7.0,0.0,16.0
116,OR,2021-11-08,1.0,0.0,6.0,1.0,4.0,0.0,1.0,19.0
16,OR,2021-11-09,1.0,1.0,7.0,1.0,1.0,1.0,0.0,16.0
117,OR,2021-11-10,0.0,8.0,5.0,4.0,1.0,4.0,1.0,30.0
417,OR,2021-11-11,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0
601,OR,2021-11-12,0.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0
540,OR,2021-11-13,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
418,OR,2021-11-14,1.0,1.0,4.0,0.0,0.0,1.0,1.0,16.0
118,OR,2021-11-15,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0
602,OR,2021-11-16,0.0,1.0,4.0,1.0,4.0,1.0,1.0,17.0
17,OR,2021-11-17,1.0,1.0,1.0,1.0,4.0,4.0,1.0,21.0
119,OR,2021-11-18,1.0,1.0,6.0,1.0,1.0,8.0,1.0,24.0
541,OR,2021-11-19,0.0,0.0,6.0,1.0,1.0,6.0,0.0,21.0
419,OR,2021-11-20,1.0,1.0,0.0,1.0,1.0,4.0,0.0,12.0
420,OR,2021-11-21,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0
120,OR,2021-11-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
421,OR,2021-11-23,1.0,1.0,1.0,4.0,1.0,1.0,1.0,16.0
121,OR,2021-11-24,0.0,0.0,4.0,7.0,4.0,1.0,1.0,20.0
422,OR,2021-11-25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0
423,OR,2021-11-26,1.0,1.0,5.0,1.0,1.0,5.0,1.0,19.0
18,OR,2021-11-27,0.0,1.0,5.0,1.0,1.0,1.0,1.0,18.0
424,OR,2021-11-28,1.0,1.0,4.0,1.0,1.0,1.0,0.0,11.0
122,OR,2021-11-29,0.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0
123,OR,2021-11-30,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0
19,OR,2021-12-01,1.0,4.0,4.0,1.0,1.0,1.0,1.0,21.0
425,OR,2021-12-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
426,OR,2021-12-03,1.0,4.0,0.0,1.0,1.0,1.0,1.0,14.0
427,OR,2021-12-04,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0
20,OR,2021-12-05,1.0,1.0,5.0,0.0,1.0,1.0,0.0,17.0
21,OR,2021-12-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
428,OR,2021-12-07,1.0,4.0,0.0,1.0,1.0,1.0,1.0,16.0
124,OR,2021-12-08,1.0,1.0,5.0,0.0,0.0,1.0,1.0,15.0
429,OR,2021-12-09,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0
125,OR,2021-12-10,0.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0
126,OR,2021-12-11,0.0,1.0,1.0,4.0,1.0,1.0,1.0,17.0
430,OR,2021-12-12,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0
431,OR,2021-12-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
432,OR,2021-12-14,1.0,4.0,1.0,1.0,1.0,4.0,0.0,18.0
433,OR,2021-12-15,1.0,1.0,1.0,4.0,1.0,1.0,0.0,16.0
560,OR,2021-12-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
127,OR,2021-12-17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0
434,OR,2021-12-18,1.0,0.0,1.0,5.0,1.0,1.0,0.0,10.0
128,OR,2021-12-19,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0
129,OR,2021-12-20,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0
130,OR,2021-12-21,1.0,1.0,1.0,1.0,1.0,4.0,1.0,16.0
435,OR,2021-12-22,1.0,1.0,1.0,1.0,1.0,4.0,1.0,13.0
131,OR,2021-12-23,1.0,1.0,4.0,0.0,1.0,5.0,0.0,18.0
132,OR,2021-12-24,1.0,1.0,1.0,4.0,0.0,1.0,1.0,15.0
133,OR,2021-12-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
603,OR,2021-12-26,0.0,1.0,0.0,1.0,1.0,1.0,4.0,13.0
542,OR,2021-12-27,0.0,1.0,1.0,1.0,1.0,5.0,1.0,16.0
134,OR,2021-12-28,0.0,1.0,1.0,1.0,1.0,1.0,6.0,17.0
135,OR,2021-12-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
136,OR,2021-12-30,1.0,1.0,1.0,4.0,1.0,1.0,0.0,19.0
436,OR,2021-12-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0
137,OR,2022-01-01,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0
437,OR,2022-01-02,4.0,4.0,1.0,1.0,1.0,1.0,0.0,16.0
438,OR,2022-01-03,1.0,5.0,1.0,1.0,1.0,4.0,1.0,26.0
439,OR,2022-01-04,1.0,1.0,1.0,1.0,1.0,5.0,0.0,17.0
604,OR,2022-01-05,0.0,5.0,4.0,1.0,1.0,9.0,1.0,30.0
138,OR,2022-01-06,1.0,1.0,1.0,1.0,4.0,5.0,4.0,28.0
440,OR,2022-01-07,1.0,1.0,1.0,1.0,1.0,8.0,5.0,26.0
139,OR,2022-01-08,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0
140,OR,2022-01-09,0.0,1.0,1.0,0.0,0.0,6.0,1.0,14.0
441,OR,2022-01-10,1.0,4.0,1.0,1.0,1.0,10.0,5.0,27.0
442,OR,2022-01-11,5.0,7.0,1.0,1.0,4.0,1.0,4.0,33.0
141,OR,2022-01-12,1.0,5.0,1.0,4.0,4.0,10.0,1.0,33.0
142,OR,2022-01-13,1.0,5.0,1.0,1.0,1.0,9.0,1.0,26.0
143,OR,2022-01-14,1.0,1.0,1.0,1.0,1.0,4.0,1.0,15.0
144,OR,2022-01-15,1.0,0.0,4.0,1.0,5.0,4.0,1.0,22.0
145,OR,2022-01-16,1.0,1.0,1.0,1.0,1.0,8.0,5.0,34.0
146,OR,2022-01-17,1.0,8.0,1.0,1.0,1.0,5.0,5.0,34.0
22,OR,2022-01-18,7.0,1.0,4.0,1.0,1.0,6.0,1.0,32.0
443,OR,2022-01-19,1.0,5.0,1.0,1.0,4.0,10.0,1.0,31.0
147,OR,2022-01-20,6.0,1.0,5.0,1.0,5.0,9.0,1.0,40.0
148,OR,2022-01-21,5.0,6.0,1.0,1.0,7.0,12.0,4.0,45.0
23,OR,2022-01-22,1.0,0.0,1.0,5.0,1.0,6.0,4.0,28.0
444,OR,2022-01-23,1.0,1.0,1.0,7.0,1.0,4.0,5.0,27.0
149,OR,2022-01-24,4.0,5.0,1.0,1.0,4.0,5.0,4.0,32.0
150,OR,2022-01-25,1.0,7.0,4.0,5.0,1.0,1.0,4.0,32.0
151,OR,2022-01-26,6.0,0.0,6.0,4.0,7.0,10.0,1.0,42.0
445,OR,2022-01-27,1.0,1.0,4.0,5.0,5.0,1.0,7.0,34.0
446,OR,2022-01-28,1.0,1.0,6.0,1.0,1.0,9.0,8.0,39.0
447,OR,2022-01-29,1.0,1.0,1.0,1.0,1.0,11.0,4.0,29.0
152,OR,2022-01-30,5.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0
153,OR,2022-01-31,1.0,4.0,1.0,1.0,0.0,4.0,1.0,33.0
154,OR,2022-02-01,0.0,1.0,9.0,1.0,1.0,1.0,4.0,29.0
155,OR,2022-02-02,1.0,1.0,7.0,1.0,5.0,8.0,1.0,34.0
156,OR,2022-02-03,1.0,12.0,4.0,1.0,1.0,11.0,1.0,38.0
24,OR,2022-02-04,1.0,1.0,1.0,1.0,1.0,12.0,1.0,27.0
448,OR,2022-02-05,1.0,4.0,4.0,1.0,0.0,4.0,1.0,21.0
449,OR,2022-02-06,1.0,1.0,5.0,1.0,1.0,5.0,1.0,23.0
157,OR,2022-02-07,1.0,1.0,1.0,1.0,1.0,6.0,1.0,21.0
450,OR,2022-02-08,1.0,1.0,4.0,1.0,1.0,1.0,1.0,15.0
158,OR,2022-02-09,5.0,1.0,1.0,1.0,1.0,8.0,1.0,27.0
159,OR,2022-02-10,1.0,1.0,1.0,1.0,1.0,5.0,1.0,16.0
160,OR,2022-02-11,1.0,1.0,1.0,5.0,1.0,4.0,1.0,22.0
161,OR,2022-02-12,1.0,1.0,1.0,1.0,1.0,4.0,1.0,18.0
162,OR,2022-02-13,0.0,0.0,1.0,1.0,1.0,4.0,1.0,20.0
163,OR,2022-02-14,1.0,1.0,1.0,1.0,4.0,5.0,1.0,25.0
451,OR,2022-02-15,1.0,1.0,7.0,1.0,1.0,4.0,1.0,26.0
164,OR,2022-02-16,1.0,1.0,6.0,1.0,5.0,1.0,1.0,22.0
605,OR,2022-02-17,0.0,1.0,1.0,4.0,0.0,1.0,1.0,14.0
625,OR,2022-02-18,0.0,0.0,0.0,1.0,1.0,4.0,4.0,13.0
543,OR,2022-02-19,0.0,0.0,4.0,4.0,4.0,5.0,1.0,25.0
452,OR,2022-02-20,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0
453,OR,2022-02-21,1.0,1.0,4.0,1.0,1.0,5.0,0.0,20.0
454,OR,2022-02-22,1.0,1.0,1.0,4.0,1.0,1.0,1.0,13.0
455,OR,2022-02-23,1.0,1.0,5.0,1.0,1.0,0.0,1.0,14.0
606,OR,2022-02-24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
165,OR,2022-02-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0
656,OR,2022-02-26,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0
607,OR,2022-02-27,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0
544,OR,2022-02-28,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
166,OR,2022-03-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
456,OR,2022-03-02,1.0,1.0,5.0,1.0,0.0,1.0,0.0,10.0
167,OR,2022-03-03,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
457,OR,2022-03-04,1.0,0.0,1.0,0.0,0.0,4.0,0.0,8.0
631,OR,2022-03-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
458,OR,2022-03-06,1.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0
545,OR,2022-03-07,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
168,OR,2022-03-08,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
459,OR,2022-03-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
460,OR,2022-03-10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
657,OR,2022-03-11,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0
461,OR,2022-03-12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
575,OR,2022-03-13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
658,OR,2022-03-14,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
462,OR,2022-03-15,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
463,OR,2022-03-16,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0
464,OR,2022-03-17,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
465,OR,2022-03-18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
626,OR,2022-03-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
169,OR,2022-03-21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
546,OR,2022-03-22,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
659,OR,2022-03-23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
466,OR,2022-03-24,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0
170,OR,2022-03-25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
691,OR,2022-03-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
561,OR,2022-03-27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
562,OR,2022-03-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
563,OR,2022-03-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
171,OR,2022-03-30,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
467,OR,2022-03-31,1.0,1.0,0.0,1.0,0.0,4.0,0.0,7.0
627,OR,2022-04-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
628,OR,2022-04-04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
706,OR,2022-04-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
172,OR,2022-04-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
608,OR,2022-04-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
468,OR,2022-04-10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
469,OR,2022-04-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
722,OR,2022-04-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
633,OR,2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
173,OR,2022-04-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
470,OR,2022-04-15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
717,OR,2022-04-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
707,OR,2022-04-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
675,OR,2022-04-18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
576,OR,2022-04-19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0
471,OR,2022-04-20,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
692,OR,2022-04-21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
693,OR,2022-04-22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0
676,OR,2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,OR,2022-04-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
694,OR,2022-04-25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
