,state,date,08001,08005,08031,08035,08041,08059,08077,total_cnts
279,CO,2021-06-15,1.0,0.0,0.0,0.0,1.0,1.0,6.0,14.0
602,CO,2021-06-16,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
280,CO,2021-06-17,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0
281,CO,2021-06-18,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
603,CO,2021-06-19,0.0,1.0,1.0,0.0,5.0,0.0,0.0,8.0
689,CO,2021-06-20,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0
717,CO,2021-06-21,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0
282,CO,2021-06-22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
283,CO,2021-06-23,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0
604,CO,2021-06-24,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0
675,CO,2021-06-25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0
605,CO,2021-06-26,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0
284,CO,2021-06-27,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0
606,CO,2021-06-28,0.0,4.0,0.0,0.0,4.0,1.0,5.0,20.0
285,CO,2021-06-29,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0
607,CO,2021-06-30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0
608,CO,2021-07-01,0.0,1.0,0.0,0.0,1.0,1.0,5.0,9.0
286,CO,2021-07-02,1.0,1.0,0.0,1.0,1.0,0.0,4.0,12.0
287,CO,2021-07-03,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0
609,CO,2021-07-04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
288,CO,2021-07-05,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0
690,CO,2021-07-06,0.0,0.0,1.0,0.0,6.0,0.0,1.0,12.0
610,CO,2021-07-07,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0
611,CO,2021-07-08,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0
289,CO,2021-07-09,1.0,0.0,1.0,1.0,1.0,1.0,4.0,10.0
612,CO,2021-07-10,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0
613,CO,2021-07-11,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0
290,CO,2021-07-12,1.0,1.0,1.0,1.0,4.0,0.0,1.0,11.0
291,CO,2021-07-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
292,CO,2021-07-14,1.0,0.0,1.0,1.0,1.0,0.0,4.0,12.0
614,CO,2021-07-15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0
293,CO,2021-07-16,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
294,CO,2021-07-17,1.0,1.0,4.0,0.0,1.0,1.0,1.0,11.0
615,CO,2021-07-18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
295,CO,2021-07-19,1.0,1.0,1.0,0.0,4.0,1.0,0.0,13.0
296,CO,2021-07-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
297,CO,2021-07-21,1.0,1.0,1.0,0.0,1.0,4.0,1.0,10.0
298,CO,2021-07-22,1.0,1.0,4.0,0.0,0.0,1.0,0.0,10.0
299,CO,2021-07-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
300,CO,2021-07-24,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0
301,CO,2021-07-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
302,CO,2021-07-26,1.0,4.0,1.0,1.0,1.0,1.0,1.0,15.0
303,CO,2021-07-27,1.0,1.0,1.0,0.0,0.0,4.0,4.0,15.0
304,CO,2021-07-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0
305,CO,2021-07-29,1.0,1.0,1.0,0.0,4.0,0.0,0.0,12.0
306,CO,2021-07-30,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
307,CO,2021-07-31,4.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0
616,CO,2021-08-01,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0
308,CO,2021-08-02,5.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0
617,CO,2021-08-03,0.0,5.0,1.0,0.0,1.0,1.0,0.0,8.0
309,CO,2021-08-04,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0
310,CO,2021-08-05,1.0,6.0,1.0,0.0,1.0,0.0,1.0,12.0
311,CO,2021-08-06,4.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
618,CO,2021-08-07,0.0,4.0,4.0,5.0,5.0,1.0,1.0,27.0
312,CO,2021-08-08,7.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0
313,CO,2021-08-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
314,CO,2021-08-10,1.0,1.0,7.0,1.0,4.0,1.0,0.0,20.0
619,CO,2021-08-11,0.0,6.0,1.0,1.0,1.0,1.0,0.0,13.0
315,CO,2021-08-12,1.0,4.0,1.0,1.0,1.0,4.0,1.0,16.0
316,CO,2021-08-13,1.0,7.0,4.0,0.0,1.0,5.0,1.0,26.0
620,CO,2021-08-14,0.0,5.0,5.0,0.0,6.0,5.0,1.0,28.0
317,CO,2021-08-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0
318,CO,2021-08-16,1.0,1.0,6.0,0.0,1.0,5.0,1.0,19.0
319,CO,2021-08-17,1.0,1.0,4.0,1.0,1.0,1.0,1.0,17.0
320,CO,2021-08-18,4.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0
321,CO,2021-08-19,1.0,4.0,4.0,0.0,1.0,5.0,0.0,18.0
322,CO,2021-08-20,1.0,1.0,1.0,5.0,1.0,6.0,1.0,22.0
323,CO,2021-08-21,1.0,0.0,1.0,0.0,5.0,1.0,1.0,16.0
324,CO,2021-08-22,4.0,5.0,1.0,1.0,1.0,0.0,0.0,17.0
325,CO,2021-08-23,1.0,1.0,1.0,1.0,0.0,9.0,1.0,18.0
326,CO,2021-08-24,4.0,6.0,4.0,1.0,1.0,7.0,0.0,26.0
327,CO,2021-08-25,1.0,5.0,4.0,1.0,1.0,1.0,0.0,18.0
328,CO,2021-08-26,4.0,9.0,4.0,1.0,1.0,4.0,1.0,31.0
329,CO,2021-08-27,7.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0
330,CO,2021-08-28,4.0,4.0,1.0,1.0,4.0,1.0,1.0,22.0
331,CO,2021-08-29,1.0,5.0,4.0,1.0,1.0,6.0,5.0,30.0
332,CO,2021-08-30,4.0,4.0,6.0,5.0,1.0,1.0,1.0,29.0
333,CO,2021-08-31,5.0,4.0,8.0,1.0,1.0,1.0,0.0,24.0
334,CO,2021-09-01,5.0,8.0,6.0,0.0,1.0,6.0,4.0,38.0
335,CO,2021-09-02,1.0,1.0,4.0,1.0,1.0,4.0,1.0,20.0
336,CO,2021-09-03,1.0,14.0,1.0,1.0,1.0,0.0,1.0,22.0
337,CO,2021-09-04,1.0,6.0,0.0,1.0,4.0,1.0,1.0,21.0
338,CO,2021-09-05,1.0,8.0,5.0,1.0,8.0,7.0,1.0,37.0
339,CO,2021-09-06,1.0,5.0,5.0,5.0,5.0,5.0,1.0,31.0
340,CO,2021-09-07,4.0,7.0,4.0,0.0,4.0,1.0,1.0,33.0
341,CO,2021-09-08,1.0,7.0,1.0,1.0,1.0,5.0,1.0,25.0
342,CO,2021-09-09,1.0,8.0,1.0,1.0,1.0,1.0,1.0,25.0
343,CO,2021-09-10,5.0,5.0,4.0,8.0,7.0,4.0,1.0,43.0
344,CO,2021-09-11,4.0,6.0,1.0,1.0,6.0,1.0,1.0,28.0
345,CO,2021-09-12,4.0,5.0,1.0,1.0,4.0,1.0,1.0,31.0
346,CO,2021-09-13,7.0,1.0,1.0,1.0,6.0,5.0,1.0,29.0
347,CO,2021-09-14,1.0,1.0,1.0,1.0,8.0,1.0,1.0,27.0
348,CO,2021-09-15,1.0,8.0,11.0,0.0,9.0,4.0,1.0,44.0
349,CO,2021-09-16,1.0,8.0,5.0,1.0,5.0,5.0,1.0,35.0
350,CO,2021-09-17,5.0,4.0,7.0,1.0,5.0,1.0,0.0,33.0
351,CO,2021-09-18,7.0,4.0,1.0,1.0,5.0,6.0,0.0,33.0
352,CO,2021-09-19,6.0,1.0,6.0,1.0,1.0,4.0,1.0,30.0
353,CO,2021-09-20,1.0,4.0,1.0,1.0,1.0,4.0,6.0,30.0
354,CO,2021-09-21,1.0,1.0,5.0,1.0,6.0,6.0,1.0,34.0
355,CO,2021-09-22,1.0,4.0,4.0,1.0,6.0,4.0,0.0,27.0
356,CO,2021-09-23,1.0,1.0,5.0,1.0,7.0,5.0,0.0,29.0
357,CO,2021-09-24,7.0,1.0,6.0,1.0,0.0,6.0,1.0,33.0
358,CO,2021-09-25,1.0,4.0,4.0,1.0,8.0,1.0,1.0,25.0
359,CO,2021-09-26,1.0,5.0,4.0,1.0,1.0,6.0,1.0,24.0
621,CO,2021-09-27,0.0,6.0,5.0,1.0,6.0,1.0,1.0,28.0
360,CO,2021-09-28,1.0,5.0,4.0,1.0,4.0,5.0,1.0,31.0
361,CO,2021-09-29,1.0,7.0,4.0,5.0,5.0,1.0,4.0,34.0
362,CO,2021-09-30,1.0,1.0,7.0,1.0,1.0,6.0,1.0,29.0
363,CO,2021-10-01,1.0,5.0,6.0,1.0,4.0,1.0,1.0,35.0
364,CO,2021-10-02,4.0,1.0,1.0,1.0,5.0,1.0,1.0,22.0
365,CO,2021-10-03,5.0,1.0,1.0,1.0,1.0,4.0,4.0,29.0
366,CO,2021-10-04,6.0,6.0,1.0,1.0,4.0,6.0,1.0,35.0
367,CO,2021-10-05,1.0,4.0,7.0,0.0,1.0,5.0,1.0,32.0
368,CO,2021-10-06,1.0,10.0,4.0,1.0,4.0,1.0,1.0,32.0
369,CO,2021-10-07,1.0,8.0,1.0,1.0,6.0,4.0,0.0,29.0
370,CO,2021-10-08,5.0,4.0,1.0,6.0,4.0,5.0,1.0,35.0
371,CO,2021-10-09,4.0,1.0,5.0,1.0,6.0,4.0,1.0,34.0
622,CO,2021-10-10,0.0,7.0,6.0,1.0,1.0,1.0,0.0,21.0
372,CO,2021-10-11,5.0,1.0,1.0,1.0,6.0,6.0,1.0,29.0
373,CO,2021-10-12,1.0,7.0,8.0,4.0,9.0,0.0,1.0,41.0
374,CO,2021-10-13,1.0,1.0,1.0,0.0,6.0,1.0,1.0,19.0
375,CO,2021-10-14,6.0,5.0,7.0,0.0,1.0,1.0,1.0,28.0
376,CO,2021-10-15,5.0,6.0,6.0,1.0,1.0,1.0,6.0,39.0
377,CO,2021-10-16,5.0,1.0,6.0,0.0,6.0,1.0,4.0,39.0
378,CO,2021-10-17,1.0,6.0,1.0,1.0,6.0,1.0,1.0,22.0
379,CO,2021-10-18,1.0,8.0,5.0,1.0,1.0,1.0,1.0,30.0
380,CO,2021-10-19,1.0,4.0,7.0,5.0,1.0,6.0,1.0,37.0
381,CO,2021-10-20,7.0,6.0,5.0,1.0,7.0,5.0,1.0,42.0
382,CO,2021-10-21,1.0,7.0,9.0,4.0,12.0,6.0,1.0,53.0
383,CO,2021-10-22,1.0,1.0,5.0,1.0,5.0,1.0,1.0,27.0
384,CO,2021-10-23,1.0,1.0,7.0,0.0,6.0,5.0,1.0,25.0
385,CO,2021-10-24,6.0,1.0,5.0,1.0,8.0,7.0,5.0,44.0
386,CO,2021-10-25,7.0,6.0,5.0,1.0,14.0,5.0,1.0,58.0
623,CO,2021-10-26,0.0,6.0,6.0,1.0,7.0,4.0,1.0,38.0
387,CO,2021-10-27,4.0,4.0,6.0,4.0,10.0,6.0,1.0,51.0
388,CO,2021-10-28,10.0,6.0,7.0,4.0,6.0,7.0,1.0,53.0
389,CO,2021-10-29,1.0,1.0,7.0,7.0,6.0,8.0,1.0,43.0
390,CO,2021-10-30,1.0,0.0,1.0,1.0,6.0,1.0,1.0,26.0
391,CO,2021-10-31,1.0,7.0,5.0,1.0,1.0,8.0,1.0,36.0
392,CO,2021-11-01,6.0,10.0,4.0,6.0,6.0,6.0,4.0,55.0
393,CO,2021-11-02,4.0,8.0,7.0,1.0,6.0,1.0,1.0,36.0
394,CO,2021-11-03,5.0,0.0,11.0,4.0,10.0,5.0,6.0,57.0
395,CO,2021-11-04,4.0,11.0,7.0,4.0,5.0,8.0,5.0,57.0
396,CO,2021-11-05,12.0,9.0,10.0,1.0,5.0,5.0,5.0,68.0
397,CO,2021-11-06,1.0,6.0,4.0,6.0,6.0,8.0,4.0,44.0
398,CO,2021-11-07,6.0,1.0,4.0,1.0,5.0,1.0,1.0,32.0
399,CO,2021-11-08,7.0,9.0,4.0,1.0,8.0,5.0,4.0,58.0
400,CO,2021-11-09,12.0,1.0,7.0,4.0,1.0,8.0,1.0,42.0
401,CO,2021-11-10,6.0,6.0,5.0,1.0,7.0,9.0,1.0,55.0
402,CO,2021-11-11,9.0,8.0,14.0,1.0,9.0,13.0,1.0,64.0
403,CO,2021-11-12,7.0,1.0,13.0,5.0,10.0,6.0,5.0,59.0
404,CO,2021-11-13,4.0,11.0,9.0,5.0,13.0,7.0,1.0,56.0
405,CO,2021-11-14,8.0,6.0,5.0,1.0,11.0,8.0,1.0,53.0
406,CO,2021-11-15,7.0,7.0,6.0,4.0,7.0,6.0,1.0,61.0
407,CO,2021-11-16,8.0,10.0,11.0,1.0,10.0,10.0,6.0,73.0
408,CO,2021-11-17,13.0,6.0,13.0,1.0,5.0,8.0,1.0,57.0
409,CO,2021-11-18,1.0,6.0,8.0,1.0,5.0,4.0,1.0,44.0
410,CO,2021-11-19,10.0,8.0,6.0,1.0,6.0,6.0,1.0,56.0
411,CO,2021-11-20,7.0,8.0,5.0,5.0,5.0,9.0,4.0,53.0
412,CO,2021-11-21,6.0,8.0,7.0,1.0,7.0,1.0,4.0,45.0
413,CO,2021-11-22,6.0,4.0,9.0,5.0,9.0,6.0,5.0,57.0
414,CO,2021-11-23,7.0,9.0,5.0,5.0,8.0,7.0,4.0,58.0
415,CO,2021-11-24,6.0,6.0,11.0,5.0,7.0,1.0,1.0,49.0
416,CO,2021-11-25,7.0,10.0,1.0,1.0,4.0,4.0,0.0,37.0
417,CO,2021-11-26,7.0,9.0,8.0,4.0,11.0,4.0,1.0,53.0
418,CO,2021-11-27,5.0,12.0,5.0,1.0,6.0,1.0,1.0,35.0
419,CO,2021-11-28,7.0,1.0,7.0,1.0,9.0,5.0,5.0,45.0
420,CO,2021-11-29,10.0,16.0,12.0,6.0,5.0,10.0,6.0,77.0
421,CO,2021-11-30,8.0,12.0,10.0,4.0,7.0,5.0,4.0,68.0
422,CO,2021-12-01,9.0,9.0,4.0,4.0,7.0,5.0,1.0,55.0
423,CO,2021-12-02,1.0,7.0,9.0,1.0,6.0,7.0,1.0,41.0
424,CO,2021-12-03,1.0,6.0,6.0,5.0,10.0,11.0,1.0,53.0
425,CO,2021-12-04,5.0,7.0,7.0,1.0,7.0,1.0,1.0,43.0
426,CO,2021-12-05,8.0,7.0,11.0,0.0,10.0,7.0,0.0,52.0
427,CO,2021-12-06,7.0,11.0,12.0,4.0,7.0,11.0,1.0,68.0
428,CO,2021-12-07,1.0,10.0,4.0,1.0,5.0,10.0,1.0,43.0
429,CO,2021-12-08,1.0,6.0,8.0,1.0,8.0,1.0,1.0,32.0
430,CO,2021-12-09,8.0,5.0,10.0,4.0,5.0,5.0,1.0,51.0
431,CO,2021-12-10,4.0,6.0,8.0,1.0,8.0,9.0,1.0,47.0
432,CO,2021-12-11,5.0,6.0,4.0,1.0,5.0,8.0,1.0,40.0
433,CO,2021-12-12,5.0,6.0,5.0,1.0,4.0,1.0,4.0,35.0
434,CO,2021-12-13,1.0,9.0,6.0,5.0,7.0,5.0,7.0,49.0
435,CO,2021-12-14,5.0,8.0,8.0,7.0,6.0,4.0,1.0,51.0
436,CO,2021-12-15,4.0,13.0,4.0,0.0,5.0,1.0,4.0,43.0
437,CO,2021-12-16,5.0,7.0,10.0,0.0,6.0,4.0,1.0,49.0
438,CO,2021-12-17,5.0,6.0,7.0,1.0,6.0,4.0,1.0,41.0
439,CO,2021-12-18,1.0,1.0,10.0,1.0,5.0,1.0,0.0,29.0
440,CO,2021-12-19,5.0,1.0,7.0,1.0,1.0,1.0,1.0,26.0
441,CO,2021-12-20,5.0,5.0,4.0,4.0,4.0,5.0,4.0,40.0
442,CO,2021-12-21,7.0,9.0,8.0,5.0,12.0,8.0,1.0,62.0
443,CO,2021-12-22,9.0,6.0,5.0,1.0,6.0,6.0,0.0,39.0
444,CO,2021-12-23,1.0,6.0,11.0,1.0,6.0,1.0,1.0,36.0
445,CO,2021-12-24,1.0,8.0,12.0,1.0,4.0,6.0,1.0,40.0
446,CO,2021-12-25,1.0,7.0,1.0,4.0,5.0,1.0,1.0,24.0
447,CO,2021-12-26,5.0,8.0,1.0,1.0,0.0,1.0,1.0,26.0
448,CO,2021-12-27,5.0,5.0,11.0,5.0,1.0,7.0,1.0,48.0
449,CO,2021-12-28,7.0,9.0,15.0,1.0,7.0,5.0,1.0,61.0
450,CO,2021-12-29,6.0,11.0,16.0,1.0,7.0,1.0,1.0,50.0
451,CO,2021-12-30,5.0,10.0,9.0,5.0,10.0,8.0,5.0,58.0
452,CO,2021-12-31,5.0,10.0,11.0,1.0,1.0,5.0,1.0,42.0
453,CO,2022-01-01,4.0,4.0,5.0,5.0,5.0,7.0,1.0,41.0
454,CO,2022-01-02,13.0,6.0,5.0,6.0,1.0,1.0,0.0,35.0
455,CO,2022-01-03,9.0,11.0,11.0,1.0,8.0,6.0,6.0,58.0
456,CO,2022-01-04,8.0,7.0,14.0,5.0,7.0,10.0,1.0,61.0
457,CO,2022-01-05,11.0,18.0,12.0,4.0,10.0,1.0,1.0,65.0
458,CO,2022-01-06,14.0,9.0,13.0,1.0,7.0,6.0,0.0,54.0
459,CO,2022-01-07,11.0,11.0,11.0,8.0,1.0,18.0,0.0,67.0
460,CO,2022-01-08,8.0,10.0,9.0,8.0,6.0,11.0,1.0,59.0
461,CO,2022-01-09,8.0,8.0,10.0,1.0,4.0,5.0,1.0,41.0
462,CO,2022-01-10,6.0,19.0,13.0,1.0,4.0,12.0,1.0,63.0
463,CO,2022-01-11,6.0,10.0,13.0,5.0,5.0,10.0,1.0,62.0
464,CO,2022-01-12,4.0,18.0,14.0,6.0,10.0,7.0,4.0,76.0
465,CO,2022-01-13,9.0,10.0,12.0,8.0,1.0,4.0,4.0,58.0
466,CO,2022-01-14,8.0,7.0,8.0,10.0,1.0,17.0,7.0,69.0
467,CO,2022-01-15,7.0,5.0,7.0,1.0,5.0,6.0,4.0,40.0
468,CO,2022-01-16,7.0,9.0,5.0,1.0,5.0,4.0,1.0,38.0
469,CO,2022-01-17,4.0,11.0,8.0,1.0,7.0,12.0,1.0,53.0
470,CO,2022-01-18,10.0,11.0,12.0,1.0,7.0,10.0,1.0,61.0
471,CO,2022-01-19,1.0,7.0,9.0,4.0,9.0,5.0,4.0,47.0
472,CO,2022-01-20,7.0,12.0,9.0,8.0,5.0,8.0,4.0,67.0
473,CO,2022-01-21,1.0,9.0,9.0,7.0,10.0,1.0,1.0,50.0
474,CO,2022-01-22,4.0,8.0,9.0,1.0,6.0,10.0,1.0,47.0
475,CO,2022-01-23,7.0,9.0,6.0,1.0,7.0,8.0,1.0,46.0
476,CO,2022-01-24,6.0,8.0,15.0,1.0,7.0,7.0,5.0,63.0
477,CO,2022-01-25,5.0,11.0,7.0,1.0,9.0,5.0,4.0,54.0
478,CO,2022-01-26,4.0,8.0,14.0,1.0,7.0,7.0,1.0,63.0
479,CO,2022-01-27,8.0,1.0,6.0,8.0,5.0,5.0,1.0,54.0
480,CO,2022-01-28,1.0,9.0,6.0,1.0,9.0,4.0,1.0,38.0
481,CO,2022-01-29,1.0,7.0,5.0,4.0,5.0,5.0,1.0,33.0
482,CO,2022-01-30,1.0,6.0,1.0,1.0,8.0,1.0,1.0,23.0
483,CO,2022-01-31,4.0,8.0,6.0,5.0,8.0,1.0,1.0,37.0
484,CO,2022-02-01,4.0,9.0,13.0,4.0,7.0,4.0,1.0,48.0
485,CO,2022-02-02,1.0,4.0,6.0,4.0,4.0,6.0,1.0,30.0
486,CO,2022-02-03,1.0,1.0,1.0,1.0,6.0,1.0,6.0,23.0
487,CO,2022-02-04,4.0,4.0,9.0,1.0,11.0,6.0,1.0,43.0
488,CO,2022-02-05,4.0,1.0,7.0,1.0,4.0,1.0,1.0,28.0
489,CO,2022-02-06,6.0,6.0,8.0,1.0,6.0,0.0,1.0,34.0
490,CO,2022-02-07,6.0,7.0,4.0,1.0,8.0,1.0,1.0,37.0
491,CO,2022-02-08,1.0,5.0,1.0,1.0,1.0,1.0,1.0,13.0
492,CO,2022-02-09,1.0,6.0,5.0,4.0,5.0,1.0,1.0,28.0
493,CO,2022-02-10,1.0,1.0,1.0,1.0,5.0,1.0,1.0,21.0
494,CO,2022-02-11,1.0,1.0,1.0,0.0,6.0,1.0,4.0,21.0
495,CO,2022-02-12,1.0,4.0,4.0,1.0,1.0,1.0,1.0,17.0
496,CO,2022-02-13,5.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0
497,CO,2022-02-14,5.0,0.0,0.0,0.0,6.0,1.0,4.0,18.0
498,CO,2022-02-15,1.0,1.0,4.0,1.0,5.0,5.0,1.0,23.0
499,CO,2022-02-16,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0
500,CO,2022-02-17,1.0,4.0,1.0,1.0,1.0,1.0,1.0,12.0
501,CO,2022-02-18,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0
502,CO,2022-02-19,1.0,0.0,1.0,1.0,4.0,0.0,0.0,13.0
503,CO,2022-02-20,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0
504,CO,2022-02-21,5.0,5.0,1.0,1.0,0.0,1.0,1.0,18.0
624,CO,2022-02-22,0.0,1.0,1.0,1.0,5.0,1.0,0.0,16.0
694,CO,2022-02-23,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0
505,CO,2022-02-24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
506,CO,2022-02-25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0
507,CO,2022-02-26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0
508,CO,2022-02-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
509,CO,2022-02-28,4.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
695,CO,2022-03-01,0.0,0.0,1.0,0.0,4.0,1.0,1.0,9.0
510,CO,2022-03-02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0
625,CO,2022-03-03,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0
626,CO,2022-03-04,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0
627,CO,2022-03-05,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0
511,CO,2022-03-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
696,CO,2022-03-07,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
628,CO,2022-03-08,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
512,CO,2022-03-09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
629,CO,2022-03-10,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0
513,CO,2022-03-11,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0
514,CO,2022-03-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
697,CO,2022-03-13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
630,CO,2022-03-14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
631,CO,2022-03-15,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0
515,CO,2022-03-16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
718,CO,2022-03-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
721,CO,2022-03-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
632,CO,2022-03-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
698,CO,2022-03-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
699,CO,2022-03-21,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
679,CO,2022-03-22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
680,CO,2022-03-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
714,CO,2022-03-24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
633,CO,2022-03-25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
700,CO,2022-03-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
634,CO,2022-03-27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0
701,CO,2022-03-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
691,CO,2022-03-29,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
722,CO,2022-03-31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
516,CO,2022-04-01,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
635,CO,2022-04-02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
715,CO,2022-04-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
636,CO,2022-04-05,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
637,CO,2022-04-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
681,CO,2022-04-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
702,CO,2022-04-08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
724,CO,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
716,CO,2022-04-10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
517,CO,2022-04-11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
638,CO,2022-04-12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
703,CO,2022-04-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
725,CO,2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,CO,2022-04-15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
704,CO,2022-04-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
719,CO,2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
640,CO,2022-04-18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0
641,CO,2022-04-19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
518,CO,2022-04-20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
519,CO,2022-04-21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
520,CO,2022-04-22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
676,CO,2022-04-23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
705,CO,2022-04-24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
723,CO,2022-04-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
642,CO,2022-04-26,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0
643,CO,2022-04-27,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
644,CO,2022-04-28,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
521,CO,2022-04-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
