,state,date,44003,44007,total_cnts
84,RI,2020-11-13,1.0,1.0,3.0
85,RI,2020-11-14,1.0,0.0,2.0
4,RI,2020-11-15,1.0,1.0,4.0
86,RI,2020-11-16,1.0,1.0,3.0
5,RI,2020-11-17,1.0,5.0,7.0
87,RI,2020-11-18,1.0,1.0,3.0
6,RI,2020-11-19,5.0,4.0,11.0
88,RI,2020-11-20,4.0,5.0,10.0
89,RI,2020-11-21,1.0,4.0,6.0
90,RI,2020-11-22,1.0,7.0,9.0
91,RI,2020-11-23,1.0,4.0,5.0
92,RI,2020-11-24,4.0,4.0,9.0
93,RI,2020-11-25,4.0,4.0,9.0
94,RI,2020-11-26,1.0,1.0,3.0
95,RI,2020-11-27,1.0,1.0,3.0
371,RI,2020-11-28,0.0,4.0,5.0
96,RI,2020-11-29,4.0,7.0,15.0
97,RI,2020-11-30,4.0,5.0,10.0
7,RI,2020-12-01,4.0,1.0,7.0
98,RI,2020-12-02,4.0,7.0,11.0
99,RI,2020-12-03,1.0,7.0,9.0
100,RI,2020-12-04,7.0,4.0,12.0
101,RI,2020-12-05,4.0,5.0,9.0
102,RI,2020-12-06,1.0,6.0,8.0
103,RI,2020-12-07,1.0,4.0,6.0
104,RI,2020-12-08,7.0,11.0,20.0
105,RI,2020-12-09,1.0,8.0,10.0
106,RI,2020-12-10,6.0,8.0,14.0
107,RI,2020-12-11,12.0,6.0,19.0
108,RI,2020-12-12,1.0,7.0,8.0
109,RI,2020-12-13,4.0,7.0,12.0
110,RI,2020-12-14,5.0,13.0,18.0
8,RI,2020-12-15,1.0,5.0,8.0
111,RI,2020-12-16,1.0,4.0,6.0
372,RI,2020-12-17,0.0,7.0,7.0
112,RI,2020-12-18,1.0,5.0,7.0
113,RI,2020-12-19,1.0,5.0,7.0
9,RI,2020-12-20,1.0,7.0,11.0
114,RI,2020-12-21,1.0,4.0,6.0
115,RI,2020-12-22,1.0,1.0,2.0
116,RI,2020-12-23,1.0,7.0,8.0
373,RI,2020-12-24,0.0,7.0,7.0
10,RI,2020-12-25,1.0,5.0,8.0
374,RI,2020-12-26,0.0,4.0,5.0
117,RI,2020-12-27,6.0,7.0,14.0
118,RI,2020-12-28,4.0,5.0,9.0
11,RI,2020-12-29,0.0,8.0,10.0
119,RI,2020-12-30,1.0,1.0,2.0
120,RI,2020-12-31,1.0,1.0,3.0
317,RI,2021-01-01,0.0,1.0,2.0
121,RI,2021-01-02,4.0,1.0,5.0
122,RI,2021-01-03,1.0,1.0,3.0
123,RI,2021-01-04,1.0,7.0,9.0
124,RI,2021-01-05,1.0,7.0,8.0
125,RI,2021-01-06,1.0,6.0,7.0
126,RI,2021-01-07,4.0,0.0,4.0
127,RI,2021-01-08,1.0,7.0,8.0
128,RI,2021-01-09,1.0,9.0,10.0
129,RI,2021-01-10,4.0,4.0,9.0
12,RI,2021-01-11,1.0,10.0,13.0
130,RI,2021-01-12,1.0,1.0,3.0
13,RI,2021-01-13,1.0,5.0,8.0
131,RI,2021-01-14,1.0,1.0,3.0
132,RI,2021-01-15,4.0,9.0,15.0
133,RI,2021-01-16,9.0,6.0,16.0
134,RI,2021-01-17,9.0,8.0,18.0
135,RI,2021-01-18,11.0,10.0,22.0
136,RI,2021-01-19,9.0,8.0,19.0
375,RI,2021-01-20,0.0,5.0,6.0
137,RI,2021-01-21,4.0,1.0,6.0
138,RI,2021-01-22,6.0,1.0,9.0
139,RI,2021-01-23,1.0,5.0,6.0
140,RI,2021-01-24,4.0,5.0,14.0
14,RI,2021-01-25,7.0,1.0,10.0
15,RI,2021-01-26,10.0,0.0,12.0
141,RI,2021-01-27,10.0,6.0,17.0
142,RI,2021-01-28,6.0,6.0,13.0
143,RI,2021-01-29,9.0,4.0,13.0
144,RI,2021-01-30,1.0,6.0,7.0
145,RI,2021-01-31,7.0,4.0,12.0
146,RI,2021-02-01,5.0,6.0,12.0
147,RI,2021-02-02,7.0,6.0,14.0
148,RI,2021-02-03,1.0,11.0,12.0
16,RI,2021-02-04,11.0,6.0,19.0
149,RI,2021-02-05,1.0,9.0,10.0
150,RI,2021-02-06,1.0,4.0,5.0
151,RI,2021-02-07,6.0,7.0,13.0
152,RI,2021-02-08,4.0,9.0,13.0
153,RI,2021-02-09,8.0,4.0,12.0
154,RI,2021-02-10,4.0,6.0,10.0
155,RI,2021-02-11,4.0,5.0,9.0
156,RI,2021-02-12,1.0,8.0,9.0
157,RI,2021-02-13,1.0,5.0,7.0
158,RI,2021-02-14,1.0,1.0,3.0
159,RI,2021-02-15,8.0,6.0,14.0
160,RI,2021-02-16,1.0,1.0,2.0
161,RI,2021-02-17,1.0,1.0,3.0
162,RI,2021-02-18,4.0,4.0,9.0
163,RI,2021-02-19,1.0,9.0,12.0
164,RI,2021-02-20,4.0,5.0,10.0
376,RI,2021-02-21,0.0,1.0,2.0
165,RI,2021-02-22,1.0,1.0,3.0
17,RI,2021-02-23,1.0,1.0,4.0
166,RI,2021-02-24,7.0,6.0,13.0
167,RI,2021-02-25,1.0,1.0,3.0
168,RI,2021-02-26,6.0,0.0,7.0
169,RI,2021-02-27,1.0,1.0,3.0
170,RI,2021-02-28,1.0,1.0,3.0
171,RI,2021-03-01,1.0,4.0,5.0
172,RI,2021-03-02,4.0,4.0,9.0
173,RI,2021-03-03,1.0,1.0,2.0
174,RI,2021-03-04,1.0,1.0,2.0
175,RI,2021-03-05,1.0,4.0,6.0
176,RI,2021-03-06,1.0,1.0,2.0
177,RI,2021-03-07,1.0,0.0,2.0
178,RI,2021-03-08,1.0,5.0,6.0
179,RI,2021-03-09,4.0,5.0,9.0
18,RI,2021-03-10,1.0,1.0,3.0
377,RI,2021-03-11,0.0,1.0,2.0
180,RI,2021-03-12,1.0,1.0,3.0
181,RI,2021-03-13,1.0,1.0,3.0
182,RI,2021-03-14,1.0,4.0,6.0
183,RI,2021-03-15,1.0,5.0,6.0
378,RI,2021-03-16,0.0,1.0,1.0
184,RI,2021-03-17,1.0,1.0,3.0
185,RI,2021-03-18,1.0,4.0,5.0
379,RI,2021-03-20,0.0,1.0,1.0
186,RI,2021-03-21,1.0,1.0,2.0
187,RI,2021-03-22,1.0,1.0,2.0
188,RI,2021-03-23,4.0,1.0,5.0
380,RI,2021-03-24,0.0,1.0,1.0
189,RI,2021-03-25,1.0,1.0,2.0
190,RI,2021-03-26,1.0,7.0,8.0
191,RI,2021-03-27,4.0,6.0,10.0
192,RI,2021-03-28,1.0,1.0,2.0
193,RI,2021-03-29,1.0,1.0,2.0
194,RI,2021-03-30,1.0,0.0,1.0
195,RI,2021-03-31,1.0,1.0,2.0
196,RI,2021-04-01,5.0,1.0,6.0
197,RI,2021-04-02,1.0,1.0,2.0
198,RI,2021-04-03,6.0,1.0,8.0
199,RI,2021-04-04,1.0,1.0,3.0
200,RI,2021-04-05,4.0,1.0,5.0
201,RI,2021-04-06,7.0,1.0,9.0
202,RI,2021-04-07,1.0,4.0,5.0
19,RI,2021-04-08,4.0,0.0,5.0
203,RI,2021-04-09,1.0,4.0,5.0
204,RI,2021-04-10,1.0,1.0,2.0
205,RI,2021-04-11,1.0,1.0,2.0
206,RI,2021-04-12,6.0,1.0,7.0
207,RI,2021-04-13,1.0,0.0,1.0
208,RI,2021-04-14,5.0,5.0,10.0
209,RI,2021-04-15,1.0,1.0,2.0
210,RI,2021-04-16,1.0,4.0,5.0
211,RI,2021-04-17,1.0,5.0,6.0
212,RI,2021-04-18,1.0,1.0,2.0
213,RI,2021-04-19,1.0,1.0,3.0
214,RI,2021-04-20,7.0,1.0,9.0
215,RI,2021-04-21,1.0,1.0,2.0
216,RI,2021-04-22,5.0,1.0,7.0
217,RI,2021-04-23,1.0,1.0,6.0
218,RI,2021-04-24,1.0,0.0,2.0
219,RI,2021-04-25,6.0,4.0,11.0
220,RI,2021-04-26,1.0,1.0,3.0
221,RI,2021-04-27,1.0,1.0,2.0
222,RI,2021-04-28,1.0,1.0,2.0
223,RI,2021-04-29,1.0,5.0,6.0
224,RI,2021-04-30,1.0,4.0,6.0
225,RI,2021-05-01,1.0,0.0,1.0
20,RI,2021-05-02,0.0,1.0,3.0
21,RI,2021-05-03,1.0,1.0,4.0
381,RI,2021-05-04,0.0,1.0,1.0
226,RI,2021-05-05,1.0,1.0,2.0
227,RI,2021-05-06,1.0,0.0,2.0
382,RI,2021-05-07,0.0,1.0,2.0
228,RI,2021-05-08,1.0,1.0,3.0
383,RI,2021-05-09,0.0,1.0,2.0
22,RI,2021-05-10,0.0,1.0,3.0
229,RI,2021-05-11,1.0,1.0,2.0
230,RI,2021-05-12,4.0,0.0,5.0
231,RI,2021-05-13,1.0,0.0,2.0
384,RI,2021-05-14,0.0,1.0,2.0
232,RI,2021-05-15,1.0,1.0,3.0
233,RI,2021-05-16,1.0,0.0,1.0
234,RI,2021-05-18,1.0,1.0,3.0
235,RI,2021-05-20,1.0,0.0,1.0
385,RI,2021-05-23,0.0,1.0,1.0
236,RI,2021-05-25,1.0,1.0,2.0
23,RI,2021-05-26,0.0,1.0,2.0
386,RI,2021-05-27,0.0,1.0,1.0
237,RI,2021-05-29,1.0,1.0,2.0
387,RI,2021-05-30,0.0,1.0,1.0
388,RI,2021-05-31,0.0,1.0,1.0
389,RI,2021-06-01,0.0,1.0,1.0
390,RI,2021-06-03,0.0,1.0,1.0
391,RI,2021-06-09,0.0,1.0,2.0
392,RI,2021-06-12,0.0,1.0,1.0
533,RI,2021-06-13,0.0,0.0,1.0
24,RI,2021-06-23,0.0,0.0,1.0
393,RI,2021-06-24,0.0,1.0,1.0
394,RI,2021-07-01,0.0,1.0,1.0
238,RI,2021-07-05,1.0,0.0,1.0
318,RI,2021-07-10,0.0,0.0,1.0
395,RI,2021-07-13,0.0,1.0,1.0
239,RI,2021-07-15,1.0,0.0,1.0
240,RI,2021-07-16,1.0,0.0,1.0
241,RI,2021-07-18,1.0,0.0,1.0
319,RI,2021-07-21,0.0,0.0,1.0
242,RI,2021-07-22,1.0,0.0,1.0
320,RI,2021-07-24,0.0,0.0,2.0
396,RI,2021-07-27,0.0,1.0,1.0
25,RI,2021-07-30,1.0,0.0,2.0
243,RI,2021-07-31,1.0,0.0,1.0
397,RI,2021-08-01,0.0,1.0,1.0
244,RI,2021-08-02,1.0,0.0,2.0
398,RI,2021-08-03,0.0,1.0,2.0
399,RI,2021-08-05,0.0,1.0,1.0
321,RI,2021-08-06,0.0,1.0,2.0
400,RI,2021-08-07,0.0,1.0,1.0
401,RI,2021-08-08,0.0,1.0,2.0
26,RI,2021-08-09,0.0,1.0,2.0
402,RI,2021-08-10,0.0,4.0,4.0
245,RI,2021-08-11,1.0,1.0,2.0
27,RI,2021-08-12,1.0,1.0,3.0
403,RI,2021-08-13,0.0,1.0,1.0
246,RI,2021-08-14,1.0,5.0,7.0
404,RI,2021-08-15,0.0,1.0,1.0
405,RI,2021-08-16,0.0,4.0,4.0
247,RI,2021-08-17,1.0,0.0,2.0
248,RI,2021-08-18,1.0,1.0,2.0
249,RI,2021-08-19,1.0,0.0,1.0
406,RI,2021-08-20,0.0,1.0,2.0
407,RI,2021-08-21,0.0,4.0,5.0
250,RI,2021-08-22,1.0,1.0,2.0
28,RI,2021-08-23,0.0,1.0,3.0
408,RI,2021-08-24,0.0,1.0,2.0
409,RI,2021-08-25,0.0,1.0,2.0
410,RI,2021-08-27,0.0,1.0,1.0
251,RI,2021-08-28,1.0,1.0,2.0
411,RI,2021-08-29,0.0,4.0,4.0
252,RI,2021-08-30,1.0,1.0,2.0
412,RI,2021-08-31,0.0,1.0,2.0
413,RI,2021-09-01,0.0,1.0,1.0
414,RI,2021-09-02,0.0,5.0,5.0
253,RI,2021-09-03,1.0,1.0,3.0
254,RI,2021-09-04,1.0,1.0,3.0
255,RI,2021-09-05,1.0,1.0,3.0
415,RI,2021-09-06,0.0,1.0,1.0
322,RI,2021-09-07,0.0,1.0,2.0
256,RI,2021-09-08,1.0,1.0,2.0
323,RI,2021-09-09,0.0,1.0,2.0
257,RI,2021-09-10,1.0,0.0,2.0
258,RI,2021-09-11,1.0,1.0,3.0
534,RI,2021-09-12,0.0,0.0,1.0
259,RI,2021-09-13,1.0,0.0,1.0
260,RI,2021-09-14,1.0,4.0,5.0
261,RI,2021-09-15,1.0,1.0,3.0
416,RI,2021-09-16,0.0,1.0,2.0
417,RI,2021-09-17,0.0,4.0,4.0
262,RI,2021-09-18,1.0,1.0,3.0
418,RI,2021-09-19,0.0,4.0,4.0
263,RI,2021-09-20,1.0,1.0,2.0
264,RI,2021-09-21,1.0,5.0,7.0
324,RI,2021-09-22,0.0,6.0,7.0
265,RI,2021-09-23,1.0,1.0,3.0
419,RI,2021-09-24,0.0,1.0,1.0
266,RI,2021-09-26,1.0,1.0,3.0
420,RI,2021-09-27,0.0,1.0,2.0
267,RI,2021-09-28,1.0,4.0,7.0
421,RI,2021-09-29,0.0,1.0,1.0
268,RI,2021-09-30,1.0,1.0,2.0
422,RI,2021-10-02,0.0,1.0,1.0
269,RI,2021-10-03,1.0,1.0,2.0
270,RI,2021-10-04,5.0,1.0,6.0
271,RI,2021-10-05,4.0,4.0,8.0
423,RI,2021-10-06,0.0,1.0,1.0
272,RI,2021-10-07,1.0,1.0,4.0
424,RI,2021-10-08,0.0,1.0,1.0
273,RI,2021-10-09,1.0,1.0,3.0
425,RI,2021-10-10,0.0,1.0,1.0
274,RI,2021-10-11,1.0,1.0,2.0
426,RI,2021-10-12,0.0,1.0,1.0
427,RI,2021-10-13,0.0,1.0,1.0
275,RI,2021-10-14,1.0,1.0,2.0
276,RI,2021-10-15,1.0,1.0,3.0
277,RI,2021-10-16,1.0,1.0,3.0
428,RI,2021-10-17,0.0,1.0,2.0
429,RI,2021-10-18,0.0,1.0,1.0
278,RI,2021-10-19,1.0,1.0,3.0
430,RI,2021-10-20,0.0,1.0,1.0
431,RI,2021-10-21,0.0,1.0,1.0
279,RI,2021-10-22,1.0,1.0,2.0
432,RI,2021-10-23,0.0,1.0,1.0
433,RI,2021-10-24,0.0,1.0,1.0
434,RI,2021-10-25,0.0,1.0,1.0
435,RI,2021-10-26,0.0,1.0,1.0
436,RI,2021-10-27,0.0,1.0,1.0
280,RI,2021-10-28,1.0,1.0,3.0
325,RI,2021-10-29,0.0,1.0,3.0
281,RI,2021-10-31,1.0,0.0,1.0
437,RI,2021-11-01,0.0,1.0,1.0
326,RI,2021-11-02,0.0,0.0,5.0
438,RI,2021-11-03,0.0,4.0,4.0
535,RI,2021-11-04,0.0,0.0,1.0
439,RI,2021-11-05,0.0,1.0,1.0
440,RI,2021-11-06,0.0,1.0,2.0
441,RI,2021-11-07,0.0,1.0,1.0
442,RI,2021-11-08,0.0,1.0,1.0
443,RI,2021-11-09,0.0,1.0,1.0
444,RI,2021-11-13,0.0,1.0,1.0
445,RI,2021-11-14,0.0,1.0,2.0
536,RI,2021-11-15,0.0,0.0,1.0
446,RI,2021-11-16,0.0,1.0,2.0
447,RI,2021-11-17,0.0,1.0,2.0
327,RI,2021-11-18,0.0,0.0,2.0
328,RI,2021-11-19,0.0,0.0,2.0
537,RI,2021-11-20,0.0,0.0,1.0
29,RI,2021-11-21,0.0,1.0,3.0
282,RI,2021-11-22,1.0,0.0,1.0
30,RI,2021-11-23,0.0,1.0,3.0
448,RI,2021-11-24,0.0,1.0,1.0
449,RI,2021-11-25,0.0,1.0,2.0
283,RI,2021-11-26,1.0,1.0,2.0
450,RI,2021-11-27,0.0,1.0,1.0
538,RI,2021-11-28,0.0,0.0,1.0
451,RI,2021-11-29,0.0,1.0,2.0
284,RI,2021-11-30,1.0,5.0,7.0
452,RI,2021-12-01,0.0,1.0,1.0
453,RI,2021-12-02,0.0,1.0,2.0
454,RI,2021-12-03,0.0,4.0,4.0
285,RI,2021-12-04,1.0,1.0,2.0
455,RI,2021-12-05,0.0,1.0,2.0
456,RI,2021-12-06,0.0,4.0,4.0
457,RI,2021-12-07,0.0,1.0,1.0
458,RI,2021-12-08,0.0,1.0,2.0
329,RI,2021-12-09,0.0,1.0,3.0
286,RI,2021-12-10,1.0,1.0,3.0
330,RI,2021-12-11,0.0,1.0,3.0
287,RI,2021-12-12,1.0,1.0,4.0
459,RI,2021-12-13,0.0,1.0,1.0
460,RI,2021-12-14,0.0,6.0,7.0
461,RI,2021-12-15,0.0,1.0,1.0
331,RI,2021-12-16,0.0,6.0,7.0
332,RI,2021-12-17,0.0,7.0,9.0
462,RI,2021-12-18,0.0,1.0,2.0
463,RI,2021-12-19,0.0,1.0,2.0
464,RI,2021-12-20,0.0,4.0,4.0
465,RI,2021-12-21,0.0,5.0,6.0
288,RI,2021-12-22,1.0,7.0,8.0
31,RI,2021-12-23,1.0,8.0,11.0
289,RI,2021-12-24,1.0,5.0,6.0
466,RI,2021-12-25,0.0,1.0,1.0
333,RI,2021-12-26,0.0,6.0,8.0
290,RI,2021-12-27,1.0,1.0,3.0
32,RI,2021-12-28,1.0,1.0,4.0
33,RI,2021-12-29,0.0,6.0,8.0
467,RI,2021-12-30,0.0,1.0,1.0
468,RI,2021-12-31,0.0,4.0,4.0
291,RI,2022-01-01,1.0,4.0,6.0
334,RI,2022-01-02,0.0,5.0,7.0
292,RI,2022-01-03,1.0,1.0,3.0
293,RI,2022-01-04,1.0,1.0,4.0
294,RI,2022-01-05,1.0,1.0,2.0
295,RI,2022-01-06,1.0,5.0,7.0
469,RI,2022-01-07,0.0,1.0,1.0
296,RI,2022-01-08,1.0,4.0,5.0
297,RI,2022-01-09,1.0,5.0,6.0
34,RI,2022-01-10,1.0,4.0,6.0
35,RI,2022-01-11,0.0,6.0,7.0
335,RI,2022-01-12,0.0,1.0,2.0
36,RI,2022-01-13,0.0,4.0,7.0
37,RI,2022-01-14,0.0,1.0,3.0
336,RI,2022-01-15,0.0,0.0,2.0
337,RI,2022-01-16,0.0,1.0,3.0
298,RI,2022-01-17,1.0,1.0,2.0
299,RI,2022-01-18,1.0,1.0,2.0
300,RI,2022-01-19,1.0,1.0,2.0
470,RI,2022-01-20,0.0,1.0,1.0
471,RI,2022-01-21,0.0,1.0,2.0
338,RI,2022-01-22,0.0,1.0,3.0
38,RI,2022-01-23,1.0,1.0,4.0
301,RI,2022-01-24,1.0,1.0,4.0
472,RI,2022-01-25,0.0,1.0,2.0
302,RI,2022-01-26,1.0,1.0,2.0
339,RI,2022-01-27,0.0,1.0,2.0
473,RI,2022-01-28,0.0,6.0,6.0
474,RI,2022-01-31,0.0,1.0,1.0
475,RI,2022-02-01,0.0,1.0,1.0
476,RI,2022-02-02,0.0,1.0,1.0
477,RI,2022-02-03,0.0,1.0,1.0
478,RI,2022-02-06,0.0,1.0,1.0
303,RI,2022-02-07,1.0,1.0,2.0
304,RI,2022-02-08,1.0,1.0,2.0
479,RI,2022-02-09,0.0,1.0,2.0
480,RI,2022-02-10,0.0,1.0,1.0
481,RI,2022-02-13,0.0,1.0,1.0
482,RI,2022-02-15,0.0,4.0,4.0
305,RI,2022-02-16,1.0,1.0,3.0
306,RI,2022-02-18,1.0,0.0,2.0
39,RI,2022-02-19,1.0,0.0,2.0
340,RI,2022-02-21,0.0,1.0,2.0
539,RI,2022-02-23,0.0,0.0,1.0
483,RI,2022-02-26,0.0,1.0,1.0
341,RI,2022-02-27,0.0,0.0,1.0
40,RI,2022-03-01,0.0,0.0,1.0
342,RI,2022-03-05,0.0,0.0,1.0
484,RI,2022-03-07,0.0,1.0,1.0
485,RI,2022-03-11,0.0,1.0,1.0
486,RI,2022-03-18,0.0,1.0,1.0
487,RI,2022-03-21,0.0,1.0,1.0
488,RI,2022-03-22,0.0,1.0,1.0
489,RI,2022-03-26,0.0,1.0,1.0
490,RI,2022-03-28,0.0,1.0,1.0
491,RI,2022-03-29,0.0,1.0,1.0
492,RI,2022-03-30,0.0,1.0,1.0
540,RI,2022-04-02,0.0,0.0,1.0
343,RI,2022-04-04,0.0,0.0,1.0
307,RI,2022-04-06,1.0,0.0,1.0
493,RI,2022-04-07,0.0,1.0,1.0
494,RI,2022-04-08,0.0,1.0,1.0
541,RI,2022-04-11,0.0,0.0,1.0
495,RI,2022-04-14,0.0,1.0,1.0
542,RI,2022-04-17,0.0,0.0,1.0
496,RI,2022-04-20,0.0,1.0,1.0
497,RI,2022-04-21,0.0,1.0,1.0
498,RI,2022-04-22,0.0,1.0,1.0
499,RI,2022-04-24,0.0,1.0,1.0
500,RI,2022-04-27,0.0,1.0,1.0
501,RI,2022-04-29,0.0,1.0,1.0
502,RI,2022-04-30,0.0,1.0,2.0
503,RI,2022-05-01,0.0,1.0,1.0
504,RI,2022-05-02,0.0,1.0,1.0
505,RI,2022-05-03,0.0,1.0,1.0
308,RI,2022-05-05,1.0,1.0,2.0
309,RI,2022-05-10,1.0,0.0,1.0
310,RI,2022-05-11,1.0,0.0,2.0
543,RI,2022-05-14,0.0,0.0,1.0
506,RI,2022-05-17,0.0,1.0,1.0
507,RI,2022-05-18,0.0,1.0,1.0
508,RI,2022-05-19,0.0,1.0,1.0
509,RI,2022-05-20,0.0,1.0,1.0
510,RI,2022-05-21,0.0,1.0,1.0
511,RI,2022-05-22,0.0,4.0,4.0
512,RI,2022-05-23,0.0,1.0,2.0
544,RI,2022-05-25,0.0,0.0,1.0
311,RI,2022-05-26,1.0,1.0,2.0
513,RI,2022-05-27,0.0,1.0,1.0
514,RI,2022-05-28,0.0,1.0,1.0
515,RI,2022-05-29,0.0,1.0,1.0
545,RI,2022-05-30,0.0,0.0,1.0
516,RI,2022-06-01,0.0,1.0,1.0
517,RI,2022-06-02,0.0,1.0,1.0
518,RI,2022-06-05,0.0,1.0,1.0
312,RI,2022-06-06,1.0,0.0,1.0
519,RI,2022-06-09,0.0,1.0,1.0
520,RI,2022-06-10,0.0,1.0,1.0
521,RI,2022-06-15,0.0,1.0,1.0
522,RI,2022-06-19,0.0,1.0,1.0
523,RI,2022-06-24,0.0,1.0,1.0
546,RI,2022-06-25,0.0,0.0,1.0
524,RI,2022-06-26,0.0,1.0,1.0
313,RI,2022-06-27,1.0,1.0,2.0
525,RI,2022-07-09,0.0,1.0,1.0
526,RI,2022-07-12,0.0,1.0,1.0
527,RI,2022-07-13,0.0,1.0,1.0
528,RI,2022-07-17,0.0,1.0,1.0
529,RI,2022-07-18,0.0,1.0,1.0
530,RI,2022-07-20,0.0,1.0,1.0
531,RI,2022-07-28,0.0,1.0,2.0
314,RI,2022-07-29,1.0,0.0,1.0
344,RI,2022-07-31,0.0,0.0,2.0
