,state,date,51041,51059,51087,51107,51153,51161,51590,51760,51770,51775,total_cnts
413,VA,2021-04-07,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,26.0
57,VA,2021-04-08,1.0,1.0,0.0,1.0,4.0,0.0,0.0,8.0,1.0,0.0,40.0
414,VA,2021-04-09,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,26.0
142,VA,2021-04-10,1.0,0.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,25.0
596,VA,2021-04-11,0.0,0.0,1.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,24.0
58,VA,2021-04-12,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,28.0
415,VA,2021-04-13,0.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,32.0
622,VA,2021-04-14,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,32.0
143,VA,2021-04-15,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,35.0
59,VA,2021-04-16,0.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,45.0
498,VA,2021-04-17,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,31.0
653,VA,2021-04-18,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,31.0
597,VA,2021-04-19,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,31.0
416,VA,2021-04-20,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,26.0
543,VA,2021-04-21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,30.0
628,VA,2021-04-22,1.0,7.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,40.0
144,VA,2021-04-23,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,36.0
629,VA,2021-04-24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,23.0
417,VA,2021-04-25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,20.0
208,VA,2021-04-26,1.0,1.0,4.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,38.0
267,VA,2021-04-27,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,16.0
60,VA,2021-04-28,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,22.0
470,VA,2021-04-29,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,21.0
544,VA,2021-04-30,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0
630,VA,2021-05-01,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0
671,VA,2021-05-02,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0
477,VA,2021-05-03,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,27.0
545,VA,2021-05-04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0
418,VA,2021-05-05,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,27.0
419,VA,2021-05-06,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0
584,VA,2021-05-07,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0
420,VA,2021-05-08,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0
654,VA,2021-05-09,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0
478,VA,2021-05-10,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0
421,VA,2021-05-11,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0
631,VA,2021-05-12,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0
598,VA,2021-05-13,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,22.0
268,VA,2021-05-14,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,27.0
145,VA,2021-05-15,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0
632,VA,2021-05-16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0
61,VA,2021-05-17,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0
269,VA,2021-05-18,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0
422,VA,2021-05-19,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0
599,VA,2021-05-20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0
146,VA,2021-05-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0
423,VA,2021-05-22,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0
209,VA,2021-05-23,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0
424,VA,2021-05-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0
655,VA,2021-05-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0
147,VA,2021-05-26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0
546,VA,2021-05-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
702,VA,2021-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0
672,VA,2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
62,VA,2021-05-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
633,VA,2021-05-31,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0
547,VA,2021-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
600,VA,2021-06-02,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
682,VA,2021-06-03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0
425,VA,2021-06-04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
601,VA,2021-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
680,VA,2021-06-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
548,VA,2021-06-07,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0
602,VA,2021-06-08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
549,VA,2021-06-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
148,VA,2021-06-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
713,VA,2021-06-11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0
210,VA,2021-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
695,VA,2021-06-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
471,VA,2021-06-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
683,VA,2021-06-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
721,VA,2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
716,VA,2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
684,VA,2021-06-18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
714,VA,2021-06-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
723,VA,2021-06-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
724,VA,2021-06-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
550,VA,2021-06-22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0
634,VA,2021-06-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0
499,VA,2021-06-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
720,VA,2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0
211,VA,2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
704,VA,2021-06-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
727,VA,2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
656,VA,2021-06-29,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
63,VA,2021-06-30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0
685,VA,2021-07-01,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
722,VA,2021-07-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
725,VA,2021-07-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
686,VA,2021-07-04,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
687,VA,2021-07-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
657,VA,2021-07-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
707,VA,2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
726,VA,2021-07-08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0
500,VA,2021-07-09,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0
673,VA,2021-07-10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
426,VA,2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
603,VA,2021-07-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
427,VA,2021-07-13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
658,VA,2021-07-14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
472,VA,2021-07-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
604,VA,2021-07-16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0
605,VA,2021-07-17,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0
659,VA,2021-07-18,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0
149,VA,2021-07-19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0
705,VA,2021-07-20,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
660,VA,2021-07-21,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0
270,VA,2021-07-22,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0
678,VA,2021-07-23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0
293,VA,2021-07-24,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0
697,VA,2021-07-25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
661,VA,2021-07-26,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0
676,VA,2021-07-27,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0
428,VA,2021-07-28,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,14.0
429,VA,2021-07-29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0
294,VA,2021-07-30,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0
635,VA,2021-07-31,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0
430,VA,2021-08-01,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0
551,VA,2021-08-02,1.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,27.0
271,VA,2021-08-03,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,28.0
674,VA,2021-08-04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0
64,VA,2021-08-05,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0
552,VA,2021-08-06,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0
65,VA,2021-08-07,1.0,0.0,5.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,33.0
585,VA,2021-08-08,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,21.0
431,VA,2021-08-09,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,36.0
586,VA,2021-08-10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,34.0
587,VA,2021-08-11,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0
588,VA,2021-08-12,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,39.0
553,VA,2021-08-13,1.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,41.0
432,VA,2021-08-14,1.0,1.0,5.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,33.0
212,VA,2021-08-15,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,37.0
66,VA,2021-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,44.0
272,VA,2021-08-17,1.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,38.0
150,VA,2021-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0
67,VA,2021-08-19,4.0,0.0,6.0,4.0,1.0,1.0,1.0,4.0,5.0,0.0,53.0
589,VA,2021-08-20,1.0,4.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,40.0
433,VA,2021-08-21,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0
213,VA,2021-08-22,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,36.0
590,VA,2021-08-23,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,48.0
591,VA,2021-08-24,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,33.0
592,VA,2021-08-25,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,41.0
434,VA,2021-08-26,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0
435,VA,2021-08-27,4.0,4.0,5.0,0.0,1.0,1.0,7.0,1.0,4.0,1.0,64.0
68,VA,2021-08-28,4.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0
69,VA,2021-08-29,1.0,4.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,38.0
436,VA,2021-08-30,6.0,0.0,7.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,52.0
70,VA,2021-08-31,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,48.0
71,VA,2021-09-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,51.0
214,VA,2021-09-02,7.0,1.0,1.0,0.0,1.0,1.0,4.0,10.0,4.0,1.0,63.0
72,VA,2021-09-03,1.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,4.0,56.0
554,VA,2021-09-04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,37.0
215,VA,2021-09-05,1.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,36.0
662,VA,2021-09-06,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,49.0
73,VA,2021-09-07,1.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,1.0,1.0,50.0
74,VA,2021-09-08,5.0,4.0,6.0,0.0,0.0,1.0,1.0,9.0,4.0,1.0,72.0
75,VA,2021-09-09,8.0,1.0,4.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,72.0
76,VA,2021-09-10,1.0,5.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,1.0,42.0
77,VA,2021-09-11,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,32.0
501,VA,2021-09-12,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,33.0
151,VA,2021-09-13,4.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,55.0
216,VA,2021-09-14,4.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0
152,VA,2021-09-15,6.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,59.0
295,VA,2021-09-16,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,52.0
217,VA,2021-09-17,5.0,1.0,1.0,1.0,0.0,1.0,5.0,7.0,1.0,0.0,65.0
78,VA,2021-09-18,8.0,1.0,1.0,1.0,0.0,5.0,1.0,7.0,4.0,0.0,53.0
218,VA,2021-09-19,4.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,40.0
473,VA,2021-09-20,1.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,1.0,60.0
219,VA,2021-09-21,1.0,0.0,6.0,1.0,0.0,1.0,1.0,7.0,4.0,1.0,60.0
79,VA,2021-09-22,5.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,6.0,57.0
273,VA,2021-09-23,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,4.0,1.0,63.0
537,VA,2021-09-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,47.0
153,VA,2021-09-25,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,37.0
274,VA,2021-09-26,5.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,53.0
80,VA,2021-09-27,5.0,1.0,1.0,0.0,1.0,5.0,1.0,7.0,4.0,1.0,65.0
81,VA,2021-09-28,4.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,51.0
502,VA,2021-09-29,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,49.0
82,VA,2021-09-30,1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,62.0
83,VA,2021-10-01,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,57.0
220,VA,2021-10-02,1.0,4.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,4.0,50.0
84,VA,2021-10-03,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,34.0
85,VA,2021-10-04,5.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,62.0
154,VA,2021-10-05,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,8.0,4.0,56.0
221,VA,2021-10-06,1.0,0.0,1.0,1.0,1.0,8.0,1.0,4.0,6.0,5.0,73.0
222,VA,2021-10-07,1.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,7.0,5.0,46.0
503,VA,2021-10-08,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,47.0
555,VA,2021-10-09,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,25.0
474,VA,2021-10-10,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,33.0
504,VA,2021-10-11,1.0,1.0,1.0,0.0,1.0,6.0,4.0,1.0,4.0,5.0,62.0
155,VA,2021-10-12,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,4.0,46.0
556,VA,2021-10-13,1.0,1.0,1.0,1.0,1.0,6.0,0.0,4.0,4.0,4.0,50.0
86,VA,2021-10-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0
87,VA,2021-10-15,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,48.0
88,VA,2021-10-16,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,36.0
606,VA,2021-10-17,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,43.0
505,VA,2021-10-18,1.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,11.0,4.0,56.0
437,VA,2021-10-19,1.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,5.0,0.0,57.0
438,VA,2021-10-20,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,47.0
439,VA,2021-10-21,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,10.0,1.0,50.0
89,VA,2021-10-22,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,4.0,55.0
663,VA,2021-10-23,1.0,1.0,4.0,1.0,0.0,1.0,0.0,7.0,4.0,1.0,34.0
475,VA,2021-10-24,4.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
296,VA,2021-10-25,1.0,1.0,5.0,1.0,0.0,4.0,1.0,5.0,1.0,1.0,48.0
156,VA,2021-10-26,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,50.0
506,VA,2021-10-27,1.0,0.0,4.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,41.0
90,VA,2021-10-28,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,34.0
297,VA,2021-10-29,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,36.0
91,VA,2021-10-30,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0
507,VA,2021-10-31,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0
640,VA,2021-11-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0
157,VA,2021-11-02,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,37.0
508,VA,2021-11-03,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0
298,VA,2021-11-04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0
346,VA,2021-11-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0
92,VA,2021-11-06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
664,VA,2021-11-07,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0
299,VA,2021-11-08,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,9.0,54.0
300,VA,2021-11-09,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,31.0
301,VA,2021-11-10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.0
440,VA,2021-11-11,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0
158,VA,2021-11-12,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,28.0
557,VA,2021-11-13,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
509,VA,2021-11-14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0
441,VA,2021-11-15,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,8.0,10.0,53.0
302,VA,2021-11-16,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,44.0
93,VA,2021-11-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0
347,VA,2021-11-18,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,53.0
510,VA,2021-11-19,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,37.0
442,VA,2021-11-20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0
94,VA,2021-11-21,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28.0
223,VA,2021-11-22,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,56.0
159,VA,2021-11-23,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,9.0,41.0
303,VA,2021-11-24,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0
607,VA,2021-11-25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0
636,VA,2021-11-26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0
619,VA,2021-11-27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0
95,VA,2021-11-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,28.0
224,VA,2021-11-29,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,46.0
476,VA,2021-11-30,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,46.0
275,VA,2021-12-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,34.0
443,VA,2021-12-02,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0
593,VA,2021-12-03,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.0
558,VA,2021-12-04,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,26.0
559,VA,2021-12-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0
511,VA,2021-12-06,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,63.0
304,VA,2021-12-07,0.0,1.0,1.0,4.0,1.0,5.0,0.0,1.0,4.0,1.0,51.0
560,VA,2021-12-08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,43.0
276,VA,2021-12-09,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,50.0
225,VA,2021-12-10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,34.0
277,VA,2021-12-11,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,36.0
