,loc,datetime,450058,450213,450237,450388,450697,670055,total_cnts
48,TX_SAN ANTONIO,2021-06-18,196.0,119.0,136.0,368.0,28.0,12.0,937.0
49,TX_SAN ANTONIO,2021-06-25,182.0,128.0,95.0,394.0,28.0,6.0,857.0
50,TX_SAN ANTONIO,2021-07-02,215.0,118.0,110.0,357.0,58.0,4.0,872.0
51,TX_SAN ANTONIO,2021-07-09,399.0,149.0,177.0,445.0,32.0,16.0,1231.0
52,TX_SAN ANTONIO,2021-07-16,535.0,169.0,250.0,631.0,35.0,90.0,1763.0
53,TX_SAN ANTONIO,2021-07-23,757.0,259.0,495.0,966.0,126.0,168.0,2887.0
54,TX_SAN ANTONIO,2021-07-30,1203.0,457.0,588.0,1487.0,201.0,259.0,4348.0
55,TX_SAN ANTONIO,2021-08-06,1636.0,725.0,755.0,2166.0,327.0,324.0,6215.0
56,TX_SAN ANTONIO,2021-08-13,1824.0,911.0,922.0,2491.0,339.0,386.0,7158.0
57,TX_SAN ANTONIO,2021-08-20,1970.0,903.0,887.0,2647.0,336.0,469.0,7497.0
58,TX_SAN ANTONIO,2021-08-27,1853.0,869.0,937.0,2414.0,279.0,471.0,7119.0
59,TX_SAN ANTONIO,2021-09-03,1629.0,743.0,982.0,2340.0,230.0,397.0,6641.0
60,TX_SAN ANTONIO,2021-09-10,1472.0,652.0,921.0,2061.0,222.0,357.0,6011.0
61,TX_SAN ANTONIO,2021-09-17,1167.0,621.0,845.0,1658.0,204.0,302.0,5094.0
62,TX_SAN ANTONIO,2021-09-24,965.0,545.0,672.0,1563.0,155.0,241.0,4437.0
63,TX_SAN ANTONIO,2021-10-01,795.0,453.0,586.0,1305.0,163.0,164.0,3754.0
64,TX_SAN ANTONIO,2021-10-08,697.0,434.0,465.0,935.0,126.0,126.0,3034.0
65,TX_SAN ANTONIO,2021-10-15,459.0,361.0,304.0,684.0,92.0,105.0,2217.0
66,TX_SAN ANTONIO,2021-10-22,380.0,270.0,262.0,631.0,95.0,62.0,1920.0
67,TX_SAN ANTONIO,2021-10-29,202.0,218.0,224.0,479.0,94.0,91.0,1514.0
68,TX_SAN ANTONIO,2021-11-05,165.0,183.0,153.0,376.0,40.0,74.0,1150.0
69,TX_SAN ANTONIO,2021-11-12,197.0,171.0,144.0,356.0,38.0,67.0,1120.0
70,TX_SAN ANTONIO,2021-11-19,176.0,154.0,111.0,253.0,38.0,76.0,908.0
71,TX_SAN ANTONIO,2021-11-26,239.0,170.0,147.0,357.0,56.0,88.0,1176.0
72,TX_SAN ANTONIO,2021-12-03,260.0,182.0,187.0,423.0,44.0,60.0,1267.0
73,TX_SAN ANTONIO,2021-12-10,269.0,133.0,199.0,426.0,51.0,58.0,1246.0
74,TX_SAN ANTONIO,2021-12-17,277.0,124.0,158.0,417.0,37.0,45.0,1167.0
75,TX_SAN ANTONIO,2021-12-24,353.0,174.0,247.0,546.0,42.0,65.0,1543.0
76,TX_SAN ANTONIO,2021-12-31,573.0,349.0,385.0,933.0,118.0,156.0,2713.0
77,TX_SAN ANTONIO,2022-01-07,881.0,624.0,643.0,1168.0,125.0,175.0,3873.0
78,TX_SAN ANTONIO,2022-01-14,1420.0,770.0,744.0,1388.0,133.0,175.0,4942.0
79,TX_SAN ANTONIO,2022-01-21,1718.0,920.0,730.0,1520.0,151.0,175.0,5492.0
80,TX_SAN ANTONIO,2022-01-28,1518.0,1027.0,734.0,2367.0,177.0,418.0,6479.0
81,TX_SAN ANTONIO,2022-02-04,939.0,829.0,611.0,1904.0,141.0,352.0,4979.0
82,TX_SAN ANTONIO,2022-02-11,750.0,790.0,570.0,1684.0,150.0,285.0,4461.0
83,TX_SAN ANTONIO,2022-02-18,565.0,716.0,445.0,1272.0,85.0,203.0,3527.0
84,TX_SAN ANTONIO,2022-02-25,387.0,518.0,270.0,865.0,45.0,161.0,2451.0
85,TX_SAN ANTONIO,2022-03-04,204.0,415.0,240.0,658.0,33.0,101.0,1833.0
86,TX_SAN ANTONIO,2022-03-11,141.0,342.0,223.0,472.0,36.0,77.0,1436.0
87,TX_SAN ANTONIO,2022-03-18,164.0,307.0,110.0,353.0,43.0,46.0,1149.0
88,TX_SAN ANTONIO,2022-03-25,157.0,218.0,134.0,282.0,34.0,30.0,974.0
89,TX_SAN ANTONIO,2022-04-01,97.0,155.0,139.0,189.0,20.0,55.0,758.0
90,TX_SAN ANTONIO,2022-04-08,70.0,105.0,128.0,174.0,4.0,23.0,569.0
91,TX_SAN ANTONIO,2022-04-15,55.0,83.0,106.0,152.0,7.0,36.0,502.0
92,TX_SAN ANTONIO,2022-04-22,43.0,76.0,145.0,189.0,0.0,49.0,558.0
93,TX_SAN ANTONIO,2022-04-29,65.0,72.0,141.0,142.0,5.0,29.0,510.0
94,TX_SAN ANTONIO,2022-05-06,85.0,82.0,108.0,174.0,9.0,22.0,505.0
95,TX_SAN ANTONIO,2022-05-13,93.0,78.0,114.0,188.0,7.0,17.0,504.0
96,TX_SAN ANTONIO,2022-05-20,106.0,65.0,95.0,191.0,10.0,23.0,503.0
97,TX_SAN ANTONIO,2022-05-27,105.0,60.0,93.0,273.0,23.0,48.0,626.0
98,TX_SAN ANTONIO,2022-06-03,132.0,87.0,80.0,272.0,21.0,47.0,666.0
99,TX_SAN ANTONIO,2022-06-10,136.0,102.0,142.0,389.0,0.0,68.0,865.0
100,TX_SAN ANTONIO,2022-06-17,168.0,160.0,150.0,443.0,7.0,80.0,1037.0
101,TX_SAN ANTONIO,2022-06-24,294.0,163.0,152.0,483.0,13.0,113.0,1245.0
102,TX_SAN ANTONIO,2022-07-01,325.0,214.0,148.0,663.0,41.0,115.0,1527.0
103,TX_SAN ANTONIO,2022-07-08,337.0,256.0,158.0,713.0,92.0,123.0,1727.0
104,TX_SAN ANTONIO,2022-07-15,371.0,250.0,230.0,826.0,74.0,132.0,1948.0
105,TX_SAN ANTONIO,2022-07-22,358.0,268.0,200.0,884.0,53.0,135.0,1972.0
106,TX_SAN ANTONIO,2022-07-29,378.0,233.0,192.0,846.0,63.0,171.0,1958.0
107,TX_SAN ANTONIO,2022-08-05,311.0,261.0,203.0,745.0,64.0,177.0,1824.0
108,TX_SAN ANTONIO,2022-08-12,270.0,183.0,180.0,709.0,36.0,168.0,1605.0
109,TX_SAN ANTONIO,2022-08-19,226.0,203.0,180.0,631.0,35.0,154.0,1494.0
110,TX_SAN ANTONIO,2022-08-26,224.0,203.0,163.0,619.0,34.0,94.0,1385.0
111,TX_SAN ANTONIO,2022-09-02,257.0,227.0,114.0,462.0,24.0,93.0,1235.0
112,TX_SAN ANTONIO,2022-09-09,206.0,203.0,131.0,387.0,39.0,68.0,1057.0
113,TX_SAN ANTONIO,2022-09-16,192.0,111.0,152.0,381.0,21.0,79.0,957.0
114,TX_SAN ANTONIO,2022-09-23,154.0,118.0,118.0,324.0,39.0,39.0,810.0
115,TX_SAN ANTONIO,2022-09-30,144.0,100.0,106.0,295.0,34.0,29.0,719.0
116,TX_SAN ANTONIO,2022-10-07,135.0,98.0,113.0,284.0,10.0,41.0,692.0
117,TX_SAN ANTONIO,2022-10-14,133.0,96.0,124.0,233.0,0.0,42.0,645.0
118,TX_SAN ANTONIO,2022-10-21,77.0,93.0,83.0,169.0,6.0,28.0,498.0
119,TX_SAN ANTONIO,2022-10-28,46.0,72.0,82.0,194.0,10.0,18.0,444.0
120,TX_SAN ANTONIO,2022-11-04,58.0,59.0,91.0,179.0,8.0,14.0,424.0
121,TX_SAN ANTONIO,2022-11-11,69.0,50.0,97.0,163.0,0.0,12.0,412.0
122,TX_SAN ANTONIO,2022-11-18,80.0,80.0,84.0,150.0,9.0,36.0,446.0
123,TX_SAN ANTONIO,2022-11-25,97.0,103.0,85.0,184.0,5.0,54.0,539.0
124,TX_SAN ANTONIO,2022-12-02,135.0,139.0,116.0,310.0,9.0,68.0,796.0
125,TX_SAN ANTONIO,2022-12-09,172.0,135.0,114.0,315.0,9.0,53.0,854.0
126,TX_SAN ANTONIO,2022-12-16,210.0,174.0,131.0,378.0,29.0,62.0,1030.0
127,TX_SAN ANTONIO,2022-12-23,184.0,183.0,175.0,438.0,34.0,107.0,1133.0
128,TX_SAN ANTONIO,2022-12-30,333.0,188.0,168.0,520.0,50.0,119.0,1404.0
129,TX_SAN ANTONIO,2023-01-06,405.0,232.0,236.0,624.0,48.0,136.0,1703.0
130,TX_SAN ANTONIO,2023-01-13,268.0,236.0,200.0,673.0,29.0,121.0,1562.0
131,TX_SAN ANTONIO,2023-01-20,249.0,219.0,173.0,557.0,13.0,105.0,1341.0
132,TX_SAN ANTONIO,2023-01-27,232.0,173.0,123.0,461.0,19.0,94.0,1133.0
133,TX_SAN ANTONIO,2023-02-03,237.0,190.0,128.0,408.0,13.0,70.0,1062.0
134,TX_SAN ANTONIO,2023-02-10,206.0,142.0,102.0,348.0,17.0,113.0,941.0
135,TX_SAN ANTONIO,2023-02-17,166.0,160.0,148.0,340.0,23.0,116.0,980.0
136,TX_SAN ANTONIO,2023-02-24,188.0,184.0,160.0,300.0,14.0,61.0,917.0
137,TX_SAN ANTONIO,2023-03-03,73.0,78.0,54.0,153.0,4.0,32.0,394.0
