,loc,datetime,420004,420065,420079,420087,total_cnts
0,SC_CHARLESTON,2020-07-10,228.0,86.0,140.0,125.0,579.0
1,SC_CHARLESTON,2020-07-17,696.0,272.0,514.0,387.0,1869.0
2,SC_CHARLESTON,2020-07-24,507.0,193.0,445.0,310.0,1455.0
3,SC_CHARLESTON,2020-07-31,339.0,145.0,383.0,220.0,1087.0
4,SC_CHARLESTON,2020-08-07,288.0,98.0,309.0,193.0,888.0
5,SC_CHARLESTON,2020-08-14,201.0,112.0,192.0,150.0,655.0
6,SC_CHARLESTON,2020-08-21,160.0,69.0,134.0,129.0,492.0
7,SC_CHARLESTON,2020-08-28,108.0,30.0,126.0,128.0,392.0
8,SC_CHARLESTON,2020-09-04,135.0,6.0,111.0,135.0,387.0
9,SC_CHARLESTON,2020-09-11,123.0,0.0,109.0,111.0,343.0
10,SC_CHARLESTON,2020-09-18,91.0,6.0,111.0,100.0,308.0
11,SC_CHARLESTON,2020-09-25,77.0,0.0,77.0,61.0,215.0
12,SC_CHARLESTON,2020-10-02,96.0,0.0,78.0,76.0,250.0
13,SC_CHARLESTON,2020-10-09,105.0,0.0,94.0,81.0,280.0
14,SC_CHARLESTON,2020-10-16,101.0,0.0,131.0,130.0,362.0
15,SC_CHARLESTON,2020-10-23,95.0,4.0,125.0,167.0,391.0
16,SC_CHARLESTON,2020-10-30,97.0,5.0,92.0,155.0,349.0
17,SC_CHARLESTON,2020-11-06,108.0,7.0,83.0,135.0,333.0
18,SC_CHARLESTON,2020-11-13,89.0,7.0,81.0,122.0,299.0
19,SC_CHARLESTON,2020-11-20,125.0,7.0,99.0,156.0,387.0
20,SC_CHARLESTON,2020-11-27,130.0,8.0,123.0,164.0,425.0
21,SC_CHARLESTON,2020-12-04,146.0,16.0,159.0,144.0,465.0
22,SC_CHARLESTON,2020-12-11,161.0,17.0,193.0,177.0,548.0
23,SC_CHARLESTON,2020-12-18,164.0,9.0,236.0,188.0,597.0
24,SC_CHARLESTON,2020-12-25,273.0,48.0,278.0,255.0,854.0
25,SC_CHARLESTON,2021-01-01,370.0,109.0,282.0,309.0,1070.0
26,SC_CHARLESTON,2021-01-08,346.0,182.0,315.0,318.0,1161.0
27,SC_CHARLESTON,2021-01-15,335.0,168.0,306.0,322.0,1131.0
28,SC_CHARLESTON,2021-01-22,348.0,181.0,414.0,339.0,1282.0
29,SC_CHARLESTON,2021-01-29,351.0,180.0,334.0,264.0,1129.0
30,SC_CHARLESTON,2021-02-05,320.0,94.0,321.0,214.0,949.0
31,SC_CHARLESTON,2021-02-12,183.0,97.0,282.0,140.0,702.0
32,SC_CHARLESTON,2021-02-19,144.0,49.0,165.0,170.0,528.0
33,SC_CHARLESTON,2021-02-26,105.0,18.0,151.0,180.0,454.0
34,SC_CHARLESTON,2021-03-05,122.0,12.0,163.0,194.0,491.0
35,SC_CHARLESTON,2021-03-12,157.0,8.0,172.0,206.0,543.0
36,SC_CHARLESTON,2021-03-19,135.0,9.0,114.0,159.0,417.0
37,SC_CHARLESTON,2021-03-26,144.0,9.0,126.0,152.0,431.0
38,SC_CHARLESTON,2021-04-02,106.0,12.0,132.0,179.0,429.0
39,SC_CHARLESTON,2021-04-09,119.0,9.0,163.0,187.0,478.0
40,SC_CHARLESTON,2021-04-16,125.0,13.0,158.0,166.0,462.0
41,SC_CHARLESTON,2021-04-23,106.0,14.0,156.0,124.0,400.0
42,SC_CHARLESTON,2021-04-30,101.0,9.0,98.0,109.0,317.0
43,SC_CHARLESTON,2021-05-07,50.0,9.0,77.0,95.0,231.0
44,SC_CHARLESTON,2021-05-14,62.0,10.0,43.0,116.0,231.0
45,SC_CHARLESTON,2021-05-21,38.0,9.0,45.0,61.0,153.0
46,SC_CHARLESTON,2021-05-28,34.0,7.0,39.0,72.0,152.0
47,SC_CHARLESTON,2021-06-04,38.0,7.0,40.0,89.0,174.0
48,SC_CHARLESTON,2021-06-11,11.0,5.0,41.0,73.0,130.0
49,SC_CHARLESTON,2021-06-18,18.0,0.0,39.0,80.0,137.0
50,SC_CHARLESTON,2021-06-25,11.0,0.0,29.0,57.0,97.0
51,SC_CHARLESTON,2021-07-02,16.0,0.0,37.0,72.0,125.0
52,SC_CHARLESTON,2021-07-09,31.0,0.0,62.0,130.0,223.0
53,SC_CHARLESTON,2021-07-16,47.0,0.0,94.0,128.0,269.0
54,SC_CHARLESTON,2021-07-23,85.0,4.0,136.0,124.0,349.0
55,SC_CHARLESTON,2021-07-30,158.0,63.0,206.0,181.0,608.0
56,SC_CHARLESTON,2021-08-06,277.0,124.0,302.0,202.0,905.0
57,SC_CHARLESTON,2021-08-13,282.0,160.0,656.0,251.0,1349.0
58,SC_CHARLESTON,2021-08-20,361.0,192.0,705.0,251.0,1509.0
59,SC_CHARLESTON,2021-08-27,402.0,238.0,822.0,298.0,1760.0
60,SC_CHARLESTON,2021-09-03,385.0,298.0,862.0,384.0,1929.0
61,SC_CHARLESTON,2021-09-10,415.0,352.0,868.0,451.0,2086.0
62,SC_CHARLESTON,2021-09-17,332.0,332.0,773.0,385.0,1822.0
63,SC_CHARLESTON,2021-09-24,253.0,246.0,702.0,383.0,1584.0
64,SC_CHARLESTON,2021-10-01,181.0,229.0,565.0,361.0,1336.0
65,SC_CHARLESTON,2021-10-08,95.0,214.0,470.0,309.0,1088.0
66,SC_CHARLESTON,2021-10-15,93.0,148.0,301.0,250.0,792.0
67,SC_CHARLESTON,2021-10-22,92.0,79.0,183.0,207.0,561.0
68,SC_CHARLESTON,2021-10-29,58.0,53.0,152.0,151.0,414.0
69,SC_CHARLESTON,2021-11-05,49.0,66.0,121.0,134.0,370.0
70,SC_CHARLESTON,2021-11-12,55.0,81.0,131.0,109.0,376.0
71,SC_CHARLESTON,2021-11-19,46.0,68.0,85.0,70.0,269.0
72,SC_CHARLESTON,2021-11-26,41.0,46.0,96.0,89.0,272.0
73,SC_CHARLESTON,2021-12-03,35.0,42.0,73.0,79.0,229.0
74,SC_CHARLESTON,2021-12-10,54.0,64.0,135.0,75.0,328.0
75,SC_CHARLESTON,2021-12-17,91.0,24.0,144.0,83.0,342.0
76,SC_CHARLESTON,2021-12-24,128.0,66.0,186.0,93.0,473.0
77,SC_CHARLESTON,2021-12-31,347.0,114.0,249.0,154.0,864.0
78,SC_CHARLESTON,2022-01-07,610.0,183.0,285.0,244.0,1322.0
79,SC_CHARLESTON,2022-01-14,667.0,322.0,535.0,290.0,1814.0
80,SC_CHARLESTON,2022-01-21,684.0,317.0,687.0,408.0,2096.0
81,SC_CHARLESTON,2022-01-28,621.0,291.0,636.0,371.0,1919.0
82,SC_CHARLESTON,2022-02-04,501.0,209.0,553.0,322.0,1585.0
83,SC_CHARLESTON,2022-02-11,416.0,154.0,422.0,239.0,1231.0
84,SC_CHARLESTON,2022-02-18,305.0,72.0,184.0,176.0,737.0
85,SC_CHARLESTON,2022-02-25,167.0,65.0,145.0,104.0,481.0
86,SC_CHARLESTON,2022-03-04,116.0,25.0,102.0,59.0,302.0
87,SC_CHARLESTON,2022-03-11,79.0,39.0,52.0,51.0,221.0
88,SC_CHARLESTON,2022-03-18,58.0,22.0,36.0,49.0,165.0
89,SC_CHARLESTON,2022-03-25,34.0,14.0,32.0,40.0,120.0
90,SC_CHARLESTON,2022-04-01,30.0,15.0,22.0,28.0,95.0
91,SC_CHARLESTON,2022-04-08,24.0,6.0,22.0,17.0,69.0
92,SC_CHARLESTON,2022-04-15,18.0,0.0,30.0,6.0,54.0
93,SC_CHARLESTON,2022-04-22,45.0,0.0,19.0,7.0,71.0
94,SC_CHARLESTON,2022-04-29,55.0,0.0,9.0,4.0,68.0
95,SC_CHARLESTON,2022-05-06,44.0,6.0,0.0,19.0,69.0
96,SC_CHARLESTON,2022-05-13,75.0,15.0,15.0,19.0,124.0
97,SC_CHARLESTON,2022-05-20,126.0,21.0,23.0,13.0,183.0
98,SC_CHARLESTON,2022-05-27,111.0,23.0,65.0,21.0,220.0
99,SC_CHARLESTON,2022-06-03,109.0,27.0,49.0,45.0,230.0
100,SC_CHARLESTON,2022-06-10,104.0,34.0,52.0,42.0,232.0
101,SC_CHARLESTON,2022-06-17,110.0,24.0,74.0,74.0,282.0
102,SC_CHARLESTON,2022-06-24,169.0,50.0,104.0,73.0,396.0
103,SC_CHARLESTON,2022-07-01,166.0,42.0,103.0,53.0,364.0
104,SC_CHARLESTON,2022-07-08,127.0,47.0,99.0,59.0,332.0
105,SC_CHARLESTON,2022-07-15,161.0,54.0,57.0,78.0,350.0
106,SC_CHARLESTON,2022-07-22,258.0,84.0,76.0,92.0,510.0
107,SC_CHARLESTON,2022-07-29,251.0,102.0,84.0,112.0,549.0
108,SC_CHARLESTON,2022-08-05,176.0,94.0,145.0,132.0,547.0
109,SC_CHARLESTON,2022-08-12,188.0,69.0,157.0,101.0,515.0
110,SC_CHARLESTON,2022-08-19,198.0,54.0,134.0,88.0,474.0
111,SC_CHARLESTON,2022-08-26,146.0,36.0,119.0,64.0,365.0
112,SC_CHARLESTON,2022-09-02,106.0,52.0,122.0,75.0,355.0
113,SC_CHARLESTON,2022-09-09,130.0,73.0,86.0,53.0,342.0
114,SC_CHARLESTON,2022-09-16,114.0,66.0,86.0,64.0,330.0
115,SC_CHARLESTON,2022-09-23,67.0,38.0,80.0,62.0,247.0
116,SC_CHARLESTON,2022-09-30,56.0,39.0,64.0,45.0,204.0
117,SC_CHARLESTON,2022-10-07,50.0,22.0,42.0,20.0,134.0
118,SC_CHARLESTON,2022-10-14,44.0,25.0,46.0,20.0,135.0
119,SC_CHARLESTON,2022-10-21,30.0,8.0,37.0,33.0,108.0
120,SC_CHARLESTON,2022-10-28,26.0,12.0,35.0,39.0,112.0
121,SC_CHARLESTON,2022-11-04,29.0,34.0,14.0,38.0,115.0
122,SC_CHARLESTON,2022-11-11,32.0,30.0,21.0,65.0,148.0
123,SC_CHARLESTON,2022-11-18,59.0,46.0,16.0,65.0,186.0
124,SC_CHARLESTON,2022-11-25,84.0,52.0,50.0,62.0,248.0
125,SC_CHARLESTON,2022-12-02,50.0,64.0,64.0,79.0,257.0
126,SC_CHARLESTON,2022-12-09,50.0,91.0,74.0,86.0,301.0
127,SC_CHARLESTON,2022-12-16,114.0,62.0,79.0,56.0,311.0
128,SC_CHARLESTON,2022-12-23,181.0,65.0,99.0,59.0,404.0
129,SC_CHARLESTON,2022-12-30,244.0,94.0,104.0,81.0,523.0
130,SC_CHARLESTON,2023-01-06,253.0,90.0,131.0,117.0,591.0
131,SC_CHARLESTON,2023-01-13,302.0,66.0,134.0,117.0,619.0
132,SC_CHARLESTON,2023-01-20,187.0,86.0,110.0,114.0,497.0
133,SC_CHARLESTON,2023-01-27,146.0,65.0,90.0,121.0,422.0
134,SC_CHARLESTON,2023-02-03,96.0,31.0,77.0,70.0,274.0
135,SC_CHARLESTON,2023-02-10,84.0,36.0,126.0,43.0,289.0
136,SC_CHARLESTON,2023-02-17,108.0,42.0,95.0,80.0,325.0
137,SC_CHARLESTON,2023-02-24,129.0,37.0,44.0,83.0,293.0
138,SC_CHARLESTON,2023-03-03,49.0,17.0,38.0,40.0,144.0
