,loc,datetime,340069,340073,340114,total_cnts
0,NC_RALEIGH,2020-07-10,146.0,36.0,34.0,216.0
1,NC_RALEIGH,2020-07-17,507.0,78.0,240.0,825.0
2,NC_RALEIGH,2020-07-24,337.0,124.0,187.0,648.0
3,NC_RALEIGH,2020-07-31,459.0,93.0,210.0,762.0
4,NC_RALEIGH,2020-08-07,338.0,90.0,211.0,639.0
5,NC_RALEIGH,2020-08-14,234.0,54.0,226.0,514.0
6,NC_RALEIGH,2020-08-21,225.0,77.0,153.0,455.0
7,NC_RALEIGH,2020-08-28,203.0,82.0,149.0,434.0
8,NC_RALEIGH,2020-09-04,221.0,39.0,102.0,362.0
9,NC_RALEIGH,2020-09-11,253.0,39.0,124.0,416.0
10,NC_RALEIGH,2020-09-18,148.0,37.0,123.0,308.0
11,NC_RALEIGH,2020-09-25,201.0,35.0,89.0,325.0
12,NC_RALEIGH,2020-10-02,167.0,16.0,76.0,259.0
13,NC_RALEIGH,2020-10-09,210.0,19.0,99.0,328.0
14,NC_RALEIGH,2020-10-16,243.0,37.0,84.0,364.0
15,NC_RALEIGH,2020-10-23,240.0,46.0,115.0,401.0
16,NC_RALEIGH,2020-10-30,261.0,29.0,112.0,402.0
17,NC_RALEIGH,2020-11-06,285.0,69.0,125.0,479.0
18,NC_RALEIGH,2020-11-13,399.0,72.0,181.0,652.0
19,NC_RALEIGH,2020-11-20,424.0,62.0,234.0,720.0
20,NC_RALEIGH,2020-11-27,463.0,107.0,319.0,889.0
21,NC_RALEIGH,2020-12-04,537.0,142.0,386.0,1065.0
22,NC_RALEIGH,2020-12-11,693.0,148.0,402.0,1243.0
23,NC_RALEIGH,2020-12-18,713.0,174.0,402.0,1289.0
24,NC_RALEIGH,2020-12-25,804.0,199.0,468.0,1471.0
25,NC_RALEIGH,2021-01-01,839.0,282.0,534.0,1655.0
26,NC_RALEIGH,2021-01-08,887.0,254.0,535.0,1676.0
27,NC_RALEIGH,2021-01-15,907.0,255.0,559.0,1721.0
28,NC_RALEIGH,2021-01-22,885.0,181.0,518.0,1584.0
29,NC_RALEIGH,2021-01-29,700.0,160.0,427.0,1287.0
30,NC_RALEIGH,2021-02-05,544.0,158.0,302.0,1004.0
31,NC_RALEIGH,2021-02-12,427.0,133.0,244.0,804.0
32,NC_RALEIGH,2021-02-19,328.0,108.0,185.0,621.0
33,NC_RALEIGH,2021-02-26,321.0,89.0,175.0,585.0
34,NC_RALEIGH,2021-03-05,314.0,89.0,134.0,537.0
35,NC_RALEIGH,2021-03-12,262.0,131.0,105.0,498.0
36,NC_RALEIGH,2021-03-19,316.0,138.0,153.0,607.0
37,NC_RALEIGH,2021-03-26,304.0,126.0,169.0,599.0
38,NC_RALEIGH,2021-04-02,273.0,158.0,127.0,558.0
39,NC_RALEIGH,2021-04-09,280.0,86.0,122.0,488.0
40,NC_RALEIGH,2021-04-16,343.0,85.0,132.0,560.0
41,NC_RALEIGH,2021-04-23,337.0,64.0,132.0,533.0
42,NC_RALEIGH,2021-04-30,320.0,65.0,165.0,550.0
43,NC_RALEIGH,2021-05-07,292.0,44.0,149.0,485.0
44,NC_RALEIGH,2021-05-14,218.0,45.0,141.0,404.0
45,NC_RALEIGH,2021-05-21,275.0,56.0,125.0,456.0
46,NC_RALEIGH,2021-05-28,169.0,42.0,104.0,315.0
47,NC_RALEIGH,2021-06-04,125.0,44.0,66.0,235.0
48,NC_RALEIGH,2021-06-11,123.0,21.0,67.0,211.0
49,NC_RALEIGH,2021-06-18,104.0,22.0,64.0,190.0
50,NC_RALEIGH,2021-06-25,80.0,20.0,41.0,141.0
51,NC_RALEIGH,2021-07-02,99.0,25.0,65.0,189.0
52,NC_RALEIGH,2021-07-09,135.0,32.0,85.0,252.0
53,NC_RALEIGH,2021-07-16,165.0,39.0,108.0,312.0
54,NC_RALEIGH,2021-07-23,240.0,50.0,114.0,404.0
55,NC_RALEIGH,2021-07-30,393.0,79.0,151.0,623.0
56,NC_RALEIGH,2021-08-06,530.0,121.0,219.0,870.0
57,NC_RALEIGH,2021-08-13,705.0,116.0,280.0,1101.0
58,NC_RALEIGH,2021-08-20,1000.0,141.0,357.0,1498.0
59,NC_RALEIGH,2021-08-27,1087.0,140.0,312.0,1539.0
60,NC_RALEIGH,2021-09-03,1014.0,123.0,396.0,1533.0
61,NC_RALEIGH,2021-09-10,1005.0,105.0,381.0,1491.0
62,NC_RALEIGH,2021-09-17,940.0,134.0,407.0,1481.0
63,NC_RALEIGH,2021-09-24,780.0,122.0,304.0,1206.0
64,NC_RALEIGH,2021-10-01,634.0,131.0,298.0,1063.0
65,NC_RALEIGH,2021-10-08,540.0,108.0,274.0,922.0
66,NC_RALEIGH,2021-10-15,469.0,80.0,268.0,817.0
67,NC_RALEIGH,2021-10-22,371.0,45.0,208.0,624.0
68,NC_RALEIGH,2021-10-29,362.0,49.0,173.0,584.0
69,NC_RALEIGH,2021-11-05,306.0,48.0,166.0,520.0
70,NC_RALEIGH,2021-11-12,255.0,37.0,183.0,475.0
71,NC_RALEIGH,2021-11-19,239.0,34.0,139.0,412.0
72,NC_RALEIGH,2021-11-26,201.0,38.0,163.0,402.0
73,NC_RALEIGH,2021-12-03,268.0,50.0,231.0,549.0
74,NC_RALEIGH,2021-12-10,336.0,77.0,209.0,622.0
75,NC_RALEIGH,2021-12-17,396.0,61.0,210.0,667.0
76,NC_RALEIGH,2021-12-24,455.0,93.0,226.0,774.0
77,NC_RALEIGH,2021-12-31,715.0,213.0,348.0,1276.0
78,NC_RALEIGH,2022-01-07,1046.0,257.0,495.0,1798.0
79,NC_RALEIGH,2022-01-14,1277.0,324.0,683.0,2284.0
80,NC_RALEIGH,2022-01-21,1370.0,393.0,755.0,2518.0
81,NC_RALEIGH,2022-01-28,1358.0,342.0,630.0,2330.0
82,NC_RALEIGH,2022-02-04,1015.0,279.0,581.0,1875.0
83,NC_RALEIGH,2022-02-11,772.0,229.0,464.0,1465.0
84,NC_RALEIGH,2022-02-18,607.0,183.0,389.0,1179.0
85,NC_RALEIGH,2022-02-25,440.0,137.0,342.0,919.0
86,NC_RALEIGH,2022-03-04,342.0,85.0,311.0,738.0
87,NC_RALEIGH,2022-03-11,271.0,57.0,243.0,571.0
88,NC_RALEIGH,2022-03-18,151.0,49.0,180.0,380.0
89,NC_RALEIGH,2022-03-25,110.0,54.0,140.0,304.0
90,NC_RALEIGH,2022-04-01,80.0,69.0,124.0,273.0
91,NC_RALEIGH,2022-04-08,67.0,63.0,92.0,222.0
92,NC_RALEIGH,2022-04-15,78.0,69.0,68.0,215.0
93,NC_RALEIGH,2022-04-22,113.0,85.0,103.0,301.0
94,NC_RALEIGH,2022-04-29,137.0,105.0,78.0,320.0
95,NC_RALEIGH,2022-05-06,124.0,100.0,98.0,322.0
96,NC_RALEIGH,2022-05-13,167.0,87.0,138.0,392.0
97,NC_RALEIGH,2022-05-20,162.0,81.0,196.0,439.0
98,NC_RALEIGH,2022-05-27,180.0,89.0,180.0,449.0
99,NC_RALEIGH,2022-06-03,222.0,140.0,221.0,583.0
100,NC_RALEIGH,2022-06-10,240.0,112.0,184.0,536.0
101,NC_RALEIGH,2022-06-17,219.0,112.0,168.0,499.0
102,NC_RALEIGH,2022-06-24,158.0,96.0,188.0,442.0
103,NC_RALEIGH,2022-07-01,201.0,128.0,228.0,557.0
104,NC_RALEIGH,2022-07-08,255.0,142.0,240.0,637.0
105,NC_RALEIGH,2022-07-15,333.0,103.0,225.0,661.0
106,NC_RALEIGH,2022-07-22,274.0,115.0,196.0,585.0
107,NC_RALEIGH,2022-07-29,256.0,111.0,231.0,598.0
108,NC_RALEIGH,2022-08-05,213.0,91.0,249.0,553.0
109,NC_RALEIGH,2022-08-12,232.0,111.0,237.0,580.0
110,NC_RALEIGH,2022-08-19,251.0,123.0,244.0,618.0
111,NC_RALEIGH,2022-08-26,256.0,103.0,317.0,676.0
112,NC_RALEIGH,2022-09-02,277.0,104.0,294.0,675.0
113,NC_RALEIGH,2022-09-09,213.0,123.0,281.0,617.0
114,NC_RALEIGH,2022-09-16,131.0,90.0,213.0,434.0
115,NC_RALEIGH,2022-09-23,151.0,90.0,243.0,484.0
116,NC_RALEIGH,2022-09-30,158.0,61.0,205.0,424.0
117,NC_RALEIGH,2022-10-07,164.0,73.0,173.0,410.0
118,NC_RALEIGH,2022-10-14,120.0,73.0,143.0,336.0
119,NC_RALEIGH,2022-10-21,109.0,42.0,151.0,302.0
120,NC_RALEIGH,2022-10-28,117.0,58.0,223.0,398.0
121,NC_RALEIGH,2022-11-04,92.0,55.0,200.0,347.0
122,NC_RALEIGH,2022-11-11,73.0,57.0,174.0,304.0
123,NC_RALEIGH,2022-11-18,126.0,86.0,172.0,384.0
124,NC_RALEIGH,2022-11-25,138.0,106.0,209.0,453.0
125,NC_RALEIGH,2022-12-02,137.0,70.0,170.0,377.0
126,NC_RALEIGH,2022-12-09,156.0,100.0,201.0,457.0
127,NC_RALEIGH,2022-12-16,182.0,123.0,250.0,555.0
128,NC_RALEIGH,2022-12-23,183.0,166.0,283.0,632.0
129,NC_RALEIGH,2022-12-30,279.0,221.0,327.0,827.0
130,NC_RALEIGH,2023-01-06,335.0,197.0,324.0,856.0
131,NC_RALEIGH,2023-01-13,229.0,134.0,273.0,636.0
132,NC_RALEIGH,2023-01-20,293.0,131.0,295.0,719.0
133,NC_RALEIGH,2023-01-27,330.0,143.0,248.0,721.0
134,NC_RALEIGH,2023-02-03,244.0,138.0,224.0,606.0
135,NC_RALEIGH,2023-02-10,193.0,109.0,229.0,531.0
136,NC_RALEIGH,2023-02-17,173.0,62.0,211.0,446.0
137,NC_RALEIGH,2023-02-24,147.0,67.0,217.0,431.0
138,NC_RALEIGH,2023-03-03,61.0,42.0,86.0,189.0
