,loc,datetime,220163,220176,total_cnts
106,MA_WORCESTER,2020-07-10,14.0,0.0,14.0
107,MA_WORCESTER,2020-07-17,37.0,4.0,41.0
108,MA_WORCESTER,2020-07-24,32.0,12.0,44.0
109,MA_WORCESTER,2020-07-31,59.0,0.0,59.0
110,MA_WORCESTER,2020-08-07,74.0,12.0,86.0
111,MA_WORCESTER,2020-08-14,35.0,15.0,50.0
112,MA_WORCESTER,2020-08-21,40.0,18.0,58.0
113,MA_WORCESTER,2020-08-28,53.0,24.0,77.0
114,MA_WORCESTER,2020-09-04,62.0,19.0,81.0
0,MA_WORCESTER,2020-09-11,57.0,12.0,69.0
1,MA_WORCESTER,2020-09-18,52.0,17.0,69.0
2,MA_WORCESTER,2020-09-25,56.0,22.0,78.0
3,MA_WORCESTER,2020-10-02,71.0,21.0,92.0
4,MA_WORCESTER,2020-10-09,61.0,29.0,90.0
5,MA_WORCESTER,2020-10-16,70.0,36.0,106.0
6,MA_WORCESTER,2020-10-23,41.0,45.0,86.0
115,MA_WORCESTER,2020-10-30,146.0,50.0,196.0
7,MA_WORCESTER,2020-11-06,154.0,70.0,229.0
8,MA_WORCESTER,2020-11-13,225.0,87.0,316.0
9,MA_WORCESTER,2020-11-20,203.0,91.0,294.0
116,MA_WORCESTER,2020-11-27,272.0,187.0,459.0
10,MA_WORCESTER,2020-12-04,384.0,210.0,599.0
11,MA_WORCESTER,2020-12-11,559.0,271.0,839.0
12,MA_WORCESTER,2020-12-18,582.0,272.0,854.0
117,MA_WORCESTER,2020-12-25,686.0,310.0,996.0
13,MA_WORCESTER,2021-01-01,711.0,355.0,1066.0
118,MA_WORCESTER,2021-01-08,778.0,314.0,1092.0
14,MA_WORCESTER,2021-01-15,788.0,289.0,1081.0
15,MA_WORCESTER,2021-01-22,615.0,277.0,901.0
16,MA_WORCESTER,2021-01-29,504.0,268.0,797.0
17,MA_WORCESTER,2021-02-05,357.0,169.0,526.0
119,MA_WORCESTER,2021-02-12,255.0,83.0,338.0
120,MA_WORCESTER,2021-02-19,174.0,60.0,234.0
18,MA_WORCESTER,2021-02-26,135.0,61.0,204.0
121,MA_WORCESTER,2021-03-05,134.0,74.0,208.0
19,MA_WORCESTER,2021-03-12,131.0,44.0,182.0
20,MA_WORCESTER,2021-03-19,111.0,50.0,166.0
