,loc,datetime,100025,100093,100231,total_cnts
0,FL_PENSACOLA,2020-07-10,144.0,47.0,96.0,287.0
1,FL_PENSACOLA,2020-07-17,492.0,326.0,377.0,1195.0
2,FL_PENSACOLA,2020-07-24,594.0,444.0,389.0,1438.0
3,FL_PENSACOLA,2020-07-31,579.0,394.0,337.0,1356.0
4,FL_PENSACOLA,2020-08-07,538.0,359.0,308.0,1257.0
5,FL_PENSACOLA,2020-08-14,475.0,331.0,240.0,1078.0
6,FL_PENSACOLA,2020-08-21,439.0,270.0,181.0,913.0
7,FL_PENSACOLA,2020-08-28,350.0,208.0,192.0,771.0
8,FL_PENSACOLA,2020-09-04,324.0,124.0,149.0,616.0
9,FL_PENSACOLA,2020-09-11,206.0,99.0,169.0,488.0
10,FL_PENSACOLA,2020-09-18,150.0,85.0,113.0,360.0
11,FL_PENSACOLA,2020-09-25,146.0,102.0,65.0,325.0
12,FL_PENSACOLA,2020-10-02,186.0,90.0,47.0,328.0
13,FL_PENSACOLA,2020-10-09,155.0,71.0,58.0,290.0
14,FL_PENSACOLA,2020-10-16,150.0,80.0,40.0,277.0
15,FL_PENSACOLA,2020-10-23,159.0,80.0,61.0,300.0
16,FL_PENSACOLA,2020-10-30,171.0,114.0,89.0,374.0
17,FL_PENSACOLA,2020-11-06,194.0,148.0,112.0,454.0
18,FL_PENSACOLA,2020-11-13,223.0,170.0,157.0,550.0
19,FL_PENSACOLA,2020-11-20,179.0,213.0,144.0,536.0
20,FL_PENSACOLA,2020-11-27,245.0,214.0,166.0,625.0
21,FL_PENSACOLA,2020-12-04,313.0,218.0,232.0,763.0
22,FL_PENSACOLA,2020-12-11,358.0,208.0,275.0,841.0
23,FL_PENSACOLA,2020-12-18,345.0,239.0,308.0,892.0
24,FL_PENSACOLA,2020-12-25,423.0,289.0,321.0,1033.0
25,FL_PENSACOLA,2021-01-01,588.0,423.0,401.0,1412.0
26,FL_PENSACOLA,2021-01-08,666.0,440.0,464.0,1570.0
27,FL_PENSACOLA,2021-01-15,710.0,389.0,493.0,1592.0
28,FL_PENSACOLA,2021-01-22,555.0,305.0,414.0,1274.0
29,FL_PENSACOLA,2021-01-29,467.0,246.0,356.0,1069.0
30,FL_PENSACOLA,2021-02-05,446.0,187.0,250.0,883.0
31,FL_PENSACOLA,2021-02-12,341.0,147.0,189.0,677.0
32,FL_PENSACOLA,2021-02-19,332.0,145.0,164.0,641.0
33,FL_PENSACOLA,2021-02-26,224.0,99.0,146.0,469.0
34,FL_PENSACOLA,2021-03-05,164.0,96.0,111.0,378.0
35,FL_PENSACOLA,2021-03-12,85.0,44.0,68.0,204.0
36,FL_PENSACOLA,2021-03-19,99.0,26.0,52.0,177.0
37,FL_PENSACOLA,2021-03-26,104.0,28.0,48.0,180.0
38,FL_PENSACOLA,2021-04-02,99.0,37.0,45.0,181.0
39,FL_PENSACOLA,2021-04-09,82.0,37.0,33.0,152.0
40,FL_PENSACOLA,2021-04-16,117.0,30.0,36.0,183.0
41,FL_PENSACOLA,2021-04-23,102.0,41.0,64.0,207.0
42,FL_PENSACOLA,2021-04-30,55.0,63.0,65.0,183.0
43,FL_PENSACOLA,2021-05-07,74.0,61.0,76.0,211.0
44,FL_PENSACOLA,2021-05-14,99.0,56.0,86.0,241.0
45,FL_PENSACOLA,2021-05-21,82.0,44.0,88.0,214.0
46,FL_PENSACOLA,2021-05-28,75.0,31.0,33.0,139.0
47,FL_PENSACOLA,2021-06-04,34.0,16.0,28.0,78.0
48,FL_PENSACOLA,2021-06-11,53.0,30.0,24.0,107.0
49,FL_PENSACOLA,2021-06-18,57.0,25.0,36.0,118.0
50,FL_PENSACOLA,2021-06-25,94.0,23.0,46.0,163.0
51,FL_PENSACOLA,2021-07-02,123.0,14.0,60.0,197.0
52,FL_PENSACOLA,2021-07-09,125.0,50.0,83.0,258.0
53,FL_PENSACOLA,2021-07-16,167.0,92.0,106.0,365.0
54,FL_PENSACOLA,2021-07-23,270.0,171.0,163.0,604.0
55,FL_PENSACOLA,2021-07-30,582.0,326.0,323.0,1231.0
56,FL_PENSACOLA,2021-08-06,847.0,445.0,623.0,1915.0
57,FL_PENSACOLA,2021-08-13,1018.0,543.0,765.0,2326.0
58,FL_PENSACOLA,2021-08-20,1062.0,586.0,671.0,2319.0
59,FL_PENSACOLA,2021-08-27,1061.0,519.0,699.0,2279.0
60,FL_PENSACOLA,2021-09-03,938.0,486.0,648.0,2079.0
61,FL_PENSACOLA,2021-09-10,839.0,375.0,593.0,1807.0
62,FL_PENSACOLA,2021-09-17,581.0,228.0,433.0,1242.0
63,FL_PENSACOLA,2021-09-24,483.0,132.0,331.0,946.0
64,FL_PENSACOLA,2021-10-01,353.0,139.0,246.0,738.0
65,FL_PENSACOLA,2021-10-08,291.0,97.0,192.0,580.0
66,FL_PENSACOLA,2021-10-15,225.0,49.0,130.0,404.0
67,FL_PENSACOLA,2021-10-22,149.0,41.0,92.0,282.0
68,FL_PENSACOLA,2021-10-29,101.0,43.0,76.0,220.0
69,FL_PENSACOLA,2021-11-05,94.0,37.0,57.0,188.0
70,FL_PENSACOLA,2021-11-12,67.0,27.0,68.0,162.0
71,FL_PENSACOLA,2021-11-19,85.0,36.0,73.0,194.0
72,FL_PENSACOLA,2021-11-26,63.0,17.0,34.0,114.0
73,FL_PENSACOLA,2021-12-03,54.0,58.0,26.0,138.0
74,FL_PENSACOLA,2021-12-10,40.0,62.0,47.0,149.0
75,FL_PENSACOLA,2021-12-17,56.0,54.0,50.0,160.0
76,FL_PENSACOLA,2021-12-24,141.0,70.0,78.0,289.0
77,FL_PENSACOLA,2021-12-31,291.0,174.0,132.0,597.0
78,FL_PENSACOLA,2022-01-07,403.0,333.0,227.0,976.0
79,FL_PENSACOLA,2022-01-14,594.0,407.0,318.0,1334.0
80,FL_PENSACOLA,2022-01-21,634.0,467.0,385.0,1501.0
81,FL_PENSACOLA,2022-01-28,694.0,381.0,413.0,1496.0
82,FL_PENSACOLA,2022-02-04,638.0,282.0,369.0,1289.0
83,FL_PENSACOLA,2022-02-11,424.0,202.0,289.0,915.0
84,FL_PENSACOLA,2022-02-18,332.0,119.0,182.0,633.0
85,FL_PENSACOLA,2022-02-25,202.0,55.0,114.0,371.0
86,FL_PENSACOLA,2022-03-04,133.0,27.0,77.0,237.0
87,FL_PENSACOLA,2022-03-11,63.0,30.0,45.0,138.0
88,FL_PENSACOLA,2022-03-18,55.0,35.0,32.0,122.0
89,FL_PENSACOLA,2022-03-25,53.0,21.0,12.0,86.0
90,FL_PENSACOLA,2022-04-01,52.0,10.0,23.0,85.0
91,FL_PENSACOLA,2022-04-08,17.0,16.0,21.0,54.0
92,FL_PENSACOLA,2022-04-15,28.0,14.0,14.0,56.0
93,FL_PENSACOLA,2022-04-22,16.0,23.0,13.0,52.0
94,FL_PENSACOLA,2022-04-29,26.0,21.0,17.0,64.0
95,FL_PENSACOLA,2022-05-06,30.0,14.0,21.0,65.0
96,FL_PENSACOLA,2022-05-13,33.0,21.0,25.0,79.0
97,FL_PENSACOLA,2022-05-20,48.0,34.0,48.0,130.0
98,FL_PENSACOLA,2022-05-27,64.0,15.0,61.0,140.0
99,FL_PENSACOLA,2022-06-03,73.0,56.0,101.0,230.0
100,FL_PENSACOLA,2022-06-10,89.0,45.0,103.0,244.0
101,FL_PENSACOLA,2022-06-17,67.0,44.0,86.0,204.0
102,FL_PENSACOLA,2022-06-24,113.0,71.0,89.0,279.0
103,FL_PENSACOLA,2022-07-01,128.0,70.0,93.0,291.0
104,FL_PENSACOLA,2022-07-08,186.0,118.0,136.0,440.0
105,FL_PENSACOLA,2022-07-15,194.0,140.0,139.0,473.0
106,FL_PENSACOLA,2022-07-22,195.0,184.0,176.0,555.0
107,FL_PENSACOLA,2022-07-29,207.0,144.0,231.0,582.0
108,FL_PENSACOLA,2022-08-05,185.0,109.0,234.0,528.0
109,FL_PENSACOLA,2022-08-12,152.0,95.0,162.0,409.0
110,FL_PENSACOLA,2022-08-19,165.0,67.0,127.0,359.0
