,loc,datetime,450056,450124,450431,450713,450809,total_cnts
32,TX_AUSTIN,2021-02-19,307.0,218.0,315.0,219.0,209.0,1561.0
33,TX_AUSTIN,2021-02-26,244.0,165.0,226.0,175.0,175.0,1183.0
34,TX_AUSTIN,2021-03-05,273.0,127.0,197.0,160.0,141.0,933.0
35,TX_AUSTIN,2021-03-12,250.0,79.0,144.0,213.0,105.0,826.0
36,TX_AUSTIN,2021-03-19,229.0,64.0,200.0,186.0,68.0,786.0
37,TX_AUSTIN,2021-03-26,209.0,81.0,200.0,146.0,51.0,721.0
38,TX_AUSTIN,2021-04-02,185.0,105.0,106.0,118.0,58.0,600.0
39,TX_AUSTIN,2021-04-09,170.0,96.0,119.0,125.0,81.0,619.0
40,TX_AUSTIN,2021-04-16,164.0,75.0,110.0,151.0,111.0,652.0
41,TX_AUSTIN,2021-04-23,133.0,89.0,111.0,125.0,101.0,587.0
42,TX_AUSTIN,2021-04-30,109.0,74.0,109.0,135.0,79.0,538.0
43,TX_AUSTIN,2021-05-07,100.0,69.0,98.0,121.0,49.0,465.0
44,TX_AUSTIN,2021-05-14,111.0,54.0,85.0,120.0,52.0,450.0
45,TX_AUSTIN,2021-05-21,143.0,63.0,101.0,81.0,66.0,482.0
46,TX_AUSTIN,2021-05-28,126.0,53.0,91.0,71.0,71.0,451.0
47,TX_AUSTIN,2021-06-04,109.0,47.0,94.0,64.0,65.0,407.0
48,TX_AUSTIN,2021-06-11,140.0,42.0,60.0,83.0,71.0,428.0
49,TX_AUSTIN,2021-06-18,115.0,38.0,75.0,55.0,66.0,380.0
50,TX_AUSTIN,2021-06-25,117.0,25.0,47.0,33.0,73.0,316.0
51,TX_AUSTIN,2021-07-02,134.0,31.0,78.0,71.0,46.0,381.0
52,TX_AUSTIN,2021-07-09,148.0,51.0,135.0,95.0,42.0,498.0
53,TX_AUSTIN,2021-07-16,243.0,74.0,215.0,143.0,102.0,815.0
54,TX_AUSTIN,2021-07-23,331.0,123.0,263.0,165.0,145.0,1078.0
55,TX_AUSTIN,2021-07-30,449.0,166.0,373.0,285.0,264.0,1627.0
56,TX_AUSTIN,2021-08-06,548.0,291.0,441.0,431.0,332.0,2188.0
57,TX_AUSTIN,2021-08-13,638.0,286.0,474.0,473.0,313.0,2379.0
58,TX_AUSTIN,2021-08-20,586.0,373.0,496.0,521.0,390.0,2567.0
59,TX_AUSTIN,2021-08-27,596.0,412.0,570.0,374.0,385.0,2598.0
60,TX_AUSTIN,2021-09-03,577.0,363.0,557.0,362.0,337.0,2487.0
61,TX_AUSTIN,2021-09-10,593.0,325.0,525.0,369.0,327.0,2347.0
62,TX_AUSTIN,2021-09-17,515.0,243.0,446.0,388.0,333.0,2176.0
63,TX_AUSTIN,2021-09-24,418.0,193.0,356.0,353.0,221.0,1748.0
64,TX_AUSTIN,2021-10-01,241.0,147.0,334.0,288.0,159.0,1334.0
65,TX_AUSTIN,2021-10-08,190.0,171.0,298.0,193.0,153.0,1101.0
66,TX_AUSTIN,2021-10-15,173.0,156.0,252.0,149.0,143.0,961.0
67,TX_AUSTIN,2021-10-22,139.0,125.0,193.0,128.0,87.0,756.0
68,TX_AUSTIN,2021-10-29,137.0,106.0,135.0,113.0,92.0,660.0
69,TX_AUSTIN,2021-11-05,119.0,38.0,134.0,112.0,91.0,581.0
70,TX_AUSTIN,2021-11-12,92.0,37.0,149.0,91.0,88.0,555.0
71,TX_AUSTIN,2021-11-19,75.0,46.0,73.0,65.0,70.0,411.0
72,TX_AUSTIN,2021-11-26,86.0,59.0,113.0,93.0,60.0,515.0
73,TX_AUSTIN,2021-12-03,87.0,52.0,96.0,97.0,77.0,502.0
74,TX_AUSTIN,2021-12-10,95.0,48.0,114.0,94.0,73.0,509.0
75,TX_AUSTIN,2021-12-17,72.0,35.0,166.0,73.0,63.0,512.0
76,TX_AUSTIN,2021-12-24,121.0,102.0,208.0,150.0,93.0,782.0
77,TX_AUSTIN,2021-12-31,250.0,170.0,301.0,257.0,187.0,1319.0
78,TX_AUSTIN,2022-01-07,505.0,358.0,446.0,377.0,345.0,2246.0
79,TX_AUSTIN,2022-01-14,583.0,405.0,578.0,501.0,409.0,2712.0
80,TX_AUSTIN,2022-01-21,660.0,402.0,558.0,555.0,317.0,2754.0
81,TX_AUSTIN,2022-01-28,624.0,323.0,545.0,528.0,341.0,2591.0
82,TX_AUSTIN,2022-02-04,406.0,215.0,353.0,332.0,211.0,1647.0
83,TX_AUSTIN,2022-02-11,321.0,205.0,369.0,308.0,159.0,1432.0
84,TX_AUSTIN,2022-02-18,287.0,154.0,252.0,217.0,126.0,1099.0
85,TX_AUSTIN,2022-02-25,190.0,95.0,166.0,138.0,72.0,689.0
86,TX_AUSTIN,2022-03-04,137.0,58.0,112.0,109.0,35.0,471.0
87,TX_AUSTIN,2022-03-11,113.0,29.0,76.0,60.0,33.0,320.0
88,TX_AUSTIN,2022-03-18,63.0,32.0,37.0,32.0,32.0,205.0
89,TX_AUSTIN,2022-03-25,42.0,35.0,24.0,52.0,29.0,182.0
90,TX_AUSTIN,2022-04-01,34.0,29.0,38.0,68.0,41.0,210.0
91,TX_AUSTIN,2022-04-08,24.0,17.0,32.0,63.0,27.0,163.0
92,TX_AUSTIN,2022-04-15,22.0,25.0,44.0,46.0,26.0,163.0
93,TX_AUSTIN,2022-04-22,15.0,19.0,39.0,54.0,22.0,149.0
94,TX_AUSTIN,2022-04-29,13.0,0.0,21.0,26.0,27.0,87.0
95,TX_AUSTIN,2022-05-06,9.0,0.0,39.0,30.0,29.0,112.0
96,TX_AUSTIN,2022-05-13,8.0,11.0,40.0,26.0,14.0,116.0
97,TX_AUSTIN,2022-05-20,14.0,21.0,35.0,31.0,8.0,134.0
98,TX_AUSTIN,2022-05-27,10.0,20.0,45.0,27.0,24.0,142.0
99,TX_AUSTIN,2022-06-03,17.0,11.0,70.0,72.0,23.0,211.0
100,TX_AUSTIN,2022-06-10,26.0,36.0,60.0,109.0,39.0,296.0
101,TX_AUSTIN,2022-06-17,23.0,65.0,87.0,119.0,58.0,375.0
102,TX_AUSTIN,2022-06-24,43.0,62.0,76.0,123.0,70.0,411.0
103,TX_AUSTIN,2022-07-01,60.0,94.0,48.0,144.0,104.0,480.0
104,TX_AUSTIN,2022-07-08,66.0,102.0,86.0,136.0,135.0,570.0
105,TX_AUSTIN,2022-07-15,86.0,83.0,119.0,125.0,114.0,565.0
106,TX_AUSTIN,2022-07-22,111.0,78.0,139.0,146.0,143.0,649.0
107,TX_AUSTIN,2022-07-29,104.0,71.0,122.0,96.0,79.0,497.0
108,TX_AUSTIN,2022-08-05,52.0,42.0,104.0,115.0,99.0,433.0
109,TX_AUSTIN,2022-08-12,48.0,54.0,103.0,116.0,86.0,427.0
110,TX_AUSTIN,2022-08-19,55.0,67.0,117.0,56.0,70.0,391.0
111,TX_AUSTIN,2022-08-26,54.0,51.0,101.0,101.0,42.0,394.0
112,TX_AUSTIN,2022-09-02,55.0,46.0,93.0,108.0,34.0,372.0
113,TX_AUSTIN,2022-09-09,46.0,64.0,107.0,93.0,43.0,391.0
114,TX_AUSTIN,2022-09-16,47.0,38.0,87.0,82.0,36.0,324.0
115,TX_AUSTIN,2022-09-23,42.0,24.0,57.0,118.0,32.0,300.0
116,TX_AUSTIN,2022-09-30,5.0,16.0,43.0,79.0,42.0,194.0
138,TX_AUSTIN,2022-10-07,0.0,33.0,33.0,63.0,49.0,190.0
117,TX_AUSTIN,2022-10-14,13.0,20.0,42.0,39.0,34.0,161.0
118,TX_AUSTIN,2022-10-21,14.0,7.0,41.0,50.0,26.0,152.0
119,TX_AUSTIN,2022-10-28,32.0,18.0,29.0,57.0,39.0,175.0
120,TX_AUSTIN,2022-11-04,20.0,15.0,41.0,48.0,19.0,161.0
121,TX_AUSTIN,2022-11-11,12.0,25.0,50.0,70.0,13.0,182.0
122,TX_AUSTIN,2022-11-18,38.0,19.0,47.0,53.0,17.0,184.0
123,TX_AUSTIN,2022-11-25,31.0,32.0,51.0,78.0,22.0,235.0
124,TX_AUSTIN,2022-12-02,41.0,25.0,50.0,96.0,31.0,269.0
125,TX_AUSTIN,2022-12-09,48.0,49.0,93.0,117.0,45.0,371.0
126,TX_AUSTIN,2022-12-16,60.0,66.0,97.0,119.0,60.0,419.0
127,TX_AUSTIN,2022-12-23,39.0,71.0,76.0,84.0,31.0,319.0
128,TX_AUSTIN,2022-12-30,89.0,122.0,122.0,121.0,74.0,556.0
129,TX_AUSTIN,2023-01-06,137.0,132.0,149.0,129.0,84.0,669.0
130,TX_AUSTIN,2023-01-13,94.0,95.0,165.0,123.0,58.0,575.0
131,TX_AUSTIN,2023-01-20,76.0,46.0,101.0,121.0,78.0,459.0
132,TX_AUSTIN,2023-01-27,36.0,44.0,80.0,113.0,68.0,361.0
133,TX_AUSTIN,2023-02-03,49.0,44.0,95.0,115.0,86.0,406.0
134,TX_AUSTIN,2023-02-10,47.0,46.0,70.0,103.0,57.0,347.0
135,TX_AUSTIN,2023-02-17,37.0,62.0,66.0,77.0,46.0,304.0
136,TX_AUSTIN,2023-02-24,49.0,56.0,89.0,81.0,28.0,317.0
137,TX_AUSTIN,2023-03-03,21.0,24.0,57.0,55.0,23.0,186.0
