,loc,datetime,050058,050124,050239,total_cnts
139,CA_GLENDALE,2020-04-03,0.0,0.0,105.0,105.0
140,CA_GLENDALE,2020-04-10,0.0,0.0,313.0,313.0
141,CA_GLENDALE,2020-04-17,0.0,0.0,230.0,230.0
0,CA_GLENDALE,2020-07-10,50.0,0.0,99.0,149.0
1,CA_GLENDALE,2020-07-17,150.0,22.0,261.0,433.0
2,CA_GLENDALE,2020-07-24,145.0,91.0,293.0,529.0
3,CA_GLENDALE,2020-07-31,127.0,75.0,218.0,420.0
4,CA_GLENDALE,2020-08-07,101.0,57.0,235.0,393.0
5,CA_GLENDALE,2020-08-14,59.0,55.0,206.0,320.0
6,CA_GLENDALE,2020-08-21,66.0,92.0,186.0,344.0
7,CA_GLENDALE,2020-08-28,81.0,38.0,228.0,347.0
8,CA_GLENDALE,2020-09-04,77.0,41.0,214.0,332.0
9,CA_GLENDALE,2020-09-11,67.0,42.0,172.0,281.0
10,CA_GLENDALE,2020-09-18,42.0,50.0,147.0,239.0
11,CA_GLENDALE,2020-09-25,65.0,53.0,190.0,308.0
12,CA_GLENDALE,2020-10-02,62.0,46.0,162.0,270.0
13,CA_GLENDALE,2020-10-09,82.0,19.0,161.0,262.0
14,CA_GLENDALE,2020-10-16,67.0,32.0,216.0,315.0
15,CA_GLENDALE,2020-10-23,63.0,29.0,248.0,340.0
16,CA_GLENDALE,2020-10-30,42.0,40.0,194.0,276.0
17,CA_GLENDALE,2020-11-06,44.0,27.0,181.0,252.0
18,CA_GLENDALE,2020-11-13,96.0,46.0,222.0,364.0
19,CA_GLENDALE,2020-11-20,151.0,40.0,348.0,539.0
20,CA_GLENDALE,2020-11-27,185.0,82.0,508.0,775.0
21,CA_GLENDALE,2020-12-04,334.0,172.0,526.0,1032.0
22,CA_GLENDALE,2020-12-11,496.0,244.0,812.0,1552.0
23,CA_GLENDALE,2020-12-18,699.0,299.0,1096.0,2094.0
24,CA_GLENDALE,2020-12-25,756.0,470.0,1175.0,2401.0
25,CA_GLENDALE,2021-01-01,774.0,408.0,1368.0,2550.0
26,CA_GLENDALE,2021-01-08,852.0,424.0,1425.0,2701.0
27,CA_GLENDALE,2021-01-15,675.0,352.0,1439.0,2466.0
28,CA_GLENDALE,2021-01-22,575.0,318.0,1155.0,2048.0
29,CA_GLENDALE,2021-01-29,514.0,233.0,876.0,1623.0
30,CA_GLENDALE,2021-02-05,445.0,224.0,733.0,1402.0
31,CA_GLENDALE,2021-02-12,283.0,133.0,607.0,1023.0
32,CA_GLENDALE,2021-02-19,167.0,111.0,371.0,649.0
33,CA_GLENDALE,2021-02-26,154.0,77.0,279.0,510.0
34,CA_GLENDALE,2021-03-05,82.0,49.0,202.0,333.0
35,CA_GLENDALE,2021-03-12,70.0,46.0,161.0,277.0
36,CA_GLENDALE,2021-03-19,56.0,28.0,132.0,216.0
37,CA_GLENDALE,2021-03-26,47.0,30.0,70.0,147.0
38,CA_GLENDALE,2021-04-02,31.0,18.0,60.0,109.0
39,CA_GLENDALE,2021-04-09,29.0,16.0,101.0,146.0
40,CA_GLENDALE,2021-04-16,46.0,7.0,86.0,139.0
41,CA_GLENDALE,2021-04-23,23.0,9.0,78.0,110.0
42,CA_GLENDALE,2021-04-30,36.0,0.0,72.0,108.0
43,CA_GLENDALE,2021-05-07,48.0,0.0,75.0,123.0
44,CA_GLENDALE,2021-05-14,26.0,4.0,74.0,104.0
45,CA_GLENDALE,2021-05-21,19.0,5.0,54.0,78.0
46,CA_GLENDALE,2021-05-28,15.0,4.0,21.0,40.0
47,CA_GLENDALE,2021-06-04,5.0,0.0,23.0,28.0
48,CA_GLENDALE,2021-06-11,4.0,0.0,35.0,39.0
49,CA_GLENDALE,2021-06-18,5.0,0.0,22.0,27.0
50,CA_GLENDALE,2021-06-25,21.0,0.0,11.0,32.0
51,CA_GLENDALE,2021-07-02,15.0,19.0,21.0,55.0
52,CA_GLENDALE,2021-07-09,12.0,17.0,60.0,89.0
53,CA_GLENDALE,2021-07-16,36.0,28.0,137.0,201.0
54,CA_GLENDALE,2021-07-23,77.0,33.0,251.0,361.0
55,CA_GLENDALE,2021-07-30,100.0,85.0,348.0,533.0
56,CA_GLENDALE,2021-08-06,199.0,98.0,338.0,635.0
57,CA_GLENDALE,2021-08-13,195.0,97.0,404.0,696.0
58,CA_GLENDALE,2021-08-20,174.0,99.0,387.0,660.0
59,CA_GLENDALE,2021-08-27,128.0,81.0,445.0,654.0
60,CA_GLENDALE,2021-09-03,104.0,25.0,367.0,496.0
61,CA_GLENDALE,2021-09-10,60.0,22.0,267.0,349.0
62,CA_GLENDALE,2021-09-17,53.0,19.0,193.0,265.0
63,CA_GLENDALE,2021-09-24,52.0,21.0,104.0,177.0
64,CA_GLENDALE,2021-10-01,48.0,30.0,120.0,198.0
65,CA_GLENDALE,2021-10-08,28.0,34.0,143.0,205.0
66,CA_GLENDALE,2021-10-15,36.0,29.0,117.0,182.0
67,CA_GLENDALE,2021-10-22,48.0,26.0,117.0,191.0
68,CA_GLENDALE,2021-10-29,77.0,33.0,123.0,233.0
