,loc,datetime,450028,450662,452101,total_cnts
137,TX_BROWNSVILLE,2020-07-10,0.0,251.0,4.0,255.0
0,TX_BROWNSVILLE,2020-07-17,141.0,881.0,28.0,1050.0
1,TX_BROWNSVILLE,2020-07-24,758.0,662.0,63.0,1483.0
2,TX_BROWNSVILLE,2020-07-31,800.0,668.0,184.0,1652.0
3,TX_BROWNSVILLE,2020-08-07,571.0,570.0,249.0,1390.0
4,TX_BROWNSVILLE,2020-08-14,378.0,430.0,235.0,1043.0
5,TX_BROWNSVILLE,2020-08-21,382.0,270.0,236.0,888.0
6,TX_BROWNSVILLE,2020-08-28,322.0,260.0,220.0,802.0
7,TX_BROWNSVILLE,2020-09-04,271.0,232.0,172.0,675.0
8,TX_BROWNSVILLE,2020-09-11,229.0,220.0,128.0,577.0
9,TX_BROWNSVILLE,2020-09-18,142.0,243.0,93.0,478.0
10,TX_BROWNSVILLE,2020-09-25,188.0,199.0,93.0,480.0
11,TX_BROWNSVILLE,2020-10-02,127.0,222.0,95.0,444.0
12,TX_BROWNSVILLE,2020-10-09,85.0,144.0,83.0,312.0
13,TX_BROWNSVILLE,2020-10-16,89.0,118.0,52.0,259.0
14,TX_BROWNSVILLE,2020-10-23,72.0,95.0,40.0,207.0
15,TX_BROWNSVILLE,2020-10-30,70.0,78.0,75.0,223.0
16,TX_BROWNSVILLE,2020-11-06,77.0,101.0,100.0,278.0
17,TX_BROWNSVILLE,2020-11-13,113.0,91.0,115.0,319.0
18,TX_BROWNSVILLE,2020-11-20,108.0,119.0,127.0,354.0
19,TX_BROWNSVILLE,2020-11-27,106.0,122.0,93.0,321.0
20,TX_BROWNSVILLE,2020-12-04,105.0,148.0,77.0,330.0
21,TX_BROWNSVILLE,2020-12-11,111.0,235.0,102.0,448.0
22,TX_BROWNSVILLE,2020-12-18,130.0,259.0,133.0,522.0
23,TX_BROWNSVILLE,2020-12-25,139.0,280.0,125.0,544.0
24,TX_BROWNSVILLE,2021-01-01,130.0,392.0,127.0,649.0
25,TX_BROWNSVILLE,2021-01-08,222.0,461.0,118.0,801.0
26,TX_BROWNSVILLE,2021-01-15,247.0,368.0,163.0,778.0
27,TX_BROWNSVILLE,2021-01-22,250.0,347.0,157.0,754.0
28,TX_BROWNSVILLE,2021-01-29,333.0,284.0,180.0,797.0
29,TX_BROWNSVILLE,2021-02-05,265.0,306.0,211.0,782.0
30,TX_BROWNSVILLE,2021-02-12,200.0,278.0,205.0,683.0
31,TX_BROWNSVILLE,2021-02-19,88.0,230.0,193.0,511.0
32,TX_BROWNSVILLE,2021-02-26,60.0,173.0,146.0,379.0
33,TX_BROWNSVILLE,2021-03-05,79.0,145.0,148.0,372.0
34,TX_BROWNSVILLE,2021-03-12,58.0,163.0,94.0,315.0
35,TX_BROWNSVILLE,2021-03-19,39.0,159.0,83.0,281.0
36,TX_BROWNSVILLE,2021-03-26,38.0,130.0,60.0,228.0
37,TX_BROWNSVILLE,2021-04-02,40.0,129.0,32.0,201.0
38,TX_BROWNSVILLE,2021-04-09,50.0,147.0,36.0,233.0
39,TX_BROWNSVILLE,2021-04-16,76.0,161.0,30.0,267.0
40,TX_BROWNSVILLE,2021-04-23,94.0,134.0,19.0,247.0
41,TX_BROWNSVILLE,2021-04-30,80.0,126.0,22.0,228.0
42,TX_BROWNSVILLE,2021-05-07,84.0,110.0,27.0,221.0
43,TX_BROWNSVILLE,2021-05-14,48.0,87.0,23.0,158.0
44,TX_BROWNSVILLE,2021-05-21,23.0,73.0,16.0,112.0
45,TX_BROWNSVILLE,2021-05-28,21.0,49.0,14.0,84.0
46,TX_BROWNSVILLE,2021-06-04,62.0,52.0,14.0,128.0
47,TX_BROWNSVILLE,2021-06-11,45.0,52.0,12.0,109.0
48,TX_BROWNSVILLE,2021-06-18,60.0,72.0,14.0,146.0
49,TX_BROWNSVILLE,2021-06-25,41.0,76.0,21.0,138.0
50,TX_BROWNSVILLE,2021-07-02,56.0,82.0,13.0,151.0
51,TX_BROWNSVILLE,2021-07-09,69.0,111.0,27.0,207.0
52,TX_BROWNSVILLE,2021-07-16,73.0,77.0,45.0,195.0
53,TX_BROWNSVILLE,2021-07-23,86.0,89.0,54.0,229.0
54,TX_BROWNSVILLE,2021-07-30,145.0,124.0,59.0,328.0
55,TX_BROWNSVILLE,2021-08-06,220.0,152.0,68.0,440.0
56,TX_BROWNSVILLE,2021-08-13,232.0,174.0,87.0,493.0
57,TX_BROWNSVILLE,2021-08-20,317.0,286.0,109.0,712.0
58,TX_BROWNSVILLE,2021-08-27,228.0,307.0,119.0,654.0
59,TX_BROWNSVILLE,2021-09-03,200.0,277.0,115.0,592.0
60,TX_BROWNSVILLE,2021-09-10,184.0,305.0,120.0,609.0
61,TX_BROWNSVILLE,2021-09-17,145.0,320.0,103.0,568.0
62,TX_BROWNSVILLE,2021-09-24,107.0,272.0,103.0,482.0
63,TX_BROWNSVILLE,2021-10-01,87.0,193.0,119.0,399.0
64,TX_BROWNSVILLE,2021-10-08,72.0,180.0,94.0,346.0
65,TX_BROWNSVILLE,2021-10-15,70.0,128.0,91.0,289.0
66,TX_BROWNSVILLE,2021-10-22,45.0,106.0,91.0,242.0
67,TX_BROWNSVILLE,2021-10-29,20.0,65.0,91.0,176.0
68,TX_BROWNSVILLE,2021-11-05,25.0,63.0,91.0,179.0
69,TX_BROWNSVILLE,2021-11-12,33.0,34.0,91.0,158.0
70,TX_BROWNSVILLE,2021-11-19,23.0,38.0,78.0,139.0
71,TX_BROWNSVILLE,2021-11-26,52.0,43.0,91.0,186.0
72,TX_BROWNSVILLE,2021-12-03,50.0,54.0,65.0,169.0
73,TX_BROWNSVILLE,2021-12-10,37.0,34.0,0.0,71.0
74,TX_BROWNSVILLE,2021-12-17,33.0,28.0,0.0,61.0
75,TX_BROWNSVILLE,2021-12-24,59.0,38.0,0.0,97.0
76,TX_BROWNSVILLE,2021-12-31,60.0,107.0,0.0,167.0
77,TX_BROWNSVILLE,2022-01-07,203.0,164.0,0.0,367.0
78,TX_BROWNSVILLE,2022-01-14,279.0,253.0,22.0,554.0
79,TX_BROWNSVILLE,2022-01-21,263.0,274.0,77.0,614.0
80,TX_BROWNSVILLE,2022-01-28,255.0,249.0,77.0,581.0
