,loc,datetime,110028,110034,110177,total_cnts
0,GA_AUGUSTA,2020-07-10,170.0,0.0,38.0,208.0
1,GA_AUGUSTA,2020-07-17,641.0,117.0,159.0,917.0
2,GA_AUGUSTA,2020-07-24,613.0,419.0,201.0,1233.0
3,GA_AUGUSTA,2020-07-31,603.0,394.0,225.0,1222.0
4,GA_AUGUSTA,2020-08-07,593.0,434.0,225.0,1252.0
5,GA_AUGUSTA,2020-08-14,548.0,427.0,160.0,1135.0
6,GA_AUGUSTA,2020-08-21,480.0,451.0,162.0,1093.0
7,GA_AUGUSTA,2020-08-28,328.0,438.0,115.0,881.0
8,GA_AUGUSTA,2020-09-04,321.0,319.0,107.0,747.0
9,GA_AUGUSTA,2020-09-11,311.0,217.0,91.0,619.0
10,GA_AUGUSTA,2020-09-18,275.0,150.0,85.0,510.0
11,GA_AUGUSTA,2020-09-25,333.0,178.0,112.0,623.0
12,GA_AUGUSTA,2020-10-02,341.0,192.0,120.0,653.0
13,GA_AUGUSTA,2020-10-09,344.0,205.0,94.0,643.0
14,GA_AUGUSTA,2020-10-16,412.0,184.0,69.0,665.0
15,GA_AUGUSTA,2020-10-23,600.0,175.0,87.0,862.0
16,GA_AUGUSTA,2020-10-30,427.0,170.0,73.0,670.0
17,GA_AUGUSTA,2020-11-06,572.0,209.0,50.0,831.0
18,GA_AUGUSTA,2020-11-13,652.0,240.0,96.0,994.0
19,GA_AUGUSTA,2020-11-20,573.0,284.0,122.0,986.0
20,GA_AUGUSTA,2020-11-27,648.0,309.0,119.0,1089.0
21,GA_AUGUSTA,2020-12-04,829.0,406.0,111.0,1362.0
22,GA_AUGUSTA,2020-12-11,1200.0,478.0,208.0,1906.0
23,GA_AUGUSTA,2020-12-18,1312.0,573.0,231.0,2130.0
24,GA_AUGUSTA,2020-12-25,1292.0,584.0,277.0,2167.0
25,GA_AUGUSTA,2021-01-01,1234.0,607.0,406.0,2264.0
26,GA_AUGUSTA,2021-01-08,1493.0,796.0,492.0,2802.0
27,GA_AUGUSTA,2021-01-15,1555.0,846.0,548.0,2973.0
28,GA_AUGUSTA,2021-01-22,1448.0,688.0,517.0,2670.0
29,GA_AUGUSTA,2021-01-29,1080.0,550.0,430.0,2070.0
30,GA_AUGUSTA,2021-02-05,1004.0,468.0,300.0,1779.0
31,GA_AUGUSTA,2021-02-12,899.0,399.0,344.0,1649.0
32,GA_AUGUSTA,2021-02-19,764.0,279.0,230.0,1282.0
33,GA_AUGUSTA,2021-02-26,308.0,36.0,171.0,529.0
34,GA_AUGUSTA,2021-03-05,340.0,195.0,129.0,678.0
35,GA_AUGUSTA,2021-03-12,247.0,165.0,133.0,559.0
36,GA_AUGUSTA,2021-03-19,196.0,101.0,113.0,419.0
37,GA_AUGUSTA,2021-03-26,164.0,103.0,91.0,371.0
38,GA_AUGUSTA,2021-04-02,147.0,74.0,70.0,305.0
39,GA_AUGUSTA,2021-04-09,181.0,111.0,97.0,403.0
40,GA_AUGUSTA,2021-04-16,173.0,142.0,94.0,423.0
41,GA_AUGUSTA,2021-04-23,208.0,135.0,91.0,448.0
42,GA_AUGUSTA,2021-04-30,187.0,133.0,116.0,450.0
43,GA_AUGUSTA,2021-05-07,201.0,116.0,85.0,416.0
44,GA_AUGUSTA,2021-05-14,139.0,84.0,74.0,311.0
45,GA_AUGUSTA,2021-05-21,72.0,80.0,69.0,235.0
46,GA_AUGUSTA,2021-05-28,51.0,44.0,52.0,158.0
47,GA_AUGUSTA,2021-06-04,66.0,48.0,49.0,170.0
48,GA_AUGUSTA,2021-06-11,42.0,58.0,28.0,135.0
49,GA_AUGUSTA,2021-06-18,40.0,40.0,25.0,112.0
50,GA_AUGUSTA,2021-06-25,24.0,30.0,36.0,97.0
51,GA_AUGUSTA,2021-07-02,17.0,70.0,24.0,118.0
52,GA_AUGUSTA,2021-07-09,25.0,70.0,28.0,130.0
53,GA_AUGUSTA,2021-07-16,54.0,91.0,42.0,194.0
54,GA_AUGUSTA,2021-07-23,140.0,150.0,61.0,358.0
55,GA_AUGUSTA,2021-07-30,315.0,281.0,143.0,746.0
56,GA_AUGUSTA,2021-08-06,516.0,452.0,221.0,1196.0
57,GA_AUGUSTA,2021-08-13,696.0,545.0,338.0,1579.0
58,GA_AUGUSTA,2021-08-20,721.0,605.0,352.0,1678.0
59,GA_AUGUSTA,2021-08-27,770.0,702.0,451.0,1923.0
60,GA_AUGUSTA,2021-09-03,880.0,741.0,535.0,2156.0
61,GA_AUGUSTA,2021-09-10,997.0,709.0,500.0,2213.0
62,GA_AUGUSTA,2021-09-17,884.0,626.0,451.0,1968.0
63,GA_AUGUSTA,2021-09-24,667.0,596.0,406.0,1676.0
64,GA_AUGUSTA,2021-10-01,459.0,503.0,339.0,1305.0
