,loc,datetime,050022,050102,050686,total_cnts
0,CA_RIVERSIDE,2020-04-03,49.0,0.0,29.0,78.0
1,CA_RIVERSIDE,2020-04-10,136.0,0.0,156.0,292.0
141,CA_RIVERSIDE,2020-04-17,0.0,0.0,95.0,95.0
2,CA_RIVERSIDE,2020-07-10,96.0,89.0,36.0,221.0
3,CA_RIVERSIDE,2020-07-17,357.0,288.0,106.0,751.0
4,CA_RIVERSIDE,2020-07-24,446.0,264.0,324.0,1034.0
5,CA_RIVERSIDE,2020-07-31,435.0,196.0,259.0,890.0
6,CA_RIVERSIDE,2020-08-07,312.0,159.0,271.0,742.0
7,CA_RIVERSIDE,2020-08-14,264.0,121.0,300.0,685.0
8,CA_RIVERSIDE,2020-08-21,142.0,108.0,205.0,455.0
9,CA_RIVERSIDE,2020-08-28,124.0,94.0,165.0,383.0
10,CA_RIVERSIDE,2020-09-04,156.0,70.0,68.0,294.0
11,CA_RIVERSIDE,2020-09-11,136.0,66.0,65.0,267.0
12,CA_RIVERSIDE,2020-09-18,77.0,38.0,55.0,170.0
13,CA_RIVERSIDE,2020-09-25,70.0,31.0,110.0,211.0
14,CA_RIVERSIDE,2020-10-02,89.0,45.0,93.0,227.0
15,CA_RIVERSIDE,2020-10-09,128.0,40.0,90.0,258.0
16,CA_RIVERSIDE,2020-10-16,172.0,46.0,87.0,305.0
17,CA_RIVERSIDE,2020-10-23,186.0,46.0,86.0,318.0
18,CA_RIVERSIDE,2020-10-30,225.0,51.0,144.0,420.0
19,CA_RIVERSIDE,2020-11-06,318.0,72.0,136.0,526.0
20,CA_RIVERSIDE,2020-11-13,453.0,111.0,166.0,730.0
21,CA_RIVERSIDE,2020-11-20,601.0,141.0,276.0,1018.0
22,CA_RIVERSIDE,2020-11-27,744.0,248.0,379.0,1371.0
23,CA_RIVERSIDE,2020-12-04,883.0,280.0,473.0,1636.0
24,CA_RIVERSIDE,2020-12-11,1140.0,326.0,717.0,2183.0
25,CA_RIVERSIDE,2020-12-18,1258.0,492.0,946.0,2696.0
26,CA_RIVERSIDE,2020-12-25,1367.0,527.0,1105.0,2999.0
27,CA_RIVERSIDE,2021-01-01,1515.0,479.0,1160.0,3154.0
28,CA_RIVERSIDE,2021-01-08,1490.0,496.0,1174.0,3160.0
29,CA_RIVERSIDE,2021-01-15,1451.0,538.0,1060.0,3049.0
30,CA_RIVERSIDE,2021-01-22,1153.0,369.0,845.0,2367.0
31,CA_RIVERSIDE,2021-01-29,959.0,221.0,574.0,1754.0
32,CA_RIVERSIDE,2021-02-05,807.0,169.0,508.0,1484.0
33,CA_RIVERSIDE,2021-02-12,720.0,128.0,436.0,1284.0
34,CA_RIVERSIDE,2021-02-19,583.0,83.0,329.0,995.0
