,loc,datetime,100287,100288,total_cnts
0,FL_WEST PALM BEACH,2020-07-17,68.0,60.0,128.0
1,FL_WEST PALM BEACH,2020-07-24,426.0,440.0,866.0
2,FL_WEST PALM BEACH,2020-07-31,319.0,378.0,697.0
3,FL_WEST PALM BEACH,2020-08-07,264.0,296.0,560.0
4,FL_WEST PALM BEACH,2020-08-14,215.0,218.0,433.0
5,FL_WEST PALM BEACH,2020-08-21,121.0,164.0,285.0
6,FL_WEST PALM BEACH,2020-08-28,101.0,170.0,271.0
7,FL_WEST PALM BEACH,2020-09-04,84.0,95.0,179.0
8,FL_WEST PALM BEACH,2020-09-11,60.0,91.0,151.0
9,FL_WEST PALM BEACH,2020-09-18,54.0,77.0,131.0
10,FL_WEST PALM BEACH,2020-09-25,73.0,92.0,165.0
11,FL_WEST PALM BEACH,2020-10-02,75.0,57.0,132.0
12,FL_WEST PALM BEACH,2020-10-09,90.0,81.0,171.0
13,FL_WEST PALM BEACH,2020-10-16,104.0,59.0,163.0
14,FL_WEST PALM BEACH,2020-10-23,63.0,50.0,113.0
15,FL_WEST PALM BEACH,2020-10-30,114.0,67.0,181.0
16,FL_WEST PALM BEACH,2020-11-06,121.0,78.0,199.0
17,FL_WEST PALM BEACH,2020-11-13,149.0,85.0,234.0
18,FL_WEST PALM BEACH,2020-11-20,178.0,84.0,262.0
19,FL_WEST PALM BEACH,2020-11-27,195.0,87.0,282.0
20,FL_WEST PALM BEACH,2020-12-04,149.0,149.0,298.0
21,FL_WEST PALM BEACH,2020-12-11,162.0,147.0,309.0
22,FL_WEST PALM BEACH,2020-12-18,150.0,122.0,272.0
23,FL_WEST PALM BEACH,2020-12-25,166.0,89.0,255.0
24,FL_WEST PALM BEACH,2021-01-01,183.0,164.0,347.0
25,FL_WEST PALM BEACH,2021-01-08,173.0,209.0,382.0
26,FL_WEST PALM BEACH,2021-01-15,182.0,170.0,352.0
27,FL_WEST PALM BEACH,2021-01-22,193.0,170.0,363.0
28,FL_WEST PALM BEACH,2021-01-29,166.0,173.0,339.0
29,FL_WEST PALM BEACH,2021-02-05,163.0,179.0,342.0
30,FL_WEST PALM BEACH,2021-02-12,157.0,245.0,402.0
31,FL_WEST PALM BEACH,2021-02-19,182.0,210.0,392.0
32,FL_WEST PALM BEACH,2021-02-26,162.0,167.0,329.0
33,FL_WEST PALM BEACH,2021-03-05,152.0,139.0,291.0
34,FL_WEST PALM BEACH,2021-03-12,77.0,105.0,182.0
35,FL_WEST PALM BEACH,2021-03-19,97.0,45.0,142.0
36,FL_WEST PALM BEACH,2021-03-26,105.0,81.0,186.0
37,FL_WEST PALM BEACH,2021-04-02,68.0,94.0,162.0
38,FL_WEST PALM BEACH,2021-04-09,110.0,99.0,209.0
39,FL_WEST PALM BEACH,2021-04-16,84.0,127.0,211.0
40,FL_WEST PALM BEACH,2021-04-23,98.0,125.0,223.0
41,FL_WEST PALM BEACH,2021-04-30,102.0,128.0,230.0
42,FL_WEST PALM BEACH,2021-05-07,100.0,111.0,211.0
43,FL_WEST PALM BEACH,2021-05-14,99.0,83.0,182.0
44,FL_WEST PALM BEACH,2021-05-21,74.0,64.0,138.0
45,FL_WEST PALM BEACH,2021-05-28,58.0,59.0,117.0
46,FL_WEST PALM BEACH,2021-06-04,42.0,37.0,79.0
