,loc,datetime,120001,120011,120022,total_cnts
0,HI_HONOLULU,2020-07-10,36.0,0.0,0.0,36.0
1,HI_HONOLULU,2020-07-17,114.0,0.0,22.0,142.0
2,HI_HONOLULU,2020-07-24,160.0,5.0,37.0,216.0
3,HI_HONOLULU,2020-07-31,290.0,72.0,101.0,498.0
4,HI_HONOLULU,2020-08-07,465.0,125.0,148.0,822.0
5,HI_HONOLULU,2020-08-14,597.0,149.0,148.0,979.0
6,HI_HONOLULU,2020-08-21,689.0,235.0,205.0,1223.0
7,HI_HONOLULU,2020-08-28,638.0,255.0,238.0,1261.0
8,HI_HONOLULU,2020-09-04,563.0,255.0,246.0,1155.0
9,HI_HONOLULU,2020-09-11,506.0,193.0,187.0,967.0
10,HI_HONOLULU,2020-09-18,461.0,178.0,165.0,837.0
11,HI_HONOLULU,2020-09-25,333.0,159.0,130.0,641.0
12,HI_HONOLULU,2020-10-02,338.0,86.0,93.0,546.0
13,HI_HONOLULU,2020-10-09,365.0,96.0,47.0,553.0
14,HI_HONOLULU,2020-10-16,276.0,59.0,50.0,433.0
15,HI_HONOLULU,2020-10-23,216.0,35.0,40.0,306.0
16,HI_HONOLULU,2020-10-30,201.0,47.0,28.0,281.0
17,HI_HONOLULU,2020-11-06,233.0,54.0,13.0,309.0
18,HI_HONOLULU,2020-11-13,281.0,57.0,18.0,361.0
19,HI_HONOLULU,2020-11-20,204.0,48.0,49.0,306.0
20,HI_HONOLULU,2020-11-27,168.0,38.0,18.0,239.0
21,HI_HONOLULU,2020-12-04,151.0,42.0,20.0,228.0
22,HI_HONOLULU,2020-12-11,175.0,50.0,23.0,265.0
23,HI_HONOLULU,2020-12-18,187.0,72.0,63.0,342.0
24,HI_HONOLULU,2020-12-25,259.0,45.0,43.0,369.0
25,HI_HONOLULU,2021-01-01,319.0,82.0,36.0,463.0
26,HI_HONOLULU,2021-01-08,318.0,112.0,51.0,499.0
27,HI_HONOLULU,2021-01-15,255.0,81.0,27.0,380.0
28,HI_HONOLULU,2021-01-22,214.0,70.0,26.0,332.0
29,HI_HONOLULU,2021-01-29,182.0,70.0,13.0,275.0
30,HI_HONOLULU,2021-02-05,172.0,70.0,20.0,279.0
31,HI_HONOLULU,2021-02-12,125.0,70.0,19.0,214.0
32,HI_HONOLULU,2021-02-19,108.0,60.0,11.0,179.0
33,HI_HONOLULU,2021-02-26,66.0,25.0,17.0,108.0
34,HI_HONOLULU,2021-03-05,48.0,11.0,7.0,73.0
35,HI_HONOLULU,2021-03-12,37.0,0.0,0.0,37.0
36,HI_HONOLULU,2021-03-19,61.0,4.0,7.0,76.0
37,HI_HONOLULU,2021-03-26,59.0,15.0,19.0,103.0
38,HI_HONOLULU,2021-04-02,90.0,22.0,21.0,149.0
39,HI_HONOLULU,2021-04-09,94.0,43.0,18.0,162.0
40,HI_HONOLULU,2021-04-16,74.0,33.0,10.0,131.0
41,HI_HONOLULU,2021-04-23,92.0,25.0,34.0,167.0
42,HI_HONOLULU,2021-04-30,145.0,47.0,38.0,235.0
43,HI_HONOLULU,2021-05-07,173.0,54.0,13.0,244.0
44,HI_HONOLULU,2021-05-14,138.0,53.0,18.0,220.0
45,HI_HONOLULU,2021-05-21,117.0,28.0,21.0,189.0
46,HI_HONOLULU,2021-05-28,101.0,33.0,27.0,170.0
47,HI_HONOLULU,2021-06-04,80.0,20.0,27.0,127.0
48,HI_HONOLULU,2021-06-11,101.0,8.0,18.0,131.0
49,HI_HONOLULU,2021-06-18,77.0,8.0,16.0,108.0
50,HI_HONOLULU,2021-06-25,83.0,16.0,27.0,133.0
51,HI_HONOLULU,2021-07-02,112.0,35.0,10.0,166.0
52,HI_HONOLULU,2021-07-09,88.0,66.0,19.0,184.0
53,HI_HONOLULU,2021-07-16,136.0,66.0,31.0,240.0
54,HI_HONOLULU,2021-07-23,216.0,58.0,51.0,344.0
55,HI_HONOLULU,2021-07-30,377.0,86.0,75.0,551.0
56,HI_HONOLULU,2021-08-06,587.0,136.0,127.0,902.0
57,HI_HONOLULU,2021-08-13,751.0,251.0,180.0,1242.0
58,HI_HONOLULU,2021-08-20,882.0,365.0,240.0,1590.0
59,HI_HONOLULU,2021-08-27,942.0,380.0,278.0,1728.0
60,HI_HONOLULU,2021-09-03,979.0,417.0,255.0,1780.0
61,HI_HONOLULU,2021-09-10,867.0,330.0,278.0,1565.0
62,HI_HONOLULU,2021-09-17,734.0,223.0,252.0,1283.0
63,HI_HONOLULU,2021-09-24,609.0,193.0,264.0,1133.0
64,HI_HONOLULU,2021-10-01,465.0,123.0,178.0,800.0
65,HI_HONOLULU,2021-10-08,422.0,81.0,166.0,711.0
66,HI_HONOLULU,2021-10-15,220.0,44.0,139.0,459.0
67,HI_HONOLULU,2021-10-22,242.0,39.0,114.0,429.0
68,HI_HONOLULU,2021-10-29,199.0,30.0,73.0,322.0
69,HI_HONOLULU,2021-11-05,162.0,31.0,49.0,249.0
70,HI_HONOLULU,2021-11-12,138.0,29.0,35.0,207.0
71,HI_HONOLULU,2021-11-19,109.0,26.0,32.0,173.0
72,HI_HONOLULU,2021-11-26,103.0,7.0,43.0,161.0
73,HI_HONOLULU,2021-12-03,88.0,6.0,43.0,156.0
74,HI_HONOLULU,2021-12-10,108.0,9.0,32.0,162.0
75,HI_HONOLULU,2021-12-17,169.0,19.0,41.0,245.0
76,HI_HONOLULU,2021-12-24,314.0,66.0,77.0,491.0
77,HI_HONOLULU,2021-12-31,545.0,131.0,148.0,877.0
78,HI_HONOLULU,2022-01-07,714.0,208.0,176.0,1229.0
79,HI_HONOLULU,2022-01-14,866.0,238.0,189.0,1471.0
80,HI_HONOLULU,2022-01-21,907.0,305.0,259.0,1656.0
81,HI_HONOLULU,2022-01-28,759.0,179.0,273.0,1410.0
82,HI_HONOLULU,2022-02-04,504.0,92.0,232.0,901.0
83,HI_HONOLULU,2022-02-11,402.0,88.0,171.0,706.0
84,HI_HONOLULU,2022-02-18,333.0,67.0,160.0,597.0
85,HI_HONOLULU,2022-02-25,232.0,39.0,106.0,404.0
86,HI_HONOLULU,2022-03-04,167.0,20.0,76.0,271.0
87,HI_HONOLULU,2022-03-11,127.0,13.0,42.0,199.0
88,HI_HONOLULU,2022-03-18,73.0,15.0,36.0,131.0
89,HI_HONOLULU,2022-03-25,45.0,9.0,31.0,85.0
90,HI_HONOLULU,2022-04-01,60.0,16.0,22.0,119.0
91,HI_HONOLULU,2022-04-08,61.0,16.0,27.0,112.0
92,HI_HONOLULU,2022-04-15,69.0,21.0,21.0,116.0
