,loc,datetime,340053,340098,340113,340190,total_cnts
0,NC_CHARLOTTE,2020-07-10,56.0,0.0,0.0,6.0,62.0
1,NC_CHARLOTTE,2020-07-17,385.0,61.0,147.0,17.0,610.0
2,NC_CHARLOTTE,2020-07-24,53.0,262.0,553.0,8.0,876.0
3,NC_CHARLOTTE,2020-07-31,0.0,266.0,436.0,0.0,702.0
4,NC_CHARLOTTE,2020-08-07,0.0,270.0,433.0,0.0,708.0
5,NC_CHARLOTTE,2020-08-14,146.0,265.0,431.0,0.0,842.0
6,NC_CHARLOTTE,2020-08-21,215.0,185.0,461.0,6.0,867.0
7,NC_CHARLOTTE,2020-08-28,0.0,180.0,380.0,0.0,560.0
8,NC_CHARLOTTE,2020-09-04,205.0,215.0,457.0,0.0,877.0
9,NC_CHARLOTTE,2020-09-11,139.0,163.0,337.0,12.0,651.0
10,NC_CHARLOTTE,2020-09-18,148.0,147.0,219.0,11.0,529.0
11,NC_CHARLOTTE,2020-09-25,151.0,91.0,192.0,18.0,452.0
12,NC_CHARLOTTE,2020-10-02,141.0,121.0,219.0,8.0,501.0
13,NC_CHARLOTTE,2020-10-09,152.0,105.0,242.0,14.0,541.0
14,NC_CHARLOTTE,2020-10-16,205.0,108.0,325.0,7.0,678.0
15,NC_CHARLOTTE,2020-10-23,215.0,129.0,326.0,5.0,687.0
16,NC_CHARLOTTE,2020-10-30,220.0,222.0,295.0,10.0,766.0
17,NC_CHARLOTTE,2020-11-06,250.0,218.0,412.0,21.0,931.0
18,NC_CHARLOTTE,2020-11-13,325.0,203.0,494.0,22.0,1074.0
19,NC_CHARLOTTE,2020-11-20,287.0,223.0,548.0,35.0,1124.0
20,NC_CHARLOTTE,2020-11-27,315.0,289.0,668.0,35.0,1372.0
21,NC_CHARLOTTE,2020-12-04,389.0,277.0,675.0,70.0,1506.0
22,NC_CHARLOTTE,2020-12-11,481.0,364.0,736.0,48.0,1758.0
23,NC_CHARLOTTE,2020-12-18,559.0,485.0,899.0,76.0,2224.0
24,NC_CHARLOTTE,2020-12-25,506.0,539.0,1082.0,141.0,2517.0
25,NC_CHARLOTTE,2021-01-01,619.0,588.0,1298.0,144.0,2930.0
26,NC_CHARLOTTE,2021-01-08,587.0,628.0,1330.0,109.0,2981.0
27,NC_CHARLOTTE,2021-01-15,600.0,629.0,1270.0,111.0,2917.0
