,loc,datetime,330125,330164,330226,330285,total_cnts
127,NY_ROCHESTER,2020-07-10,0.0,17.0,0.0,24.0,41.0
128,NY_ROCHESTER,2020-07-17,0.0,41.0,0.0,94.0,135.0
129,NY_ROCHESTER,2020-07-24,0.0,21.0,0.0,62.0,83.0
130,NY_ROCHESTER,2020-07-31,0.0,18.0,0.0,65.0,83.0
131,NY_ROCHESTER,2020-08-07,0.0,21.0,0.0,62.0,83.0
132,NY_ROCHESTER,2020-08-14,0.0,28.0,0.0,78.0,106.0
133,NY_ROCHESTER,2020-08-21,0.0,16.0,0.0,78.0,94.0
134,NY_ROCHESTER,2020-08-28,0.0,8.0,0.0,43.0,51.0
135,NY_ROCHESTER,2020-09-04,0.0,9.0,0.0,42.0,51.0
136,NY_ROCHESTER,2020-09-11,0.0,25.0,0.0,70.0,95.0
137,NY_ROCHESTER,2020-09-18,0.0,19.0,0.0,52.0,71.0
138,NY_ROCHESTER,2020-09-25,0.0,13.0,0.0,46.0,59.0
0,NY_ROCHESTER,2020-10-02,8.0,27.0,0.0,34.0,69.0
1,NY_ROCHESTER,2020-10-09,56.0,24.0,6.0,63.0,149.0
2,NY_ROCHESTER,2020-10-16,48.0,27.0,23.0,78.0,176.0
3,NY_ROCHESTER,2020-10-23,60.0,47.0,26.0,89.0,222.0
4,NY_ROCHESTER,2020-10-30,126.0,94.0,80.0,127.0,427.0
5,NY_ROCHESTER,2020-11-06,280.0,90.0,177.0,141.0,688.0
6,NY_ROCHESTER,2020-11-13,369.0,155.0,223.0,325.0,1072.0
7,NY_ROCHESTER,2020-11-20,489.0,288.0,390.0,507.0,1674.0
8,NY_ROCHESTER,2020-11-27,706.0,404.0,543.0,747.0,2400.0
9,NY_ROCHESTER,2020-12-04,950.0,502.0,617.0,915.0,2984.0
10,NY_ROCHESTER,2020-12-11,1236.0,571.0,951.0,1072.0,3830.0
11,NY_ROCHESTER,2020-12-18,1466.0,568.0,1083.0,1022.0,4139.0
12,NY_ROCHESTER,2020-12-25,1669.0,615.0,1150.0,1160.0,4594.0
13,NY_ROCHESTER,2021-01-01,1529.0,568.0,970.0,1238.0,4305.0
14,NY_ROCHESTER,2021-01-08,1373.0,622.0,889.0,1115.0,3999.0
15,NY_ROCHESTER,2021-01-15,1223.0,685.0,803.0,934.0,3645.0
16,NY_ROCHESTER,2021-01-22,1064.0,678.0,753.0,848.0,3343.0
17,NY_ROCHESTER,2021-01-29,904.0,577.0,453.0,635.0,2569.0
18,NY_ROCHESTER,2021-02-05,700.0,406.0,301.0,509.0,1916.0
19,NY_ROCHESTER,2021-02-12,524.0,286.0,227.0,364.0,1401.0
20,NY_ROCHESTER,2021-02-19,393.0,187.0,220.0,188.0,988.0
21,NY_ROCHESTER,2021-02-26,248.0,146.0,226.0,220.0,840.0
22,NY_ROCHESTER,2021-03-05,175.0,163.0,162.0,181.0,681.0
23,NY_ROCHESTER,2021-03-12,190.0,143.0,158.0,168.0,659.0
24,NY_ROCHESTER,2021-03-19,218.0,133.0,131.0,153.0,635.0
25,NY_ROCHESTER,2021-03-26,295.0,132.0,127.0,200.0,754.0
26,NY_ROCHESTER,2021-04-02,365.0,126.0,177.0,175.0,843.0
27,NY_ROCHESTER,2021-04-09,379.0,182.0,238.0,231.0,1030.0
28,NY_ROCHESTER,2021-04-16,492.0,190.0,219.0,345.0,1246.0
29,NY_ROCHESTER,2021-04-23,453.0,188.0,204.0,367.0,1212.0
30,NY_ROCHESTER,2021-04-30,436.0,191.0,231.0,347.0,1205.0
31,NY_ROCHESTER,2021-05-07,470.0,262.0,189.0,275.0,1196.0
32,NY_ROCHESTER,2021-05-14,455.0,200.0,175.0,244.0,1074.0
33,NY_ROCHESTER,2021-05-21,348.0,163.0,159.0,246.0,916.0
34,NY_ROCHESTER,2021-05-28,316.0,136.0,124.0,197.0,773.0
35,NY_ROCHESTER,2021-06-04,219.0,90.0,51.0,140.0,500.0
36,NY_ROCHESTER,2021-06-11,104.0,96.0,17.0,136.0,353.0
37,NY_ROCHESTER,2021-06-18,67.0,49.0,30.0,98.0,244.0
38,NY_ROCHESTER,2021-06-25,62.0,8.0,19.0,53.0,142.0
39,NY_ROCHESTER,2021-07-02,53.0,9.0,17.0,48.0,127.0
40,NY_ROCHESTER,2021-07-09,53.0,24.0,26.0,70.0,173.0
41,NY_ROCHESTER,2021-07-16,23.0,29.0,19.0,46.0,117.0
42,NY_ROCHESTER,2021-07-23,48.0,21.0,20.0,27.0,116.0
43,NY_ROCHESTER,2021-07-30,87.0,79.0,53.0,48.0,267.0
44,NY_ROCHESTER,2021-08-06,173.0,86.0,69.0,77.0,405.0
45,NY_ROCHESTER,2021-08-13,208.0,103.0,99.0,176.0,586.0
46,NY_ROCHESTER,2021-08-20,236.0,144.0,187.0,228.0,795.0
47,NY_ROCHESTER,2021-08-27,269.0,154.0,194.0,219.0,836.0
48,NY_ROCHESTER,2021-09-03,290.0,161.0,219.0,197.0,867.0
49,NY_ROCHESTER,2021-09-10,253.0,179.0,184.0,202.0,818.0
50,NY_ROCHESTER,2021-09-17,231.0,212.0,160.0,238.0,841.0
51,NY_ROCHESTER,2021-09-24,241.0,226.0,174.0,277.0,918.0
52,NY_ROCHESTER,2021-10-01,270.0,207.0,237.0,299.0,1013.0
53,NY_ROCHESTER,2021-10-08,336.0,174.0,228.0,240.0,978.0
54,NY_ROCHESTER,2021-10-15,350.0,150.0,291.0,218.0,1009.0
55,NY_ROCHESTER,2021-10-22,375.0,148.0,278.0,258.0,1059.0
56,NY_ROCHESTER,2021-10-29,403.0,163.0,298.0,241.0,1105.0
57,NY_ROCHESTER,2021-11-05,380.0,205.0,275.0,273.0,1133.0
58,NY_ROCHESTER,2021-11-12,416.0,265.0,312.0,358.0,1351.0
59,NY_ROCHESTER,2021-11-19,507.0,296.0,400.0,431.0,1634.0
60,NY_ROCHESTER,2021-11-26,562.0,410.0,500.0,458.0,1930.0
61,NY_ROCHESTER,2021-12-03,659.0,468.0,578.0,445.0,2150.0
62,NY_ROCHESTER,2021-12-10,780.0,452.0,613.0,506.0,2351.0
63,NY_ROCHESTER,2021-12-17,796.0,421.0,545.0,548.0,2310.0
64,NY_ROCHESTER,2021-12-24,784.0,463.0,482.0,459.0,2188.0
65,NY_ROCHESTER,2021-12-31,875.0,437.0,521.0,605.0,2438.0
66,NY_ROCHESTER,2022-01-07,1054.0,586.0,711.0,990.0,3341.0
67,NY_ROCHESTER,2022-01-14,1259.0,573.0,730.0,1146.0,3708.0
68,NY_ROCHESTER,2022-01-21,1159.0,584.0,687.0,894.0,3324.0
69,NY_ROCHESTER,2022-01-28,1001.0,538.0,619.0,587.0,2745.0
70,NY_ROCHESTER,2022-02-04,676.0,396.0,516.0,413.0,2001.0
71,NY_ROCHESTER,2022-02-11,548.0,280.0,394.0,286.0,1508.0
72,NY_ROCHESTER,2022-02-18,369.0,196.0,347.0,263.0,1175.0
73,NY_ROCHESTER,2022-02-25,293.0,195.0,289.0,230.0,1007.0
74,NY_ROCHESTER,2022-03-04,251.0,141.0,239.0,206.0,837.0
75,NY_ROCHESTER,2022-03-11,177.0,109.0,195.0,122.0,603.0
76,NY_ROCHESTER,2022-03-18,156.0,87.0,171.0,101.0,515.0
77,NY_ROCHESTER,2022-03-25,164.0,55.0,144.0,122.0,485.0
78,NY_ROCHESTER,2022-04-01,161.0,69.0,171.0,115.0,516.0
79,NY_ROCHESTER,2022-04-08,229.0,127.0,223.0,178.0,757.0
80,NY_ROCHESTER,2022-04-15,267.0,238.0,277.0,288.0,1070.0
81,NY_ROCHESTER,2022-04-22,387.0,285.0,431.0,496.0,1599.0
82,NY_ROCHESTER,2022-04-29,419.0,345.0,431.0,477.0,1672.0
83,NY_ROCHESTER,2022-05-06,465.0,417.0,408.0,373.0,1663.0
84,NY_ROCHESTER,2022-05-13,473.0,395.0,493.0,378.0,1739.0
85,NY_ROCHESTER,2022-05-20,394.0,320.0,468.0,381.0,1563.0
86,NY_ROCHESTER,2022-05-27,383.0,304.0,370.0,363.0,1420.0
87,NY_ROCHESTER,2022-06-03,327.0,248.0,329.0,227.0,1131.0
88,NY_ROCHESTER,2022-06-10,261.0,225.0,271.0,169.0,926.0
89,NY_ROCHESTER,2022-06-17,192.0,161.0,220.0,223.0,796.0
90,NY_ROCHESTER,2022-06-24,178.0,181.0,210.0,150.0,719.0
91,NY_ROCHESTER,2022-07-01,174.0,176.0,236.0,136.0,722.0
92,NY_ROCHESTER,2022-07-08,211.0,153.0,253.0,177.0,794.0
93,NY_ROCHESTER,2022-07-15,240.0,133.0,258.0,196.0,827.0
94,NY_ROCHESTER,2022-07-22,283.0,129.0,213.0,180.0,805.0
95,NY_ROCHESTER,2022-07-29,337.0,146.0,205.0,181.0,869.0
96,NY_ROCHESTER,2022-08-05,272.0,137.0,216.0,202.0,827.0
97,NY_ROCHESTER,2022-08-12,203.0,127.0,167.0,174.0,671.0
98,NY_ROCHESTER,2022-08-19,206.0,169.0,133.0,259.0,767.0
99,NY_ROCHESTER,2022-08-26,192.0,139.0,133.0,213.0,677.0
100,NY_ROCHESTER,2022-09-02,175.0,146.0,171.0,198.0,690.0
101,NY_ROCHESTER,2022-09-09,201.0,174.0,181.0,371.0,927.0
102,NY_ROCHESTER,2022-09-16,175.0,205.0,194.0,278.0,852.0
103,NY_ROCHESTER,2022-09-23,211.0,215.0,204.0,311.0,941.0
104,NY_ROCHESTER,2022-09-30,289.0,227.0,182.0,433.0,1131.0
105,NY_ROCHESTER,2022-10-07,305.0,324.0,230.0,457.0,1316.0
106,NY_ROCHESTER,2022-10-14,316.0,397.0,262.0,409.0,1384.0
107,NY_ROCHESTER,2022-10-21,391.0,337.0,225.0,336.0,1289.0
108,NY_ROCHESTER,2022-10-28,374.0,303.0,177.0,211.0,1065.0
109,NY_ROCHESTER,2022-11-04,407.0,282.0,221.0,264.0,1174.0
110,NY_ROCHESTER,2022-11-11,402.0,248.0,222.0,283.0,1155.0
111,NY_ROCHESTER,2022-11-18,372.0,206.0,220.0,304.0,1102.0
112,NY_ROCHESTER,2022-11-25,442.0,202.0,283.0,319.0,1246.0
113,NY_ROCHESTER,2022-12-02,306.0,154.0,236.0,305.0,1001.0
114,NY_ROCHESTER,2022-12-09,323.0,192.0,266.0,335.0,1116.0
115,NY_ROCHESTER,2022-12-16,363.0,179.0,299.0,316.0,1157.0
116,NY_ROCHESTER,2022-12-23,414.0,208.0,327.0,317.0,1266.0
117,NY_ROCHESTER,2022-12-30,458.0,206.0,389.0,376.0,1429.0
118,NY_ROCHESTER,2023-01-06,431.0,218.0,314.0,347.0,1310.0
119,NY_ROCHESTER,2023-01-13,327.0,258.0,336.0,337.0,1258.0
120,NY_ROCHESTER,2023-01-20,289.0,308.0,366.0,252.0,1215.0
121,NY_ROCHESTER,2023-01-27,303.0,276.0,305.0,256.0,1140.0
122,NY_ROCHESTER,2023-02-03,307.0,210.0,250.0,279.0,1046.0
123,NY_ROCHESTER,2023-02-10,304.0,174.0,175.0,278.0,931.0
124,NY_ROCHESTER,2023-02-17,325.0,178.0,199.0,281.0,983.0
