,loc,datetime,050017,050108,050425,050590,050599,050674,total_cnts
18,CA_SACRAMENTO,2020-11-13,54.0,161.0,160.0,134.0,184.0,287.0,980.0
19,CA_SACRAMENTO,2020-11-20,85.0,202.0,265.0,134.0,249.0,398.0,1333.0
20,CA_SACRAMENTO,2020-11-27,162.0,251.0,336.0,130.0,392.0,437.0,1708.0
21,CA_SACRAMENTO,2020-12-04,195.0,359.0,312.0,170.0,583.0,445.0,2064.0
22,CA_SACRAMENTO,2020-12-11,226.0,491.0,348.0,187.0,651.0,594.0,2497.0
23,CA_SACRAMENTO,2020-12-18,247.0,571.0,404.0,215.0,551.0,696.0,2684.0
24,CA_SACRAMENTO,2020-12-25,249.0,455.0,465.0,187.0,539.0,656.0,2551.0
25,CA_SACRAMENTO,2021-01-01,258.0,430.0,444.0,287.0,560.0,674.0,2653.0
26,CA_SACRAMENTO,2021-01-08,231.0,435.0,389.0,291.0,571.0,736.0,2653.0
27,CA_SACRAMENTO,2021-01-15,224.0,421.0,471.0,263.0,502.0,587.0,2468.0
28,CA_SACRAMENTO,2021-01-22,186.0,377.0,429.0,201.0,421.0,528.0,2142.0
29,CA_SACRAMENTO,2021-01-29,135.0,309.0,343.0,163.0,342.0,488.0,1780.0
30,CA_SACRAMENTO,2021-02-05,60.0,215.0,228.0,168.0,259.0,422.0,1352.0
31,CA_SACRAMENTO,2021-02-12,72.0,150.0,208.0,118.0,246.0,429.0,1223.0
32,CA_SACRAMENTO,2021-02-19,53.0,132.0,203.0,78.0,178.0,356.0,1000.0
33,CA_SACRAMENTO,2021-02-26,23.0,127.0,185.0,68.0,166.0,306.0,875.0
34,CA_SACRAMENTO,2021-03-05,43.0,129.0,133.0,65.0,101.0,231.0,702.0
35,CA_SACRAMENTO,2021-03-12,45.0,141.0,129.0,43.0,113.0,193.0,664.0
36,CA_SACRAMENTO,2021-03-19,25.0,119.0,111.0,38.0,85.0,136.0,514.0
37,CA_SACRAMENTO,2021-03-26,32.0,114.0,81.0,40.0,121.0,159.0,547.0
38,CA_SACRAMENTO,2021-04-02,31.0,122.0,88.0,47.0,97.0,137.0,522.0
39,CA_SACRAMENTO,2021-04-09,23.0,108.0,111.0,33.0,94.0,131.0,500.0
40,CA_SACRAMENTO,2021-04-16,39.0,115.0,123.0,21.0,110.0,141.0,549.0
41,CA_SACRAMENTO,2021-04-23,24.0,120.0,120.0,26.0,111.0,140.0,541.0
42,CA_SACRAMENTO,2021-04-30,47.0,109.0,121.0,41.0,81.0,121.0,520.0
43,CA_SACRAMENTO,2021-05-07,26.0,126.0,125.0,24.0,91.0,79.0,471.0
44,CA_SACRAMENTO,2021-05-14,33.0,109.0,131.0,30.0,73.0,105.0,481.0
45,CA_SACRAMENTO,2021-05-21,23.0,85.0,79.0,28.0,82.0,107.0,404.0
46,CA_SACRAMENTO,2021-05-28,35.0,89.0,47.0,26.0,60.0,121.0,378.0
47,CA_SACRAMENTO,2021-06-04,27.0,82.0,52.0,30.0,58.0,102.0,351.0
48,CA_SACRAMENTO,2021-06-11,25.0,66.0,77.0,22.0,45.0,87.0,322.0
49,CA_SACRAMENTO,2021-06-18,29.0,63.0,53.0,25.0,56.0,68.0,294.0
50,CA_SACRAMENTO,2021-06-25,17.0,63.0,49.0,28.0,79.0,86.0,322.0
51,CA_SACRAMENTO,2021-07-02,17.0,78.0,93.0,29.0,73.0,136.0,426.0
52,CA_SACRAMENTO,2021-07-09,25.0,120.0,130.0,57.0,91.0,157.0,580.0
53,CA_SACRAMENTO,2021-07-16,42.0,175.0,156.0,52.0,152.0,159.0,736.0
54,CA_SACRAMENTO,2021-07-23,65.0,182.0,206.0,79.0,208.0,241.0,981.0
55,CA_SACRAMENTO,2021-07-30,117.0,247.0,239.0,132.0,244.0,299.0,1278.0
56,CA_SACRAMENTO,2021-08-06,184.0,366.0,362.0,175.0,345.0,438.0,1870.0
57,CA_SACRAMENTO,2021-08-13,192.0,389.0,438.0,183.0,440.0,552.0,2194.0
58,CA_SACRAMENTO,2021-08-20,164.0,362.0,453.0,218.0,471.0,556.0,2224.0
59,CA_SACRAMENTO,2021-08-27,199.0,330.0,390.0,221.0,523.0,642.0,2305.0
60,CA_SACRAMENTO,2021-09-03,144.0,374.0,373.0,195.0,416.0,606.0,2108.0
61,CA_SACRAMENTO,2021-09-10,162.0,316.0,361.0,159.0,333.0,437.0,1768.0
62,CA_SACRAMENTO,2021-09-17,155.0,289.0,325.0,128.0,275.0,394.0,1566.0
63,CA_SACRAMENTO,2021-09-24,73.0,336.0,328.0,104.0,287.0,301.0,1429.0
64,CA_SACRAMENTO,2021-10-01,81.0,278.0,276.0,64.0,272.0,271.0,1242.0
65,CA_SACRAMENTO,2021-10-08,78.0,261.0,215.0,63.0,208.0,189.0,1014.0
66,CA_SACRAMENTO,2021-10-15,96.0,217.0,213.0,81.0,197.0,205.0,1009.0
67,CA_SACRAMENTO,2021-10-22,110.0,218.0,231.0,70.0,224.0,233.0,1086.0
68,CA_SACRAMENTO,2021-10-29,65.0,194.0,217.0,70.0,205.0,235.0,986.0
69,CA_SACRAMENTO,2021-11-05,44.0,180.0,181.0,85.0,165.0,176.0,831.0
70,CA_SACRAMENTO,2021-11-12,45.0,145.0,175.0,92.0,169.0,190.0,816.0
71,CA_SACRAMENTO,2021-11-19,34.0,129.0,134.0,61.0,140.0,191.0,689.0
72,CA_SACRAMENTO,2021-11-26,65.0,169.0,171.0,46.0,158.0,158.0,767.0
73,CA_SACRAMENTO,2021-12-03,79.0,176.0,128.0,67.0,165.0,189.0,804.0
74,CA_SACRAMENTO,2021-12-10,57.0,139.0,134.0,54.0,209.0,174.0,767.0
75,CA_SACRAMENTO,2021-12-17,68.0,173.0,151.0,53.0,164.0,219.0,828.0
76,CA_SACRAMENTO,2021-12-24,94.0,190.0,185.0,56.0,212.0,230.0,967.0
77,CA_SACRAMENTO,2021-12-31,132.0,281.0,265.0,117.0,255.0,379.0,1429.0
78,CA_SACRAMENTO,2022-01-07,233.0,477.0,374.0,195.0,518.0,557.0,2354.0
79,CA_SACRAMENTO,2022-01-14,293.0,559.0,530.0,241.0,748.0,690.0,3061.0
80,CA_SACRAMENTO,2022-01-21,349.0,595.0,566.0,293.0,832.0,673.0,3308.0
81,CA_SACRAMENTO,2022-01-28,327.0,580.0,475.0,294.0,695.0,666.0,3037.0
82,CA_SACRAMENTO,2022-02-04,261.0,520.0,443.0,200.0,613.0,546.0,2583.0
83,CA_SACRAMENTO,2022-02-11,149.0,423.0,393.0,158.0,528.0,502.0,2153.0
84,CA_SACRAMENTO,2022-02-18,118.0,334.0,230.0,121.0,348.0,367.0,1518.0
85,CA_SACRAMENTO,2022-02-25,73.0,225.0,186.0,85.0,227.0,225.0,1021.0
86,CA_SACRAMENTO,2022-03-04,11.0,151.0,159.0,29.0,194.0,207.0,751.0
87,CA_SACRAMENTO,2022-03-11,22.0,140.0,156.0,27.0,158.0,172.0,675.0
88,CA_SACRAMENTO,2022-03-18,27.0,110.0,136.0,32.0,101.0,117.0,523.0
89,CA_SACRAMENTO,2022-03-25,20.0,107.0,84.0,35.0,86.0,97.0,429.0
90,CA_SACRAMENTO,2022-04-01,4.0,75.0,90.0,14.0,79.0,83.0,345.0
91,CA_SACRAMENTO,2022-04-08,15.0,53.0,114.0,18.0,40.0,49.0,289.0
92,CA_SACRAMENTO,2022-04-15,16.0,51.0,108.0,36.0,48.0,42.0,301.0
93,CA_SACRAMENTO,2022-04-22,14.0,69.0,101.0,21.0,49.0,39.0,293.0
94,CA_SACRAMENTO,2022-04-29,27.0,57.0,95.0,15.0,92.0,49.0,335.0
95,CA_SACRAMENTO,2022-05-06,26.0,70.0,95.0,30.0,115.0,56.0,392.0
96,CA_SACRAMENTO,2022-05-13,35.0,94.0,132.0,35.0,132.0,102.0,530.0
97,CA_SACRAMENTO,2022-05-20,72.0,86.0,164.0,57.0,187.0,138.0,704.0
98,CA_SACRAMENTO,2022-05-27,85.0,155.0,188.0,49.0,152.0,189.0,818.0
99,CA_SACRAMENTO,2022-06-03,80.0,196.0,169.0,69.0,204.0,175.0,893.0
100,CA_SACRAMENTO,2022-06-10,71.0,207.0,184.0,82.0,305.0,232.0,1081.0
101,CA_SACRAMENTO,2022-06-17,64.0,195.0,149.0,73.0,283.0,196.0,960.0
102,CA_SACRAMENTO,2022-06-24,74.0,203.0,191.0,52.0,234.0,260.0,1014.0
103,CA_SACRAMENTO,2022-07-01,96.0,163.0,187.0,82.0,199.0,279.0,1006.0
104,CA_SACRAMENTO,2022-07-08,93.0,148.0,169.0,76.0,331.0,315.0,1132.0
105,CA_SACRAMENTO,2022-07-15,78.0,189.0,171.0,114.0,360.0,219.0,1131.0
106,CA_SACRAMENTO,2022-07-22,85.0,182.0,187.0,116.0,346.0,246.0,1162.0
107,CA_SACRAMENTO,2022-07-29,104.0,161.0,222.0,74.0,310.0,223.0,1094.0
108,CA_SACRAMENTO,2022-08-05,78.0,190.0,179.0,43.0,308.0,212.0,1010.0
109,CA_SACRAMENTO,2022-08-12,62.0,179.0,184.0,66.0,254.0,181.0,926.0
110,CA_SACRAMENTO,2022-08-19,50.0,149.0,147.0,49.0,218.0,208.0,821.0
111,CA_SACRAMENTO,2022-08-26,57.0,153.0,145.0,64.0,220.0,182.0,821.0
112,CA_SACRAMENTO,2022-09-02,67.0,144.0,127.0,64.0,224.0,182.0,808.0
113,CA_SACRAMENTO,2022-09-09,53.0,191.0,103.0,41.0,201.0,182.0,771.0
114,CA_SACRAMENTO,2022-09-16,58.0,183.0,95.0,40.0,154.0,111.0,641.0
115,CA_SACRAMENTO,2022-09-23,57.0,143.0,103.0,47.0,153.0,120.0,623.0
116,CA_SACRAMENTO,2022-09-30,56.0,123.0,99.0,25.0,143.0,114.0,560.0
117,CA_SACRAMENTO,2022-10-07,53.0,103.0,100.0,41.0,127.0,91.0,515.0
118,CA_SACRAMENTO,2022-10-14,34.0,108.0,110.0,44.0,130.0,72.0,498.0
119,CA_SACRAMENTO,2022-10-21,31.0,125.0,110.0,26.0,137.0,62.0,491.0
120,CA_SACRAMENTO,2022-10-28,32.0,96.0,121.0,24.0,136.0,68.0,477.0
121,CA_SACRAMENTO,2022-11-04,35.0,106.0,123.0,22.0,145.0,95.0,526.0
122,CA_SACRAMENTO,2022-11-11,21.0,161.0,114.0,16.0,144.0,70.0,526.0
123,CA_SACRAMENTO,2022-11-18,34.0,170.0,76.0,25.0,185.0,124.0,614.0
124,CA_SACRAMENTO,2022-11-25,76.0,213.0,109.0,16.0,177.0,183.0,774.0
125,CA_SACRAMENTO,2022-12-02,67.0,275.0,136.0,44.0,222.0,206.0,950.0
126,CA_SACRAMENTO,2022-12-09,80.0,230.0,171.0,74.0,293.0,225.0,1073.0
127,CA_SACRAMENTO,2022-12-16,76.0,305.0,210.0,56.0,317.0,254.0,1218.0
128,CA_SACRAMENTO,2022-12-23,80.0,239.0,210.0,103.0,294.0,250.0,1176.0
129,CA_SACRAMENTO,2022-12-30,115.0,202.0,229.0,104.0,261.0,260.0,1171.0
130,CA_SACRAMENTO,2023-01-06,47.0,231.0,218.0,71.0,234.0,242.0,1043.0
131,CA_SACRAMENTO,2023-01-13,26.0,205.0,136.0,52.0,265.0,196.0,880.0
132,CA_SACRAMENTO,2023-01-20,26.0,174.0,120.0,62.0,214.0,164.0,760.0
133,CA_SACRAMENTO,2023-01-27,30.0,142.0,140.0,32.0,191.0,176.0,711.0
134,CA_SACRAMENTO,2023-02-03,41.0,151.0,111.0,29.0,170.0,126.0,628.0
135,CA_SACRAMENTO,2023-02-10,42.0,170.0,115.0,51.0,169.0,140.0,687.0
136,CA_SACRAMENTO,2023-02-17,42.0,166.0,127.0,50.0,187.0,118.0,690.0
137,CA_SACRAMENTO,2023-02-24,46.0,184.0,127.0,34.0,183.0,101.0,675.0
138,CA_SACRAMENTO,2023-03-03,4.0,28.0,20.0,7.0,14.0,17.0,90.0
