,loc,datetime,030038,030087,030123,total_cnts
0,AZ_SCOTTSDALE,2020-07-10,84.0,68.0,36.0,188.0
1,AZ_SCOTTSDALE,2020-07-17,553.0,469.0,165.0,1187.0
2,AZ_SCOTTSDALE,2020-07-24,474.0,356.0,107.0,937.0
3,AZ_SCOTTSDALE,2020-07-31,366.0,211.0,72.0,649.0
4,AZ_SCOTTSDALE,2020-08-07,209.0,142.0,41.0,392.0
5,AZ_SCOTTSDALE,2020-08-14,190.0,134.0,28.0,352.0
6,AZ_SCOTTSDALE,2020-08-21,172.0,79.0,34.0,285.0
7,AZ_SCOTTSDALE,2020-08-28,143.0,69.0,17.0,229.0
8,AZ_SCOTTSDALE,2020-09-04,126.0,54.0,28.0,208.0
9,AZ_SCOTTSDALE,2020-09-11,89.0,35.0,0.0,124.0
10,AZ_SCOTTSDALE,2020-09-18,91.0,30.0,8.0,129.0
11,AZ_SCOTTSDALE,2020-09-25,79.0,34.0,12.0,125.0
12,AZ_SCOTTSDALE,2020-10-02,68.0,38.0,14.0,120.0
13,AZ_SCOTTSDALE,2020-10-09,65.0,57.0,32.0,154.0
14,AZ_SCOTTSDALE,2020-10-16,97.0,77.0,30.0,204.0
15,AZ_SCOTTSDALE,2020-10-23,129.0,57.0,40.0,226.0
16,AZ_SCOTTSDALE,2020-10-30,138.0,78.0,49.0,265.0
17,AZ_SCOTTSDALE,2020-11-06,126.0,169.0,62.0,357.0
18,AZ_SCOTTSDALE,2020-11-13,201.0,187.0,70.0,458.0
19,AZ_SCOTTSDALE,2020-11-20,366.0,255.0,148.0,769.0
20,AZ_SCOTTSDALE,2020-11-27,466.0,364.0,175.0,1005.0
21,AZ_SCOTTSDALE,2020-12-04,510.0,416.0,225.0,1151.0
22,AZ_SCOTTSDALE,2020-12-11,590.0,440.0,245.0,1275.0
23,AZ_SCOTTSDALE,2020-12-18,611.0,479.0,229.0,1319.0
24,AZ_SCOTTSDALE,2020-12-25,650.0,479.0,211.0,1340.0
25,AZ_SCOTTSDALE,2021-01-01,714.0,581.0,315.0,1610.0
26,AZ_SCOTTSDALE,2021-01-08,736.0,739.0,287.0,1762.0
27,AZ_SCOTTSDALE,2021-01-15,717.0,690.0,316.0,1723.0
28,AZ_SCOTTSDALE,2021-01-22,674.0,576.0,280.0,1530.0
29,AZ_SCOTTSDALE,2021-01-29,586.0,437.0,238.0,1261.0
30,AZ_SCOTTSDALE,2021-02-05,470.0,281.0,141.0,892.0
31,AZ_SCOTTSDALE,2021-02-12,282.0,187.0,108.0,577.0
32,AZ_SCOTTSDALE,2021-02-19,208.0,146.0,89.0,443.0
33,AZ_SCOTTSDALE,2021-02-26,132.0,139.0,73.0,344.0
34,AZ_SCOTTSDALE,2021-03-05,78.0,89.0,44.0,211.0
35,AZ_SCOTTSDALE,2021-03-12,77.0,69.0,21.0,167.0
36,AZ_SCOTTSDALE,2021-03-19,65.0,64.0,10.0,139.0
37,AZ_SCOTTSDALE,2021-03-26,60.0,36.0,24.0,120.0
38,AZ_SCOTTSDALE,2021-04-02,41.0,25.0,21.0,87.0
39,AZ_SCOTTSDALE,2021-04-09,42.0,45.0,15.0,102.0
40,AZ_SCOTTSDALE,2021-04-16,71.0,84.0,21.0,176.0
41,AZ_SCOTTSDALE,2021-04-23,74.0,88.0,26.0,188.0
42,AZ_SCOTTSDALE,2021-04-30,74.0,55.0,23.0,152.0
43,AZ_SCOTTSDALE,2021-05-07,82.0,40.0,20.0,142.0
44,AZ_SCOTTSDALE,2021-05-14,37.0,62.0,5.0,104.0
45,AZ_SCOTTSDALE,2021-05-21,45.0,55.0,16.0,116.0
46,AZ_SCOTTSDALE,2021-05-28,43.0,42.0,16.0,101.0
47,AZ_SCOTTSDALE,2021-06-04,53.0,42.0,26.0,121.0
48,AZ_SCOTTSDALE,2021-06-11,61.0,41.0,22.0,124.0
49,AZ_SCOTTSDALE,2021-06-18,52.0,25.0,35.0,112.0
50,AZ_SCOTTSDALE,2021-06-25,46.0,42.0,34.0,122.0
51,AZ_SCOTTSDALE,2021-07-02,29.0,106.0,19.0,154.0
52,AZ_SCOTTSDALE,2021-07-09,54.0,71.0,25.0,150.0
53,AZ_SCOTTSDALE,2021-07-16,79.0,90.0,56.0,225.0
54,AZ_SCOTTSDALE,2021-07-23,79.0,142.0,66.0,287.0
55,AZ_SCOTTSDALE,2021-07-30,110.0,242.0,117.0,469.0
56,AZ_SCOTTSDALE,2021-08-06,198.0,224.0,108.0,530.0
57,AZ_SCOTTSDALE,2021-08-13,231.0,166.0,145.0,542.0
58,AZ_SCOTTSDALE,2021-08-20,201.0,210.0,145.0,556.0
59,AZ_SCOTTSDALE,2021-08-27,213.0,163.0,167.0,543.0
60,AZ_SCOTTSDALE,2021-09-03,240.0,203.0,133.0,576.0
61,AZ_SCOTTSDALE,2021-09-10,270.0,157.0,106.0,533.0
62,AZ_SCOTTSDALE,2021-09-17,298.0,151.0,101.0,550.0
63,AZ_SCOTTSDALE,2021-09-24,259.0,132.0,76.0,467.0
64,AZ_SCOTTSDALE,2021-10-01,208.0,116.0,85.0,409.0
65,AZ_SCOTTSDALE,2021-10-08,175.0,149.0,91.0,415.0
66,AZ_SCOTTSDALE,2021-10-15,181.0,207.0,105.0,493.0
67,AZ_SCOTTSDALE,2021-10-22,188.0,194.0,106.0,488.0
68,AZ_SCOTTSDALE,2021-10-29,177.0,165.0,119.0,461.0
69,AZ_SCOTTSDALE,2021-11-05,236.0,197.0,127.0,560.0
70,AZ_SCOTTSDALE,2021-11-12,280.0,244.0,162.0,686.0
71,AZ_SCOTTSDALE,2021-11-19,191.0,215.0,136.0,542.0
72,AZ_SCOTTSDALE,2021-11-26,279.0,259.0,199.0,737.0
73,AZ_SCOTTSDALE,2021-12-03,324.0,229.0,219.0,772.0
74,AZ_SCOTTSDALE,2021-12-10,320.0,247.0,202.0,769.0
75,AZ_SCOTTSDALE,2021-12-17,351.0,273.0,172.0,796.0
76,AZ_SCOTTSDALE,2021-12-24,301.0,288.0,142.0,731.0
77,AZ_SCOTTSDALE,2021-12-31,276.0,318.0,177.0,771.0
78,AZ_SCOTTSDALE,2022-01-07,419.0,394.0,260.0,1073.0
79,AZ_SCOTTSDALE,2022-01-14,457.0,522.0,216.0,1195.0
80,AZ_SCOTTSDALE,2022-01-21,491.0,534.0,193.0,1218.0
81,AZ_SCOTTSDALE,2022-01-28,351.0,522.0,161.0,1034.0
82,AZ_SCOTTSDALE,2022-02-04,222.0,337.0,57.0,616.0
83,AZ_SCOTTSDALE,2022-02-11,178.0,232.0,79.0,489.0
84,AZ_SCOTTSDALE,2022-02-18,100.0,144.0,48.0,292.0
85,AZ_SCOTTSDALE,2022-02-25,69.0,95.0,38.0,202.0
86,AZ_SCOTTSDALE,2022-03-04,68.0,59.0,20.0,147.0
