,loc,datetime,050036,050295,050315,050455,total_cnts
139,CA_BAKERSFIELD,2020-04-03,0.0,0.0,0.0,29.0,29.0
140,CA_BAKERSFIELD,2020-04-10,0.0,0.0,0.0,66.0,66.0
0,CA_BAKERSFIELD,2020-07-10,105.0,169.0,69.0,208.0,569.0
1,CA_BAKERSFIELD,2020-07-17,393.0,589.0,162.0,536.0,1739.0
2,CA_BAKERSFIELD,2020-07-24,409.0,444.0,135.0,478.0,1569.0
3,CA_BAKERSFIELD,2020-07-31,373.0,398.0,96.0,397.0,1364.0
4,CA_BAKERSFIELD,2020-08-07,321.0,336.0,110.0,428.0,1262.0
5,CA_BAKERSFIELD,2020-08-14,210.0,275.0,110.0,404.0,1040.0
6,CA_BAKERSFIELD,2020-08-21,175.0,235.0,103.0,325.0,886.0
7,CA_BAKERSFIELD,2020-08-28,105.0,206.0,43.0,302.0,683.0
8,CA_BAKERSFIELD,2020-09-04,97.0,132.0,27.0,249.0,529.0
9,CA_BAKERSFIELD,2020-09-11,69.0,105.0,22.0,172.0,412.0
10,CA_BAKERSFIELD,2020-09-18,65.0,116.0,21.0,190.0,412.0
11,CA_BAKERSFIELD,2020-09-25,86.0,128.0,30.0,169.0,427.0
12,CA_BAKERSFIELD,2020-10-02,97.0,119.0,20.0,151.0,398.0
13,CA_BAKERSFIELD,2020-10-09,90.0,87.0,18.0,134.0,351.0
14,CA_BAKERSFIELD,2020-10-16,71.0,88.0,22.0,148.0,353.0
15,CA_BAKERSFIELD,2020-10-23,61.0,72.0,20.0,134.0,302.0
16,CA_BAKERSFIELD,2020-10-30,60.0,120.0,34.0,84.0,307.0
17,CA_BAKERSFIELD,2020-11-06,62.0,99.0,46.0,133.0,351.0
18,CA_BAKERSFIELD,2020-11-13,106.0,116.0,67.0,192.0,509.0
19,CA_BAKERSFIELD,2020-11-20,136.0,166.0,38.0,362.0,731.0
20,CA_BAKERSFIELD,2020-11-27,226.0,261.0,91.0,417.0,1050.0
21,CA_BAKERSFIELD,2020-12-04,278.0,354.0,142.0,417.0,1245.0
22,CA_BAKERSFIELD,2020-12-11,444.0,405.0,156.0,597.0,1684.0
23,CA_BAKERSFIELD,2020-12-18,453.0,486.0,176.0,776.0,1959.0
24,CA_BAKERSFIELD,2020-12-25,504.0,504.0,177.0,896.0,2203.0
25,CA_BAKERSFIELD,2021-01-01,536.0,568.0,225.0,860.0,2364.0
26,CA_BAKERSFIELD,2021-01-08,555.0,641.0,229.0,941.0,2536.0
27,CA_BAKERSFIELD,2021-01-15,521.0,614.0,265.0,870.0,2420.0
