,loc,datetime,240004,240057,240080,total_cnts
136,MN_MINNEAPOLIS,2020-07-24,0.0,118.0,47.0,165.0
0,MN_MINNEAPOLIS,2020-07-31,199.0,148.0,45.0,392.0
1,MN_MINNEAPOLIS,2020-08-07,232.0,152.0,68.0,452.0
2,MN_MINNEAPOLIS,2020-08-14,110.0,141.0,61.0,312.0
3,MN_MINNEAPOLIS,2020-08-21,112.0,175.0,56.0,343.0
4,MN_MINNEAPOLIS,2020-08-28,82.0,208.0,63.0,353.0
5,MN_MINNEAPOLIS,2020-09-04,101.0,177.0,42.0,320.0
6,MN_MINNEAPOLIS,2020-09-11,90.0,140.0,32.0,266.0
7,MN_MINNEAPOLIS,2020-09-18,84.0,136.0,36.0,261.0
8,MN_MINNEAPOLIS,2020-09-25,108.0,138.0,47.0,293.0
9,MN_MINNEAPOLIS,2020-10-02,112.0,160.0,53.0,325.0
10,MN_MINNEAPOLIS,2020-10-09,136.0,158.0,59.0,353.0
11,MN_MINNEAPOLIS,2020-10-16,105.0,188.0,107.0,400.0
12,MN_MINNEAPOLIS,2020-10-23,171.0,274.0,100.0,545.0
13,MN_MINNEAPOLIS,2020-10-30,192.0,334.0,133.0,659.0
14,MN_MINNEAPOLIS,2020-11-06,260.0,437.0,202.0,899.0
15,MN_MINNEAPOLIS,2020-11-13,355.0,620.0,292.0,1267.0
16,MN_MINNEAPOLIS,2020-11-20,351.0,720.0,389.0,1460.0
17,MN_MINNEAPOLIS,2020-11-27,370.0,749.0,396.0,1515.0
18,MN_MINNEAPOLIS,2020-12-04,324.0,681.0,387.0,1392.0
19,MN_MINNEAPOLIS,2020-12-11,320.0,609.0,272.0,1201.0
20,MN_MINNEAPOLIS,2020-12-18,296.0,574.0,235.0,1105.0
21,MN_MINNEAPOLIS,2020-12-25,335.0,403.0,177.0,915.0
22,MN_MINNEAPOLIS,2021-01-01,166.0,346.0,171.0,683.0
23,MN_MINNEAPOLIS,2021-01-08,113.0,356.0,175.0,661.0
24,MN_MINNEAPOLIS,2021-01-15,104.0,345.0,161.0,610.0
25,MN_MINNEAPOLIS,2021-01-22,113.0,284.0,104.0,501.0
26,MN_MINNEAPOLIS,2021-01-29,120.0,203.0,110.0,433.0
27,MN_MINNEAPOLIS,2021-02-05,89.0,132.0,105.0,326.0
28,MN_MINNEAPOLIS,2021-02-12,97.0,126.0,75.0,298.0
29,MN_MINNEAPOLIS,2021-02-19,77.0,171.0,74.0,322.0
30,MN_MINNEAPOLIS,2021-02-26,68.0,145.0,81.0,294.0
31,MN_MINNEAPOLIS,2021-03-05,52.0,144.0,63.0,259.0
32,MN_MINNEAPOLIS,2021-03-12,54.0,128.0,84.0,266.0
33,MN_MINNEAPOLIS,2021-03-19,68.0,157.0,102.0,327.0
34,MN_MINNEAPOLIS,2021-03-26,90.0,252.0,111.0,453.0
35,MN_MINNEAPOLIS,2021-04-02,132.0,238.0,133.0,503.0
36,MN_MINNEAPOLIS,2021-04-09,157.0,302.0,147.0,606.0
37,MN_MINNEAPOLIS,2021-04-16,129.0,345.0,184.0,658.0
38,MN_MINNEAPOLIS,2021-04-23,158.0,279.0,159.0,596.0
39,MN_MINNEAPOLIS,2021-04-30,204.0,297.0,116.0,617.0
40,MN_MINNEAPOLIS,2021-05-07,143.0,288.0,132.0,563.0
41,MN_MINNEAPOLIS,2021-05-14,99.0,248.0,128.0,475.0
