,loc,datetime,520083,520089,520098,total_cnts
0,WI_MADISON,2020-07-10,17.0,26.0,12.0,55.0
1,WI_MADISON,2020-07-17,60.0,110.0,38.0,208.0
2,WI_MADISON,2020-07-24,43.0,84.0,55.0,182.0
3,WI_MADISON,2020-07-31,45.0,62.0,90.0,197.0
4,WI_MADISON,2020-08-07,63.0,72.0,86.0,221.0
5,WI_MADISON,2020-08-14,59.0,43.0,77.0,179.0
6,WI_MADISON,2020-08-21,50.0,75.0,68.0,193.0
7,WI_MADISON,2020-08-28,29.0,61.0,85.0,175.0
8,WI_MADISON,2020-09-04,35.0,37.0,110.0,182.0
9,WI_MADISON,2020-09-11,39.0,38.0,90.0,167.0
10,WI_MADISON,2020-09-18,37.0,34.0,81.0,152.0
11,WI_MADISON,2020-09-25,80.0,40.0,92.0,212.0
12,WI_MADISON,2020-10-02,120.0,85.0,126.0,331.0
13,WI_MADISON,2020-10-09,138.0,119.0,197.0,454.0
14,WI_MADISON,2020-10-16,164.0,151.0,221.0,536.0
15,WI_MADISON,2020-10-23,215.0,193.0,297.0,705.0
16,WI_MADISON,2020-10-30,235.0,346.0,352.0,933.0
17,WI_MADISON,2020-11-06,257.0,391.0,431.0,1079.0
18,WI_MADISON,2020-11-13,229.0,405.0,482.0,1116.0
19,WI_MADISON,2020-11-20,183.0,373.0,548.0,1134.0
20,WI_MADISON,2020-11-27,220.0,374.0,571.0,1202.0
21,WI_MADISON,2020-12-04,199.0,381.0,536.0,1165.0
22,WI_MADISON,2020-12-11,157.0,317.0,434.0,954.0
23,WI_MADISON,2020-12-18,226.0,284.0,430.0,981.0
24,WI_MADISON,2020-12-25,162.0,259.0,395.0,837.0
25,WI_MADISON,2021-01-01,184.0,227.0,383.0,809.0
26,WI_MADISON,2021-01-08,193.0,245.0,257.0,709.0
27,WI_MADISON,2021-01-15,133.0,187.0,260.0,594.0
28,WI_MADISON,2021-01-22,150.0,175.0,237.0,576.0
29,WI_MADISON,2021-01-29,150.0,136.0,174.0,474.0
30,WI_MADISON,2021-02-05,146.0,119.0,152.0,431.0
31,WI_MADISON,2021-02-12,114.0,85.0,100.0,318.0
32,WI_MADISON,2021-02-19,84.0,72.0,96.0,280.0
33,WI_MADISON,2021-02-26,75.0,57.0,83.0,235.0
34,WI_MADISON,2021-03-05,44.0,41.0,67.0,166.0
35,WI_MADISON,2021-03-12,40.0,63.0,51.0,168.0
36,WI_MADISON,2021-03-19,25.0,66.0,50.0,150.0
37,WI_MADISON,2021-03-26,42.0,64.0,56.0,169.0
38,WI_MADISON,2021-04-02,61.0,41.0,60.0,176.0
39,WI_MADISON,2021-04-09,54.0,41.0,90.0,199.0
40,WI_MADISON,2021-04-16,63.0,74.0,89.0,238.0
41,WI_MADISON,2021-04-23,58.0,74.0,83.0,229.0
42,WI_MADISON,2021-04-30,80.0,74.0,89.0,257.0
43,WI_MADISON,2021-05-07,81.0,65.0,103.0,263.0
44,WI_MADISON,2021-05-14,41.0,65.0,106.0,225.0
45,WI_MADISON,2021-05-21,55.0,46.0,93.0,201.0
46,WI_MADISON,2021-05-28,39.0,47.0,64.0,157.0
47,WI_MADISON,2021-06-04,44.0,47.0,64.0,162.0
48,WI_MADISON,2021-06-11,29.0,31.0,62.0,129.0
49,WI_MADISON,2021-06-18,34.0,39.0,64.0,144.0
50,WI_MADISON,2021-06-25,24.0,24.0,55.0,110.0
51,WI_MADISON,2021-07-02,15.0,38.0,64.0,124.0
52,WI_MADISON,2021-07-09,37.0,44.0,77.0,165.0
53,WI_MADISON,2021-07-16,20.0,52.0,87.0,166.0
54,WI_MADISON,2021-07-23,33.0,44.0,71.0,148.0
55,WI_MADISON,2021-07-30,34.0,64.0,116.0,214.0
56,WI_MADISON,2021-08-06,43.0,55.0,165.0,263.0
57,WI_MADISON,2021-08-13,108.0,85.0,171.0,364.0
58,WI_MADISON,2021-08-20,136.0,134.0,245.0,515.0
59,WI_MADISON,2021-08-27,179.0,113.0,219.0,511.0
60,WI_MADISON,2021-09-03,173.0,136.0,213.0,522.0
61,WI_MADISON,2021-09-10,176.0,160.0,242.0,578.0
62,WI_MADISON,2021-09-17,151.0,166.0,220.0,537.0
63,WI_MADISON,2021-09-24,181.0,185.0,197.0,563.0
64,WI_MADISON,2021-10-01,197.0,185.0,193.0,575.0
65,WI_MADISON,2021-10-08,220.0,174.0,187.0,581.0
66,WI_MADISON,2021-10-15,213.0,156.0,157.0,526.0
67,WI_MADISON,2021-10-22,199.0,147.0,143.0,489.0
