,loc,datetime,280040,280060,280081,total_cnts
148,NE_OMAHA,2020-04-10,0.0,0.0,0.0,0.0
135,NE_OMAHA,2020-04-17,0.0,0.0,6.0,6.0
136,NE_OMAHA,2020-04-24,6.0,0.0,0.0,6.0
149,NE_OMAHA,2020-05-01,0.0,0.0,0.0,0.0
137,NE_OMAHA,2020-05-08,20.0,0.0,0.0,20.0
150,NE_OMAHA,2020-05-15,0.0,0.0,0.0,5.0
151,NE_OMAHA,2020-05-22,0.0,0.0,0.0,4.0
138,NE_OMAHA,2020-05-29,40.0,0.0,0.0,50.0
139,NE_OMAHA,2020-06-05,36.0,0.0,0.0,40.0
140,NE_OMAHA,2020-06-12,22.0,0.0,0.0,40.0
141,NE_OMAHA,2020-06-19,34.0,0.0,0.0,58.0
142,NE_OMAHA,2020-06-26,30.0,0.0,0.0,50.0
143,NE_OMAHA,2020-07-03,30.0,0.0,0.0,36.0
0,NE_OMAHA,2020-07-10,41.0,36.0,11.0,144.0
1,NE_OMAHA,2020-07-17,90.0,99.0,43.0,446.0
2,NE_OMAHA,2020-07-24,78.0,60.0,77.0,494.0
144,NE_OMAHA,2020-07-31,100.0,76.0,78.0,324.0
3,NE_OMAHA,2020-08-07,61.0,76.0,118.0,394.0
145,NE_OMAHA,2020-08-14,107.0,86.0,91.0,354.0
146,NE_OMAHA,2020-08-21,87.0,79.0,100.0,328.0
147,NE_OMAHA,2020-08-28,77.0,83.0,81.0,279.0
4,NE_OMAHA,2020-09-04,56.0,87.0,87.0,477.0
5,NE_OMAHA,2020-09-11,77.0,78.0,74.0,514.0
6,NE_OMAHA,2020-09-18,102.0,83.0,60.0,522.0
7,NE_OMAHA,2020-09-25,145.0,101.0,41.0,547.0
8,NE_OMAHA,2020-10-02,180.0,134.0,41.0,689.0
9,NE_OMAHA,2020-10-09,178.0,153.0,62.0,777.0
10,NE_OMAHA,2020-10-16,230.0,189.0,117.0,892.0
11,NE_OMAHA,2020-10-23,272.0,210.0,180.0,1116.0
12,NE_OMAHA,2020-10-30,371.0,278.0,170.0,1598.0
13,NE_OMAHA,2020-11-06,420.0,321.0,190.0,2018.0
14,NE_OMAHA,2020-11-13,370.0,421.0,167.0,2167.0
15,NE_OMAHA,2020-11-20,395.0,518.0,205.0,2189.0
16,NE_OMAHA,2020-11-27,387.0,502.0,227.0,2001.0
17,NE_OMAHA,2020-12-04,473.0,378.0,216.0,1889.0
18,NE_OMAHA,2020-12-11,479.0,363.0,225.0,1842.0
19,NE_OMAHA,2020-12-18,367.0,299.0,204.0,1596.0
20,NE_OMAHA,2020-12-25,376.0,270.0,187.0,1532.0
21,NE_OMAHA,2021-01-01,349.0,256.0,158.0,1402.0
22,NE_OMAHA,2021-01-08,300.0,235.0,183.0,1267.0
23,NE_OMAHA,2021-01-15,306.0,222.0,181.0,1239.0
24,NE_OMAHA,2021-01-22,271.0,179.0,150.0,1136.0
25,NE_OMAHA,2021-01-29,251.0,143.0,103.0,1012.0
26,NE_OMAHA,2021-02-05,208.0,136.0,52.0,786.0
27,NE_OMAHA,2021-02-12,163.0,129.0,60.0,620.0
28,NE_OMAHA,2021-02-19,135.0,90.0,62.0,553.0
29,NE_OMAHA,2021-02-26,114.0,83.0,60.0,501.0
30,NE_OMAHA,2021-03-05,63.0,108.0,60.0,453.0
31,NE_OMAHA,2021-03-12,94.0,110.0,45.0,482.0
32,NE_OMAHA,2021-03-19,79.0,82.0,49.0,394.0
33,NE_OMAHA,2021-03-26,102.0,80.0,71.0,411.0
34,NE_OMAHA,2021-04-02,159.0,97.0,81.0,583.0
35,NE_OMAHA,2021-04-09,169.0,158.0,76.0,700.0
36,NE_OMAHA,2021-04-16,165.0,115.0,48.0,621.0
37,NE_OMAHA,2021-04-23,107.0,77.0,74.0,479.0
38,NE_OMAHA,2021-04-30,88.0,86.0,63.0,496.0
39,NE_OMAHA,2021-05-07,69.0,41.0,65.0,387.0
40,NE_OMAHA,2021-05-14,44.0,41.0,46.0,307.0
41,NE_OMAHA,2021-05-21,48.0,52.0,32.0,258.0
42,NE_OMAHA,2021-05-28,36.0,37.0,22.0,184.0
43,NE_OMAHA,2021-06-04,36.0,42.0,8.0,164.0
44,NE_OMAHA,2021-06-11,29.0,24.0,15.0,120.0
45,NE_OMAHA,2021-06-18,20.0,24.0,13.0,106.0
46,NE_OMAHA,2021-06-25,15.0,11.0,21.0,73.0
47,NE_OMAHA,2021-07-02,18.0,29.0,19.0,126.0
