,loc,datetime,010087,010090,010113,010144,total_cnts
25,AL_MOBILE,2021-01-01,132.0,407.0,598.0,353.0,1490.0
26,AL_MOBILE,2021-01-08,154.0,521.0,736.0,416.0,1827.0
27,AL_MOBILE,2021-01-15,164.0,425.0,775.0,412.0,1776.0
28,AL_MOBILE,2021-01-22,160.0,368.0,799.0,366.0,1693.0
29,AL_MOBILE,2021-01-29,121.0,329.0,717.0,297.0,1464.0
30,AL_MOBILE,2021-02-05,111.0,273.0,562.0,253.0,1199.0
31,AL_MOBILE,2021-02-12,99.0,214.0,414.0,215.0,942.0
32,AL_MOBILE,2021-02-19,79.0,201.0,265.0,168.0,713.0
33,AL_MOBILE,2021-02-26,45.0,112.0,215.0,119.0,491.0
34,AL_MOBILE,2021-03-05,41.0,78.0,156.0,93.0,368.0
35,AL_MOBILE,2021-03-12,38.0,71.0,99.0,75.0,283.0
36,AL_MOBILE,2021-03-19,5.0,33.0,91.0,52.0,181.0
37,AL_MOBILE,2021-03-26,7.0,28.0,54.0,24.0,113.0
38,AL_MOBILE,2021-04-02,21.0,22.0,48.0,39.0,130.0
39,AL_MOBILE,2021-04-09,16.0,18.0,53.0,49.0,136.0
40,AL_MOBILE,2021-04-16,13.0,19.0,72.0,53.0,157.0
41,AL_MOBILE,2021-04-23,16.0,39.0,70.0,49.0,174.0
42,AL_MOBILE,2021-04-30,11.0,46.0,93.0,65.0,215.0
43,AL_MOBILE,2021-05-07,33.0,80.0,90.0,72.0,275.0
44,AL_MOBILE,2021-05-14,26.0,51.0,75.0,46.0,198.0
45,AL_MOBILE,2021-05-21,26.0,49.0,85.0,46.0,206.0
46,AL_MOBILE,2021-05-28,21.0,82.0,75.0,46.0,224.0
47,AL_MOBILE,2021-06-04,12.0,67.0,38.0,46.0,163.0
48,AL_MOBILE,2021-06-11,12.0,71.0,23.0,46.0,152.0
49,AL_MOBILE,2021-06-18,21.0,30.0,46.0,25.0,122.0
50,AL_MOBILE,2021-06-25,13.0,56.0,63.0,57.0,189.0
51,AL_MOBILE,2021-07-02,16.0,74.0,67.0,38.0,195.0
52,AL_MOBILE,2021-07-09,33.0,86.0,114.0,67.0,300.0
53,AL_MOBILE,2021-07-16,59.0,109.0,206.0,110.0,484.0
54,AL_MOBILE,2021-07-23,128.0,257.0,472.0,268.0,1125.0
55,AL_MOBILE,2021-07-30,222.0,439.0,887.0,482.0,2037.0
56,AL_MOBILE,2021-08-06,285.0,663.0,1272.0,673.0,2900.0
57,AL_MOBILE,2021-08-13,307.0,808.0,1354.0,695.0,3171.0
58,AL_MOBILE,2021-08-20,285.0,742.0,1317.0,572.0,2923.0
59,AL_MOBILE,2021-08-27,286.0,701.0,1173.0,481.0,2648.0
60,AL_MOBILE,2021-09-03,193.0,497.0,945.0,429.0,2071.0
61,AL_MOBILE,2021-09-10,167.0,312.0,706.0,308.0,1500.0
62,AL_MOBILE,2021-09-17,145.0,237.0,393.0,292.0,1074.0
63,AL_MOBILE,2021-09-24,90.0,155.0,249.0,274.0,768.0
64,AL_MOBILE,2021-10-01,45.0,120.0,137.0,208.0,510.0
65,AL_MOBILE,2021-10-08,41.0,95.0,127.0,139.0,402.0
66,AL_MOBILE,2021-10-15,47.0,45.0,84.0,109.0,285.0
67,AL_MOBILE,2021-10-22,38.0,46.0,57.0,89.0,230.0
68,AL_MOBILE,2021-10-29,40.0,38.0,73.0,81.0,232.0
69,AL_MOBILE,2021-11-05,12.0,16.0,37.0,33.0,98.0
70,AL_MOBILE,2021-11-12,10.0,13.0,24.0,23.0,70.0
71,AL_MOBILE,2021-11-19,11.0,16.0,50.0,27.0,104.0
72,AL_MOBILE,2021-11-26,8.0,28.0,58.0,24.0,118.0
135,AL_MOBILE,2021-12-03,0.0,22.0,71.0,30.0,123.0
73,AL_MOBILE,2021-12-10,18.0,28.0,89.0,24.0,159.0
74,AL_MOBILE,2021-12-17,23.0,40.0,75.0,21.0,159.0
75,AL_MOBILE,2021-12-24,43.0,31.0,114.0,53.0,241.0
76,AL_MOBILE,2021-12-31,126.0,119.0,359.0,142.0,746.0
77,AL_MOBILE,2022-01-07,196.0,222.0,612.0,216.0,1246.0
78,AL_MOBILE,2022-01-14,283.0,344.0,890.0,329.0,1846.0
79,AL_MOBILE,2022-01-21,220.0,455.0,854.0,418.0,1947.0
80,AL_MOBILE,2022-01-28,227.0,482.0,909.0,437.0,2055.0
81,AL_MOBILE,2022-02-04,196.0,451.0,800.0,309.0,1756.0
82,AL_MOBILE,2022-02-11,121.0,341.0,491.0,241.0,1194.0
83,AL_MOBILE,2022-02-18,64.0,212.0,259.0,203.0,738.0
84,AL_MOBILE,2022-02-25,31.0,113.0,152.0,170.0,466.0
85,AL_MOBILE,2022-03-04,19.0,44.0,108.0,100.0,271.0
136,AL_MOBILE,2022-03-11,0.0,31.0,59.0,31.0,121.0
86,AL_MOBILE,2022-03-18,0.0,12.0,20.0,25.0,57.0
138,AL_MOBILE,2022-03-25,0.0,0.0,20.0,24.0,44.0
87,AL_MOBILE,2022-04-01,6.0,11.0,23.0,14.0,54.0
88,AL_MOBILE,2022-04-08,14.0,6.0,10.0,17.0,47.0
89,AL_MOBILE,2022-04-15,5.0,0.0,0.0,16.0,21.0
90,AL_MOBILE,2022-04-22,5.0,7.0,11.0,23.0,46.0
137,AL_MOBILE,2022-04-29,0.0,10.0,7.0,18.0,35.0
91,AL_MOBILE,2022-05-06,5.0,0.0,0.0,21.0,26.0
92,AL_MOBILE,2022-05-13,10.0,5.0,16.0,0.0,31.0
93,AL_MOBILE,2022-05-20,20.0,0.0,31.0,4.0,55.0
94,AL_MOBILE,2022-05-27,22.0,22.0,44.0,8.0,96.0
95,AL_MOBILE,2022-06-03,13.0,37.0,64.0,31.0,145.0
96,AL_MOBILE,2022-06-10,28.0,41.0,91.0,45.0,205.0
97,AL_MOBILE,2022-06-17,57.0,89.0,158.0,21.0,325.0
98,AL_MOBILE,2022-06-24,86.0,94.0,160.0,43.0,383.0
99,AL_MOBILE,2022-07-01,118.0,123.0,143.0,54.0,438.0
100,AL_MOBILE,2022-07-08,113.0,119.0,227.0,62.0,521.0
101,AL_MOBILE,2022-07-15,114.0,142.0,292.0,73.0,621.0
102,AL_MOBILE,2022-07-22,142.0,148.0,328.0,81.0,699.0
103,AL_MOBILE,2022-07-29,160.0,111.0,251.0,90.0,617.0
104,AL_MOBILE,2022-08-05,110.0,134.0,248.0,76.0,568.0
105,AL_MOBILE,2022-08-12,55.0,156.0,314.0,67.0,599.0
106,AL_MOBILE,2022-08-19,63.0,124.0,205.0,46.0,443.0
107,AL_MOBILE,2022-08-26,39.0,115.0,167.0,91.0,412.0
108,AL_MOBILE,2022-09-02,73.0,92.0,152.0,105.0,422.0
109,AL_MOBILE,2022-09-09,41.0,74.0,157.0,80.0,352.0
110,AL_MOBILE,2022-09-16,36.0,32.0,132.0,55.0,255.0
111,AL_MOBILE,2022-09-23,24.0,35.0,43.0,53.0,155.0
112,AL_MOBILE,2022-09-30,9.0,28.0,51.0,55.0,143.0
113,AL_MOBILE,2022-10-07,11.0,14.0,64.0,43.0,132.0
114,AL_MOBILE,2022-10-14,21.0,28.0,45.0,45.0,139.0
115,AL_MOBILE,2022-10-21,16.0,22.0,39.0,57.0,134.0
116,AL_MOBILE,2022-10-28,18.0,9.0,35.0,57.0,119.0
117,AL_MOBILE,2022-11-04,10.0,26.0,25.0,43.0,104.0
118,AL_MOBILE,2022-11-11,28.0,23.0,35.0,28.0,114.0
119,AL_MOBILE,2022-11-18,17.0,30.0,15.0,31.0,93.0
120,AL_MOBILE,2022-11-25,46.0,38.0,42.0,21.0,147.0
121,AL_MOBILE,2022-12-02,45.0,49.0,67.0,19.0,180.0
122,AL_MOBILE,2022-12-09,51.0,49.0,135.0,17.0,252.0
123,AL_MOBILE,2022-12-16,52.0,67.0,97.0,37.0,262.0
124,AL_MOBILE,2022-12-23,63.0,74.0,188.0,65.0,390.0
125,AL_MOBILE,2022-12-30,78.0,107.0,192.0,85.0,462.0
126,AL_MOBILE,2023-01-06,120.0,121.0,152.0,85.0,478.0
127,AL_MOBILE,2023-01-13,114.0,91.0,149.0,81.0,435.0
128,AL_MOBILE,2023-01-20,80.0,92.0,236.0,74.0,482.0
129,AL_MOBILE,2023-01-27,48.0,81.0,194.0,73.0,396.0
130,AL_MOBILE,2023-02-03,85.0,86.0,118.0,69.0,373.0
131,AL_MOBILE,2023-02-10,74.0,72.0,137.0,79.0,372.0
132,AL_MOBILE,2023-02-17,46.0,41.0,154.0,66.0,307.0
133,AL_MOBILE,2023-02-24,50.0,87.0,156.0,48.0,348.0
134,AL_MOBILE,2023-03-03,19.0,30.0,48.0,15.0,112.0
