,loc,datetime,370013,370028,370037,370093,370106,total_cnts
71,OK_OKLAHOMA CITY,2021-10-29,175.0,125.0,131.0,108.0,104.0,712.0
72,OK_OKLAHOMA CITY,2021-11-05,126.0,122.0,127.0,106.0,101.0,643.0
73,OK_OKLAHOMA CITY,2021-11-12,153.0,135.0,93.0,116.0,148.0,716.0
74,OK_OKLAHOMA CITY,2021-11-19,152.0,120.0,112.0,195.0,134.0,766.0
75,OK_OKLAHOMA CITY,2021-11-26,191.0,139.0,151.0,205.0,91.0,836.0
76,OK_OKLAHOMA CITY,2021-12-03,212.0,217.0,210.0,228.0,80.0,1003.0
77,OK_OKLAHOMA CITY,2021-12-10,274.0,260.0,249.0,232.0,129.0,1179.0
78,OK_OKLAHOMA CITY,2021-12-17,310.0,224.0,298.0,266.0,156.0,1292.0
79,OK_OKLAHOMA CITY,2021-12-24,357.0,245.0,281.0,330.0,176.0,1483.0
80,OK_OKLAHOMA CITY,2021-12-31,463.0,435.0,415.0,270.0,205.0,1903.0
81,OK_OKLAHOMA CITY,2022-01-07,578.0,689.0,525.0,627.0,356.0,2898.0
82,OK_OKLAHOMA CITY,2022-01-14,688.0,801.0,726.0,775.0,449.0,3624.0
83,OK_OKLAHOMA CITY,2022-01-21,676.0,803.0,878.0,909.0,483.0,4008.0
84,OK_OKLAHOMA CITY,2022-01-28,656.0,688.0,828.0,866.0,381.0,3641.0
85,OK_OKLAHOMA CITY,2022-02-04,523.0,529.0,673.0,606.0,306.0,2827.0
86,OK_OKLAHOMA CITY,2022-02-11,471.0,396.0,474.0,409.0,206.0,2138.0
87,OK_OKLAHOMA CITY,2022-02-18,405.0,246.0,361.0,373.0,93.0,1641.0
88,OK_OKLAHOMA CITY,2022-02-25,252.0,152.0,295.0,216.0,49.0,1092.0
89,OK_OKLAHOMA CITY,2022-03-04,176.0,72.0,208.0,251.0,42.0,827.0
90,OK_OKLAHOMA CITY,2022-03-11,131.0,51.0,154.0,163.0,32.0,585.0
91,OK_OKLAHOMA CITY,2022-03-18,79.0,75.0,143.0,140.0,26.0,514.0
92,OK_OKLAHOMA CITY,2022-03-25,60.0,38.0,116.0,79.0,21.0,345.0
93,OK_OKLAHOMA CITY,2022-04-01,42.0,32.0,60.0,60.0,19.0,230.0
94,OK_OKLAHOMA CITY,2022-04-08,19.0,12.0,33.0,52.0,12.0,135.0
95,OK_OKLAHOMA CITY,2022-04-15,23.0,14.0,25.0,42.0,6.0,110.0
96,OK_OKLAHOMA CITY,2022-04-22,33.0,21.0,25.0,20.0,5.0,113.0
97,OK_OKLAHOMA CITY,2022-04-29,37.0,28.0,34.0,20.0,13.0,136.0
98,OK_OKLAHOMA CITY,2022-05-06,9.0,47.0,17.0,18.0,12.0,103.0
99,OK_OKLAHOMA CITY,2022-05-13,16.0,31.0,18.0,23.0,5.0,93.0
100,OK_OKLAHOMA CITY,2022-05-20,24.0,23.0,22.0,17.0,6.0,92.0
101,OK_OKLAHOMA CITY,2022-05-27,25.0,28.0,27.0,11.0,17.0,108.0
102,OK_OKLAHOMA CITY,2022-06-03,43.0,30.0,34.0,16.0,30.0,153.0
103,OK_OKLAHOMA CITY,2022-06-10,32.0,34.0,47.0,10.0,35.0,158.0
104,OK_OKLAHOMA CITY,2022-06-17,70.0,68.0,87.0,24.0,22.0,277.0
105,OK_OKLAHOMA CITY,2022-06-24,59.0,95.0,125.0,42.0,47.0,368.0
106,OK_OKLAHOMA CITY,2022-07-01,69.0,102.0,164.0,57.0,68.0,476.0
107,OK_OKLAHOMA CITY,2022-07-08,95.0,112.0,155.0,88.0,64.0,543.0
108,OK_OKLAHOMA CITY,2022-07-15,96.0,156.0,159.0,109.0,17.0,569.0
109,OK_OKLAHOMA CITY,2022-07-22,89.0,127.0,208.0,114.0,35.0,573.0
110,OK_OKLAHOMA CITY,2022-07-29,99.0,119.0,197.0,105.0,43.0,563.0
111,OK_OKLAHOMA CITY,2022-08-05,81.0,154.0,171.0,102.0,72.0,584.0
112,OK_OKLAHOMA CITY,2022-08-12,54.0,139.0,151.0,93.0,73.0,518.0
113,OK_OKLAHOMA CITY,2022-08-19,54.0,123.0,153.0,131.0,50.0,533.0
114,OK_OKLAHOMA CITY,2022-08-26,83.0,143.0,146.0,110.0,44.0,552.0
115,OK_OKLAHOMA CITY,2022-09-02,88.0,136.0,135.0,83.0,69.0,511.0
116,OK_OKLAHOMA CITY,2022-09-09,93.0,102.0,128.0,80.0,98.0,507.0
117,OK_OKLAHOMA CITY,2022-09-16,87.0,78.0,113.0,62.0,46.0,397.0
118,OK_OKLAHOMA CITY,2022-09-23,56.0,73.0,140.0,52.0,43.0,389.0
119,OK_OKLAHOMA CITY,2022-09-30,93.0,57.0,117.0,80.0,37.0,412.0
120,OK_OKLAHOMA CITY,2022-10-07,60.0,43.0,65.0,55.0,17.0,264.0
121,OK_OKLAHOMA CITY,2022-10-14,43.0,75.0,65.0,81.0,23.0,312.0
122,OK_OKLAHOMA CITY,2022-10-21,65.0,88.0,92.0,146.0,29.0,437.0
123,OK_OKLAHOMA CITY,2022-10-28,63.0,73.0,38.0,105.0,29.0,318.0
124,OK_OKLAHOMA CITY,2022-11-04,38.0,44.0,47.0,36.0,11.0,182.0
125,OK_OKLAHOMA CITY,2022-11-11,39.0,53.0,22.0,35.0,14.0,169.0
126,OK_OKLAHOMA CITY,2022-11-18,51.0,48.0,30.0,22.0,19.0,177.0
127,OK_OKLAHOMA CITY,2022-11-25,68.0,65.0,97.0,49.0,31.0,319.0
128,OK_OKLAHOMA CITY,2022-12-02,106.0,96.0,143.0,32.0,53.0,444.0
129,OK_OKLAHOMA CITY,2022-12-09,116.0,103.0,150.0,95.0,59.0,545.0
130,OK_OKLAHOMA CITY,2022-12-16,125.0,156.0,109.0,54.0,63.0,526.0
131,OK_OKLAHOMA CITY,2022-12-23,141.0,183.0,141.0,56.0,68.0,609.0
132,OK_OKLAHOMA CITY,2022-12-30,138.0,206.0,174.0,142.0,93.0,775.0
133,OK_OKLAHOMA CITY,2023-01-06,131.0,169.0,165.0,169.0,70.0,720.0
134,OK_OKLAHOMA CITY,2023-01-13,68.0,116.0,116.0,182.0,49.0,538.0
135,OK_OKLAHOMA CITY,2023-01-20,77.0,153.0,110.0,146.0,26.0,518.0
136,OK_OKLAHOMA CITY,2023-01-27,71.0,134.0,89.0,159.0,52.0,517.0
137,OK_OKLAHOMA CITY,2023-02-03,69.0,143.0,138.0,134.0,67.0,559.0
138,OK_OKLAHOMA CITY,2023-02-10,70.0,129.0,104.0,43.0,62.0,412.0
139,OK_OKLAHOMA CITY,2023-02-17,66.0,99.0,98.0,11.0,46.0,331.0
140,OK_OKLAHOMA CITY,2023-02-24,50.0,61.0,85.0,26.0,36.0,265.0
141,OK_OKLAHOMA CITY,2023-03-03,6.0,20.0,0.0,5.0,4.0,42.0
