,loc,datetime,100035,100213,100299,total_cnts
0,FL_BRADENTON,2020-07-10,128.0,72.0,26.0,226.0
1,FL_BRADENTON,2020-07-17,420.0,286.0,153.0,859.0
2,FL_BRADENTON,2020-07-24,407.0,373.0,173.0,953.0
3,FL_BRADENTON,2020-07-31,325.0,349.0,122.0,796.0
4,FL_BRADENTON,2020-08-07,262.0,288.0,55.0,605.0
5,FL_BRADENTON,2020-08-14,233.0,220.0,45.0,498.0
6,FL_BRADENTON,2020-08-21,162.0,135.0,21.0,318.0
7,FL_BRADENTON,2020-08-28,146.0,72.0,15.0,233.0
8,FL_BRADENTON,2020-09-04,89.0,68.0,31.0,188.0
9,FL_BRADENTON,2020-09-11,80.0,71.0,28.0,179.0
10,FL_BRADENTON,2020-09-18,51.0,69.0,30.0,150.0
11,FL_BRADENTON,2020-09-25,54.0,108.0,33.0,195.0
12,FL_BRADENTON,2020-10-02,75.0,151.0,25.0,251.0
13,FL_BRADENTON,2020-10-09,89.0,149.0,22.0,260.0
14,FL_BRADENTON,2020-10-16,72.0,140.0,31.0,243.0
15,FL_BRADENTON,2020-10-23,76.0,115.0,37.0,228.0
16,FL_BRADENTON,2020-10-30,47.0,103.0,62.0,212.0
17,FL_BRADENTON,2020-11-06,66.0,128.0,69.0,263.0
18,FL_BRADENTON,2020-11-13,90.0,109.0,66.0,265.0
19,FL_BRADENTON,2020-11-20,177.0,106.0,59.0,342.0
20,FL_BRADENTON,2020-11-27,224.0,98.0,80.0,402.0
21,FL_BRADENTON,2020-12-04,163.0,177.0,98.0,438.0
22,FL_BRADENTON,2020-12-11,175.0,139.0,84.0,398.0
23,FL_BRADENTON,2020-12-18,174.0,176.0,134.0,484.0
24,FL_BRADENTON,2020-12-25,216.0,211.0,120.0,547.0
25,FL_BRADENTON,2021-01-01,266.0,270.0,115.0,651.0
26,FL_BRADENTON,2021-01-08,245.0,271.0,135.0,651.0
27,FL_BRADENTON,2021-01-15,211.0,260.0,136.0,607.0
28,FL_BRADENTON,2021-01-22,225.0,287.0,104.0,616.0
29,FL_BRADENTON,2021-01-29,205.0,242.0,132.0,579.0
30,FL_BRADENTON,2021-02-05,210.0,204.0,131.0,545.0
31,FL_BRADENTON,2021-02-12,191.0,140.0,139.0,470.0
32,FL_BRADENTON,2021-02-19,182.0,162.0,115.0,459.0
33,FL_BRADENTON,2021-02-26,191.0,193.0,105.0,489.0
34,FL_BRADENTON,2021-03-05,193.0,162.0,80.0,435.0
35,FL_BRADENTON,2021-03-12,158.0,112.0,52.0,322.0
36,FL_BRADENTON,2021-03-19,94.0,83.0,59.0,236.0
37,FL_BRADENTON,2021-03-26,76.0,71.0,40.0,187.0
38,FL_BRADENTON,2021-04-02,79.0,82.0,55.0,216.0
39,FL_BRADENTON,2021-04-09,90.0,107.0,76.0,273.0
40,FL_BRADENTON,2021-04-16,76.0,117.0,102.0,295.0
41,FL_BRADENTON,2021-04-23,131.0,69.0,105.0,305.0
42,FL_BRADENTON,2021-04-30,88.0,89.0,121.0,298.0
43,FL_BRADENTON,2021-05-07,89.0,60.0,95.0,244.0
44,FL_BRADENTON,2021-05-14,107.0,79.0,64.0,250.0
45,FL_BRADENTON,2021-05-21,116.0,87.0,30.0,233.0
46,FL_BRADENTON,2021-05-28,99.0,85.0,20.0,204.0
47,FL_BRADENTON,2021-06-04,51.0,51.0,13.0,115.0
48,FL_BRADENTON,2021-06-11,36.0,57.0,16.0,109.0
49,FL_BRADENTON,2021-06-18,28.0,60.0,17.0,105.0
50,FL_BRADENTON,2021-06-25,40.0,46.0,32.0,118.0
51,FL_BRADENTON,2021-07-02,40.0,32.0,12.0,84.0
52,FL_BRADENTON,2021-07-09,43.0,42.0,51.0,136.0
53,FL_BRADENTON,2021-07-16,120.0,65.0,99.0,284.0
54,FL_BRADENTON,2021-07-23,221.0,111.0,157.0,489.0
55,FL_BRADENTON,2021-07-30,378.0,227.0,235.0,840.0
56,FL_BRADENTON,2021-08-06,449.0,371.0,298.0,1118.0
57,FL_BRADENTON,2021-08-13,510.0,440.0,386.0,1336.0
58,FL_BRADENTON,2021-08-20,595.0,494.0,375.0,1464.0
59,FL_BRADENTON,2021-08-27,640.0,448.0,406.0,1494.0
60,FL_BRADENTON,2021-09-03,675.0,511.0,340.0,1526.0
61,FL_BRADENTON,2021-09-10,610.0,421.0,285.0,1316.0
62,FL_BRADENTON,2021-09-17,479.0,265.0,231.0,975.0
63,FL_BRADENTON,2021-09-24,340.0,206.0,176.0,722.0
64,FL_BRADENTON,2021-10-01,203.0,159.0,123.0,485.0
65,FL_BRADENTON,2021-10-08,122.0,126.0,60.0,308.0
66,FL_BRADENTON,2021-10-15,106.0,96.0,43.0,245.0
67,FL_BRADENTON,2021-10-22,79.0,69.0,46.0,194.0
68,FL_BRADENTON,2021-10-29,39.0,54.0,35.0,128.0
69,FL_BRADENTON,2021-11-05,37.0,57.0,21.0,115.0
70,FL_BRADENTON,2021-11-12,15.0,41.0,18.0,74.0
71,FL_BRADENTON,2021-11-19,16.0,41.0,9.0,66.0
72,FL_BRADENTON,2021-11-26,15.0,36.0,6.0,57.0
73,FL_BRADENTON,2021-12-03,20.0,36.0,13.0,69.0
74,FL_BRADENTON,2021-12-10,32.0,29.0,23.0,84.0
75,FL_BRADENTON,2021-12-17,22.0,35.0,26.0,83.0
76,FL_BRADENTON,2021-12-24,63.0,38.0,38.0,139.0
77,FL_BRADENTON,2021-12-31,75.0,109.0,85.0,269.0
78,FL_BRADENTON,2022-01-07,239.0,220.0,203.0,662.0
79,FL_BRADENTON,2022-01-14,305.0,238.0,217.0,760.0
80,FL_BRADENTON,2022-01-21,299.0,279.0,213.0,791.0
