,loc,datetime,380004,380007,380009,380017,380060,380061,total_cnts
30,OR_PORTLAND,2021-02-12,65.0,137.0,75.0,58.0,48.0,105.0,488.0
31,OR_PORTLAND,2021-02-19,67.0,99.0,45.0,32.0,34.0,29.0,306.0
32,OR_PORTLAND,2021-02-26,31.0,75.0,32.0,30.0,18.0,60.0,246.0
33,OR_PORTLAND,2021-03-05,54.0,40.0,39.0,33.0,23.0,53.0,249.0
34,OR_PORTLAND,2021-03-12,39.0,54.0,46.0,26.0,17.0,69.0,251.0
35,OR_PORTLAND,2021-03-19,55.0,67.0,31.0,33.0,14.0,56.0,256.0
36,OR_PORTLAND,2021-03-26,95.0,96.0,36.0,23.0,17.0,67.0,334.0
37,OR_PORTLAND,2021-04-02,116.0,57.0,69.0,51.0,37.0,70.0,400.0
38,OR_PORTLAND,2021-04-09,123.0,56.0,62.0,78.0,63.0,109.0,491.0
39,OR_PORTLAND,2021-04-16,119.0,80.0,75.0,55.0,80.0,131.0,540.0
40,OR_PORTLAND,2021-04-23,198.0,103.0,91.0,30.0,125.0,172.0,719.0
41,OR_PORTLAND,2021-04-30,183.0,117.0,71.0,43.0,101.0,206.0,721.0
42,OR_PORTLAND,2021-05-07,175.0,99.0,91.0,44.0,94.0,217.0,720.0
43,OR_PORTLAND,2021-05-14,92.0,128.0,91.0,58.0,94.0,170.0,633.0
44,OR_PORTLAND,2021-05-21,91.0,110.0,74.0,60.0,85.0,162.0,582.0
45,OR_PORTLAND,2021-05-28,105.0,123.0,68.0,67.0,99.0,114.0,576.0
46,OR_PORTLAND,2021-06-04,96.0,101.0,69.0,51.0,51.0,101.0,469.0
47,OR_PORTLAND,2021-06-11,64.0,76.0,42.0,24.0,53.0,85.0,344.0
48,OR_PORTLAND,2021-06-18,65.0,94.0,69.0,30.0,28.0,65.0,351.0
49,OR_PORTLAND,2021-06-25,42.0,104.0,61.0,48.0,40.0,44.0,339.0
50,OR_PORTLAND,2021-07-02,62.0,81.0,33.0,45.0,26.0,55.0,302.0
51,OR_PORTLAND,2021-07-09,50.0,62.0,27.0,37.0,18.0,62.0,256.0
52,OR_PORTLAND,2021-07-16,60.0,65.0,31.0,23.0,23.0,44.0,246.0
53,OR_PORTLAND,2021-07-23,86.0,82.0,87.0,18.0,24.0,57.0,354.0
54,OR_PORTLAND,2021-07-30,110.0,115.0,123.0,25.0,83.0,150.0,606.0
55,OR_PORTLAND,2021-08-06,160.0,185.0,151.0,37.0,112.0,289.0,934.0
56,OR_PORTLAND,2021-08-13,258.0,157.0,179.0,59.0,116.0,282.0,1051.0
57,OR_PORTLAND,2021-08-20,291.0,172.0,217.0,111.0,127.0,241.0,1159.0
58,OR_PORTLAND,2021-08-27,370.0,225.0,253.0,161.0,175.0,317.0,1501.0
59,OR_PORTLAND,2021-09-03,439.0,266.0,318.0,195.0,203.0,325.0,1746.0
60,OR_PORTLAND,2021-09-10,432.0,224.0,290.0,175.0,203.0,340.0,1664.0
61,OR_PORTLAND,2021-09-17,323.0,223.0,291.0,175.0,168.0,277.0,1457.0
62,OR_PORTLAND,2021-09-24,249.0,241.0,245.0,152.0,181.0,255.0,1323.0
63,OR_PORTLAND,2021-10-01,228.0,224.0,163.0,145.0,140.0,218.0,1118.0
64,OR_PORTLAND,2021-10-08,220.0,229.0,173.0,125.0,150.0,158.0,1055.0
65,OR_PORTLAND,2021-10-15,234.0,183.0,174.0,105.0,88.0,177.0,961.0
66,OR_PORTLAND,2021-10-22,203.0,221.0,141.0,125.0,103.0,159.0,952.0
67,OR_PORTLAND,2021-10-29,166.0,209.0,132.0,85.0,81.0,201.0,874.0
68,OR_PORTLAND,2021-11-05,165.0,208.0,146.0,87.0,97.0,257.0,960.0
69,OR_PORTLAND,2021-11-12,118.0,147.0,139.0,74.0,97.0,168.0,743.0
70,OR_PORTLAND,2021-11-19,138.0,155.0,129.0,54.0,115.0,116.0,707.0
71,OR_PORTLAND,2021-11-26,173.0,160.0,134.0,75.0,101.0,138.0,781.0
72,OR_PORTLAND,2021-12-03,180.0,143.0,144.0,78.0,101.0,125.0,771.0
73,OR_PORTLAND,2021-12-10,161.0,155.0,152.0,60.0,76.0,108.0,712.0
74,OR_PORTLAND,2021-12-17,139.0,156.0,147.0,65.0,57.0,70.0,634.0
75,OR_PORTLAND,2021-12-24,131.0,160.0,146.0,84.0,83.0,124.0,728.0
76,OR_PORTLAND,2021-12-31,189.0,174.0,145.0,127.0,126.0,190.0,951.0
77,OR_PORTLAND,2022-01-07,324.0,216.0,244.0,131.0,170.0,307.0,1392.0
78,OR_PORTLAND,2022-01-14,377.0,298.0,404.0,173.0,243.0,463.0,1964.0
79,OR_PORTLAND,2022-01-21,394.0,331.0,402.0,179.0,272.0,462.0,2055.0
80,OR_PORTLAND,2022-01-28,362.0,390.0,392.0,205.0,190.0,425.0,1976.0
81,OR_PORTLAND,2022-02-04,364.0,386.0,388.0,235.0,177.0,344.0,1894.0
82,OR_PORTLAND,2022-02-11,301.0,397.0,319.0,221.0,120.0,300.0,1658.0
83,OR_PORTLAND,2022-02-18,160.0,406.0,236.0,167.0,80.0,182.0,1231.0
84,OR_PORTLAND,2022-02-25,153.0,319.0,234.0,151.0,47.0,151.0,1055.0
85,OR_PORTLAND,2022-03-04,115.0,264.0,147.0,105.0,28.0,102.0,761.0
86,OR_PORTLAND,2022-03-11,88.0,217.0,135.0,72.0,30.0,106.0,648.0
87,OR_PORTLAND,2022-03-18,77.0,189.0,90.0,78.0,17.0,74.0,525.0
88,OR_PORTLAND,2022-03-25,52.0,143.0,39.0,56.0,5.0,47.0,342.0
89,OR_PORTLAND,2022-04-01,38.0,155.0,49.0,55.0,5.0,30.0,332.0
90,OR_PORTLAND,2022-04-08,31.0,158.0,75.0,78.0,16.0,67.0,425.0
91,OR_PORTLAND,2022-04-15,74.0,133.0,64.0,78.0,6.0,49.0,404.0
92,OR_PORTLAND,2022-04-22,49.0,138.0,63.0,80.0,30.0,43.0,403.0
93,OR_PORTLAND,2022-04-29,82.0,148.0,85.0,64.0,37.0,78.0,494.0
94,OR_PORTLAND,2022-05-06,81.0,139.0,99.0,47.0,51.0,89.0,506.0
95,OR_PORTLAND,2022-05-13,94.0,121.0,113.0,63.0,29.0,115.0,535.0
96,OR_PORTLAND,2022-05-20,98.0,148.0,127.0,78.0,46.0,208.0,705.0
97,OR_PORTLAND,2022-05-27,89.0,145.0,94.0,89.0,52.0,213.0,682.0
98,OR_PORTLAND,2022-06-03,127.0,138.0,131.0,99.0,74.0,158.0,727.0
99,OR_PORTLAND,2022-06-10,142.0,147.0,166.0,96.0,49.0,99.0,699.0
100,OR_PORTLAND,2022-06-17,140.0,139.0,163.0,79.0,60.0,126.0,707.0
101,OR_PORTLAND,2022-06-24,151.0,141.0,176.0,88.0,65.0,144.0,769.0
102,OR_PORTLAND,2022-07-01,199.0,179.0,139.0,93.0,55.0,172.0,837.0
103,OR_PORTLAND,2022-07-08,236.0,183.0,158.0,104.0,40.0,202.0,923.0
104,OR_PORTLAND,2022-07-15,174.0,162.0,190.0,78.0,48.0,226.0,878.0
105,OR_PORTLAND,2022-07-22,102.0,151.0,226.0,70.0,50.0,178.0,777.0
106,OR_PORTLAND,2022-07-29,150.0,126.0,166.0,62.0,37.0,173.0,714.0
107,OR_PORTLAND,2022-08-05,190.0,122.0,151.0,85.0,18.0,134.0,704.0
108,OR_PORTLAND,2022-08-12,187.0,133.0,130.0,92.0,39.0,114.0,699.0
109,OR_PORTLAND,2022-08-19,150.0,138.0,120.0,63.0,50.0,152.0,673.0
110,OR_PORTLAND,2022-08-26,177.0,102.0,128.0,86.0,43.0,150.0,686.0
111,OR_PORTLAND,2022-09-02,149.0,101.0,88.0,96.0,37.0,102.0,573.0
112,OR_PORTLAND,2022-09-09,119.0,96.0,81.0,97.0,29.0,74.0,496.0
113,OR_PORTLAND,2022-09-16,97.0,96.0,105.0,80.0,19.0,87.0,484.0
114,OR_PORTLAND,2022-09-23,95.0,121.0,84.0,71.0,33.0,88.0,492.0
115,OR_PORTLAND,2022-09-30,131.0,91.0,77.0,81.0,27.0,126.0,533.0
116,OR_PORTLAND,2022-10-07,105.0,73.0,78.0,80.0,29.0,141.0,506.0
117,OR_PORTLAND,2022-10-14,97.0,75.0,99.0,51.0,15.0,117.0,454.0
118,OR_PORTLAND,2022-10-21,90.0,61.0,98.0,63.0,31.0,131.0,474.0
119,OR_PORTLAND,2022-10-28,80.0,67.0,118.0,53.0,47.0,106.0,471.0
120,OR_PORTLAND,2022-11-04,129.0,101.0,102.0,46.0,35.0,109.0,522.0
121,OR_PORTLAND,2022-11-11,131.0,87.0,69.0,71.0,47.0,109.0,514.0
122,OR_PORTLAND,2022-11-18,120.0,113.0,79.0,57.0,62.0,96.0,527.0
123,OR_PORTLAND,2022-11-25,196.0,139.0,176.0,87.0,100.0,108.0,806.0
124,OR_PORTLAND,2022-12-02,219.0,160.0,149.0,94.0,80.0,141.0,843.0
125,OR_PORTLAND,2022-12-09,191.0,143.0,94.0,60.0,74.0,153.0,715.0
126,OR_PORTLAND,2022-12-16,125.0,143.0,117.0,99.0,43.0,128.0,668.0
127,OR_PORTLAND,2022-12-23,123.0,168.0,166.0,85.0,40.0,64.0,655.0
128,OR_PORTLAND,2022-12-30,101.0,160.0,168.0,83.0,54.0,72.0,645.0
129,OR_PORTLAND,2023-01-06,130.0,107.0,120.0,45.0,54.0,106.0,562.0
130,OR_PORTLAND,2023-01-13,114.0,83.0,112.0,44.0,36.0,88.0,477.0
131,OR_PORTLAND,2023-01-20,85.0,61.0,113.0,73.0,27.0,69.0,428.0
132,OR_PORTLAND,2023-01-27,87.0,42.0,118.0,53.0,21.0,51.0,372.0
133,OR_PORTLAND,2023-02-03,59.0,54.0,94.0,54.0,47.0,57.0,365.0
134,OR_PORTLAND,2023-02-10,46.0,67.0,117.0,41.0,91.0,56.0,418.0
135,OR_PORTLAND,2023-02-17,65.0,110.0,95.0,59.0,36.0,46.0,411.0
136,OR_PORTLAND,2023-02-24,64.0,102.0,69.0,45.0,38.0,54.0,372.0
137,OR_PORTLAND,2023-03-03,14.0,35.0,26.0,23.0,15.0,20.0,133.0
