,loc,datetime,050060,050093,050710,total_cnts
0,CA_FRESNO,2020-04-03,20.0,0.0,17.0,37.0
1,CA_FRESNO,2020-04-10,38.0,0.0,72.0,110.0
2,CA_FRESNO,2020-04-17,38.0,0.0,48.0,86.0
142,CA_FRESNO,2020-04-24,0.0,0.0,0.0,0.0
143,CA_FRESNO,2020-05-01,0.0,0.0,0.0,0.0
144,CA_FRESNO,2020-05-08,0.0,0.0,0.0,0.0
145,CA_FRESNO,2020-05-15,0.0,0.0,0.0,0.0
146,CA_FRESNO,2020-05-22,0.0,0.0,0.0,0.0
147,CA_FRESNO,2020-06-05,0.0,0.0,0.0,0.0
148,CA_FRESNO,2020-06-19,0.0,0.0,0.0,0.0
149,CA_FRESNO,2020-06-26,0.0,0.0,0.0,0.0
150,CA_FRESNO,2020-07-03,0.0,0.0,0.0,0.0
3,CA_FRESNO,2020-07-10,84.0,121.0,25.0,230.0
4,CA_FRESNO,2020-07-17,248.0,417.0,74.0,739.0
5,CA_FRESNO,2020-07-24,801.0,452.0,207.0,1481.0
6,CA_FRESNO,2020-07-31,897.0,508.0,185.0,1590.0
7,CA_FRESNO,2020-08-07,861.0,472.0,170.0,1503.0
8,CA_FRESNO,2020-08-14,722.0,449.0,159.0,1330.0
9,CA_FRESNO,2020-08-21,704.0,408.0,176.0,1288.0
10,CA_FRESNO,2020-08-28,566.0,339.0,117.0,1022.0
11,CA_FRESNO,2020-09-04,433.0,320.0,79.0,832.0
12,CA_FRESNO,2020-09-11,300.0,255.0,93.0,648.0
13,CA_FRESNO,2020-09-18,218.0,194.0,121.0,533.0
14,CA_FRESNO,2020-09-25,208.0,130.0,93.0,431.0
15,CA_FRESNO,2020-10-02,273.0,182.0,67.0,522.0
16,CA_FRESNO,2020-10-09,298.0,153.0,61.0,512.0
17,CA_FRESNO,2020-10-16,340.0,196.0,57.0,593.0
18,CA_FRESNO,2020-10-23,327.0,190.0,42.0,559.0
19,CA_FRESNO,2020-10-30,269.0,220.0,86.0,575.0
20,CA_FRESNO,2020-11-06,356.0,181.0,96.0,633.0
21,CA_FRESNO,2020-11-13,432.0,255.0,118.0,805.0
