,loc,datetime,500005,500008,500027,500064,total_cnts
0,WA_SEATTLE,2020-07-10,11.0,14.0,23.0,36.0,84.0
1,WA_SEATTLE,2020-07-17,36.0,42.0,119.0,69.0,278.0
2,WA_SEATTLE,2020-07-24,32.0,25.0,64.0,70.0,203.0
3,WA_SEATTLE,2020-07-31,40.0,42.0,87.0,64.0,253.0
4,WA_SEATTLE,2020-08-07,31.0,42.0,75.0,78.0,238.0
5,WA_SEATTLE,2020-08-14,24.0,49.0,0.0,81.0,154.0
6,WA_SEATTLE,2020-08-21,29.0,37.0,26.0,100.0,204.0
7,WA_SEATTLE,2020-08-28,37.0,30.0,49.0,78.0,210.0
8,WA_SEATTLE,2020-09-04,51.0,28.0,32.0,63.0,194.0
9,WA_SEATTLE,2020-09-11,63.0,24.0,34.0,51.0,172.0
10,WA_SEATTLE,2020-09-18,39.0,28.0,92.0,50.0,214.0
11,WA_SEATTLE,2020-09-25,19.0,34.0,122.0,48.0,231.0
12,WA_SEATTLE,2020-10-02,24.0,32.0,98.0,72.0,226.0
13,WA_SEATTLE,2020-10-09,20.0,41.0,72.0,66.0,199.0
14,WA_SEATTLE,2020-10-16,47.0,14.0,50.0,45.0,156.0
15,WA_SEATTLE,2020-10-23,34.0,36.0,59.0,36.0,165.0
16,WA_SEATTLE,2020-10-30,20.0,22.0,62.0,65.0,185.0
17,WA_SEATTLE,2020-11-06,22.0,28.0,124.0,79.0,258.0
18,WA_SEATTLE,2020-11-13,47.0,35.0,203.0,112.0,424.0
19,WA_SEATTLE,2020-11-20,50.0,58.0,285.0,109.0,537.0
20,WA_SEATTLE,2020-11-27,53.0,120.0,321.0,114.0,651.0
21,WA_SEATTLE,2020-12-04,44.0,316.0,300.0,199.0,901.0
22,WA_SEATTLE,2020-12-11,72.0,300.0,303.0,221.0,925.0
23,WA_SEATTLE,2020-12-18,103.0,270.0,305.0,229.0,932.0
24,WA_SEATTLE,2020-12-25,110.0,178.0,298.0,215.0,834.0
25,WA_SEATTLE,2021-01-01,101.0,170.0,259.0,166.0,728.0
26,WA_SEATTLE,2021-01-08,63.0,146.0,209.0,124.0,576.0
27,WA_SEATTLE,2021-01-15,38.0,111.0,150.0,94.0,411.0
28,WA_SEATTLE,2021-01-22,23.0,143.0,148.0,98.0,429.0
29,WA_SEATTLE,2021-01-29,29.0,125.0,134.0,104.0,417.0
30,WA_SEATTLE,2021-02-05,50.0,90.0,120.0,102.0,395.0
31,WA_SEATTLE,2021-02-12,65.0,56.0,96.0,77.0,314.0
32,WA_SEATTLE,2021-02-19,37.0,37.0,126.0,71.0,297.0
33,WA_SEATTLE,2021-02-26,21.0,40.0,99.0,79.0,256.0
34,WA_SEATTLE,2021-03-05,9.0,45.0,72.0,67.0,193.0
35,WA_SEATTLE,2021-03-12,5.0,28.0,62.0,38.0,140.0
36,WA_SEATTLE,2021-03-19,24.0,36.0,70.0,25.0,160.0
37,WA_SEATTLE,2021-03-26,30.0,43.0,92.0,66.0,237.0
38,WA_SEATTLE,2021-04-02,22.0,43.0,151.0,87.0,312.0
