,loc,datetime,370001,370091,370114,370218,total_cnts
0,OK_TULSA,2020-03-27,34.0,37.0,32.0,17.0,120.0
146,OK_TULSA,2020-04-03,0.0,0.0,0.0,0.0,0.0
147,OK_TULSA,2020-04-10,0.0,0.0,0.0,0.0,0.0
141,OK_TULSA,2020-04-17,0.0,0.0,0.0,0.0,0.0
148,OK_TULSA,2020-04-24,0.0,0.0,0.0,0.0,0.0
142,OK_TULSA,2020-05-01,0.0,0.0,0.0,0.0,0.0
149,OK_TULSA,2020-05-08,0.0,0.0,0.0,0.0,0.0
150,OK_TULSA,2020-05-15,0.0,0.0,0.0,0.0,0.0
151,OK_TULSA,2020-05-22,0.0,0.0,0.0,0.0,0.0
143,OK_TULSA,2020-05-29,0.0,0.0,0.0,0.0,0.0
140,OK_TULSA,2020-06-05,0.0,0.0,7.0,0.0,7.0
152,OK_TULSA,2020-06-12,0.0,0.0,0.0,0.0,0.0
153,OK_TULSA,2020-06-19,0.0,0.0,0.0,0.0,0.0
144,OK_TULSA,2020-06-26,0.0,0.0,0.0,0.0,0.0
145,OK_TULSA,2020-07-03,0.0,0.0,0.0,0.0,0.0
1,OK_TULSA,2020-07-10,31.0,179.0,38.0,24.0,341.0
2,OK_TULSA,2020-07-17,86.0,456.0,139.0,58.0,966.0
3,OK_TULSA,2020-07-24,98.0,446.0,295.0,91.0,1196.0
4,OK_TULSA,2020-07-31,115.0,414.0,298.0,77.0,1103.0
5,OK_TULSA,2020-08-07,113.0,483.0,247.0,55.0,1100.0
6,OK_TULSA,2020-08-14,107.0,424.0,256.0,55.0,1060.0
7,OK_TULSA,2020-08-21,117.0,396.0,271.0,34.0,1072.0
8,OK_TULSA,2020-08-28,168.0,464.0,203.0,59.0,1196.0
9,OK_TULSA,2020-09-04,98.0,415.0,236.0,45.0,1038.0
10,OK_TULSA,2020-09-11,136.0,440.0,244.0,64.0,1127.0
11,OK_TULSA,2020-09-18,149.0,371.0,258.0,76.0,1103.0
12,OK_TULSA,2020-09-25,148.0,370.0,215.0,35.0,982.0
13,OK_TULSA,2020-10-02,150.0,472.0,238.0,61.0,1214.0
14,OK_TULSA,2020-10-09,129.0,538.0,260.0,101.0,1320.0
15,OK_TULSA,2020-10-16,175.0,662.0,285.0,136.0,1640.0
16,OK_TULSA,2020-10-23,164.0,587.0,323.0,135.0,1599.0
17,OK_TULSA,2020-10-30,143.0,611.0,244.0,162.0,1653.0
18,OK_TULSA,2020-11-06,174.0,654.0,305.0,149.0,1747.0
19,OK_TULSA,2020-11-13,212.0,742.0,470.0,152.0,2153.0
20,OK_TULSA,2020-11-20,210.0,858.0,636.0,213.0,2503.0
21,OK_TULSA,2020-11-27,244.0,955.0,677.0,228.0,2723.0
22,OK_TULSA,2020-12-04,250.0,1080.0,688.0,222.0,2834.0
23,OK_TULSA,2020-12-11,327.0,1077.0,710.0,250.0,2935.0
24,OK_TULSA,2020-12-18,351.0,1066.0,624.0,252.0,2885.0
25,OK_TULSA,2020-12-25,324.0,1137.0,668.0,226.0,3005.0
26,OK_TULSA,2021-01-01,356.0,1199.0,653.0,250.0,3097.0
27,OK_TULSA,2021-01-08,374.0,1333.0,675.0,217.0,3240.0
28,OK_TULSA,2021-01-15,275.0,1254.0,638.0,216.0,2959.0
29,OK_TULSA,2021-01-22,267.0,1144.0,508.0,184.0,2645.0
30,OK_TULSA,2021-01-29,222.0,1074.0,356.0,181.0,2257.0
31,OK_TULSA,2021-02-05,201.0,905.0,276.0,190.0,1951.0
32,OK_TULSA,2021-02-12,161.0,791.0,238.0,151.0,1626.0
33,OK_TULSA,2021-02-19,92.0,659.0,203.0,123.0,1270.0
34,OK_TULSA,2021-02-26,95.0,591.0,118.0,68.0,1025.0
35,OK_TULSA,2021-03-05,77.0,442.0,80.0,43.0,751.0
36,OK_TULSA,2021-03-12,44.0,366.0,90.0,58.0,636.0
37,OK_TULSA,2021-03-19,22.0,279.0,76.0,52.0,470.0
38,OK_TULSA,2021-03-26,41.0,219.0,59.0,51.0,419.0
39,OK_TULSA,2021-04-02,40.0,181.0,46.0,43.0,372.0
40,OK_TULSA,2021-04-09,63.0,155.0,62.0,44.0,369.0
41,OK_TULSA,2021-04-16,59.0,198.0,98.0,46.0,435.0
42,OK_TULSA,2021-04-23,58.0,206.0,101.0,45.0,458.0
43,OK_TULSA,2021-04-30,50.0,172.0,79.0,33.0,412.0
44,OK_TULSA,2021-05-07,61.0,147.0,51.0,24.0,353.0
45,OK_TULSA,2021-05-14,29.0,94.0,17.0,40.0,237.0
46,OK_TULSA,2021-05-21,25.0,116.0,18.0,26.0,271.0
47,OK_TULSA,2021-05-28,37.0,111.0,54.0,13.0,283.0
48,OK_TULSA,2021-06-04,35.0,131.0,84.0,31.0,357.0
49,OK_TULSA,2021-06-11,25.0,198.0,56.0,39.0,404.0
50,OK_TULSA,2021-06-18,28.0,197.0,46.0,42.0,386.0
51,OK_TULSA,2021-06-25,36.0,177.0,58.0,38.0,363.0
52,OK_TULSA,2021-07-02,56.0,210.0,101.0,64.0,510.0
53,OK_TULSA,2021-07-09,76.0,345.0,165.0,63.0,762.0
54,OK_TULSA,2021-07-16,129.0,508.0,330.0,124.0,1288.0
55,OK_TULSA,2021-07-23,214.0,608.0,424.0,192.0,1732.0
56,OK_TULSA,2021-07-30,274.0,855.0,514.0,205.0,2260.0
57,OK_TULSA,2021-08-06,332.0,1080.0,725.0,244.0,2907.0
58,OK_TULSA,2021-08-13,395.0,1215.0,794.0,251.0,3231.0
59,OK_TULSA,2021-08-20,321.0,1278.0,770.0,267.0,3141.0
60,OK_TULSA,2021-08-27,250.0,1198.0,628.0,250.0,2838.0
61,OK_TULSA,2021-09-03,242.0,1175.0,517.0,216.0,2601.0
62,OK_TULSA,2021-09-10,234.0,1117.0,440.0,210.0,2468.0
63,OK_TULSA,2021-09-17,189.0,1025.0,355.0,192.0,2196.0
64,OK_TULSA,2021-09-24,159.0,900.0,306.0,183.0,1904.0
65,OK_TULSA,2021-10-01,138.0,765.0,265.0,150.0,1601.0
66,OK_TULSA,2021-10-08,129.0,641.0,223.0,126.0,1354.0
67,OK_TULSA,2021-10-15,117.0,543.0,201.0,122.0,1226.0
68,OK_TULSA,2021-10-22,69.0,460.0,193.0,123.0,1044.0
69,OK_TULSA,2021-10-29,67.0,433.0,165.0,120.0,965.0
70,OK_TULSA,2021-11-05,75.0,371.0,107.0,90.0,807.0
71,OK_TULSA,2021-11-12,95.0,358.0,128.0,103.0,886.0
72,OK_TULSA,2021-11-19,118.0,364.0,102.0,112.0,915.0
73,OK_TULSA,2021-11-26,101.0,365.0,127.0,104.0,953.0
74,OK_TULSA,2021-12-03,113.0,419.0,196.0,110.0,1088.0
75,OK_TULSA,2021-12-10,137.0,513.0,293.0,148.0,1362.0
76,OK_TULSA,2021-12-17,167.0,603.0,271.0,120.0,1525.0
77,OK_TULSA,2021-12-24,174.0,755.0,227.0,167.0,1684.0
78,OK_TULSA,2021-12-31,214.0,798.0,280.0,200.0,1870.0
79,OK_TULSA,2022-01-07,264.0,1006.0,338.0,191.0,2244.0
80,OK_TULSA,2022-01-14,349.0,1207.0,400.0,248.0,2726.0
81,OK_TULSA,2022-01-21,435.0,1621.0,588.0,261.0,3520.0
82,OK_TULSA,2022-01-28,418.0,1513.0,648.0,262.0,3434.0
83,OK_TULSA,2022-02-04,371.0,1395.0,465.0,210.0,2923.0
84,OK_TULSA,2022-02-11,256.0,1105.0,244.0,151.0,2119.0
85,OK_TULSA,2022-02-18,168.0,828.0,116.0,142.0,1496.0
86,OK_TULSA,2022-02-25,100.0,569.0,108.0,79.0,1011.0
87,OK_TULSA,2022-03-04,25.0,344.0,49.0,67.0,594.0
88,OK_TULSA,2022-03-11,18.0,278.0,21.0,37.0,447.0
89,OK_TULSA,2022-03-18,13.0,198.0,13.0,21.0,310.0
139,OK_TULSA,2022-03-25,0.0,159.0,21.0,16.0,238.0
90,OK_TULSA,2022-04-01,17.0,117.0,14.0,5.0,187.0
91,OK_TULSA,2022-04-08,18.0,82.0,15.0,0.0,131.0
92,OK_TULSA,2022-04-15,8.0,86.0,13.0,4.0,117.0
93,OK_TULSA,2022-04-22,18.0,69.0,6.0,7.0,100.0
94,OK_TULSA,2022-04-29,4.0,98.0,9.0,7.0,126.0
95,OK_TULSA,2022-05-06,8.0,77.0,16.0,5.0,114.0
96,OK_TULSA,2022-05-13,17.0,72.0,24.0,12.0,131.0
97,OK_TULSA,2022-05-20,37.0,98.0,19.0,4.0,178.0
98,OK_TULSA,2022-05-27,30.0,129.0,51.0,4.0,240.0
99,OK_TULSA,2022-06-03,31.0,119.0,44.0,16.0,256.0
100,OK_TULSA,2022-06-10,21.0,148.0,36.0,17.0,268.0
101,OK_TULSA,2022-06-17,32.0,208.0,57.0,21.0,357.0
102,OK_TULSA,2022-06-24,43.0,210.0,38.0,57.0,401.0
103,OK_TULSA,2022-07-01,41.0,291.0,50.0,49.0,522.0
104,OK_TULSA,2022-07-08,67.0,335.0,55.0,54.0,607.0
105,OK_TULSA,2022-07-15,102.0,316.0,58.0,67.0,600.0
106,OK_TULSA,2022-07-22,89.0,363.0,75.0,30.0,643.0
107,OK_TULSA,2022-07-29,73.0,334.0,97.0,36.0,654.0
108,OK_TULSA,2022-08-05,79.0,339.0,139.0,34.0,669.0
109,OK_TULSA,2022-08-12,85.0,321.0,188.0,36.0,748.0
110,OK_TULSA,2022-08-19,61.0,378.0,115.0,55.0,723.0
111,OK_TULSA,2022-08-26,62.0,377.0,75.0,64.0,676.0
112,OK_TULSA,2022-09-02,42.0,353.0,25.0,57.0,558.0
113,OK_TULSA,2022-09-09,50.0,215.0,54.0,45.0,430.0
114,OK_TULSA,2022-09-16,52.0,245.0,84.0,30.0,465.0
115,OK_TULSA,2022-09-23,43.0,158.0,62.0,29.0,342.0
116,OK_TULSA,2022-09-30,26.0,230.0,44.0,32.0,372.0
117,OK_TULSA,2022-10-07,22.0,201.0,57.0,30.0,345.0
118,OK_TULSA,2022-10-14,42.0,183.0,34.0,29.0,354.0
119,OK_TULSA,2022-10-21,45.0,145.0,42.0,27.0,339.0
120,OK_TULSA,2022-10-28,21.0,199.0,57.0,30.0,357.0
121,OK_TULSA,2022-11-04,35.0,189.0,55.0,59.0,397.0
122,OK_TULSA,2022-11-11,29.0,172.0,55.0,41.0,368.0
123,OK_TULSA,2022-11-18,27.0,211.0,53.0,25.0,354.0
124,OK_TULSA,2022-11-25,45.0,264.0,59.0,34.0,449.0
125,OK_TULSA,2022-12-02,52.0,263.0,83.0,50.0,526.0
126,OK_TULSA,2022-12-09,58.0,250.0,115.0,41.0,542.0
127,OK_TULSA,2022-12-16,51.0,308.0,101.0,45.0,633.0
128,OK_TULSA,2022-12-23,39.0,302.0,89.0,47.0,622.0
129,OK_TULSA,2022-12-30,77.0,371.0,118.0,59.0,743.0
130,OK_TULSA,2023-01-06,59.0,364.0,112.0,53.0,668.0
131,OK_TULSA,2023-01-13,55.0,322.0,89.0,50.0,569.0
132,OK_TULSA,2023-01-20,61.0,243.0,104.0,61.0,550.0
133,OK_TULSA,2023-01-27,62.0,267.0,79.0,48.0,522.0
134,OK_TULSA,2023-02-03,58.0,216.0,85.0,37.0,442.0
135,OK_TULSA,2023-02-10,49.0,225.0,90.0,37.0,441.0
136,OK_TULSA,2023-02-17,57.0,242.0,81.0,15.0,443.0
137,OK_TULSA,2023-02-24,53.0,198.0,89.0,25.0,428.0
138,OK_TULSA,2023-03-03,9.0,106.0,9.0,28.0,160.0
