,loc,datetime,110024,110036,110043,total_cnts
134,GA_SAVANNAH,2020-07-10,0.0,138.0,0.0,138.0
0,GA_SAVANNAH,2020-07-17,91.0,459.0,270.0,820.0
1,GA_SAVANNAH,2020-07-24,240.0,393.0,385.0,1018.0
2,GA_SAVANNAH,2020-07-31,234.0,372.0,374.0,980.0
3,GA_SAVANNAH,2020-08-07,175.0,312.0,364.0,851.0
4,GA_SAVANNAH,2020-08-14,193.0,294.0,279.0,766.0
5,GA_SAVANNAH,2020-08-21,136.0,300.0,264.0,700.0
6,GA_SAVANNAH,2020-08-28,98.0,267.0,249.0,614.0
7,GA_SAVANNAH,2020-09-04,95.0,251.0,164.0,510.0
8,GA_SAVANNAH,2020-09-11,148.0,295.0,239.0,682.0
9,GA_SAVANNAH,2020-09-18,122.0,307.0,188.0,617.0
10,GA_SAVANNAH,2020-09-25,76.0,237.0,143.0,456.0
11,GA_SAVANNAH,2020-10-02,96.0,218.0,128.0,442.0
12,GA_SAVANNAH,2020-10-09,119.0,219.0,122.0,460.0
13,GA_SAVANNAH,2020-10-16,92.0,189.0,108.0,389.0
14,GA_SAVANNAH,2020-10-23,82.0,127.0,104.0,313.0
15,GA_SAVANNAH,2020-10-30,78.0,134.0,113.0,325.0
16,GA_SAVANNAH,2020-11-06,81.0,134.0,129.0,344.0
17,GA_SAVANNAH,2020-11-13,91.0,126.0,107.0,324.0
18,GA_SAVANNAH,2020-11-20,93.0,148.0,110.0,351.0
19,GA_SAVANNAH,2020-11-27,106.0,212.0,114.0,432.0
20,GA_SAVANNAH,2020-12-04,131.0,186.0,87.0,404.0
21,GA_SAVANNAH,2020-12-11,159.0,171.0,148.0,478.0
22,GA_SAVANNAH,2020-12-18,168.0,191.0,199.0,558.0
23,GA_SAVANNAH,2020-12-25,212.0,279.0,279.0,770.0
24,GA_SAVANNAH,2021-01-01,231.0,395.0,335.0,961.0
25,GA_SAVANNAH,2021-01-08,243.0,400.0,324.0,967.0
