,loc,datetime,180040,180088,180130,180141,total_cnts
0,KY_LOUISVILLE,2020-07-17,12.0,0.0,0.0,0.0,12.0
1,KY_LOUISVILLE,2020-07-24,23.0,335.0,0.0,118.0,476.0
2,KY_LOUISVILLE,2020-07-31,40.0,238.0,67.0,158.0,503.0
3,KY_LOUISVILLE,2020-08-07,48.0,446.0,216.0,200.0,910.0
4,KY_LOUISVILLE,2020-08-14,56.0,408.0,179.0,230.0,873.0
5,KY_LOUISVILLE,2020-08-21,65.0,367.0,230.0,230.0,892.0
6,KY_LOUISVILLE,2020-08-28,59.0,317.0,199.0,195.0,770.0
7,KY_LOUISVILLE,2020-09-04,69.0,236.0,154.0,213.0,672.0
8,KY_LOUISVILLE,2020-09-11,65.0,277.0,188.0,208.0,738.0
9,KY_LOUISVILLE,2020-09-18,47.0,285.0,244.0,192.0,768.0
10,KY_LOUISVILLE,2020-09-25,56.0,270.0,245.0,160.0,731.0
11,KY_LOUISVILLE,2020-10-02,47.0,319.0,212.0,110.0,688.0
12,KY_LOUISVILLE,2020-10-09,209.0,430.0,262.0,79.0,987.0
13,KY_LOUISVILLE,2020-10-16,190.0,587.0,320.0,130.0,1234.0
14,KY_LOUISVILLE,2020-10-23,277.0,751.0,339.0,133.0,1507.0
15,KY_LOUISVILLE,2020-10-30,356.0,883.0,414.0,133.0,1803.0
16,KY_LOUISVILLE,2020-11-06,372.0,942.0,417.0,161.0,1892.0
17,KY_LOUISVILLE,2020-11-13,455.0,1188.0,508.0,190.0,2352.0
18,KY_LOUISVILLE,2020-11-20,414.0,1374.0,658.0,185.0,2631.0
19,KY_LOUISVILLE,2020-11-27,402.0,1448.0,671.0,199.0,2748.0
20,KY_LOUISVILLE,2020-12-04,404.0,1323.0,630.0,198.0,2555.0
21,KY_LOUISVILLE,2020-12-11,396.0,1279.0,637.0,229.0,2541.0
22,KY_LOUISVILLE,2020-12-18,424.0,1265.0,529.0,254.0,2472.0
23,KY_LOUISVILLE,2020-12-25,442.0,1170.0,463.0,230.0,2305.0
24,KY_LOUISVILLE,2021-01-01,413.0,1270.0,428.0,251.0,2362.0
25,KY_LOUISVILLE,2021-01-08,496.0,1219.0,491.0,250.0,2462.0
26,KY_LOUISVILLE,2021-01-15,452.0,1282.0,515.0,263.0,2523.0
27,KY_LOUISVILLE,2021-01-22,441.0,1344.0,507.0,234.0,2530.0
28,KY_LOUISVILLE,2021-01-29,371.0,1192.0,493.0,191.0,2252.0
29,KY_LOUISVILLE,2021-02-05,331.0,1080.0,355.0,187.0,1958.0
30,KY_LOUISVILLE,2021-02-12,323.0,1009.0,287.0,146.0,1765.0
31,KY_LOUISVILLE,2021-02-19,308.0,855.0,234.0,133.0,1530.0
32,KY_LOUISVILLE,2021-02-26,186.0,695.0,225.0,132.0,1238.0
33,KY_LOUISVILLE,2021-03-05,171.0,522.0,175.0,108.0,976.0
34,KY_LOUISVILLE,2021-03-12,122.0,494.0,98.0,123.0,837.0
35,KY_LOUISVILLE,2021-03-19,100.0,401.0,148.0,71.0,720.0
36,KY_LOUISVILLE,2021-03-26,79.0,353.0,138.0,33.0,603.0
37,KY_LOUISVILLE,2021-04-02,122.0,309.0,128.0,51.0,610.0
38,KY_LOUISVILLE,2021-04-09,126.0,316.0,131.0,41.0,620.0
39,KY_LOUISVILLE,2021-04-16,134.0,364.0,99.0,40.0,637.0
40,KY_LOUISVILLE,2021-04-23,113.0,353.0,62.0,50.0,597.0
41,KY_LOUISVILLE,2021-04-30,105.0,433.0,147.0,57.0,742.0
42,KY_LOUISVILLE,2021-05-07,114.0,347.0,70.0,33.0,564.0
43,KY_LOUISVILLE,2021-05-14,129.0,298.0,87.0,51.0,565.0
44,KY_LOUISVILLE,2021-05-21,102.0,285.0,50.0,47.0,484.0
45,KY_LOUISVILLE,2021-05-28,79.0,247.0,49.0,70.0,445.0
46,KY_LOUISVILLE,2021-06-04,49.0,197.0,62.0,72.0,380.0
47,KY_LOUISVILLE,2021-06-11,35.0,186.0,49.0,64.0,334.0
48,KY_LOUISVILLE,2021-06-18,45.0,142.0,48.0,40.0,275.0
49,KY_LOUISVILLE,2021-06-25,33.0,113.0,64.0,19.0,229.0
50,KY_LOUISVILLE,2021-07-02,35.0,101.0,58.0,18.0,212.0
51,KY_LOUISVILLE,2021-07-09,48.0,156.0,72.0,13.0,289.0
52,KY_LOUISVILLE,2021-07-16,41.0,185.0,67.0,21.0,314.0
53,KY_LOUISVILLE,2021-07-23,89.0,245.0,83.0,26.0,443.0
54,KY_LOUISVILLE,2021-07-30,216.0,358.0,198.0,54.0,831.0
55,KY_LOUISVILLE,2021-08-06,347.0,549.0,339.0,92.0,1343.0
56,KY_LOUISVILLE,2021-08-13,433.0,806.0,402.0,113.0,1787.0
57,KY_LOUISVILLE,2021-08-20,600.0,813.0,487.0,153.0,2071.0
58,KY_LOUISVILLE,2021-08-27,704.0,836.0,595.0,193.0,2332.0
59,KY_LOUISVILLE,2021-09-03,743.0,1028.0,583.0,202.0,2556.0
60,KY_LOUISVILLE,2021-09-10,717.0,1005.0,577.0,238.0,2537.0
61,KY_LOUISVILLE,2021-09-17,590.0,912.0,494.0,273.0,2282.0
