,loc,datetime,050139,050393,050717,total_cnts
0,CA_DOWNEY,2020-04-03,117.0,0.0,0.0,117.0
1,CA_DOWNEY,2020-04-10,310.0,0.0,5.0,315.0
2,CA_DOWNEY,2020-04-17,142.0,60.0,11.0,213.0
3,CA_DOWNEY,2020-07-10,62.0,99.0,25.0,186.0
4,CA_DOWNEY,2020-07-17,123.0,359.0,73.0,555.0
5,CA_DOWNEY,2020-07-24,436.0,276.0,28.0,740.0
6,CA_DOWNEY,2020-07-31,396.0,192.0,29.0,617.0
7,CA_DOWNEY,2020-08-07,388.0,104.0,39.0,531.0
8,CA_DOWNEY,2020-08-14,386.0,84.0,32.0,502.0
9,CA_DOWNEY,2020-08-21,322.0,115.0,27.0,464.0
10,CA_DOWNEY,2020-08-28,255.0,87.0,32.0,374.0
11,CA_DOWNEY,2020-09-04,159.0,114.0,18.0,291.0
12,CA_DOWNEY,2020-09-11,140.0,96.0,15.0,251.0
13,CA_DOWNEY,2020-09-18,177.0,78.0,23.0,278.0
14,CA_DOWNEY,2020-09-25,169.0,92.0,39.0,300.0
15,CA_DOWNEY,2020-10-02,200.0,69.0,41.0,310.0
16,CA_DOWNEY,2020-10-09,187.0,66.0,29.0,282.0
17,CA_DOWNEY,2020-10-16,147.0,77.0,31.0,255.0
18,CA_DOWNEY,2020-10-23,149.0,47.0,30.0,226.0
19,CA_DOWNEY,2020-10-30,193.0,66.0,40.0,299.0
20,CA_DOWNEY,2020-11-06,220.0,87.0,44.0,351.0
21,CA_DOWNEY,2020-11-13,327.0,111.0,60.0,498.0
22,CA_DOWNEY,2020-11-20,433.0,193.0,53.0,679.0
23,CA_DOWNEY,2020-11-27,611.0,288.0,61.0,960.0
24,CA_DOWNEY,2020-12-04,736.0,342.0,99.0,1177.0
25,CA_DOWNEY,2020-12-11,990.0,475.0,154.0,1619.0
26,CA_DOWNEY,2020-12-18,1301.0,718.0,169.0,2188.0
27,CA_DOWNEY,2020-12-25,1600.0,866.0,164.0,2630.0
28,CA_DOWNEY,2021-01-01,1599.0,978.0,189.0,2766.0
29,CA_DOWNEY,2021-01-08,1688.0,973.0,216.0,2877.0
30,CA_DOWNEY,2021-01-15,1475.0,872.0,275.0,2622.0
31,CA_DOWNEY,2021-01-22,1244.0,646.0,301.0,2191.0
32,CA_DOWNEY,2021-01-29,970.0,430.0,294.0,1694.0
33,CA_DOWNEY,2021-02-05,812.0,236.0,268.0,1316.0
34,CA_DOWNEY,2021-02-12,646.0,179.0,247.0,1072.0
35,CA_DOWNEY,2021-02-19,508.0,127.0,190.0,825.0
36,CA_DOWNEY,2021-02-26,312.0,51.0,159.0,522.0
37,CA_DOWNEY,2021-03-05,254.0,20.0,133.0,407.0
38,CA_DOWNEY,2021-03-12,169.0,32.0,97.0,298.0
39,CA_DOWNEY,2021-03-19,147.0,50.0,99.0,296.0
40,CA_DOWNEY,2021-03-26,125.0,21.0,115.0,261.0
41,CA_DOWNEY,2021-04-02,141.0,25.0,107.0,273.0
42,CA_DOWNEY,2021-04-09,120.0,31.0,97.0,248.0
43,CA_DOWNEY,2021-04-16,107.0,20.0,76.0,203.0
44,CA_DOWNEY,2021-04-23,76.0,17.0,68.0,161.0
45,CA_DOWNEY,2021-04-30,67.0,11.0,52.0,130.0
46,CA_DOWNEY,2021-05-07,68.0,15.0,60.0,143.0
47,CA_DOWNEY,2021-05-14,105.0,20.0,71.0,196.0
48,CA_DOWNEY,2021-05-21,95.0,6.0,89.0,190.0
49,CA_DOWNEY,2021-05-28,95.0,7.0,61.0,163.0
50,CA_DOWNEY,2021-06-04,55.0,10.0,46.0,111.0
51,CA_DOWNEY,2021-06-11,23.0,11.0,35.0,69.0
52,CA_DOWNEY,2021-06-18,52.0,12.0,21.0,85.0
53,CA_DOWNEY,2021-06-25,79.0,11.0,23.0,113.0
54,CA_DOWNEY,2021-07-02,92.0,0.0,23.0,115.0
55,CA_DOWNEY,2021-07-09,80.0,11.0,17.0,108.0
56,CA_DOWNEY,2021-07-16,115.0,27.0,25.0,167.0
57,CA_DOWNEY,2021-07-23,213.0,43.0,35.0,291.0
58,CA_DOWNEY,2021-07-30,290.0,86.0,32.0,408.0
59,CA_DOWNEY,2021-08-06,360.0,97.0,41.0,498.0
60,CA_DOWNEY,2021-08-13,431.0,156.0,29.0,616.0
61,CA_DOWNEY,2021-08-20,319.0,182.0,38.0,539.0
62,CA_DOWNEY,2021-08-27,303.0,167.0,37.0,507.0
63,CA_DOWNEY,2021-09-03,285.0,139.0,44.0,468.0
64,CA_DOWNEY,2021-09-10,228.0,147.0,60.0,435.0
65,CA_DOWNEY,2021-09-17,197.0,133.0,58.0,388.0
66,CA_DOWNEY,2021-09-24,168.0,98.0,65.0,331.0
67,CA_DOWNEY,2021-10-01,116.0,61.0,71.0,248.0
68,CA_DOWNEY,2021-10-08,143.0,50.0,67.0,260.0
69,CA_DOWNEY,2021-10-15,118.0,36.0,50.0,204.0
70,CA_DOWNEY,2021-10-22,114.0,47.0,58.0,219.0
71,CA_DOWNEY,2021-10-29,146.0,38.0,49.0,233.0
72,CA_DOWNEY,2021-11-05,110.0,25.0,40.0,175.0
73,CA_DOWNEY,2021-11-12,70.0,45.0,32.0,147.0
74,CA_DOWNEY,2021-11-19,68.0,51.0,21.0,140.0
75,CA_DOWNEY,2021-11-26,104.0,53.0,18.0,175.0
76,CA_DOWNEY,2021-12-03,128.0,73.0,19.0,220.0
77,CA_DOWNEY,2021-12-10,129.0,59.0,34.0,222.0
78,CA_DOWNEY,2021-12-17,130.0,55.0,35.0,220.0
79,CA_DOWNEY,2021-12-24,189.0,72.0,43.0,304.0
80,CA_DOWNEY,2021-12-31,431.0,175.0,49.0,655.0
81,CA_DOWNEY,2022-01-07,661.0,324.0,97.0,1082.0
82,CA_DOWNEY,2022-01-14,751.0,428.0,122.0,1301.0
83,CA_DOWNEY,2022-01-21,667.0,421.0,147.0,1235.0
84,CA_DOWNEY,2022-01-28,584.0,357.0,186.0,1127.0
85,CA_DOWNEY,2022-02-04,404.0,251.0,210.0,865.0
86,CA_DOWNEY,2022-02-11,314.0,183.0,198.0,695.0
87,CA_DOWNEY,2022-02-18,221.0,93.0,170.0,484.0
88,CA_DOWNEY,2022-02-25,88.0,74.0,127.0,289.0
89,CA_DOWNEY,2022-03-04,92.0,38.0,84.0,214.0
90,CA_DOWNEY,2022-03-11,86.0,27.0,47.0,160.0
91,CA_DOWNEY,2022-03-18,71.0,23.0,44.0,138.0
92,CA_DOWNEY,2022-03-25,38.0,7.0,41.0,86.0
93,CA_DOWNEY,2022-04-01,44.0,10.0,35.0,89.0
94,CA_DOWNEY,2022-04-08,26.0,9.0,44.0,79.0
95,CA_DOWNEY,2022-04-15,34.0,0.0,35.0,69.0
96,CA_DOWNEY,2022-04-22,43.0,0.0,33.0,76.0
97,CA_DOWNEY,2022-04-29,49.0,9.0,21.0,79.0
98,CA_DOWNEY,2022-05-06,27.0,16.0,27.0,70.0
99,CA_DOWNEY,2022-05-13,45.0,25.0,42.0,112.0
100,CA_DOWNEY,2022-05-20,39.0,29.0,26.0,94.0
101,CA_DOWNEY,2022-05-27,41.0,33.0,27.0,101.0
102,CA_DOWNEY,2022-06-03,44.0,38.0,15.0,97.0
103,CA_DOWNEY,2022-06-10,55.0,43.0,14.0,112.0
104,CA_DOWNEY,2022-06-17,36.0,61.0,23.0,120.0
105,CA_DOWNEY,2022-06-24,62.0,74.0,46.0,182.0
106,CA_DOWNEY,2022-07-01,71.0,88.0,38.0,197.0
107,CA_DOWNEY,2022-07-08,121.0,68.0,45.0,234.0
108,CA_DOWNEY,2022-07-15,118.0,50.0,45.0,213.0
109,CA_DOWNEY,2022-07-22,119.0,64.0,53.0,236.0
110,CA_DOWNEY,2022-07-29,110.0,93.0,54.0,257.0
111,CA_DOWNEY,2022-08-05,86.0,58.0,67.0,211.0
112,CA_DOWNEY,2022-08-12,91.0,73.0,82.0,246.0
113,CA_DOWNEY,2022-08-19,145.0,55.0,101.0,301.0
114,CA_DOWNEY,2022-08-26,103.0,55.0,97.0,255.0
115,CA_DOWNEY,2022-09-02,81.0,49.0,72.0,202.0
116,CA_DOWNEY,2022-09-09,56.0,90.0,63.0,209.0
117,CA_DOWNEY,2022-09-16,42.0,62.0,49.0,153.0
118,CA_DOWNEY,2022-09-23,38.0,56.0,61.0,155.0
119,CA_DOWNEY,2022-09-30,38.0,59.0,59.0,156.0
120,CA_DOWNEY,2022-10-07,28.0,33.0,40.0,101.0
121,CA_DOWNEY,2022-10-14,19.0,40.0,39.0,98.0
122,CA_DOWNEY,2022-10-21,15.0,36.0,42.0,93.0
