,loc,datetime,230024,230053,230104,230165,230273,total_cnts
64,MI_DETROIT,2021-10-08,110.0,305.0,78.0,187.0,118.0,798.0
65,MI_DETROIT,2021-10-15,119.0,380.0,76.0,237.0,116.0,928.0
66,MI_DETROIT,2021-10-22,116.0,448.0,48.0,237.0,76.0,931.0
67,MI_DETROIT,2021-10-29,132.0,404.0,58.0,279.0,123.0,1005.0
68,MI_DETROIT,2021-11-05,184.0,386.0,71.0,288.0,160.0,1096.0
69,MI_DETROIT,2021-11-12,194.0,435.0,106.0,368.0,196.0,1305.0
70,MI_DETROIT,2021-11-19,279.0,552.0,142.0,548.0,265.0,1786.0
71,MI_DETROIT,2021-11-26,332.0,585.0,192.0,589.0,311.0,2020.0
72,MI_DETROIT,2021-12-03,352.0,705.0,213.0,629.0,324.0,2243.0
73,MI_DETROIT,2021-12-10,346.0,820.0,192.0,696.0,369.0,2449.0
74,MI_DETROIT,2021-12-17,359.0,739.0,181.0,664.0,357.0,2323.0
75,MI_DETROIT,2021-12-24,461.0,779.0,221.0,676.0,331.0,2517.0
76,MI_DETROIT,2021-12-31,597.0,922.0,278.0,896.0,419.0,3146.0
77,MI_DETROIT,2022-01-07,693.0,1113.0,310.0,999.0,445.0,3591.0
78,MI_DETROIT,2022-01-14,666.0,1139.0,327.0,890.0,516.0,3582.0
79,MI_DETROIT,2022-01-21,584.0,1022.0,284.0,698.0,448.0,3101.0
80,MI_DETROIT,2022-01-28,466.0,820.0,294.0,512.0,406.0,2554.0
81,MI_DETROIT,2022-02-04,396.0,663.0,192.0,399.0,325.0,2008.0
82,MI_DETROIT,2022-02-11,328.0,461.0,120.0,249.0,212.0,1413.0
83,MI_DETROIT,2022-02-18,218.0,322.0,114.0,190.0,135.0,1018.0
84,MI_DETROIT,2022-02-25,136.0,269.0,91.0,100.0,103.0,728.0
85,MI_DETROIT,2022-03-04,106.0,210.0,63.0,20.0,108.0,525.0
86,MI_DETROIT,2022-03-11,86.0,175.0,53.0,43.0,94.0,465.0
87,MI_DETROIT,2022-03-18,48.0,176.0,56.0,44.0,74.0,413.0
88,MI_DETROIT,2022-03-25,6.0,139.0,50.0,42.0,71.0,324.0
89,MI_DETROIT,2022-04-01,38.0,130.0,38.0,26.0,55.0,294.0
90,MI_DETROIT,2022-04-08,46.0,108.0,39.0,35.0,74.0,302.0
91,MI_DETROIT,2022-04-15,25.0,101.0,31.0,58.0,63.0,278.0
92,MI_DETROIT,2022-04-22,45.0,142.0,21.0,62.0,62.0,332.0
93,MI_DETROIT,2022-04-29,61.0,210.0,28.0,91.0,74.0,476.0
94,MI_DETROIT,2022-05-06,60.0,177.0,34.0,104.0,52.0,437.0
95,MI_DETROIT,2022-05-13,57.0,201.0,62.0,120.0,62.0,515.0
96,MI_DETROIT,2022-05-20,86.0,209.0,53.0,141.0,83.0,587.0
97,MI_DETROIT,2022-05-27,96.0,163.0,47.0,113.0,119.0,555.0
98,MI_DETROIT,2022-06-03,116.0,192.0,51.0,109.0,109.0,585.0
99,MI_DETROIT,2022-06-10,91.0,174.0,40.0,124.0,83.0,512.0
100,MI_DETROIT,2022-06-17,53.0,167.0,45.0,109.0,52.0,432.0
101,MI_DETROIT,2022-06-24,54.0,178.0,38.0,74.0,20.0,379.0
102,MI_DETROIT,2022-07-01,55.0,157.0,33.0,88.0,18.0,351.0
103,MI_DETROIT,2022-07-08,56.0,193.0,49.0,103.0,35.0,436.0
104,MI_DETROIT,2022-07-15,38.0,204.0,54.0,100.0,35.0,442.0
105,MI_DETROIT,2022-07-22,61.0,179.0,55.0,122.0,42.0,477.0
106,MI_DETROIT,2022-07-29,44.0,170.0,51.0,118.0,57.0,440.0
107,MI_DETROIT,2022-08-05,73.0,166.0,33.0,118.0,61.0,451.0
108,MI_DETROIT,2022-08-12,97.0,180.0,34.0,167.0,92.0,585.0
109,MI_DETROIT,2022-08-19,85.0,148.0,41.0,203.0,130.0,619.0
110,MI_DETROIT,2022-08-26,50.0,171.0,48.0,168.0,133.0,580.0
111,MI_DETROIT,2022-09-02,74.0,241.0,26.0,187.0,123.0,661.0
112,MI_DETROIT,2022-09-09,89.0,228.0,33.0,158.0,112.0,637.0
113,MI_DETROIT,2022-09-16,76.0,205.0,32.0,141.0,107.0,569.0
114,MI_DETROIT,2022-09-23,108.0,251.0,32.0,105.0,147.0,654.0
115,MI_DETROIT,2022-09-30,70.0,260.0,31.0,124.0,155.0,658.0
116,MI_DETROIT,2022-10-07,79.0,222.0,58.0,137.0,140.0,656.0
117,MI_DETROIT,2022-10-14,93.0,191.0,66.0,207.0,130.0,715.0
118,MI_DETROIT,2022-10-21,123.0,195.0,62.0,257.0,142.0,803.0
119,MI_DETROIT,2022-10-28,180.0,201.0,28.0,245.0,118.0,789.0
120,MI_DETROIT,2022-11-04,158.0,255.0,39.0,170.0,102.0,750.0
121,MI_DETROIT,2022-11-11,123.0,227.0,65.0,150.0,101.0,688.0
122,MI_DETROIT,2022-11-18,133.0,180.0,93.0,149.0,98.0,670.0
123,MI_DETROIT,2022-11-25,142.0,205.0,53.0,137.0,97.0,658.0
124,MI_DETROIT,2022-12-02,160.0,282.0,29.0,180.0,106.0,772.0
125,MI_DETROIT,2022-12-09,213.0,309.0,42.0,176.0,88.0,834.0
126,MI_DETROIT,2022-12-16,211.0,313.0,23.0,201.0,100.0,853.0
127,MI_DETROIT,2022-12-23,202.0,306.0,20.0,218.0,103.0,860.0
128,MI_DETROIT,2022-12-30,200.0,305.0,52.0,212.0,80.0,870.0
129,MI_DETROIT,2023-01-06,164.0,284.0,52.0,263.0,73.0,851.0
130,MI_DETROIT,2023-01-13,110.0,285.0,40.0,208.0,95.0,749.0
131,MI_DETROIT,2023-01-20,127.0,230.0,7.0,188.0,84.0,643.0
132,MI_DETROIT,2023-01-27,115.0,197.0,15.0,104.0,84.0,532.0
133,MI_DETROIT,2023-02-03,110.0,211.0,24.0,96.0,108.0,571.0
134,MI_DETROIT,2023-02-10,90.0,177.0,44.0,78.0,85.0,496.0
135,MI_DETROIT,2023-02-17,107.0,207.0,30.0,50.0,72.0,496.0
136,MI_DETROIT,2023-02-24,103.0,222.0,56.0,45.0,55.0,494.0
137,MI_DETROIT,2023-03-03,0.0,80.0,0.0,33.0,0.0,119.0
