,loc,datetime,330140,330203,330241,total_cnts
0,NY_SYRACUSE,2020-07-10,36.0,0.0,14.0,50.0
1,NY_SYRACUSE,2020-07-17,114.0,0.0,92.0,206.0
2,NY_SYRACUSE,2020-07-24,66.0,0.0,94.0,160.0
3,NY_SYRACUSE,2020-07-31,24.0,0.0,40.0,64.0
4,NY_SYRACUSE,2020-08-07,13.0,0.0,32.0,45.0
5,NY_SYRACUSE,2020-08-14,11.0,0.0,39.0,50.0
6,NY_SYRACUSE,2020-08-21,11.0,0.0,48.0,59.0
7,NY_SYRACUSE,2020-08-28,17.0,6.0,46.0,69.0
8,NY_SYRACUSE,2020-09-04,37.0,25.0,11.0,73.0
9,NY_SYRACUSE,2020-09-11,16.0,22.0,25.0,63.0
10,NY_SYRACUSE,2020-09-18,9.0,30.0,24.0,63.0
11,NY_SYRACUSE,2020-09-25,30.0,0.0,34.0,64.0
12,NY_SYRACUSE,2020-10-02,41.0,0.0,68.0,109.0
13,NY_SYRACUSE,2020-10-09,34.0,21.0,70.0,125.0
14,NY_SYRACUSE,2020-10-16,34.0,34.0,67.0,135.0
15,NY_SYRACUSE,2020-10-23,65.0,39.0,105.0,209.0
16,NY_SYRACUSE,2020-10-30,90.0,32.0,144.0,266.0
17,NY_SYRACUSE,2020-11-06,163.0,82.0,195.0,440.0
18,NY_SYRACUSE,2020-11-13,191.0,171.0,275.0,637.0
19,NY_SYRACUSE,2020-11-20,220.0,261.0,410.0,891.0
20,NY_SYRACUSE,2020-11-27,289.0,352.0,543.0,1184.0
21,NY_SYRACUSE,2020-12-04,510.0,379.0,762.0,1651.0
22,NY_SYRACUSE,2020-12-11,622.0,385.0,943.0,1950.0
23,NY_SYRACUSE,2020-12-18,992.0,517.0,1205.0,2714.0
24,NY_SYRACUSE,2020-12-25,763.0,499.0,1115.0,2377.0
25,NY_SYRACUSE,2021-01-01,807.0,479.0,1048.0,2334.0
26,NY_SYRACUSE,2021-01-08,676.0,424.0,792.0,1892.0
27,NY_SYRACUSE,2021-01-15,561.0,383.0,697.0,1641.0
28,NY_SYRACUSE,2021-01-22,461.0,359.0,523.0,1343.0
29,NY_SYRACUSE,2021-01-29,330.0,325.0,481.0,1136.0
30,NY_SYRACUSE,2021-02-05,264.0,233.0,505.0,1002.0
31,NY_SYRACUSE,2021-02-12,252.0,182.0,369.0,803.0
32,NY_SYRACUSE,2021-02-19,198.0,136.0,218.0,552.0
33,NY_SYRACUSE,2021-02-26,141.0,55.0,185.0,381.0
34,NY_SYRACUSE,2021-03-05,131.0,78.0,136.0,345.0
35,NY_SYRACUSE,2021-03-12,94.0,79.0,92.0,265.0
36,NY_SYRACUSE,2021-03-19,78.0,80.0,93.0,251.0
37,NY_SYRACUSE,2021-03-26,94.0,82.0,99.0,275.0
38,NY_SYRACUSE,2021-04-02,119.0,76.0,103.0,298.0
39,NY_SYRACUSE,2021-04-09,106.0,104.0,166.0,376.0
