,loc,datetime,050174,050291,050690,total_cnts
139,CA_SANTA ROSA,2020-04-03,0.0,0.0,6.0,6.0
140,CA_SANTA ROSA,2020-04-10,0.0,0.0,7.0,7.0
0,CA_SANTA ROSA,2020-07-10,34.0,11.0,6.0,51.0
1,CA_SANTA ROSA,2020-07-17,87.0,44.0,18.0,149.0
2,CA_SANTA ROSA,2020-07-24,85.0,23.0,61.0,169.0
3,CA_SANTA ROSA,2020-07-31,83.0,27.0,53.0,163.0
4,CA_SANTA ROSA,2020-08-07,88.0,40.0,58.0,186.0
5,CA_SANTA ROSA,2020-08-14,82.0,53.0,64.0,199.0
6,CA_SANTA ROSA,2020-08-21,96.0,45.0,75.0,216.0
7,CA_SANTA ROSA,2020-08-28,102.0,30.0,60.0,192.0
8,CA_SANTA ROSA,2020-09-04,55.0,50.0,87.0,192.0
9,CA_SANTA ROSA,2020-09-11,83.0,45.0,81.0,209.0
10,CA_SANTA ROSA,2020-09-18,75.0,14.0,26.0,115.0
11,CA_SANTA ROSA,2020-09-25,61.0,12.0,38.0,111.0
12,CA_SANTA ROSA,2020-10-02,80.0,10.0,72.0,162.0
13,CA_SANTA ROSA,2020-10-09,85.0,15.0,59.0,159.0
14,CA_SANTA ROSA,2020-10-16,57.0,27.0,58.0,142.0
15,CA_SANTA ROSA,2020-10-23,69.0,25.0,81.0,175.0
16,CA_SANTA ROSA,2020-10-30,49.0,22.0,67.0,138.0
17,CA_SANTA ROSA,2020-11-06,66.0,19.0,63.0,148.0
18,CA_SANTA ROSA,2020-11-13,47.0,23.0,48.0,118.0
19,CA_SANTA ROSA,2020-11-20,48.0,28.0,88.0,164.0
20,CA_SANTA ROSA,2020-11-27,62.0,58.0,80.0,200.0
21,CA_SANTA ROSA,2020-12-04,92.0,56.0,160.0,308.0
22,CA_SANTA ROSA,2020-12-11,134.0,78.0,220.0,432.0
23,CA_SANTA ROSA,2020-12-18,157.0,83.0,203.0,443.0
24,CA_SANTA ROSA,2020-12-25,225.0,93.0,180.0,498.0
25,CA_SANTA ROSA,2021-01-01,322.0,109.0,212.0,643.0
26,CA_SANTA ROSA,2021-01-08,301.0,76.0,194.0,571.0
27,CA_SANTA ROSA,2021-01-15,292.0,90.0,180.0,562.0
28,CA_SANTA ROSA,2021-01-22,261.0,73.0,211.0,545.0
29,CA_SANTA ROSA,2021-01-29,164.0,53.0,181.0,398.0
30,CA_SANTA ROSA,2021-02-05,141.0,40.0,150.0,331.0
31,CA_SANTA ROSA,2021-02-12,144.0,52.0,92.0,288.0
32,CA_SANTA ROSA,2021-02-19,91.0,52.0,84.0,227.0
33,CA_SANTA ROSA,2021-02-26,60.0,29.0,52.0,141.0
34,CA_SANTA ROSA,2021-03-05,40.0,40.0,37.0,117.0
35,CA_SANTA ROSA,2021-03-12,47.0,33.0,53.0,133.0
36,CA_SANTA ROSA,2021-03-19,44.0,26.0,28.0,98.0
37,CA_SANTA ROSA,2021-03-26,45.0,30.0,19.0,94.0
38,CA_SANTA ROSA,2021-04-02,47.0,6.0,24.0,77.0
39,CA_SANTA ROSA,2021-04-09,28.0,16.0,20.0,64.0
40,CA_SANTA ROSA,2021-04-16,31.0,35.0,24.0,90.0
41,CA_SANTA ROSA,2021-04-23,31.0,19.0,36.0,86.0
42,CA_SANTA ROSA,2021-04-30,22.0,15.0,16.0,53.0
43,CA_SANTA ROSA,2021-05-07,20.0,5.0,13.0,38.0
