,loc,datetime,450651,450771,450890,total_cnts
0,TX_PLANO,2020-07-10,112.0,48.0,0.0,160.0
1,TX_PLANO,2020-07-17,335.0,168.0,18.0,521.0
2,TX_PLANO,2020-07-24,355.0,115.0,82.0,583.0
3,TX_PLANO,2020-07-31,226.0,124.0,100.0,469.0
4,TX_PLANO,2020-08-07,176.0,119.0,105.0,424.0
5,TX_PLANO,2020-08-14,161.0,87.0,64.0,340.0
6,TX_PLANO,2020-08-21,132.0,62.0,42.0,297.0
7,TX_PLANO,2020-08-28,122.0,52.0,55.0,252.0
8,TX_PLANO,2020-09-04,122.0,30.0,60.0,237.0
9,TX_PLANO,2020-09-11,128.0,33.0,60.0,243.0
10,TX_PLANO,2020-09-18,143.0,89.0,70.0,324.0
11,TX_PLANO,2020-09-25,131.0,87.0,58.0,300.0
12,TX_PLANO,2020-10-02,148.0,91.0,65.0,315.0
13,TX_PLANO,2020-10-09,145.0,96.0,114.0,377.0
14,TX_PLANO,2020-10-16,191.0,133.0,121.0,501.0
15,TX_PLANO,2020-10-23,275.0,160.0,102.0,598.0
16,TX_PLANO,2020-10-30,282.0,176.0,107.0,634.0
17,TX_PLANO,2020-11-06,293.0,233.0,161.0,758.0
18,TX_PLANO,2020-11-13,401.0,321.0,200.0,1028.0
19,TX_PLANO,2020-11-20,360.0,307.0,197.0,1000.0
20,TX_PLANO,2020-11-27,378.0,270.0,201.0,966.0
21,TX_PLANO,2020-12-04,427.0,333.0,225.0,1106.0
22,TX_PLANO,2020-12-11,442.0,463.0,243.0,1284.0
23,TX_PLANO,2020-12-18,532.0,467.0,301.0,1433.0
24,TX_PLANO,2020-12-25,617.0,561.0,336.0,1663.0
25,TX_PLANO,2021-01-01,668.0,589.0,324.0,1745.0
26,TX_PLANO,2021-01-08,691.0,583.0,336.0,1762.0
27,TX_PLANO,2021-01-15,714.0,484.0,293.0,1615.0
28,TX_PLANO,2021-01-22,642.0,440.0,322.0,1545.0
29,TX_PLANO,2021-01-29,547.0,392.0,269.0,1352.0
