,loc,datetime,100001,100040,100088,100151,100179,100307,total_cnts
60,FL_JACKSONVILLE,2021-09-03,878.0,766.0,1662.0,381.0,760.0,369.0,4856.0
61,FL_JACKSONVILLE,2021-09-10,703.0,711.0,1251.0,270.0,680.0,245.0,3881.0
62,FL_JACKSONVILLE,2021-09-17,449.0,550.0,929.0,142.0,485.0,179.0,2734.0
63,FL_JACKSONVILLE,2021-09-24,362.0,369.0,704.0,76.0,408.0,76.0,1995.0
64,FL_JACKSONVILLE,2021-10-01,258.0,241.0,423.0,63.0,278.0,59.0,1322.0
65,FL_JACKSONVILLE,2021-10-08,193.0,167.0,328.0,64.0,212.0,72.0,1036.0
66,FL_JACKSONVILLE,2021-10-15,153.0,127.0,279.0,23.0,160.0,61.0,803.0
67,FL_JACKSONVILLE,2021-10-22,122.0,62.0,197.0,44.0,145.0,50.0,620.0
68,FL_JACKSONVILLE,2021-10-29,141.0,31.0,149.0,36.0,96.0,44.0,497.0
69,FL_JACKSONVILLE,2021-11-05,100.0,42.0,105.0,29.0,92.0,17.0,385.0
70,FL_JACKSONVILLE,2021-11-12,41.0,49.0,104.0,29.0,79.0,15.0,317.0
71,FL_JACKSONVILLE,2021-11-19,35.0,36.0,72.0,24.0,99.0,25.0,291.0
72,FL_JACKSONVILLE,2021-11-26,56.0,18.0,64.0,50.0,76.0,5.0,269.0
73,FL_JACKSONVILLE,2021-12-03,47.0,18.0,47.0,67.0,73.0,4.0,256.0
74,FL_JACKSONVILLE,2021-12-10,61.0,14.0,80.0,60.0,72.0,0.0,287.0
75,FL_JACKSONVILLE,2021-12-17,75.0,49.0,109.0,74.0,48.0,0.0,355.0
76,FL_JACKSONVILLE,2021-12-24,134.0,100.0,247.0,88.0,86.0,45.0,700.0
77,FL_JACKSONVILLE,2021-12-31,460.0,266.0,495.0,166.0,215.0,102.0,1704.0
78,FL_JACKSONVILLE,2022-01-07,775.0,366.0,822.0,261.0,334.0,252.0,2810.0
79,FL_JACKSONVILLE,2022-01-14,939.0,539.0,1102.0,301.0,451.0,312.0,3644.0
80,FL_JACKSONVILLE,2022-01-21,1036.0,571.0,1295.0,324.0,444.0,260.0,3930.0
81,FL_JACKSONVILLE,2022-01-28,886.0,571.0,1337.0,306.0,423.0,228.0,3751.0
82,FL_JACKSONVILLE,2022-02-04,653.0,533.0,1217.0,232.0,430.0,192.0,3257.0
83,FL_JACKSONVILLE,2022-02-11,460.0,336.0,928.0,186.0,250.0,120.0,2280.0
84,FL_JACKSONVILLE,2022-02-18,289.0,181.0,612.0,168.0,249.0,63.0,1562.0
85,FL_JACKSONVILLE,2022-02-25,224.0,154.0,411.0,102.0,153.0,91.0,1135.0
86,FL_JACKSONVILLE,2022-03-04,146.0,96.0,282.0,112.0,102.0,58.0,796.0
87,FL_JACKSONVILLE,2022-03-11,76.0,41.0,206.0,84.0,81.0,31.0,519.0
88,FL_JACKSONVILLE,2022-03-18,90.0,22.0,151.0,67.0,69.0,9.0,408.0
89,FL_JACKSONVILLE,2022-03-25,50.0,17.0,116.0,27.0,41.0,18.0,269.0
90,FL_JACKSONVILLE,2022-04-01,21.0,5.0,128.0,24.0,21.0,10.0,209.0
91,FL_JACKSONVILLE,2022-04-08,40.0,11.0,101.0,56.0,33.0,12.0,253.0
92,FL_JACKSONVILLE,2022-04-15,66.0,0.0,108.0,43.0,31.0,15.0,263.0
93,FL_JACKSONVILLE,2022-04-22,58.0,0.0,105.0,25.0,46.0,13.0,247.0
94,FL_JACKSONVILLE,2022-04-29,76.0,8.0,93.0,39.0,34.0,17.0,267.0
95,FL_JACKSONVILLE,2022-05-06,70.0,9.0,105.0,36.0,25.0,19.0,264.0
96,FL_JACKSONVILLE,2022-05-13,81.0,15.0,138.0,62.0,44.0,23.0,363.0
97,FL_JACKSONVILLE,2022-05-20,106.0,39.0,138.0,61.0,55.0,29.0,428.0
98,FL_JACKSONVILLE,2022-05-27,136.0,55.0,167.0,78.0,36.0,8.0,480.0
99,FL_JACKSONVILLE,2022-06-03,146.0,55.0,200.0,88.0,62.0,18.0,569.0
100,FL_JACKSONVILLE,2022-06-10,177.0,82.0,257.0,101.0,89.0,25.0,731.0
101,FL_JACKSONVILLE,2022-06-17,237.0,73.0,331.0,150.0,83.0,37.0,911.0
102,FL_JACKSONVILLE,2022-06-24,259.0,70.0,338.0,135.0,145.0,33.0,980.0
103,FL_JACKSONVILLE,2022-07-01,232.0,75.0,268.0,142.0,150.0,53.0,920.0
104,FL_JACKSONVILLE,2022-07-08,272.0,121.0,353.0,131.0,176.0,63.0,1116.0
105,FL_JACKSONVILLE,2022-07-15,320.0,105.0,405.0,137.0,193.0,79.0,1239.0
106,FL_JACKSONVILLE,2022-07-22,321.0,137.0,500.0,137.0,202.0,100.0,1397.0
107,FL_JACKSONVILLE,2022-07-29,324.0,232.0,510.0,132.0,220.0,95.0,1513.0
108,FL_JACKSONVILLE,2022-08-05,338.0,163.0,554.0,137.0,215.0,107.0,1514.0
109,FL_JACKSONVILLE,2022-08-12,248.0,118.0,464.0,109.0,237.0,76.0,1252.0
110,FL_JACKSONVILLE,2022-08-19,200.0,120.0,546.0,126.0,210.0,52.0,1254.0
111,FL_JACKSONVILLE,2022-08-26,208.0,153.0,470.0,139.0,166.0,67.0,1203.0
112,FL_JACKSONVILLE,2022-09-02,178.0,129.0,471.0,102.0,128.0,59.0,1067.0
113,FL_JACKSONVILLE,2022-09-09,148.0,89.0,459.0,100.0,157.0,44.0,997.0
114,FL_JACKSONVILLE,2022-09-16,118.0,63.0,408.0,90.0,133.0,21.0,833.0
115,FL_JACKSONVILLE,2022-09-23,139.0,25.0,334.0,66.0,108.0,20.0,692.0
116,FL_JACKSONVILLE,2022-09-30,108.0,53.0,257.0,76.0,96.0,18.0,608.0
117,FL_JACKSONVILLE,2022-10-07,70.0,22.0,225.0,34.0,69.0,32.0,452.0
118,FL_JACKSONVILLE,2022-10-14,81.0,38.0,239.0,41.0,40.0,18.0,457.0
119,FL_JACKSONVILLE,2022-10-21,92.0,14.0,255.0,27.0,22.0,10.0,420.0
120,FL_JACKSONVILLE,2022-10-28,99.0,13.0,220.0,52.0,20.0,9.0,413.0
121,FL_JACKSONVILLE,2022-11-04,68.0,8.0,226.0,66.0,15.0,12.0,395.0
122,FL_JACKSONVILLE,2022-11-11,69.0,10.0,214.0,36.0,21.0,27.0,377.0
123,FL_JACKSONVILLE,2022-11-18,93.0,8.0,192.0,34.0,15.0,19.0,361.0
124,FL_JACKSONVILLE,2022-11-25,97.0,33.0,186.0,48.0,14.0,27.0,405.0
125,FL_JACKSONVILLE,2022-12-02,106.0,58.0,258.0,45.0,62.0,24.0,553.0
126,FL_JACKSONVILLE,2022-12-09,128.0,47.0,257.0,62.0,52.0,53.0,599.0
127,FL_JACKSONVILLE,2022-12-16,191.0,58.0,256.0,20.0,72.0,40.0,637.0
128,FL_JACKSONVILLE,2022-12-23,165.0,69.0,275.0,41.0,57.0,34.0,641.0
129,FL_JACKSONVILLE,2022-12-30,176.0,75.0,323.0,100.0,122.0,81.0,877.0
130,FL_JACKSONVILLE,2023-01-06,107.0,102.0,388.0,90.0,94.0,56.0,843.0
131,FL_JACKSONVILLE,2023-01-13,101.0,104.0,397.0,74.0,97.0,63.0,840.0
132,FL_JACKSONVILLE,2023-01-20,149.0,98.0,347.0,89.0,126.0,68.0,877.0
133,FL_JACKSONVILLE,2023-01-27,134.0,88.0,268.0,96.0,109.0,54.0,749.0
134,FL_JACKSONVILLE,2023-02-03,85.0,45.0,273.0,39.0,95.0,26.0,563.0
135,FL_JACKSONVILLE,2023-02-10,62.0,59.0,269.0,83.0,78.0,31.0,582.0
136,FL_JACKSONVILLE,2023-02-17,62.0,50.0,201.0,66.0,62.0,12.0,453.0
137,FL_JACKSONVILLE,2023-02-24,61.0,43.0,163.0,59.0,42.0,23.0,391.0
138,FL_JACKSONVILLE,2023-03-03,24.0,18.0,25.0,22.0,38.0,11.0,138.0
