,state,date,04013,04015,04017,04019,04021,04025,04027,total_cnts
119,AZ,2021-06-22,15,1.0,0.0,1.0,1.0,0.0,1.0,23.0
120,AZ,2021-06-23,21,1.0,0.0,1.0,1.0,1.0,0.0,28.0
465,AZ,2021-06-24,22,1.0,1.0,1.0,5.0,1.0,0.0,33.0
644,AZ,2021-06-25,11,1.0,0.0,0.0,4.0,0.0,0.0,16.0
645,AZ,2021-06-26,16,1.0,0.0,0.0,4.0,1.0,1.0,23.0
568,AZ,2021-06-27,12,1.0,1.0,0.0,1.0,0.0,0.0,16.0
328,AZ,2021-06-28,14,1.0,0.0,5.0,4.0,0.0,0.0,26.0
466,AZ,2021-06-29,20,1.0,0.0,1.0,1.0,0.0,0.0,24.0
533,AZ,2021-06-30,18,5.0,0.0,1.0,1.0,1.0,0.0,28.0
329,AZ,2021-07-01,27,1.0,1.0,1.0,1.0,1.0,1.0,36.0
330,AZ,2021-07-02,22,6.0,0.0,1.0,5.0,1.0,0.0,37.0
467,AZ,2021-07-03,14,1.0,0.0,0.0,1.0,1.0,1.0,20.0
468,AZ,2021-07-04,13,1.0,0.0,5.0,1.0,0.0,0.0,21.0
469,AZ,2021-07-05,19,1.0,1.0,1.0,0.0,0.0,0.0,24.0
470,AZ,2021-07-06,17,5.0,0.0,1.0,1.0,0.0,1.0,28.0
331,AZ,2021-07-07,21,8.0,1.0,1.0,1.0,1.0,1.0,36.0
646,AZ,2021-07-08,31,7.0,0.0,1.0,4.0,1.0,0.0,45.0
534,AZ,2021-07-09,25,4.0,0.0,4.0,1.0,1.0,1.0,38.0
647,AZ,2021-07-10,28,4.0,1.0,1.0,9.0,0.0,1.0,44.0
471,AZ,2021-07-11,35,1.0,1.0,1.0,1.0,1.0,0.0,42.0
472,AZ,2021-07-12,35,1.0,0.0,1.0,6.0,1.0,0.0,45.0
121,AZ,2021-07-13,32,1.0,0.0,1.0,6.0,0.0,0.0,42.0
122,AZ,2021-07-14,50,6.0,0.0,5.0,7.0,5.0,0.0,75.0
123,AZ,2021-07-15,57,4.0,1.0,1.0,6.0,4.0,1.0,77.0
124,AZ,2021-07-16,43,1.0,0.0,1.0,1.0,1.0,0.0,50.0
125,AZ,2021-07-17,44,6.0,1.0,4.0,5.0,1.0,0.0,63.0
473,AZ,2021-07-18,41,1.0,0.0,1.0,4.0,1.0,0.0,50.0
474,AZ,2021-07-19,34,6.0,1.0,1.0,4.0,1.0,0.0,49.0
475,AZ,2021-07-20,53,4.0,1.0,1.0,6.0,5.0,1.0,73.0
476,AZ,2021-07-21,38,5.0,1.0,1.0,4.0,1.0,0.0,52.0
332,AZ,2021-07-22,36,5.0,1.0,1.0,6.0,1.0,1.0,53.0
477,AZ,2021-07-23,55,4.0,0.0,0.0,5.0,1.0,1.0,70.0
478,AZ,2021-07-24,42,8.0,1.0,1.0,1.0,1.0,1.0,57.0
126,AZ,2021-07-25,56,6.0,1.0,1.0,8.0,1.0,1.0,77.0
127,AZ,2021-07-26,68,6.0,0.0,1.0,7.0,5.0,0.0,89.0
128,AZ,2021-07-27,64,5.0,1.0,1.0,7.0,8.0,0.0,90.0
129,AZ,2021-07-28,61,5.0,1.0,1.0,5.0,5.0,0.0,80.0
535,AZ,2021-07-29,60,4.0,1.0,1.0,11.0,0.0,0.0,78.0
130,AZ,2021-07-30,65,4.0,1.0,1.0,8.0,4.0,0.0,88.0
131,AZ,2021-07-31,63,9.0,1.0,4.0,7.0,6.0,1.0,97.0
132,AZ,2021-08-01,84,7.0,1.0,1.0,12.0,1.0,1.0,109.0
333,AZ,2021-08-02,75,8.0,1.0,1.0,15.0,1.0,1.0,108.0
133,AZ,2021-08-03,98,9.0,1.0,5.0,24.0,1.0,1.0,142.0
134,AZ,2021-08-04,96,11.0,1.0,4.0,18.0,6.0,1.0,141.0
536,AZ,2021-08-05,80,7.0,1.0,5.0,16.0,1.0,4.0,117.0
334,AZ,2021-08-06,75,7.0,1.0,8.0,12.0,1.0,1.0,107.0
648,AZ,2021-08-07,91,12.0,1.0,9.0,12.0,6.0,1.0,132.0
135,AZ,2021-08-08,82,11.0,1.0,6.0,14.0,6.0,1.0,126.0
335,AZ,2021-08-09,93,9.0,1.0,6.0,16.0,8.0,1.0,138.0
136,AZ,2021-08-10,85,7.0,1.0,8.0,20.0,5.0,1.0,130.0
137,AZ,2021-08-11,98,7.0,1.0,7.0,16.0,6.0,1.0,138.0
138,AZ,2021-08-12,100,14.0,1.0,9.0,14.0,8.0,1.0,152.0
139,AZ,2021-08-13,103,9.0,1.0,8.0,12.0,1.0,1.0,140.0
140,AZ,2021-08-14,99,5.0,1.0,6.0,20.0,5.0,0.0,139.0
141,AZ,2021-08-15,100,8.0,0.0,12.0,18.0,4.0,0.0,148.0
142,AZ,2021-08-16,103,8.0,1.0,8.0,15.0,6.0,1.0,146.0
143,AZ,2021-08-17,116,6.0,5.0,8.0,18.0,6.0,1.0,164.0
144,AZ,2021-08-18,99,11.0,0.0,7.0,27.0,7.0,1.0,157.0
145,AZ,2021-08-19,122,6.0,1.0,1.0,27.0,4.0,1.0,166.0
146,AZ,2021-08-20,111,8.0,1.0,5.0,22.0,9.0,1.0,161.0
147,AZ,2021-08-21,121,5.0,0.0,8.0,20.0,5.0,1.0,165.0
148,AZ,2021-08-22,108,8.0,1.0,7.0,20.0,1.0,5.0,155.0
149,AZ,2021-08-23,134,6.0,1.0,7.0,18.0,5.0,0.0,176.0
150,AZ,2021-08-24,137,5.0,1.0,6.0,21.0,7.0,0.0,180.0
151,AZ,2021-08-25,154,6.0,1.0,8.0,23.0,8.0,1.0,208.0
152,AZ,2021-08-26,126,10.0,1.0,8.0,20.0,9.0,0.0,183.0
153,AZ,2021-08-27,138,9.0,1.0,1.0,15.0,6.0,1.0,177.0
154,AZ,2021-08-28,113,7.0,1.0,8.0,10.0,4.0,0.0,151.0
155,AZ,2021-08-29,127,8.0,1.0,10.0,16.0,1.0,1.0,174.0
156,AZ,2021-08-30,134,8.0,4.0,8.0,14.0,5.0,1.0,180.0
157,AZ,2021-08-31,140,5.0,1.0,8.0,20.0,1.0,1.0,183.0
158,AZ,2021-09-01,153,8.0,5.0,6.0,23.0,6.0,1.0,205.0
159,AZ,2021-09-02,112,8.0,1.0,8.0,28.0,6.0,1.0,173.0
160,AZ,2021-09-03,135,9.0,4.0,8.0,21.0,1.0,1.0,187.0
479,AZ,2021-09-04,133,9.0,0.0,1.0,19.0,5.0,1.0,171.0
161,AZ,2021-09-05,122,7.0,1.0,9.0,22.0,1.0,1.0,168.0
162,AZ,2021-09-06,135,8.0,1.0,7.0,19.0,9.0,1.0,185.0
163,AZ,2021-09-07,133,11.0,5.0,4.0,16.0,4.0,1.0,181.0
164,AZ,2021-09-08,133,5.0,1.0,8.0,20.0,6.0,1.0,181.0
336,AZ,2021-09-09,118,6.0,4.0,9.0,16.0,6.0,0.0,163.0
165,AZ,2021-09-10,112,7.0,1.0,9.0,13.0,4.0,0.0,156.0
166,AZ,2021-09-11,98,8.0,1.0,9.0,14.0,8.0,0.0,148.0
480,AZ,2021-09-12,114,6.0,1.0,15.0,19.0,4.0,1.0,164.0
167,AZ,2021-09-13,136,9.0,1.0,16.0,8.0,1.0,0.0,183.0
168,AZ,2021-09-14,130,9.0,1.0,15.0,14.0,1.0,1.0,180.0
169,AZ,2021-09-15,128,4.0,6.0,13.0,11.0,1.0,1.0,172.0
337,AZ,2021-09-16,102,1.0,1.0,16.0,14.0,4.0,1.0,149.0
170,AZ,2021-09-17,122,9.0,1.0,11.0,16.0,1.0,1.0,169.0
171,AZ,2021-09-18,114,4.0,1.0,8.0,11.0,5.0,1.0,152.0
172,AZ,2021-09-19,128,6.0,1.0,9.0,12.0,7.0,1.0,168.0
173,AZ,2021-09-20,126,9.0,1.0,14.0,12.0,1.0,1.0,171.0
174,AZ,2021-09-21,117,5.0,1.0,11.0,11.0,1.0,1.0,151.0
175,AZ,2021-09-22,142,8.0,1.0,15.0,14.0,6.0,1.0,191.0
176,AZ,2021-09-23,118,6.0,1.0,11.0,10.0,6.0,1.0,157.0
177,AZ,2021-09-24,113,5.0,1.0,9.0,13.0,1.0,1.0,151.0
178,AZ,2021-09-25,107,5.0,1.0,9.0,14.0,6.0,1.0,148.0
179,AZ,2021-09-26,99,1.0,1.0,6.0,12.0,1.0,1.0,123.0
180,AZ,2021-09-27,109,4.0,1.0,13.0,11.0,6.0,0.0,149.0
481,AZ,2021-09-28,109,12.0,0.0,8.0,19.0,7.0,1.0,161.0
181,AZ,2021-09-29,106,8.0,1.0,4.0,18.0,4.0,1.0,151.0
182,AZ,2021-09-30,100,7.0,0.0,11.0,17.0,4.0,0.0,142.0
183,AZ,2021-10-01,104,13.0,0.0,8.0,16.0,4.0,1.0,149.0
482,AZ,2021-10-02,82,8.0,1.0,5.0,13.0,1.0,0.0,113.0
338,AZ,2021-10-03,75,10.0,4.0,8.0,14.0,4.0,0.0,117.0
184,AZ,2021-10-04,86,10.0,1.0,8.0,11.0,1.0,1.0,122.0
339,AZ,2021-10-05,69,1.0,1.0,5.0,11.0,5.0,1.0,96.0
340,AZ,2021-10-06,58,1.0,5.0,7.0,15.0,1.0,1.0,92.0
483,AZ,2021-10-07,66,1.0,1.0,9.0,6.0,1.0,1.0,88.0
341,AZ,2021-10-08,55,5.0,4.0,4.0,10.0,4.0,0.0,85.0
342,AZ,2021-10-09,38,4.0,0.0,7.0,9.0,7.0,1.0,68.0
185,AZ,2021-10-10,51,4.0,1.0,8.0,1.0,1.0,1.0,71.0
186,AZ,2021-10-11,47,5.0,1.0,5.0,6.0,1.0,0.0,69.0
343,AZ,2021-10-12,50,5.0,1.0,10.0,1.0,1.0,1.0,72.0
187,AZ,2021-10-13,53,4.0,1.0,6.0,4.0,0.0,1.0,73.0
188,AZ,2021-10-14,53,9.0,1.0,8.0,5.0,1.0,1.0,81.0
344,AZ,2021-10-15,44,1.0,1.0,1.0,5.0,1.0,0.0,59.0
189,AZ,2021-10-16,43,5.0,0.0,7.0,4.0,1.0,0.0,63.0
190,AZ,2021-10-17,46,1.0,4.0,5.0,4.0,4.0,0.0,68.0
345,AZ,2021-10-18,57,4.0,4.0,6.0,8.0,5.0,0.0,86.0
346,AZ,2021-10-19,48,1.0,1.0,6.0,6.0,7.0,0.0,71.0
191,AZ,2021-10-20,50,7.0,1.0,1.0,4.0,5.0,1.0,76.0
192,AZ,2021-10-21,51,1.0,4.0,1.0,6.0,5.0,1.0,73.0
347,AZ,2021-10-22,49,7.0,1.0,5.0,1.0,6.0,1.0,73.0
193,AZ,2021-10-23,53,4.0,1.0,9.0,7.0,1.0,0.0,79.0
194,AZ,2021-10-24,49,4.0,0.0,1.0,5.0,6.0,0.0,68.0
195,AZ,2021-10-25,57,6.0,1.0,7.0,4.0,5.0,1.0,83.0
196,AZ,2021-10-26,43,1.0,1.0,9.0,7.0,4.0,1.0,71.0
197,AZ,2021-10-27,51,5.0,1.0,7.0,7.0,7.0,1.0,89.0
198,AZ,2021-10-28,58,6.0,1.0,7.0,6.0,6.0,1.0,94.0
348,AZ,2021-10-29,48,4.0,5.0,6.0,6.0,7.0,1.0,80.0
349,AZ,2021-10-30,39,1.0,1.0,4.0,10.0,1.0,1.0,59.0
199,AZ,2021-10-31,52,5.0,1.0,10.0,4.0,9.0,1.0,89.0
350,AZ,2021-11-01,65,6.0,1.0,7.0,7.0,4.0,0.0,94.0
200,AZ,2021-11-02,61,7.0,1.0,1.0,7.0,7.0,0.0,92.0
351,AZ,2021-11-03,54,7.0,5.0,5.0,6.0,7.0,1.0,88.0
201,AZ,2021-11-04,55,4.0,4.0,5.0,7.0,7.0,5.0,92.0
352,AZ,2021-11-05,72,4.0,1.0,8.0,9.0,5.0,4.0,105.0
353,AZ,2021-11-06,51,5.0,4.0,14.0,6.0,8.0,0.0,90.0
354,AZ,2021-11-07,53,6.0,1.0,8.0,8.0,12.0,1.0,94.0
202,AZ,2021-11-08,66,1.0,5.0,6.0,8.0,7.0,1.0,102.0
203,AZ,2021-11-09,85,1.0,1.0,16.0,8.0,8.0,1.0,129.0
484,AZ,2021-11-10,79,8.0,5.0,11.0,10.0,12.0,0.0,129.0
204,AZ,2021-11-11,57,11.0,1.0,8.0,15.0,8.0,1.0,106.0
205,AZ,2021-11-12,67,1.0,1.0,13.0,12.0,12.0,0.0,115.0
206,AZ,2021-11-13,66,8.0,1.0,10.0,8.0,11.0,0.0,109.0
355,AZ,2021-11-14,62,10.0,1.0,14.0,9.0,13.0,0.0,113.0
207,AZ,2021-11-15,82,10.0,1.0,11.0,14.0,14.0,1.0,137.0
356,AZ,2021-11-16,58,1.0,4.0,18.0,11.0,7.0,0.0,105.0
208,AZ,2021-11-17,74,5.0,1.0,15.0,6.0,16.0,1.0,131.0
485,AZ,2021-11-18,78,7.0,1.0,22.0,8.0,9.0,1.0,132.0
209,AZ,2021-11-19,64,5.0,1.0,21.0,14.0,18.0,1.0,128.0
210,AZ,2021-11-20,88,4.0,1.0,17.0,6.0,9.0,1.0,132.0
357,AZ,2021-11-21,91,1.0,1.0,21.0,14.0,10.0,1.0,144.0
358,AZ,2021-11-22,104,7.0,0.0,16.0,20.0,5.0,0.0,157.0
359,AZ,2021-11-23,98,6.0,1.0,23.0,23.0,10.0,4.0,174.0
211,AZ,2021-11-24,104,5.0,1.0,22.0,16.0,8.0,1.0,163.0
360,AZ,2021-11-25,99,6.0,1.0,18.0,19.0,7.0,1.0,158.0
212,AZ,2021-11-26,113,12.0,1.0,22.0,13.0,9.0,1.0,176.0
213,AZ,2021-11-27,110,11.0,1.0,21.0,19.0,11.0,1.0,180.0
214,AZ,2021-11-28,109,4.0,1.0,17.0,29.0,6.0,4.0,175.0
215,AZ,2021-11-29,110,11.0,1.0,16.0,31.0,9.0,1.0,186.0
216,AZ,2021-11-30,126,12.0,1.0,23.0,33.0,12.0,6.0,217.0
217,AZ,2021-12-01,142,11.0,1.0,21.0,24.0,14.0,0.0,221.0
218,AZ,2021-12-02,129,6.0,1.0,16.0,24.0,8.0,1.0,195.0
219,AZ,2021-12-03,155,9.0,1.0,13.0,33.0,14.0,0.0,238.0
220,AZ,2021-12-04,132,7.0,1.0,14.0,25.0,11.0,4.0,199.0
221,AZ,2021-12-05,135,13.0,1.0,18.0,29.0,5.0,1.0,211.0
222,AZ,2021-12-06,154,14.0,5.0,20.0,26.0,7.0,1.0,237.0
223,AZ,2021-12-07,127,14.0,4.0,17.0,19.0,14.0,1.0,208.0
224,AZ,2021-12-08,154,10.0,4.0,22.0,25.0,11.0,1.0,239.0
225,AZ,2021-12-09,144,11.0,1.0,29.0,24.0,7.0,1.0,226.0
226,AZ,2021-12-10,132,7.0,4.0,18.0,26.0,10.0,1.0,210.0
227,AZ,2021-12-11,100,4.0,4.0,18.0,17.0,8.0,5.0,164.0
228,AZ,2021-12-12,134,6.0,1.0,17.0,15.0,6.0,4.0,191.0
229,AZ,2021-12-13,119,12.0,4.0,23.0,21.0,6.0,5.0,194.0
230,AZ,2021-12-14,159,6.0,1.0,17.0,19.0,5.0,1.0,215.0
231,AZ,2021-12-15,135,10.0,0.0,22.0,21.0,1.0,4.0,199.0
232,AZ,2021-12-16,153,10.0,5.0,17.0,17.0,5.0,1.0,212.0
233,AZ,2021-12-17,135,10.0,1.0,14.0,17.0,4.0,1.0,189.0
234,AZ,2021-12-18,104,5.0,6.0,16.0,17.0,8.0,5.0,166.0
235,AZ,2021-12-19,122,4.0,4.0,19.0,22.0,10.0,1.0,188.0
236,AZ,2021-12-20,133,11.0,4.0,14.0,17.0,4.0,1.0,191.0
361,AZ,2021-12-21,136,7.0,1.0,15.0,17.0,7.0,1.0,194.0
362,AZ,2021-12-22,145,8.0,1.0,16.0,18.0,5.0,6.0,208.0
237,AZ,2021-12-23,112,4.0,1.0,18.0,16.0,6.0,1.0,169.0
363,AZ,2021-12-24,107,8.0,1.0,12.0,16.0,1.0,1.0,154.0
238,AZ,2021-12-25,93,11.0,4.0,9.0,10.0,4.0,1.0,143.0
364,AZ,2021-12-26,99,7.0,6.0,13.0,17.0,7.0,1.0,155.0
365,AZ,2021-12-27,87,14.0,1.0,10.0,13.0,8.0,0.0,136.0
366,AZ,2021-12-28,98,6.0,1.0,12.0,12.0,1.0,1.0,141.0
367,AZ,2021-12-29,89,5.0,5.0,8.0,10.0,4.0,1.0,127.0
368,AZ,2021-12-30,108,6.0,1.0,12.0,12.0,1.0,1.0,144.0
239,AZ,2021-12-31,89,7.0,1.0,16.0,14.0,1.0,1.0,137.0
369,AZ,2022-01-01,90,13.0,1.0,20.0,13.0,5.0,1.0,147.0
370,AZ,2022-01-02,75,4.0,1.0,13.0,15.0,6.0,1.0,117.0
240,AZ,2022-01-03,113,9.0,1.0,19.0,10.0,8.0,1.0,170.0
241,AZ,2022-01-04,82,8.0,4.0,12.0,1.0,5.0,1.0,116.0
242,AZ,2022-01-05,97,1.0,0.0,1.0,9.0,1.0,0.0,114.0
371,AZ,2022-01-06,106,9.0,1.0,18.0,14.0,1.0,1.0,156.0
243,AZ,2022-01-07,107,12.0,1.0,14.0,10.0,4.0,1.0,155.0
372,AZ,2022-01-08,86,8.0,0.0,5.0,12.0,1.0,4.0,118.0
486,AZ,2022-01-09,106,9.0,0.0,10.0,5.0,6.0,0.0,139.0
487,AZ,2022-01-10,133,8.0,1.0,18.0,10.0,5.0,1.0,179.0
373,AZ,2022-01-11,108,10.0,1.0,11.0,6.0,1.0,1.0,142.0
374,AZ,2022-01-12,108,14.0,1.0,15.0,7.0,1.0,1.0,154.0
375,AZ,2022-01-13,137,10.0,4.0,10.0,13.0,4.0,4.0,187.0
244,AZ,2022-01-14,123,11.0,1.0,16.0,17.0,1.0,6.0,179.0
488,AZ,2022-01-15,100,5.0,1.0,10.0,8.0,7.0,1.0,134.0
489,AZ,2022-01-16,89,7.0,4.0,12.0,5.0,10.0,1.0,130.0
245,AZ,2022-01-17,147,8.0,1.0,22.0,12.0,7.0,6.0,212.0
490,AZ,2022-01-18,113,8.0,0.0,18.0,7.0,7.0,5.0,162.0
246,AZ,2022-01-19,118,8.0,0.0,15.0,14.0,4.0,1.0,164.0
376,AZ,2022-01-20,120,12.0,0.0,21.0,17.0,6.0,6.0,186.0
247,AZ,2022-01-21,137,14.0,4.0,16.0,12.0,5.0,4.0,198.0
377,AZ,2022-01-22,119,10.0,1.0,15.0,12.0,7.0,1.0,170.0
248,AZ,2022-01-23,110,7.0,0.0,6.0,7.0,9.0,1.0,145.0
249,AZ,2022-01-24,115,7.0,0.0,16.0,16.0,5.0,5.0,174.0
250,AZ,2022-01-25,113,14.0,1.0,16.0,13.0,1.0,1.0,169.0
251,AZ,2022-01-26,107,9.0,1.0,15.0,9.0,4.0,6.0,163.0
252,AZ,2022-01-27,120,6.0,1.0,7.0,11.0,5.0,6.0,159.0
378,AZ,2022-01-28,118,13.0,5.0,19.0,6.0,9.0,1.0,175.0
253,AZ,2022-01-29,79,5.0,0.0,16.0,17.0,6.0,1.0,129.0
537,AZ,2022-01-30,66,6.0,1.0,9.0,8.0,1.0,1.0,93.0
379,AZ,2022-01-31,89,6.0,1.0,9.0,11.0,6.0,1.0,126.0
380,AZ,2022-02-01,85,9.0,1.0,14.0,10.0,1.0,1.0,127.0
254,AZ,2022-02-02,72,6.0,1.0,11.0,12.0,4.0,6.0,116.0
255,AZ,2022-02-03,70,6.0,1.0,10.0,6.0,4.0,1.0,102.0
381,AZ,2022-02-04,52,11.0,1.0,12.0,10.0,4.0,1.0,96.0
256,AZ,2022-02-05,42,4.0,0.0,5.0,7.0,1.0,1.0,65.0
538,AZ,2022-02-06,52,1.0,1.0,4.0,7.0,4.0,1.0,71.0
491,AZ,2022-02-07,59,9.0,0.0,6.0,10.0,5.0,4.0,95.0
382,AZ,2022-02-08,59,1.0,1.0,7.0,5.0,1.0,1.0,78.0
383,AZ,2022-02-09,66,10.0,1.0,9.0,9.0,1.0,1.0,100.0
257,AZ,2022-02-10,51,6.0,1.0,11.0,7.0,4.0,0.0,83.0
258,AZ,2022-02-11,37,6.0,1.0,6.0,6.0,1.0,0.0,60.0
384,AZ,2022-02-12,28,4.0,0.0,9.0,4.0,4.0,1.0,53.0
569,AZ,2022-02-13,32,1.0,1.0,4.0,7.0,1.0,1.0,48.0
385,AZ,2022-02-14,42,5.0,1.0,4.0,5.0,1.0,1.0,64.0
386,AZ,2022-02-15,37,5.0,1.0,5.0,8.0,1.0,1.0,62.0
387,AZ,2022-02-16,53,5.0,1.0,5.0,1.0,1.0,1.0,69.0
259,AZ,2022-02-17,46,4.0,0.0,9.0,7.0,0.0,0.0,73.0
388,AZ,2022-02-18,33,4.0,1.0,1.0,1.0,1.0,0.0,42.0
492,AZ,2022-02-19,29,1.0,0.0,1.0,5.0,0.0,1.0,40.0
389,AZ,2022-02-20,32,1.0,0.0,1.0,1.0,1.0,1.0,38.0
649,AZ,2022-02-21,35,5.0,1.0,1.0,5.0,4.0,0.0,51.0
390,AZ,2022-02-22,39,1.0,0.0,1.0,1.0,1.0,1.0,46.0
391,AZ,2022-02-23,26,4.0,1.0,1.0,1.0,1.0,0.0,36.0
392,AZ,2022-02-24,33,1.0,1.0,4.0,5.0,0.0,0.0,48.0
393,AZ,2022-02-25,26,1.0,1.0,4.0,4.0,1.0,1.0,40.0
394,AZ,2022-02-26,25,1.0,1.0,1.0,1.0,1.0,0.0,32.0
395,AZ,2022-02-27,16,0.0,1.0,5.0,0.0,0.0,1.0,26.0
493,AZ,2022-02-28,34,1.0,1.0,1.0,7.0,1.0,1.0,47.0
396,AZ,2022-03-01,27,0.0,0.0,1.0,4.0,1.0,0.0,35.0
650,AZ,2022-03-02,23,4.0,0.0,4.0,1.0,1.0,0.0,33.0
494,AZ,2022-03-03,22,1.0,0.0,1.0,0.0,0.0,1.0,26.0
539,AZ,2022-03-04,17,1.0,0.0,1.0,1.0,1.0,0.0,22.0
260,AZ,2022-03-05,19,4.0,0.0,4.0,1.0,0.0,0.0,31.0
651,AZ,2022-03-06,10,1.0,0.0,1.0,0.0,0.0,0.0,12.0
397,AZ,2022-03-07,19,1.0,0.0,1.0,1.0,0.0,1.0,24.0
398,AZ,2022-03-08,14,0.0,0.0,4.0,1.0,0.0,0.0,23.0
399,AZ,2022-03-09,13,1.0,0.0,1.0,1.0,0.0,0.0,17.0
400,AZ,2022-03-10,17,1.0,0.0,4.0,0.0,0.0,1.0,26.0
652,AZ,2022-03-11,5,1.0,0.0,4.0,1.0,0.0,0.0,11.0
401,AZ,2022-03-12,8,0.0,0.0,1.0,0.0,0.0,0.0,11.0
402,AZ,2022-03-13,7,0.0,0.0,1.0,0.0,1.0,1.0,11.0
570,AZ,2022-03-14,9,1.0,0.0,0.0,1.0,0.0,0.0,12.0
653,AZ,2022-03-15,6,1.0,0.0,0.0,1.0,0.0,1.0,9.0
495,AZ,2022-03-16,8,4.0,0.0,0.0,1.0,0.0,0.0,14.0
403,AZ,2022-03-17,5,1.0,0.0,0.0,1.0,1.0,0.0,10.0
654,AZ,2022-03-18,4,1.0,0.0,1.0,1.0,0.0,1.0,8.0
655,AZ,2022-03-19,1,1.0,0.0,1.0,0.0,0.0,0.0,3.0
656,AZ,2022-03-20,5,1.0,0.0,0.0,0.0,0.0,0.0,6.0
404,AZ,2022-03-21,6,1.0,0.0,1.0,1.0,0.0,1.0,12.0
405,AZ,2022-03-22,13,1.0,0.0,0.0,1.0,0.0,0.0,16.0
657,AZ,2022-03-23,8,1.0,0.0,1.0,1.0,0.0,0.0,11.0
406,AZ,2022-03-24,6,1.0,0.0,1.0,1.0,0.0,0.0,11.0
562,AZ,2022-03-25,8,0.0,0.0,1.0,0.0,0.0,0.0,10.0
658,AZ,2022-03-26,7,1.0,0.0,1.0,1.0,0.0,0.0,10.0
659,AZ,2022-03-27,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0
660,AZ,2022-03-28,4,1.0,1.0,1.0,1.0,0.0,0.0,8.0
558,AZ,2022-03-29,1,1.0,0.0,1.0,0.0,1.0,0.0,5.0
407,AZ,2022-03-30,1,0.0,1.0,1.0,1.0,0.0,0.0,5.0
661,AZ,2022-03-31,8,0.0,0.0,1.0,1.0,1.0,0.0,11.0
540,AZ,2022-04-01,4,1.0,0.0,0.0,0.0,0.0,0.0,6.0
662,AZ,2022-04-02,7,0.0,0.0,1.0,0.0,0.0,0.0,8.0
663,AZ,2022-04-03,1,0.0,0.0,1.0,0.0,1.0,0.0,3.0
664,AZ,2022-04-04,7,0.0,0.0,0.0,1.0,1.0,0.0,9.0
665,AZ,2022-04-05,1,1.0,0.0,0.0,0.0,0.0,0.0,3.0
666,AZ,2022-04-06,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0
667,AZ,2022-04-07,4,1.0,0.0,1.0,0.0,1.0,0.0,7.0
668,AZ,2022-04-08,5,1.0,0.0,1.0,0.0,1.0,0.0,8.0
669,AZ,2022-04-09,4,0.0,0.0,1.0,0.0,0.0,0.0,5.0
670,AZ,2022-04-10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,AZ,2022-04-11,6,0.0,0.0,1.0,1.0,0.0,0.0,8.0
672,AZ,2022-04-12,6,1.0,0.0,0.0,1.0,1.0,0.0,9.0
673,AZ,2022-04-13,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
674,AZ,2022-04-14,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0
675,AZ,2022-04-15,1,0.0,1.0,1.0,0.0,0.0,0.0,3.0
676,AZ,2022-04-16,5,0.0,0.0,0.0,0.0,1.0,0.0,6.0
677,AZ,2022-04-17,5,0.0,0.0,1.0,0.0,0.0,0.0,6.0
678,AZ,2022-04-18,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
496,AZ,2022-04-19,5,0.0,0.0,1.0,0.0,1.0,0.0,8.0
679,AZ,2022-04-20,4,0.0,0.0,1.0,0.0,0.0,0.0,6.0
680,AZ,2022-04-21,8,0.0,0.0,1.0,1.0,0.0,0.0,10.0
681,AZ,2022-04-22,5,0.0,0.0,1.0,0.0,0.0,0.0,6.0
682,AZ,2022-04-23,6,1.0,0.0,1.0,0.0,1.0,0.0,9.0
683,AZ,2022-04-24,7,0.0,0.0,1.0,0.0,1.0,0.0,9.0
408,AZ,2022-04-25,5,0.0,0.0,0.0,0.0,0.0,1.0,7.0
684,AZ,2022-04-26,1,0.0,0.0,1.0,0.0,1.0,0.0,3.0
685,AZ,2022-04-27,6,0.0,0.0,5.0,0.0,0.0,0.0,11.0
686,AZ,2022-04-28,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0
261,AZ,2022-04-29,1,1.0,1.0,1.0,0.0,0.0,0.0,6.0
687,AZ,2022-04-30,4,0.0,0.0,0.0,0.0,0.0,1.0,5.0
688,AZ,2022-05-01,7,1.0,0.0,1.0,1.0,1.0,0.0,11.0
689,AZ,2022-05-02,4,0.0,0.0,1.0,1.0,0.0,0.0,6.0
559,AZ,2022-05-03,4,0.0,0.0,0.0,1.0,0.0,0.0,6.0
690,AZ,2022-05-04,7,1.0,0.0,1.0,0.0,0.0,0.0,9.0
691,AZ,2022-05-05,4,1.0,0.0,1.0,0.0,1.0,0.0,7.0
692,AZ,2022-05-06,7,1.0,0.0,1.0,1.0,0.0,0.0,10.0
262,AZ,2022-05-07,6,1.0,1.0,0.0,1.0,0.0,0.0,10.0
693,AZ,2022-05-08,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
694,AZ,2022-05-09,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0
695,AZ,2022-05-10,6,0.0,0.0,1.0,0.0,0.0,0.0,7.0
696,AZ,2022-05-11,6,0.0,0.0,5.0,0.0,1.0,0.0,13.0
