,state,date,28047,28067,total_cnts
2,MS,2020-09-23,1.0,1.0,10.0
439,MS,2020-09-24,1.0,0.0,11.0
109,MS,2020-09-25,1.0,1.0,15.0
428,MS,2020-09-26,0.0,1.0,7.0
518,MS,2020-09-27,1.0,0.0,10.0
387,MS,2020-09-28,1.0,0.0,11.0
410,MS,2020-09-29,1.0,0.0,9.0
617,MS,2020-09-30,0.0,0.0,2.0
334,MS,2020-10-01,1.0,1.0,11.0
369,MS,2020-10-02,1.0,0.0,9.0
440,MS,2020-10-03,1.0,0.0,6.0
352,MS,2020-10-04,0.0,1.0,8.0
110,MS,2020-10-05,0.0,0.0,16.0
497,MS,2020-10-06,0.0,1.0,7.0
179,MS,2020-10-07,0.0,1.0,10.0
217,MS,2020-10-08,1.0,1.0,10.0
639,MS,2020-10-09,0.0,1.0,6.0
441,MS,2020-10-10,1.0,1.0,6.0
111,MS,2020-10-11,1.0,5.0,11.0
112,MS,2020-10-12,1.0,0.0,8.0
3,MS,2020-10-13,1.0,1.0,8.0
218,MS,2020-10-14,1.0,1.0,9.0
353,MS,2020-10-15,0.0,1.0,10.0
533,MS,2020-10-16,1.0,1.0,6.0
550,MS,2020-10-17,1.0,0.0,6.0
382,MS,2020-10-18,1.0,0.0,14.0
113,MS,2020-10-19,1.0,0.0,14.0
411,MS,2020-10-20,1.0,0.0,16.0
442,MS,2020-10-21,1.0,1.0,14.0
219,MS,2020-10-22,1.0,0.0,11.0
220,MS,2020-10-23,1.0,0.0,20.0
75,MS,2020-10-24,4.0,0.0,15.0
429,MS,2020-10-25,1.0,1.0,14.0
443,MS,2020-10-26,1.0,1.0,14.0
4,MS,2020-10-27,1.0,0.0,13.0
370,MS,2020-10-28,1.0,1.0,15.0
76,MS,2020-10-29,1.0,1.0,13.0
371,MS,2020-10-30,0.0,0.0,16.0
5,MS,2020-10-31,1.0,1.0,10.0
526,MS,2020-11-01,0.0,0.0,12.0
114,MS,2020-11-02,0.0,1.0,12.0
551,MS,2020-11-03,1.0,1.0,14.0
77,MS,2020-11-04,1.0,1.0,11.0
6,MS,2020-11-05,1.0,1.0,15.0
115,MS,2020-11-06,1.0,0.0,9.0
221,MS,2020-11-07,0.0,0.0,16.0
222,MS,2020-11-08,1.0,1.0,17.0
78,MS,2020-11-09,1.0,0.0,17.0
79,MS,2020-11-10,0.0,1.0,15.0
607,MS,2020-11-11,0.0,1.0,11.0
444,MS,2020-11-12,1.0,1.0,13.0
7,MS,2020-11-13,1.0,0.0,13.0
8,MS,2020-11-14,4.0,1.0,17.0
80,MS,2020-11-15,1.0,1.0,12.0
9,MS,2020-11-16,1.0,4.0,23.0
10,MS,2020-11-17,0.0,1.0,13.0
223,MS,2020-11-18,0.0,4.0,19.0
224,MS,2020-11-19,0.0,1.0,15.0
225,MS,2020-11-20,1.0,1.0,16.0
116,MS,2020-11-21,5.0,0.0,19.0
534,MS,2020-11-22,1.0,0.0,10.0
81,MS,2020-11-23,1.0,1.0,19.0
226,MS,2020-11-24,1.0,1.0,21.0
227,MS,2020-11-25,1.0,0.0,16.0
335,MS,2020-11-26,1.0,1.0,21.0
354,MS,2020-11-27,1.0,4.0,23.0
228,MS,2020-11-28,0.0,1.0,16.0
11,MS,2020-11-29,0.0,1.0,20.0
229,MS,2020-11-30,1.0,1.0,20.0
117,MS,2020-12-01,1.0,4.0,38.0
118,MS,2020-12-02,1.0,1.0,19.0
119,MS,2020-12-03,0.0,1.0,20.0
388,MS,2020-12-04,0.0,1.0,21.0
362,MS,2020-12-05,1.0,1.0,16.0
230,MS,2020-12-06,1.0,1.0,18.0
120,MS,2020-12-07,1.0,1.0,22.0
231,MS,2020-12-08,0.0,0.0,25.0
412,MS,2020-12-09,1.0,7.0,23.0
232,MS,2020-12-10,1.0,1.0,19.0
233,MS,2020-12-11,1.0,1.0,28.0
12,MS,2020-12-12,1.0,0.0,19.0
13,MS,2020-12-13,1.0,5.0,21.0
234,MS,2020-12-14,1.0,1.0,29.0
189,MS,2020-12-15,1.0,0.0,19.0
389,MS,2020-12-16,6.0,5.0,25.0
14,MS,2020-12-17,1.0,5.0,24.0
235,MS,2020-12-18,0.0,1.0,15.0
336,MS,2020-12-19,1.0,0.0,17.0
236,MS,2020-12-20,1.0,1.0,20.0
82,MS,2020-12-21,1.0,9.0,32.0
83,MS,2020-12-22,1.0,1.0,24.0
237,MS,2020-12-23,1.0,1.0,19.0
238,MS,2020-12-24,4.0,1.0,19.0
180,MS,2020-12-25,1.0,1.0,12.0
239,MS,2020-12-26,1.0,0.0,18.0
190,MS,2020-12-27,1.0,1.0,15.0
84,MS,2020-12-28,6.0,5.0,40.0
240,MS,2020-12-29,5.0,4.0,27.0
241,MS,2020-12-30,1.0,4.0,29.0
242,MS,2020-12-31,6.0,1.0,32.0
243,MS,2021-01-01,1.0,1.0,69.0
85,MS,2021-01-02,1.0,1.0,32.0
244,MS,2021-01-03,1.0,1.0,20.0
15,MS,2021-01-04,1.0,8.0,39.0
121,MS,2021-01-05,5.0,7.0,35.0
181,MS,2021-01-06,1.0,6.0,30.0
347,MS,2021-01-07,4.0,5.0,28.0
245,MS,2021-01-08,0.0,7.0,28.0
246,MS,2021-01-09,4.0,1.0,23.0
247,MS,2021-01-10,1.0,4.0,27.0
16,MS,2021-01-11,1.0,4.0,25.0
182,MS,2021-01-12,1.0,1.0,22.0
248,MS,2021-01-13,7.0,6.0,28.0
249,MS,2021-01-14,5.0,4.0,25.0
122,MS,2021-01-15,4.0,5.0,27.0
250,MS,2021-01-16,1.0,4.0,23.0
251,MS,2021-01-17,1.0,1.0,15.0
355,MS,2021-01-18,1.0,1.0,20.0
252,MS,2021-01-19,4.0,1.0,23.0
253,MS,2021-01-20,1.0,4.0,28.0
123,MS,2021-01-21,1.0,7.0,25.0
254,MS,2021-01-22,6.0,4.0,26.0
255,MS,2021-01-23,1.0,1.0,19.0
191,MS,2021-01-24,1.0,4.0,20.0
256,MS,2021-01-25,5.0,4.0,24.0
498,MS,2021-01-26,5.0,1.0,26.0
257,MS,2021-01-27,4.0,1.0,20.0
258,MS,2021-01-28,1.0,4.0,14.0
17,MS,2021-01-29,1.0,1.0,13.0
259,MS,2021-01-30,1.0,4.0,17.0
260,MS,2021-01-31,1.0,1.0,15.0
261,MS,2021-02-01,1.0,1.0,19.0
372,MS,2021-02-02,4.0,4.0,19.0
18,MS,2021-02-03,1.0,1.0,19.0
262,MS,2021-02-04,6.0,1.0,24.0
373,MS,2021-02-05,1.0,8.0,22.0
499,MS,2021-02-06,1.0,1.0,10.0
263,MS,2021-02-07,1.0,0.0,13.0
430,MS,2021-02-08,1.0,1.0,13.0
19,MS,2021-02-09,5.0,5.0,21.0
374,MS,2021-02-10,1.0,1.0,15.0
375,MS,2021-02-11,1.0,1.0,14.0
20,MS,2021-02-12,0.0,1.0,11.0
21,MS,2021-02-13,1.0,1.0,10.0
264,MS,2021-02-14,1.0,1.0,8.0
552,MS,2021-02-15,1.0,1.0,4.0
445,MS,2021-02-16,0.0,1.0,11.0
500,MS,2021-02-17,1.0,1.0,10.0
86,MS,2021-02-18,1.0,1.0,13.0
265,MS,2021-02-19,0.0,1.0,10.0
22,MS,2021-02-20,1.0,1.0,10.0
390,MS,2021-02-21,1.0,1.0,11.0
446,MS,2021-02-22,1.0,4.0,13.0
364,MS,2021-02-23,1.0,0.0,7.0
535,MS,2021-02-24,0.0,1.0,8.0
376,MS,2021-02-25,1.0,0.0,6.0
431,MS,2021-02-26,1.0,1.0,14.0
553,MS,2021-02-27,1.0,1.0,9.0
266,MS,2021-02-28,0.0,1.0,12.0
337,MS,2021-03-01,0.0,0.0,9.0
536,MS,2021-03-02,0.0,0.0,6.0
554,MS,2021-03-03,1.0,0.0,4.0
555,MS,2021-03-04,1.0,0.0,6.0
632,MS,2021-03-05,0.0,0.0,6.0
527,MS,2021-03-06,1.0,0.0,8.0
192,MS,2021-03-07,0.0,0.0,5.0
501,MS,2021-03-08,0.0,1.0,9.0
556,MS,2021-03-09,1.0,0.0,7.0
447,MS,2021-03-10,0.0,0.0,8.0
23,MS,2021-03-11,0.0,0.0,11.0
267,MS,2021-03-12,0.0,1.0,14.0
124,MS,2021-03-13,0.0,0.0,6.0
557,MS,2021-03-14,1.0,1.0,4.0
268,MS,2021-03-15,0.0,1.0,10.0
640,MS,2021-03-16,0.0,1.0,3.0
558,MS,2021-03-17,1.0,1.0,6.0
125,MS,2021-03-18,1.0,0.0,8.0
559,MS,2021-03-19,1.0,0.0,7.0
502,MS,2021-03-20,0.0,0.0,4.0
391,MS,2021-03-21,1.0,1.0,5.0
269,MS,2021-03-22,0.0,0.0,6.0
377,MS,2021-03-23,1.0,0.0,4.0
448,MS,2021-03-24,0.0,1.0,5.0
413,MS,2021-03-25,0.0,1.0,4.0
664,MS,2021-03-26,0.0,0.0,3.0
449,MS,2021-03-27,0.0,0.0,5.0
665,MS,2021-03-28,0.0,0.0,3.0
519,MS,2021-03-29,0.0,1.0,8.0
537,MS,2021-03-30,0.0,0.0,1.0
356,MS,2021-03-31,0.0,0.0,7.0
126,MS,2021-04-01,0.0,0.0,7.0
450,MS,2021-04-02,1.0,0.0,2.0
392,MS,2021-04-03,0.0,0.0,2.0
521,MS,2021-04-04,1.0,0.0,4.0
393,MS,2021-04-05,1.0,0.0,4.0
193,MS,2021-04-06,1.0,0.0,7.0
503,MS,2021-04-07,0.0,1.0,4.0
451,MS,2021-04-08,0.0,0.0,3.0
452,MS,2021-04-09,0.0,0.0,3.0
127,MS,2021-04-10,1.0,0.0,7.0
270,MS,2021-04-11,0.0,0.0,1.0
394,MS,2021-04-12,1.0,0.0,3.0
560,MS,2021-04-13,1.0,0.0,2.0
676,MS,2021-04-14,0.0,0.0,6.0
395,MS,2021-04-15,0.0,1.0,5.0
271,MS,2021-04-16,0.0,0.0,5.0
620,MS,2021-04-17,0.0,0.0,4.0
24,MS,2021-04-18,0.0,0.0,6.0
621,MS,2021-04-19,0.0,0.0,2.0
396,MS,2021-04-20,1.0,0.0,7.0
453,MS,2021-04-21,0.0,0.0,4.0
608,MS,2021-04-22,0.0,0.0,6.0
670,MS,2021-04-23,0.0,0.0,3.0
454,MS,2021-04-24,0.0,0.0,7.0
528,MS,2021-04-25,1.0,0.0,5.0
25,MS,2021-04-26,0.0,1.0,6.0
87,MS,2021-04-27,1.0,1.0,7.0
414,MS,2021-04-28,0.0,1.0,8.0
504,MS,2021-04-29,0.0,0.0,8.0
641,MS,2021-04-30,0.0,1.0,4.0
455,MS,2021-05-01,0.0,0.0,3.0
26,MS,2021-05-02,1.0,0.0,6.0
642,MS,2021-05-03,0.0,1.0,6.0
561,MS,2021-05-04,1.0,1.0,5.0
538,MS,2021-05-05,0.0,0.0,3.0
397,MS,2021-05-06,0.0,0.0,8.0
679,MS,2021-05-07,0.0,0.0,2.0
456,MS,2021-05-08,1.0,0.0,8.0
609,MS,2021-05-09,0.0,0.0,7.0
562,MS,2021-05-10,1.0,0.0,3.0
636,MS,2021-05-11,0.0,0.0,3.0
398,MS,2021-05-12,0.0,0.0,3.0
383,MS,2021-05-13,1.0,0.0,6.0
338,MS,2021-05-14,0.0,0.0,3.0
384,MS,2021-05-15,0.0,0.0,3.0
622,MS,2021-05-16,0.0,0.0,5.0
563,MS,2021-05-17,1.0,0.0,4.0
564,MS,2021-05-18,1.0,0.0,4.0
565,MS,2021-05-19,1.0,0.0,10.0
666,MS,2021-05-20,0.0,0.0,3.0
432,MS,2021-05-21,0.0,1.0,6.0
415,MS,2021-05-22,0.0,0.0,5.0
566,MS,2021-05-23,1.0,0.0,2.0
610,MS,2021-05-24,0.0,0.0,4.0
567,MS,2021-05-25,1.0,0.0,3.0
416,MS,2021-05-27,1.0,0.0,3.0
568,MS,2021-05-28,1.0,0.0,5.0
569,MS,2021-05-29,1.0,0.0,3.0
128,MS,2021-05-30,0.0,0.0,5.0
417,MS,2021-05-31,1.0,0.0,4.0
129,MS,2021-06-01,0.0,0.0,4.0
623,MS,2021-06-02,0.0,0.0,2.0
643,MS,2021-06-03,0.0,1.0,5.0
457,MS,2021-06-04,0.0,0.0,2.0
570,MS,2021-06-05,1.0,0.0,3.0
571,MS,2021-06-06,1.0,1.0,6.0
339,MS,2021-06-07,1.0,0.0,4.0
539,MS,2021-06-08,1.0,0.0,5.0
540,MS,2021-06-09,1.0,0.0,4.0
541,MS,2021-06-10,0.0,0.0,1.0
272,MS,2021-06-11,0.0,0.0,2.0
572,MS,2021-06-13,1.0,0.0,3.0
573,MS,2021-06-14,1.0,0.0,2.0
690,MS,2021-06-15,0.0,0.0,1.0
505,MS,2021-06-16,0.0,0.0,3.0
574,MS,2021-06-17,1.0,0.0,2.0
624,MS,2021-06-18,0.0,0.0,1.0
88,MS,2021-06-19,0.0,0.0,4.0
575,MS,2021-06-20,1.0,0.0,1.0
506,MS,2021-06-21,0.0,0.0,3.0
625,MS,2021-06-22,0.0,0.0,1.0
433,MS,2021-06-23,1.0,0.0,5.0
576,MS,2021-06-24,1.0,1.0,3.0
458,MS,2021-06-25,0.0,0.0,2.0
507,MS,2021-06-26,0.0,0.0,3.0
611,MS,2021-06-27,0.0,0.0,2.0
626,MS,2021-06-28,0.0,0.0,3.0
340,MS,2021-06-29,0.0,0.0,3.0
273,MS,2021-06-30,1.0,0.0,5.0
577,MS,2021-07-01,1.0,0.0,5.0
627,MS,2021-07-02,0.0,0.0,2.0
524,MS,2021-07-03,0.0,0.0,6.0
578,MS,2021-07-04,1.0,0.0,4.0
579,MS,2021-07-05,1.0,1.0,5.0
274,MS,2021-07-06,1.0,0.0,8.0
508,MS,2021-07-07,1.0,0.0,5.0
27,MS,2021-07-08,1.0,0.0,5.0
348,MS,2021-07-09,1.0,0.0,7.0
580,MS,2021-07-10,5.0,0.0,8.0
581,MS,2021-07-11,1.0,0.0,5.0
130,MS,2021-07-12,1.0,1.0,6.0
582,MS,2021-07-13,1.0,1.0,7.0
583,MS,2021-07-14,1.0,1.0,8.0
459,MS,2021-07-15,1.0,0.0,9.0
28,MS,2021-07-16,1.0,1.0,13.0
460,MS,2021-07-17,1.0,0.0,10.0
418,MS,2021-07-18,5.0,1.0,14.0
275,MS,2021-07-19,1.0,1.0,15.0
461,MS,2021-07-20,4.0,1.0,15.0
399,MS,2021-07-21,1.0,1.0,14.0
462,MS,2021-07-22,1.0,1.0,15.0
349,MS,2021-07-23,1.0,1.0,19.0
29,MS,2021-07-24,1.0,1.0,12.0
341,MS,2021-07-25,1.0,1.0,15.0
419,MS,2021-07-26,1.0,6.0,26.0
276,MS,2021-07-27,4.0,1.0,29.0
542,MS,2021-07-28,7.0,1.0,21.0
30,MS,2021-07-29,7.0,4.0,26.0
277,MS,2021-07-30,1.0,1.0,27.0
31,MS,2021-07-31,4.0,1.0,27.0
32,MS,2021-08-01,4.0,1.0,27.0
378,MS,2021-08-02,6.0,1.0,41.0
365,MS,2021-08-03,8.0,5.0,50.0
400,MS,2021-08-04,1.0,1.0,33.0
131,MS,2021-08-05,6.0,1.0,36.0
33,MS,2021-08-06,1.0,1.0,37.0
34,MS,2021-08-07,7.0,7.0,42.0
132,MS,2021-08-08,8.0,10.0,53.0
35,MS,2021-08-09,8.0,7.0,53.0
36,MS,2021-08-10,1.0,7.0,40.0
37,MS,2021-08-11,8.0,5.0,44.0
38,MS,2021-08-12,7.0,6.0,36.0
401,MS,2021-08-13,4.0,6.0,35.0
278,MS,2021-08-14,1.0,7.0,33.0
363,MS,2021-08-15,7.0,1.0,39.0
39,MS,2021-08-16,6.0,5.0,43.0
40,MS,2021-08-17,6.0,4.0,41.0
41,MS,2021-08-18,8.0,1.0,43.0
183,MS,2021-08-19,4.0,7.0,32.0
133,MS,2021-08-20,1.0,4.0,34.0
42,MS,2021-08-21,5.0,4.0,50.0
279,MS,2021-08-22,5.0,5.0,34.0
134,MS,2021-08-23,10.0,5.0,42.0
135,MS,2021-08-24,4.0,5.0,37.0
136,MS,2021-08-25,4.0,1.0,33.0
43,MS,2021-08-26,5.0,4.0,30.0
137,MS,2021-08-27,7.0,5.0,47.0
463,MS,2021-08-28,7.0,1.0,24.0
280,MS,2021-08-29,4.0,5.0,29.0
281,MS,2021-08-30,1.0,4.0,22.0
184,MS,2021-08-31,7.0,1.0,41.0
44,MS,2021-09-01,7.0,4.0,40.0
282,MS,2021-09-02,4.0,0.0,22.0
283,MS,2021-09-03,0.0,1.0,21.0
138,MS,2021-09-04,5.0,1.0,25.0
45,MS,2021-09-05,1.0,1.0,25.0
284,MS,2021-09-06,6.0,7.0,41.0
139,MS,2021-09-07,1.0,1.0,28.0
140,MS,2021-09-08,1.0,1.0,18.0
46,MS,2021-09-09,0.0,1.0,15.0
285,MS,2021-09-10,1.0,0.0,17.0
379,MS,2021-09-11,4.0,1.0,18.0
47,MS,2021-09-12,1.0,0.0,14.0
141,MS,2021-09-13,1.0,0.0,15.0
142,MS,2021-09-14,1.0,1.0,23.0
89,MS,2021-09-15,1.0,1.0,17.0
143,MS,2021-09-16,1.0,1.0,20.0
509,MS,2021-09-17,1.0,1.0,12.0
342,MS,2021-09-18,1.0,0.0,8.0
48,MS,2021-09-19,0.0,1.0,16.0
144,MS,2021-09-20,1.0,4.0,19.0
145,MS,2021-09-21,0.0,1.0,13.0
146,MS,2021-09-22,0.0,0.0,13.0
286,MS,2021-09-23,1.0,1.0,14.0
147,MS,2021-09-24,0.0,1.0,13.0
584,MS,2021-09-25,1.0,0.0,8.0
49,MS,2021-09-26,1.0,0.0,9.0
148,MS,2021-09-27,0.0,0.0,6.0
343,MS,2021-09-28,1.0,0.0,14.0
149,MS,2021-09-29,1.0,0.0,16.0
150,MS,2021-09-30,0.0,0.0,9.0
420,MS,2021-10-01,1.0,1.0,11.0
50,MS,2021-10-02,0.0,0.0,7.0
464,MS,2021-10-03,0.0,0.0,3.0
151,MS,2021-10-04,0.0,1.0,8.0
152,MS,2021-10-05,1.0,0.0,6.0
153,MS,2021-10-06,0.0,0.0,7.0
154,MS,2021-10-07,0.0,0.0,9.0
155,MS,2021-10-08,1.0,0.0,8.0
156,MS,2021-10-09,1.0,0.0,5.0
157,MS,2021-10-10,0.0,0.0,4.0
158,MS,2021-10-11,0.0,4.0,13.0
159,MS,2021-10-12,0.0,1.0,6.0
160,MS,2021-10-13,1.0,0.0,9.0
161,MS,2021-10-14,0.0,1.0,8.0
162,MS,2021-10-15,0.0,1.0,8.0
612,MS,2021-10-16,0.0,0.0,2.0
380,MS,2021-10-17,0.0,0.0,5.0
287,MS,2021-10-18,1.0,0.0,7.0
402,MS,2021-10-19,0.0,0.0,7.0
163,MS,2021-10-20,0.0,1.0,5.0
585,MS,2021-10-21,1.0,1.0,4.0
465,MS,2021-10-22,0.0,1.0,5.0
51,MS,2021-10-23,1.0,1.0,8.0
529,MS,2021-10-24,1.0,0.0,2.0
288,MS,2021-10-25,1.0,1.0,5.0
289,MS,2021-10-26,0.0,1.0,7.0
466,MS,2021-10-27,1.0,0.0,5.0
52,MS,2021-10-28,0.0,0.0,7.0
290,MS,2021-10-29,1.0,1.0,7.0
467,MS,2021-10-30,1.0,0.0,4.0
291,MS,2021-10-31,1.0,0.0,5.0
292,MS,2021-11-01,0.0,1.0,10.0
293,MS,2021-11-02,0.0,0.0,3.0
644,MS,2021-11-03,0.0,1.0,5.0
663,MS,2021-11-04,0.0,0.0,1.0
468,MS,2021-11-05,0.0,0.0,4.0
469,MS,2021-11-06,0.0,1.0,3.0
522,MS,2021-11-07,0.0,0.0,1.0
470,MS,2021-11-08,0.0,0.0,6.0
510,MS,2021-11-09,1.0,1.0,6.0
294,MS,2021-11-10,1.0,0.0,5.0
645,MS,2021-11-11,0.0,1.0,3.0
164,MS,2021-11-12,1.0,1.0,6.0
295,MS,2021-11-13,0.0,0.0,1.0
677,MS,2021-11-14,0.0,0.0,1.0
511,MS,2021-11-15,1.0,1.0,3.0
586,MS,2021-11-16,1.0,0.0,3.0
471,MS,2021-11-17,1.0,0.0,4.0
296,MS,2021-11-18,1.0,0.0,5.0
194,MS,2021-11-19,0.0,0.0,3.0
587,MS,2021-11-20,1.0,0.0,2.0
661,MS,2021-11-21,0.0,0.0,2.0
588,MS,2021-11-22,1.0,0.0,6.0
297,MS,2021-11-23,0.0,0.0,5.0
472,MS,2021-11-24,0.0,0.0,5.0
512,MS,2021-11-25,0.0,1.0,5.0
618,MS,2021-11-26,0.0,0.0,5.0
646,MS,2021-11-27,0.0,1.0,2.0
672,MS,2021-11-28,0.0,0.0,3.0
298,MS,2021-11-29,1.0,1.0,7.0
195,MS,2021-11-30,0.0,0.0,4.0
421,MS,2021-12-01,1.0,1.0,6.0
637,MS,2021-12-02,0.0,0.0,2.0
299,MS,2021-12-03,0.0,0.0,5.0
530,MS,2021-12-04,0.0,0.0,3.0
525,MS,2021-12-05,1.0,0.0,3.0
300,MS,2021-12-06,0.0,0.0,8.0
301,MS,2021-12-07,1.0,0.0,6.0
520,MS,2021-12-08,0.0,1.0,6.0
678,MS,2021-12-09,0.0,0.0,3.0
668,MS,2021-12-10,0.0,0.0,2.0
403,MS,2021-12-11,0.0,0.0,6.0
589,MS,2021-12-12,1.0,0.0,4.0
381,MS,2021-12-13,1.0,0.0,7.0
422,MS,2021-12-14,0.0,1.0,8.0
647,MS,2021-12-15,0.0,1.0,6.0
590,MS,2021-12-16,1.0,1.0,6.0
357,MS,2021-12-17,1.0,0.0,9.0
423,MS,2021-12-18,0.0,0.0,4.0
302,MS,2021-12-19,0.0,0.0,5.0
165,MS,2021-12-20,0.0,0.0,8.0
473,MS,2021-12-21,1.0,0.0,10.0
648,MS,2021-12-22,0.0,1.0,6.0
303,MS,2021-12-23,1.0,0.0,11.0
404,MS,2021-12-24,0.0,1.0,8.0
474,MS,2021-12-25,0.0,0.0,6.0
166,MS,2021-12-26,0.0,0.0,15.0
185,MS,2021-12-27,4.0,1.0,20.0
53,MS,2021-12-28,1.0,0.0,16.0
304,MS,2021-12-29,1.0,0.0,16.0
405,MS,2021-12-30,1.0,1.0,19.0
305,MS,2021-12-31,1.0,1.0,28.0
167,MS,2022-01-01,0.0,0.0,18.0
306,MS,2022-01-02,0.0,1.0,16.0
307,MS,2022-01-03,1.0,0.0,24.0
196,MS,2022-01-04,4.0,1.0,21.0
54,MS,2022-01-05,1.0,0.0,28.0
55,MS,2022-01-06,5.0,1.0,37.0
56,MS,2022-01-07,5.0,1.0,24.0
168,MS,2022-01-08,1.0,1.0,23.0
57,MS,2022-01-09,0.0,1.0,27.0
58,MS,2022-01-10,1.0,1.0,31.0
169,MS,2022-01-11,5.0,5.0,34.0
308,MS,2022-01-12,5.0,9.0,42.0
434,MS,2022-01-13,1.0,4.0,39.0
59,MS,2022-01-14,1.0,1.0,33.0
90,MS,2022-01-15,7.0,7.0,46.0
60,MS,2022-01-16,5.0,6.0,34.0
186,MS,2022-01-17,1.0,1.0,26.0
309,MS,2022-01-18,9.0,4.0,34.0
310,MS,2022-01-19,1.0,8.0,31.0
311,MS,2022-01-20,7.0,1.0,39.0
312,MS,2022-01-21,1.0,4.0,38.0
91,MS,2022-01-22,5.0,1.0,32.0
61,MS,2022-01-23,1.0,7.0,28.0
344,MS,2022-01-24,1.0,6.0,37.0
350,MS,2022-01-25,5.0,1.0,31.0
62,MS,2022-01-26,6.0,4.0,27.0
92,MS,2022-01-27,1.0,1.0,32.0
63,MS,2022-01-28,6.0,5.0,35.0
64,MS,2022-01-29,0.0,1.0,20.0
170,MS,2022-01-30,5.0,4.0,18.0
313,MS,2022-01-31,1.0,1.0,23.0
93,MS,2022-02-01,1.0,4.0,23.0
314,MS,2022-02-02,5.0,1.0,24.0
94,MS,2022-02-03,6.0,1.0,25.0
65,MS,2022-02-04,0.0,1.0,23.0
95,MS,2022-02-05,1.0,1.0,16.0
406,MS,2022-02-06,1.0,0.0,14.0
358,MS,2022-02-07,1.0,1.0,15.0
315,MS,2022-02-08,6.0,1.0,21.0
171,MS,2022-02-09,1.0,0.0,23.0
475,MS,2022-02-10,1.0,1.0,17.0
172,MS,2022-02-11,0.0,1.0,12.0
345,MS,2022-02-12,1.0,1.0,14.0
187,MS,2022-02-13,1.0,0.0,11.0
66,MS,2022-02-14,1.0,1.0,9.0
476,MS,2022-02-15,1.0,1.0,10.0
435,MS,2022-02-16,0.0,1.0,12.0
346,MS,2022-02-17,1.0,1.0,10.0
173,MS,2022-02-18,1.0,1.0,12.0
316,MS,2022-02-19,0.0,0.0,11.0
96,MS,2022-02-20,1.0,1.0,7.0
317,MS,2022-02-21,1.0,0.0,15.0
67,MS,2022-02-22,1.0,1.0,14.0
477,MS,2022-02-23,0.0,4.0,11.0
478,MS,2022-02-24,1.0,0.0,5.0
318,MS,2022-02-25,0.0,1.0,10.0
479,MS,2022-02-26,1.0,0.0,3.0
480,MS,2022-02-27,1.0,1.0,10.0
481,MS,2022-02-28,0.0,0.0,6.0
482,MS,2022-03-01,1.0,0.0,3.0
483,MS,2022-03-02,1.0,0.0,3.0
484,MS,2022-03-03,1.0,0.0,5.0
319,MS,2022-03-04,0.0,0.0,4.0
485,MS,2022-03-05,0.0,0.0,5.0
486,MS,2022-03-06,0.0,0.0,3.0
487,MS,2022-03-07,1.0,0.0,2.0
