,state,date,06001,06013,06019,06025,06029,06037,06053,06059,06065,06067,06071,06073,06075,06077,06081,06085,06095,06099,06107,06111,total_cnts
613,CA,2021-06-06,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
268,CA,2021-06-07,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0
269,CA,2021-06-08,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0
651,CA,2021-06-09,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0
690,CA,2021-06-10,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0
691,CA,2021-06-11,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0
725,CA,2021-06-12,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0
614,CA,2021-06-13,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0
652,CA,2021-06-14,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0
726,CA,2021-06-15,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0
270,CA,2021-06-16,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0
687,CA,2021-06-17,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0
653,CA,2021-06-18,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0
271,CA,2021-06-19,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0
272,CA,2021-06-20,1.0,1.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0
273,CA,2021-06-21,1.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0
699,CA,2021-06-22,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0
274,CA,2021-06-23,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0
654,CA,2021-06-24,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0
275,CA,2021-06-25,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0
276,CA,2021-06-26,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0
277,CA,2021-06-27,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0
278,CA,2021-06-28,1.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28.0
279,CA,2021-06-29,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0
280,CA,2021-06-30,1.0,0.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0
598,CA,2021-07-01,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0
281,CA,2021-07-02,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0
282,CA,2021-07-03,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0
283,CA,2021-07-04,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,28.0
284,CA,2021-07-05,1.0,1.0,1.0,0.0,0.0,9.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0
285,CA,2021-07-06,1.0,1.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0
286,CA,2021-07-07,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,49.0
287,CA,2021-07-08,1.0,5.0,1.0,0.0,4.0,11.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,42.0
655,CA,2021-07-09,0.0,4.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0
288,CA,2021-07-10,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0
289,CA,2021-07-11,4.0,1.0,5.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,55.0
290,CA,2021-07-12,1.0,1.0,1.0,0.0,0.0,21.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,49.0
291,CA,2021-07-13,1.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,48.0
656,CA,2021-07-14,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0
657,CA,2021-07-15,0.0,1.0,1.0,0.0,1.0,19.0,1.0,1.0,5.0,4.0,4.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,56.0
292,CA,2021-07-16,1.0,1.0,0.0,4.0,1.0,18.0,1.0,1.0,6.0,5.0,11.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,64.0
293,CA,2021-07-17,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,4.0,4.0,8.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,57.0
294,CA,2021-07-18,1.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,1.0,4.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,57.0
658,CA,2021-07-19,0.0,1.0,1.0,1.0,7.0,32.0,1.0,4.0,8.0,5.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,91.0
295,CA,2021-07-20,1.0,1.0,4.0,1.0,1.0,23.0,0.0,1.0,13.0,1.0,4.0,9.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,71.0
296,CA,2021-07-21,1.0,6.0,1.0,0.0,1.0,22.0,1.0,6.0,11.0,4.0,8.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0
297,CA,2021-07-22,4.0,4.0,6.0,1.0,1.0,22.0,0.0,1.0,8.0,5.0,13.0,12.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,96.0
298,CA,2021-07-23,1.0,5.0,9.0,4.0,4.0,34.0,1.0,1.0,14.0,1.0,9.0,13.0,0.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,124.0
299,CA,2021-07-24,1.0,4.0,4.0,0.0,1.0,46.0,1.0,6.0,11.0,6.0,4.0,15.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,112.0
300,CA,2021-07-25,1.0,4.0,4.0,1.0,1.0,26.0,0.0,1.0,11.0,9.0,11.0,10.0,0.0,7.0,0.0,0.0,7.0,1.0,4.0,0.0,103.0
301,CA,2021-07-26,7.0,9.0,5.0,1.0,1.0,42.0,0.0,7.0,21.0,6.0,8.0,19.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,146.0
302,CA,2021-07-27,6.0,5.0,1.0,1.0,1.0,38.0,0.0,4.0,12.0,8.0,7.0,14.0,0.0,7.0,1.0,4.0,4.0,1.0,1.0,1.0,124.0
303,CA,2021-07-28,1.0,1.0,10.0,1.0,1.0,39.0,1.0,12.0,20.0,7.0,13.0,27.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,0.0,161.0
304,CA,2021-07-29,5.0,1.0,6.0,1.0,1.0,48.0,1.0,1.0,15.0,6.0,20.0,15.0,1.0,11.0,0.0,1.0,4.0,6.0,0.0,1.0,150.0
305,CA,2021-07-30,4.0,6.0,7.0,0.0,1.0,34.0,1.0,5.0,9.0,9.0,9.0,7.0,0.0,11.0,1.0,1.0,7.0,5.0,1.0,1.0,131.0
306,CA,2021-07-31,1.0,6.0,7.0,1.0,5.0,34.0,0.0,5.0,14.0,11.0,11.0,14.0,1.0,10.0,1.0,6.0,7.0,1.0,1.0,1.0,146.0
307,CA,2021-08-01,4.0,1.0,6.0,1.0,5.0,44.0,1.0,13.0,16.0,1.0,8.0,18.0,1.0,1.0,1.0,1.0,6.0,4.0,0.0,1.0,139.0
308,CA,2021-08-02,9.0,5.0,1.0,1.0,4.0,56.0,1.0,5.0,10.0,5.0,14.0,15.0,1.0,9.0,5.0,1.0,7.0,4.0,5.0,0.0,174.0
309,CA,2021-08-03,4.0,5.0,9.0,0.0,1.0,48.0,4.0,16.0,16.0,7.0,16.0,16.0,1.0,11.0,9.0,1.0,8.0,4.0,4.0,1.0,192.0
310,CA,2021-08-04,6.0,6.0,17.0,1.0,11.0,62.0,0.0,8.0,11.0,4.0,17.0,22.0,0.0,13.0,5.0,1.0,1.0,4.0,1.0,1.0,204.0
311,CA,2021-08-05,1.0,6.0,13.0,0.0,5.0,52.0,0.0,7.0,13.0,8.0,19.0,23.0,1.0,11.0,1.0,4.0,11.0,1.0,1.0,1.0,194.0
312,CA,2021-08-06,6.0,7.0,12.0,1.0,4.0,53.0,1.0,5.0,11.0,6.0,17.0,18.0,1.0,5.0,1.0,5.0,8.0,1.0,8.0,1.0,184.0
313,CA,2021-08-07,4.0,6.0,9.0,1.0,9.0,50.0,1.0,1.0,24.0,7.0,20.0,20.0,1.0,6.0,0.0,1.0,12.0,1.0,1.0,4.0,191.0
314,CA,2021-08-08,5.0,6.0,9.0,4.0,1.0,57.0,1.0,10.0,19.0,9.0,15.0,21.0,1.0,12.0,0.0,4.0,4.0,4.0,1.0,1.0,198.0
315,CA,2021-08-09,1.0,5.0,16.0,0.0,1.0,85.0,1.0,8.0,30.0,14.0,21.0,16.0,1.0,10.0,0.0,1.0,7.0,1.0,1.0,5.0,240.0
316,CA,2021-08-10,1.0,5.0,11.0,0.0,5.0,64.0,0.0,7.0,24.0,6.0,19.0,25.0,1.0,11.0,1.0,1.0,10.0,4.0,7.0,1.0,227.0
317,CA,2021-08-11,9.0,6.0,11.0,0.0,8.0,70.0,1.0,11.0,12.0,11.0,17.0,21.0,0.0,6.0,1.0,1.0,9.0,4.0,8.0,5.0,235.0
318,CA,2021-08-12,7.0,1.0,17.0,1.0,4.0,76.0,1.0,8.0,25.0,16.0,22.0,40.0,0.0,10.0,1.0,6.0,5.0,5.0,1.0,1.0,263.0
319,CA,2021-08-13,1.0,4.0,14.0,1.0,6.0,68.0,1.0,12.0,24.0,7.0,27.0,23.0,1.0,11.0,1.0,1.0,7.0,8.0,4.0,1.0,234.0
320,CA,2021-08-14,1.0,4.0,8.0,1.0,7.0,51.0,1.0,17.0,17.0,15.0,14.0,13.0,1.0,11.0,1.0,5.0,7.0,1.0,7.0,1.0,200.0
321,CA,2021-08-15,4.0,4.0,7.0,1.0,5.0,55.0,1.0,14.0,17.0,10.0,17.0,24.0,0.0,6.0,1.0,5.0,9.0,8.0,9.0,1.0,218.0
322,CA,2021-08-16,1.0,6.0,5.0,1.0,6.0,78.0,1.0,9.0,26.0,14.0,18.0,24.0,1.0,16.0,1.0,1.0,12.0,4.0,6.0,1.0,245.0
323,CA,2021-08-17,1.0,7.0,12.0,1.0,4.0,65.0,1.0,14.0,27.0,9.0,18.0,26.0,1.0,10.0,1.0,8.0,13.0,8.0,5.0,6.0,253.0
324,CA,2021-08-18,5.0,8.0,7.0,1.0,6.0,75.0,1.0,11.0,30.0,13.0,18.0,27.0,1.0,12.0,1.0,4.0,20.0,9.0,11.0,1.0,274.0
325,CA,2021-08-19,1.0,5.0,17.0,0.0,8.0,68.0,1.0,10.0,25.0,11.0,25.0,29.0,1.0,12.0,1.0,1.0,13.0,9.0,5.0,0.0,261.0
326,CA,2021-08-20,1.0,1.0,13.0,1.0,8.0,65.0,1.0,7.0,23.0,10.0,19.0,19.0,1.0,9.0,1.0,7.0,15.0,8.0,6.0,1.0,231.0
327,CA,2021-08-21,4.0,1.0,17.0,1.0,9.0,70.0,1.0,6.0,24.0,10.0,9.0,20.0,0.0,15.0,0.0,4.0,17.0,5.0,6.0,1.0,233.0
328,CA,2021-08-22,1.0,10.0,1.0,1.0,5.0,61.0,1.0,9.0,22.0,8.0,19.0,27.0,1.0,16.0,0.0,1.0,12.0,7.0,9.0,4.0,230.0
329,CA,2021-08-23,4.0,6.0,11.0,1.0,8.0,75.0,1.0,10.0,23.0,1.0,28.0,30.0,7.0,17.0,1.0,7.0,20.0,12.0,12.0,5.0,294.0
330,CA,2021-08-24,4.0,7.0,13.0,1.0,5.0,75.0,1.0,10.0,20.0,8.0,21.0,23.0,5.0,14.0,1.0,1.0,11.0,8.0,12.0,1.0,258.0
331,CA,2021-08-25,1.0,7.0,12.0,4.0,11.0,64.0,1.0,13.0,24.0,11.0,18.0,21.0,1.0,14.0,1.0,5.0,15.0,10.0,10.0,1.0,261.0
332,CA,2021-08-26,1.0,10.0,17.0,1.0,13.0,69.0,1.0,13.0,25.0,8.0,24.0,23.0,1.0,19.0,1.0,5.0,10.0,9.0,5.0,1.0,273.0
333,CA,2021-08-27,1.0,9.0,12.0,4.0,7.0,61.0,4.0,8.0,32.0,7.0,11.0,17.0,1.0,8.0,1.0,4.0,10.0,9.0,8.0,4.0,236.0
334,CA,2021-08-28,1.0,5.0,8.0,1.0,12.0,68.0,1.0,10.0,26.0,8.0,17.0,20.0,1.0,13.0,1.0,4.0,7.0,15.0,4.0,0.0,240.0
335,CA,2021-08-29,4.0,6.0,9.0,1.0,18.0,58.0,5.0,5.0,17.0,6.0,13.0,24.0,1.0,12.0,1.0,0.0,9.0,6.0,6.0,0.0,221.0
336,CA,2021-08-30,6.0,13.0,13.0,1.0,13.0,55.0,4.0,14.0,27.0,10.0,19.0,32.0,1.0,14.0,1.0,1.0,8.0,11.0,11.0,4.0,284.0
337,CA,2021-08-31,1.0,1.0,10.0,4.0,17.0,48.0,1.0,4.0,31.0,7.0,24.0,27.0,1.0,15.0,1.0,6.0,9.0,1.0,8.0,4.0,242.0
338,CA,2021-09-01,4.0,8.0,10.0,0.0,10.0,64.0,1.0,9.0,27.0,22.0,22.0,30.0,1.0,9.0,1.0,1.0,10.0,10.0,13.0,1.0,279.0
339,CA,2021-09-02,6.0,4.0,12.0,0.0,10.0,49.0,1.0,6.0,23.0,14.0,11.0,22.0,0.0,6.0,1.0,5.0,7.0,6.0,8.0,1.0,202.0
340,CA,2021-09-03,5.0,8.0,11.0,1.0,10.0,46.0,1.0,6.0,26.0,10.0,21.0,19.0,0.0,10.0,1.0,5.0,5.0,6.0,11.0,1.0,221.0
341,CA,2021-09-04,1.0,5.0,8.0,1.0,10.0,46.0,1.0,8.0,20.0,6.0,14.0,11.0,1.0,5.0,1.0,1.0,5.0,7.0,5.0,0.0,168.0
342,CA,2021-09-05,1.0,9.0,1.0,1.0,4.0,40.0,0.0,6.0,21.0,11.0,15.0,16.0,1.0,6.0,1.0,1.0,6.0,7.0,11.0,1.0,177.0
343,CA,2021-09-06,1.0,7.0,7.0,1.0,8.0,39.0,1.0,6.0,19.0,9.0,14.0,15.0,1.0,10.0,5.0,1.0,6.0,4.0,7.0,1.0,177.0
344,CA,2021-09-07,1.0,6.0,13.0,1.0,14.0,42.0,1.0,7.0,26.0,13.0,19.0,16.0,1.0,6.0,1.0,1.0,9.0,6.0,7.0,1.0,210.0
345,CA,2021-09-08,6.0,1.0,14.0,4.0,10.0,28.0,4.0,5.0,29.0,6.0,16.0,22.0,1.0,10.0,1.0,1.0,8.0,4.0,1.0,1.0,201.0
346,CA,2021-09-09,7.0,5.0,8.0,4.0,19.0,33.0,0.0,5.0,14.0,6.0,20.0,20.0,1.0,14.0,0.0,1.0,6.0,8.0,15.0,1.0,204.0
347,CA,2021-09-10,1.0,5.0,7.0,1.0,8.0,46.0,1.0,8.0,23.0,11.0,15.0,26.0,1.0,13.0,0.0,1.0,7.0,11.0,7.0,1.0,209.0
348,CA,2021-09-11,1.0,4.0,12.0,0.0,9.0,33.0,1.0,1.0,15.0,10.0,13.0,15.0,0.0,8.0,0.0,1.0,4.0,5.0,7.0,1.0,155.0
349,CA,2021-09-12,1.0,1.0,9.0,0.0,9.0,33.0,1.0,5.0,16.0,5.0,15.0,19.0,1.0,9.0,1.0,1.0,4.0,1.0,6.0,1.0,149.0
350,CA,2021-09-13,1.0,5.0,19.0,4.0,18.0,40.0,1.0,1.0,28.0,8.0,21.0,16.0,1.0,6.0,1.0,1.0,5.0,6.0,7.0,1.0,204.0
351,CA,2021-09-14,4.0,7.0,14.0,1.0,6.0,39.0,1.0,6.0,19.0,10.0,21.0,11.0,0.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,182.0
352,CA,2021-09-15,1.0,1.0,10.0,1.0,9.0,44.0,1.0,4.0,14.0,11.0,18.0,12.0,0.0,6.0,1.0,1.0,6.0,1.0,9.0,4.0,178.0
353,CA,2021-09-16,1.0,1.0,9.0,1.0,7.0,51.0,0.0,6.0,20.0,8.0,20.0,23.0,0.0,8.0,1.0,1.0,5.0,1.0,6.0,1.0,185.0
599,CA,2021-09-17,0.0,8.0,1.0,1.0,7.0,33.0,1.0,4.0,17.0,5.0,13.0,22.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,140.0
354,CA,2021-09-18,5.0,1.0,10.0,1.0,8.0,41.0,1.0,1.0,20.0,5.0,8.0,10.0,0.0,10.0,0.0,1.0,1.0,1.0,6.0,0.0,151.0
615,CA,2021-09-19,0.0,1.0,10.0,0.0,9.0,36.0,0.0,4.0,11.0,6.0,15.0,18.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,143.0
355,CA,2021-09-20,1.0,1.0,9.0,1.0,7.0,48.0,0.0,1.0,19.0,8.0,18.0,12.0,1.0,9.0,1.0,0.0,1.0,1.0,6.0,0.0,160.0
356,CA,2021-09-21,1.0,1.0,11.0,1.0,6.0,40.0,0.0,6.0,18.0,8.0,14.0,11.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,154.0
357,CA,2021-09-22,1.0,1.0,13.0,5.0,9.0,38.0,0.0,8.0,16.0,4.0,9.0,5.0,0.0,8.0,0.0,1.0,1.0,7.0,5.0,0.0,150.0
358,CA,2021-09-23,4.0,5.0,10.0,1.0,8.0,28.0,1.0,1.0,15.0,10.0,10.0,18.0,1.0,12.0,0.0,0.0,1.0,5.0,1.0,0.0,148.0
359,CA,2021-09-24,1.0,4.0,13.0,0.0,12.0,28.0,1.0,1.0,20.0,5.0,11.0,10.0,1.0,14.0,0.0,1.0,1.0,7.0,4.0,1.0,147.0
360,CA,2021-09-25,1.0,1.0,9.0,0.0,10.0,23.0,1.0,6.0,17.0,4.0,11.0,7.0,1.0,9.0,1.0,1.0,1.0,4.0,6.0,1.0,125.0
361,CA,2021-09-26,1.0,1.0,6.0,1.0,6.0,24.0,1.0,4.0,17.0,7.0,9.0,13.0,0.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,115.0
362,CA,2021-09-27,1.0,0.0,4.0,0.0,8.0,32.0,1.0,6.0,29.0,10.0,8.0,17.0,0.0,7.0,5.0,1.0,4.0,5.0,4.0,4.0,160.0
600,CA,2021-09-28,0.0,4.0,4.0,1.0,7.0,35.0,1.0,7.0,9.0,5.0,6.0,19.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,124.0
627,CA,2021-09-29,0.0,1.0,6.0,1.0,10.0,35.0,0.0,7.0,13.0,4.0,15.0,14.0,0.0,9.0,1.0,0.0,1.0,1.0,7.0,1.0,138.0
363,CA,2021-09-30,1.0,1.0,7.0,0.0,6.0,20.0,1.0,1.0,17.0,8.0,8.0,9.0,1.0,6.0,0.0,1.0,1.0,1.0,10.0,1.0,118.0
364,CA,2021-10-01,1.0,1.0,5.0,0.0,5.0,34.0,0.0,1.0,17.0,8.0,6.0,13.0,1.0,12.0,1.0,4.0,1.0,4.0,1.0,1.0,130.0
365,CA,2021-10-02,1.0,0.0,8.0,1.0,7.0,25.0,0.0,4.0,9.0,1.0,12.0,11.0,0.0,10.0,0.0,1.0,1.0,5.0,9.0,1.0,113.0
366,CA,2021-10-03,1.0,1.0,6.0,0.0,1.0,26.0,0.0,1.0,12.0,4.0,13.0,10.0,0.0,7.0,1.0,0.0,1.0,1.0,10.0,0.0,105.0
367,CA,2021-10-04,1.0,4.0,8.0,0.0,4.0,30.0,0.0,1.0,9.0,9.0,7.0,9.0,1.0,12.0,1.0,0.0,0.0,7.0,9.0,1.0,125.0
368,CA,2021-10-05,1.0,1.0,11.0,1.0,5.0,31.0,1.0,1.0,12.0,7.0,6.0,7.0,0.0,11.0,1.0,1.0,1.0,1.0,6.0,0.0,118.0
369,CA,2021-10-06,1.0,1.0,8.0,1.0,8.0,26.0,1.0,6.0,18.0,6.0,4.0,11.0,0.0,13.0,0.0,4.0,6.0,1.0,1.0,0.0,128.0
370,CA,2021-10-07,1.0,5.0,8.0,1.0,6.0,31.0,0.0,1.0,9.0,5.0,1.0,9.0,0.0,6.0,0.0,1.0,0.0,4.0,6.0,1.0,103.0
371,CA,2021-10-08,1.0,1.0,10.0,1.0,7.0,30.0,0.0,1.0,16.0,4.0,9.0,11.0,1.0,8.0,1.0,0.0,1.0,1.0,7.0,1.0,120.0
659,CA,2021-10-09,0.0,1.0,5.0,1.0,11.0,20.0,0.0,1.0,10.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0
372,CA,2021-10-10,1.0,1.0,1.0,1.0,7.0,18.0,1.0,1.0,8.0,1.0,6.0,8.0,1.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,81.0
373,CA,2021-10-11,1.0,1.0,6.0,1.0,5.0,24.0,0.0,1.0,9.0,1.0,4.0,8.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,92.0
374,CA,2021-10-12,1.0,1.0,1.0,0.0,5.0,24.0,1.0,1.0,8.0,5.0,7.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,80.0
375,CA,2021-10-13,1.0,4.0,4.0,1.0,7.0,30.0,0.0,1.0,8.0,1.0,7.0,8.0,1.0,8.0,1.0,1.0,1.0,5.0,1.0,1.0,99.0
376,CA,2021-10-14,4.0,0.0,9.0,1.0,8.0,31.0,0.0,1.0,8.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,91.0
377,CA,2021-10-15,1.0,1.0,14.0,0.0,8.0,26.0,0.0,4.0,8.0,5.0,7.0,8.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,0.0,111.0
378,CA,2021-10-16,1.0,1.0,12.0,1.0,7.0,23.0,1.0,1.0,7.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,8.0,1.0,90.0
616,CA,2021-10-17,0.0,0.0,9.0,0.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,75.0
660,CA,2021-10-18,0.0,1.0,8.0,1.0,13.0,24.0,1.0,5.0,5.0,4.0,7.0,12.0,1.0,7.0,0.0,1.0,4.0,1.0,1.0,1.0,104.0
379,CA,2021-10-19,1.0,1.0,10.0,5.0,8.0,34.0,0.0,1.0,8.0,6.0,7.0,7.0,0.0,7.0,0.0,4.0,5.0,4.0,4.0,1.0,119.0
617,CA,2021-10-20,0.0,4.0,5.0,1.0,5.0,23.0,0.0,1.0,12.0,4.0,9.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0,13.0,1.0,100.0
380,CA,2021-10-21,1.0,1.0,9.0,1.0,6.0,28.0,1.0,5.0,6.0,4.0,5.0,8.0,0.0,6.0,1.0,1.0,1.0,5.0,1.0,0.0,99.0
381,CA,2021-10-22,1.0,0.0,10.0,1.0,9.0,35.0,1.0,4.0,4.0,1.0,5.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,100.0
382,CA,2021-10-23,1.0,1.0,5.0,6.0,4.0,20.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,84.0
383,CA,2021-10-24,1.0,0.0,6.0,7.0,4.0,23.0,0.0,5.0,6.0,1.0,11.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,88.0
384,CA,2021-10-25,1.0,1.0,10.0,1.0,4.0,22.0,1.0,1.0,11.0,7.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
385,CA,2021-10-26,4.0,5.0,10.0,1.0,6.0,33.0,0.0,1.0,10.0,7.0,8.0,13.0,1.0,8.0,1.0,0.0,1.0,1.0,4.0,0.0,127.0
386,CA,2021-10-27,1.0,1.0,11.0,1.0,5.0,23.0,0.0,1.0,7.0,4.0,9.0,6.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,0.0,99.0
387,CA,2021-10-28,1.0,0.0,9.0,1.0,5.0,19.0,0.0,1.0,12.0,5.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,85.0
