,state,date,37025,37051,37057,37067,37097,37119,37159,37183,total_cnts
102,NC,2021-09-07,4.0,11.0,4.0,8.0,8.0,6.0,7.0,1.0,104.0
303,NC,2021-09-08,4.0,7.0,1.0,8.0,11.0,1.0,4.0,1.0,67.0
388,NC,2021-09-09,1.0,5.0,1.0,6.0,8.0,7.0,1.0,1.0,66.0
389,NC,2021-09-10,1.0,1.0,1.0,8.0,8.0,4.0,4.0,1.0,62.0
229,NC,2021-09-11,1.0,1.0,1.0,1.0,6.0,7.0,5.0,6.0,65.0
390,NC,2021-09-12,4.0,6.0,4.0,5.0,5.0,1.0,5.0,1.0,64.0
391,NC,2021-09-13,6.0,6.0,4.0,12.0,6.0,4.0,5.0,1.0,79.0
103,NC,2021-09-14,5.0,5.0,1.0,11.0,6.0,8.0,4.0,6.0,91.0
230,NC,2021-09-15,1.0,10.0,5.0,5.0,4.0,1.0,7.0,6.0,80.0
104,NC,2021-09-16,5.0,8.0,5.0,7.0,4.0,8.0,7.0,4.0,91.0
105,NC,2021-09-17,1.0,6.0,4.0,5.0,5.0,8.0,1.0,1.0,59.0
231,NC,2021-09-18,0.0,1.0,5.0,4.0,1.0,1.0,5.0,1.0,51.0
392,NC,2021-09-19,5.0,10.0,6.0,6.0,7.0,1.0,1.0,1.0,62.0
106,NC,2021-09-20,1.0,5.0,5.0,8.0,8.0,8.0,1.0,4.0,73.0
107,NC,2021-09-21,1.0,6.0,5.0,10.0,5.0,1.0,5.0,1.0,74.0
275,NC,2021-09-22,4.0,4.0,8.0,1.0,7.0,1.0,1.0,1.0,68.0
108,NC,2021-09-23,1.0,8.0,1.0,5.0,4.0,6.0,5.0,1.0,64.0
393,NC,2021-09-24,1.0,10.0,1.0,9.0,7.0,4.0,1.0,0.0,77.0
304,NC,2021-09-25,1.0,6.0,1.0,6.0,4.0,1.0,4.0,1.0,49.0
232,NC,2021-09-26,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,40.0
448,NC,2021-09-27,1.0,6.0,5.0,1.0,6.0,9.0,1.0,1.0,59.0
109,NC,2021-09-28,1.0,7.0,1.0,1.0,1.0,5.0,1.0,0.0,49.0
332,NC,2021-09-29,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,53.0
233,NC,2021-09-30,1.0,1.0,0.0,4.0,7.0,8.0,4.0,1.0,56.0
234,NC,2021-10-01,1.0,9.0,0.0,6.0,5.0,4.0,5.0,1.0,68.0
110,NC,2021-10-02,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,38.0
235,NC,2021-10-03,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,34.0
236,NC,2021-10-04,0.0,1.0,1.0,4.0,5.0,7.0,5.0,1.0,53.0
111,NC,2021-10-05,0.0,4.0,1.0,1.0,6.0,5.0,1.0,1.0,46.0
394,NC,2021-10-06,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,52.0
333,NC,2021-10-07,1.0,5.0,0.0,5.0,1.0,7.0,1.0,1.0,49.0
449,NC,2021-10-08,4.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,41.0
450,NC,2021-10-09,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,32.0
237,NC,2021-10-10,1.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,35.0
451,NC,2021-10-11,1.0,1.0,1.0,8.0,5.0,1.0,1.0,4.0,50.0
112,NC,2021-10-12,0.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,42.0
492,NC,2021-10-13,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,29.0
113,NC,2021-10-14,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,37.0
349,NC,2021-10-15,1.0,6.0,1.0,4.0,1.0,7.0,1.0,0.0,53.0
350,NC,2021-10-16,1.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,34.0
493,NC,2021-10-17,1.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,32.0
114,NC,2021-10-18,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,28.0
115,NC,2021-10-19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0
238,NC,2021-10-20,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0
116,NC,2021-10-21,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0
365,NC,2021-10-22,1.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,32.0
117,NC,2021-10-23,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0
579,NC,2021-10-24,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0
494,NC,2021-10-25,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,31.0
239,NC,2021-10-26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0
452,NC,2021-10-27,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0
118,NC,2021-10-28,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,22.0
580,NC,2021-10-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.0
581,NC,2021-10-30,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,19.0
240,NC,2021-10-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,18.0
639,NC,2021-11-01,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,16.0
530,NC,2021-11-02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,27.0
317,NC,2021-11-03,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0
318,NC,2021-11-04,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,28.0
453,NC,2021-11-05,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0
582,NC,2021-11-06,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0
395,NC,2021-11-07,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0
241,NC,2021-11-08,1.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,30.0
242,NC,2021-11-09,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0
276,NC,2021-11-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0
119,NC,2021-11-11,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0
708,NC,2021-11-12,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0
319,NC,2021-11-13,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0
120,NC,2021-11-14,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0
366,NC,2021-11-15,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,22.0
583,NC,2021-11-16,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,23.0
243,NC,2021-11-17,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,22.0
495,NC,2021-11-18,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0
320,NC,2021-11-19,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,28.0
396,NC,2021-11-20,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0
121,NC,2021-11-21,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0
122,NC,2021-11-22,0.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,27.0
531,NC,2021-11-23,1.0,1.0,0.0,5.0,4.0,5.0,0.0,1.0,29.0
244,NC,2021-11-24,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,29.0
584,NC,2021-11-25,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,20.0
123,NC,2021-11-26,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,29.0
585,NC,2021-11-27,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,26.0
454,NC,2021-11-28,1.0,1.0,1.0,4.0,1.0,8.0,0.0,1.0,33.0
496,NC,2021-11-29,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,26.0
124,NC,2021-11-30,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,29.0
334,NC,2021-12-01,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0
497,NC,2021-12-02,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,28.0
125,NC,2021-12-03,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,32.0
277,NC,2021-12-04,1.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,27.0
532,NC,2021-12-05,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,24.0
126,NC,2021-12-06,1.0,8.0,4.0,4.0,4.0,1.0,1.0,6.0,51.0
127,NC,2021-12-07,1.0,6.0,5.0,6.0,1.0,4.0,4.0,1.0,44.0
245,NC,2021-12-08,1.0,8.0,5.0,1.0,1.0,1.0,1.0,0.0,30.0
455,NC,2021-12-09,0.0,8.0,1.0,5.0,1.0,1.0,0.0,1.0,39.0
278,NC,2021-12-10,1.0,7.0,1.0,6.0,1.0,1.0,1.0,0.0,39.0
351,NC,2021-12-11,0.0,6.0,1.0,4.0,6.0,7.0,1.0,1.0,41.0
397,NC,2021-12-12,1.0,10.0,1.0,1.0,8.0,0.0,0.0,1.0,37.0
398,NC,2021-12-13,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,29.0
246,NC,2021-12-14,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,33.0
456,NC,2021-12-15,4.0,6.0,1.0,4.0,1.0,4.0,0.0,0.0,42.0
399,NC,2021-12-16,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,32.0
400,NC,2021-12-17,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,26.0
128,NC,2021-12-18,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,27.0
279,NC,2021-12-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0
129,NC,2021-12-20,0.0,1.0,0.0,5.0,6.0,0.0,1.0,1.0,36.0
247,NC,2021-12-21,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,43.0
280,NC,2021-12-22,4.0,0.0,4.0,4.0,4.0,4.0,1.0,1.0,45.0
248,NC,2021-12-23,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,36.0
249,NC,2021-12-24,1.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,33.0
130,NC,2021-12-25,1.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,35.0
321,NC,2021-12-26,1.0,1.0,1.0,1.0,4.0,6.0,0.0,1.0,39.0
131,NC,2021-12-27,4.0,4.0,1.0,6.0,1.0,4.0,1.0,0.0,49.0
335,NC,2021-12-28,1.0,4.0,4.0,4.0,8.0,11.0,1.0,1.0,66.0
322,NC,2021-12-29,6.0,6.0,1.0,5.0,4.0,4.0,1.0,0.0,61.0
132,NC,2021-12-30,1.0,1.0,1.0,8.0,4.0,10.0,4.0,1.0,65.0
133,NC,2021-12-31,4.0,5.0,1.0,6.0,11.0,10.0,1.0,1.0,65.0
134,NC,2022-01-01,8.0,1.0,1.0,6.0,1.0,11.0,1.0,0.0,53.0
250,NC,2022-01-02,1.0,1.0,1.0,10.0,6.0,4.0,0.0,1.0,54.0
281,NC,2022-01-03,1.0,7.0,4.0,1.0,10.0,5.0,1.0,1.0,70.0
135,NC,2022-01-04,1.0,5.0,1.0,7.0,9.0,9.0,1.0,1.0,62.0
136,NC,2022-01-05,7.0,6.0,1.0,13.0,8.0,9.0,1.0,1.0,92.0
352,NC,2022-01-06,4.0,4.0,1.0,1.0,9.0,14.0,4.0,1.0,70.0
137,NC,2022-01-07,4.0,5.0,4.0,14.0,4.0,12.0,1.0,0.0,77.0
282,NC,2022-01-08,6.0,4.0,1.0,10.0,1.0,8.0,1.0,1.0,72.0
457,NC,2022-01-09,4.0,4.0,4.0,11.0,5.0,12.0,4.0,1.0,78.0
251,NC,2022-01-10,4.0,9.0,6.0,11.0,1.0,8.0,4.0,1.0,88.0
252,NC,2022-01-11,6.0,18.0,6.0,8.0,5.0,6.0,4.0,4.0,90.0
353,NC,2022-01-12,1.0,5.0,1.0,8.0,1.0,11.0,0.0,1.0,62.0
138,NC,2022-01-13,4.0,8.0,5.0,12.0,1.0,6.0,1.0,1.0,98.0
139,NC,2022-01-14,1.0,14.0,8.0,6.0,7.0,8.0,1.0,1.0,86.0
401,NC,2022-01-15,1.0,11.0,1.0,6.0,4.0,8.0,0.0,8.0,67.0
458,NC,2022-01-16,1.0,6.0,0.0,1.0,5.0,6.0,1.0,1.0,56.0
354,NC,2022-01-17,1.0,5.0,1.0,14.0,6.0,7.0,0.0,1.0,75.0
402,NC,2022-01-18,0.0,7.0,1.0,7.0,6.0,7.0,1.0,1.0,76.0
253,NC,2022-01-19,1.0,12.0,4.0,8.0,4.0,7.0,1.0,1.0,83.0
254,NC,2022-01-20,5.0,8.0,1.0,7.0,4.0,4.0,4.0,4.0,89.0
140,NC,2022-01-21,1.0,1.0,1.0,8.0,1.0,9.0,0.0,1.0,50.0
305,NC,2022-01-22,1.0,4.0,4.0,9.0,5.0,5.0,0.0,1.0,60.0
459,NC,2022-01-23,1.0,4.0,1.0,4.0,12.0,7.0,1.0,1.0,62.0
141,NC,2022-01-24,1.0,11.0,0.0,8.0,6.0,8.0,6.0,6.0,90.0
306,NC,2022-01-25,1.0,1.0,6.0,8.0,4.0,6.0,1.0,1.0,66.0
255,NC,2022-01-26,1.0,1.0,4.0,9.0,0.0,7.0,1.0,1.0,55.0
142,NC,2022-01-27,5.0,1.0,1.0,4.0,5.0,8.0,0.0,1.0,82.0
256,NC,2022-01-28,4.0,4.0,8.0,5.0,4.0,11.0,1.0,1.0,74.0
257,NC,2022-01-29,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,64.0
143,NC,2022-01-30,0.0,7.0,4.0,4.0,1.0,4.0,4.0,1.0,56.0
258,NC,2022-01-31,1.0,8.0,1.0,1.0,1.0,9.0,1.0,1.0,58.0
144,NC,2022-02-01,4.0,8.0,4.0,5.0,1.0,9.0,1.0,4.0,77.0
323,NC,2022-02-02,1.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,52.0
403,NC,2022-02-03,1.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,46.0
404,NC,2022-02-04,1.0,8.0,1.0,5.0,1.0,5.0,1.0,1.0,45.0
405,NC,2022-02-05,1.0,5.0,1.0,5.0,1.0,9.0,1.0,0.0,47.0
324,NC,2022-02-06,1.0,9.0,4.0,1.0,1.0,6.0,0.0,1.0,46.0
406,NC,2022-02-07,1.0,1.0,0.0,5.0,0.0,5.0,1.0,1.0,41.0
283,NC,2022-02-08,0.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,46.0
307,NC,2022-02-09,1.0,4.0,0.0,1.0,4.0,5.0,0.0,1.0,43.0
586,NC,2022-02-10,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0
259,NC,2022-02-11,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,31.0
407,NC,2022-02-12,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,26.0
260,NC,2022-02-13,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0
460,NC,2022-02-14,1.0,4.0,1.0,8.0,1.0,5.0,1.0,0.0,42.0
261,NC,2022-02-15,1.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,32.0
408,NC,2022-02-16,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,25.0
262,NC,2022-02-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0
145,NC,2022-02-18,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,31.0
263,NC,2022-02-19,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0
533,NC,2022-02-20,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0
461,NC,2022-02-21,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,22.0
587,NC,2022-02-22,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0
409,NC,2022-02-23,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,23.0
264,NC,2022-02-24,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0
146,NC,2022-02-25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0
498,NC,2022-02-26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
588,NC,2022-02-27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0
147,NC,2022-02-28,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0
284,NC,2022-03-01,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0
648,NC,2022-03-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
265,NC,2022-03-03,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,15.0
355,NC,2022-03-04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0
617,NC,2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
680,NC,2022-03-06,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
266,NC,2022-03-07,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0
499,NC,2022-03-08,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0
500,NC,2022-03-09,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
462,NC,2022-03-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
681,NC,2022-03-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
657,NC,2022-03-12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
589,NC,2022-03-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
356,NC,2022-03-14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0
682,NC,2022-03-15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
618,NC,2022-03-16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
683,NC,2022-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
649,NC,2022-03-18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
684,NC,2022-03-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
685,NC,2022-03-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
650,NC,2022-03-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
622,NC,2022-03-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
712,NC,2022-03-23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
686,NC,2022-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
285,NC,2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
726,NC,2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
410,NC,2022-03-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
687,NC,2022-03-28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
717,NC,2022-03-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
688,NC,2022-03-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
267,NC,2022-03-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
619,NC,2022-04-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
640,NC,2022-04-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
620,NC,2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
590,NC,2022-04-04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
689,NC,2022-04-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
148,NC,2022-04-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
690,NC,2022-04-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
691,NC,2022-04-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
720,NC,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
628,NC,2022-04-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
692,NC,2022-04-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
651,NC,2022-04-12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
268,NC,2022-04-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
463,NC,2022-04-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
641,NC,2022-04-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
693,NC,2022-04-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,NC,2022-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
695,NC,2022-04-18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0
696,NC,2022-04-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
697,NC,2022-04-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
642,NC,2022-04-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
501,NC,2022-04-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
698,NC,2022-04-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
591,NC,2022-04-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
502,NC,2022-04-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
718,NC,2022-04-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
723,NC,2022-04-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
699,NC,2022-04-28,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0
700,NC,2022-04-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
713,NC,2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
629,NC,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
592,NC,2022-05-02,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0
701,NC,2022-05-03,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
325,NC,2022-05-04,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
149,NC,2022-05-05,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
150,NC,2022-05-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
716,NC,2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
728,NC,2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
503,NC,2022-05-09,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0
504,NC,2022-05-10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
593,NC,2022-05-11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
594,NC,2022-05-12,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
505,NC,2022-05-13,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0
702,NC,2022-05-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
595,NC,2022-05-15,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
506,NC,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
721,NC,2022-05-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0
308,NC,2022-05-18,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
703,NC,2022-05-19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
411,NC,2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
412,NC,2022-05-21,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
596,NC,2022-05-22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
464,NC,2022-05-23,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0
357,NC,2022-05-24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
597,NC,2022-05-25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0
507,NC,2022-05-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
465,NC,2022-05-27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0
719,NC,2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
508,NC,2022-05-29,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
509,NC,2022-05-30,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0
598,NC,2022-05-31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
510,NC,2022-06-01,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0
286,NC,2022-06-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
511,NC,2022-06-03,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0
151,NC,2022-06-04,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
599,NC,2022-06-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
512,NC,2022-06-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
623,NC,2022-06-07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
287,NC,2022-06-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
714,NC,2022-06-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
725,NC,2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
600,NC,2022-06-11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
601,NC,2022-06-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
466,NC,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
632,NC,2022-06-14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0
602,NC,2022-06-15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0
358,NC,2022-06-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
603,NC,2022-06-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
152,NC,2022-06-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
513,NC,2022-06-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
467,NC,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
604,NC,2022-06-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
704,NC,2022-06-22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
514,NC,2022-06-23,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
